endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
90,80,338.303183107983,0.022,0.003
90,78,497.792083573764,0.05,0.003
90,76,627.822321099222,0.087,0.003
92,80,275.766458081407,0.007,0.002
92,78,396.45096921707,0.022,0.002
92,76,489.634072399736,0.052,0.003
92,74,544.171677886341,0.092,0.003
92,72,573.312274041052,0.116,0.004
94,80,215.184490040751,0.002,0.001
94,78,306.445128104562,0.01,0.002
94,76,376.857905863773,0.029,0.002
94,74,419.756980431152,0.052,0.003
94,72,446.740028098629,0.061,0.003
94,70,482.63411450785,0.051,0.002
96,80,175.462147724068,0.001,0.001
96,78,250.448530288768,0.004,0.001
96,76,312.015064254109,0.012,0.001
96,74,353.496424341156,0.022,0.002
96,72,381.159827931928,0.026,0.002
96,70,412.979869774204,0.021,0.001
98,80,164.395933862611,0,0
98,78,235.273797214583,0.001,0
98,76,297.448829896413,0.004,0.001
98,74,342.602787866723,0.008,0.001
98,72,371.502904344562,0.01,0.001
98,70,395.171724284708,0.008,0.001
98,68,421.330558422002,0.006,0
100,80,167.893567948388,0,0
100,78,238.946772110652,0,0
100,76,302.967827889742,0.001,0
100,74,351.011405558347,0.002,0
100,72,380.037981266079,0.003,0
100,70,396.047038061303,0.003,0
100,68,402.023997467425,0.002,0
102,80,170.327897107861,0,0
102,78,239.700721422648,0,0
102,76,300.019457922428,0,0
102,74,343.216437523518,0,0
102,72,367.064819954682,0.001,0
102,70,376.480159846263,0.001,0
102,68,371.596720835478,0,0
104,80,167.234089144068,0,0
104,78,232.814184438878,0,0
104,76,283.029713112002,0,0
104,74,311.314519783609,0,0
104,72,321.493299144673,0,0
104,70,323.005955087439,0,0
104,68,315.381920378932,0,0
106,80,157.02274913668,0,0
106,78,217.036943308687,0,0
106,76,254.090854275003,0,0
106,74,263.002020306496,0,0
106,72,255.896648743183,0,0
106,70,249.016629053441,0,0
106,68,242.791932920496,0,0
108,80,135.818675908326,0,0
108,78,186.998631059403,0,0
108,76,211.511724084149,0,0
108,74,205.840695350464,0,0
108,72,187.022397915554,0,0
108,70,174.844347131744,0,0
108,68,171.092605858452,0,0
110,80,102.583863680217,0,0
110,78,141.409997708713,0,0
110,76,156.44044234134,0,0
110,74,145.525087843141,0,0
110,72,124.929306283479,0,0
110,70,112.417380396637,0,0
112,80,64.0139142806707,0,0
112,78,89.0740684368035,0,0
112,76,97.9213405389769,0,0
112,74,89.1104611679128,0,0
112,72,74.2702620793891,0,0
114,80,31.4787490010876,0,0
114,78,44.5675364389744,0,0
114,76,49.483265441138,0,0
114,74,45.4842436996482,0,0
100,66,399.617818147432,0.003,0
102,66,351.55351383304,0.001,0
104,66,292.802398679703,0,0
106,66,226.841414305482,0,0
108,66,164.397292462574,0,0
