.,_WeightedExpectedGoals,_GoalProbability,NonShot_WeightedExpectedGoals,NonShot_GoalProbability,Shot_WeightedExpectedGoals,Shot_GoalProbability
.,6.269,0.147,6.269,0.266,0.0865282985436092,0.419726614112653
