endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
64,48,267.581329899777,0.121,0.017
64,50,279.494118887402,0.207,0.023
64,52,302.044504666435,0.341,0.029
64,54,345.455354883048,0.453,0.031
64,56,406.941496515453,0.524,0.027
64,58,464.526195613675,0.566,0.023
64,60,496.906114443916,0.611,0.022
62,46,238.500292150146,0.075,0.014
62,48,248.879970764185,0.131,0.019
62,50,266.021257515419,0.254,0.025
62,52,290.603814299055,0.399,0.03
62,54,325.553259172263,0.468,0.031
62,56,366.044615925334,0.476,0.028
62,58,396.989760555757,0.494,0.026
62,60,408.404025888426,0.537,0.027
62,62,407.358460258546,0.565,0.028
60,44,207.306888183157,0.056,0.016
60,46,211.595258801262,0.072,0.017
60,48,232.30045720614,0.129,0.018
60,50,264.567002634305,0.242,0.02
60,52,298.747484757351,0.344,0.022
60,54,330.108154796684,0.361,0.022
60,56,354.696353230166,0.354,0.021
60,58,362.030865167384,0.41,0.022
60,60,348.116682705397,0.495,0.027
60,62,327.011534431163,0.492,0.031
60,64,317.262724825906,0.363,0.029
58,42,202.452781645624,0.066,0.019
58,44,186.512238075059,0.077,0.023
58,46,192.007242207555,0.086,0.022
58,48,222.883116335549,0.117,0.017
58,50,270.545744962015,0.173,0.014
58,52,316.848068340861,0.207,0.012
58,54,351.347785994965,0.202,0.011
58,56,370.861518173695,0.22,0.011
58,58,366.234192064254,0.312,0.013
58,60,334.687727045914,0.407,0.019
58,62,295.584861342199,0.382,0.024
58,64,274.41358167057,0.247,0.023
56,42,192.624014274303,0.103,0.031
56,44,174.661519441357,0.116,0.036
56,46,180.79387569043,0.108,0.029
56,48,216.15544705676,0.101,0.017
56,50,270.810447866515,0.098,0.009
56,52,323.064963429385,0.089,0.006
56,54,358.839393966175,0.08,0.005
56,56,375.172673847905,0.104,0.005
56,58,366.308603720846,0.172,0.006
56,60,331.134520244068,0.23,0.01
56,62,288.97347620829,0.209,0.013
56,64,265.230611234286,0.132,0.013
56,66,270.256615624724,0.085,0.009
54,42,176.261107008603,0.163,0.048
54,44,160.804676518889,0.165,0.051
54,46,167.998435460195,0.125,0.036
54,48,203.722030331659,0.084,0.018
54,50,257.314773883941,0.054,0.007
54,52,305.691308386368,0.034,0.003
54,54,332.733087519986,0.027,0.002
54,56,338.577487590708,0.037,0.002
54,58,326.587261601638,0.061,0.003
54,60,300.501209186473,0.079,0.004
54,62,272.71886850935,0.073,0.005
54,64,258.765105116016,0.051,0.005
54,66,264.893936473808,0.047,0.004
52,42,151.047768830947,0.193,0.064
52,44,141.523485828332,0.185,0.063
52,46,151.622770601004,0.126,0.04
52,48,186.795058031843,0.072,0.017
52,50,235.109644979083,0.037,0.006
52,52,272.502581289571,0.023,0.003
52,54,283.277771804879,0.027,0.003
52,56,274.094788068857,0.032,0.003
52,58,259.736253989927,0.031,0.004
52,60,247.710457859457,0.026,0.003
52,62,240.518138196745,0.02,0.003
52,64,241.194993376932,0.016,0.002
52,66,251.363193719906,0.022,0.002
50,42,130.292796784899,0.145,0.064
50,44,127.699126177105,0.135,0.059
50,46,139.766546384008,0.093,0.036
50,48,171.221146310095,0.055,0.015
50,50,210.165141716831,0.032,0.007
50,52,234.458661325359,0.038,0.005
50,54,232.438015403023,0.069,0.008
50,56,215.945031080071,0.091,0.011
50,58,204.365493848131,0.082,0.012
50,60,203.817120114685,0.052,0.009
50,62,209.739828386084,0.022,0.005
50,64,219.17296831145,0.01,0.002
50,66,231.901243940187,0.014,0.002
48,42,127.373382021335,0.072,0.042
48,44,129.694948472144,0.069,0.038
48,46,138.728453353289,0.056,0.027
48,48,159.789538054196,0.041,0.016
48,50,184.830625508004,0.036,0.012
48,52,198.770233156514,0.074,0.014
48,54,195.68851093588,0.169,0.022
48,56,186.418853744318,0.258,0.03
48,58,184.314992911328,0.256,0.03
48,60,190.054232617595,0.165,0.021
48,62,197.504263918959,0.067,0.01
48,64,204.959565737303,0.02,0.004
48,66,213.448813778271,0.02,0.004
46,42,140.439265909784,0.036,0.02
46,44,144.64036728563,0.047,0.022
46,46,146.564577732675,0.06,0.024
46,48,154.012417618533,0.062,0.023
46,50,165.14447445284,0.063,0.023
46,52,173.811089413085,0.136,0.028
46,54,178.744937252278,0.333,0.041
46,56,184.263549849576,0.536,0.051
46,58,192.661967600424,0.542,0.047
46,60,199.614321510081,0.348,0.032
46,62,201.009620265286,0.141,0.016
46,64,198.878869946405,0.04,0.007
44,44,160.27900581081,0.054,0.018
44,46,156.181423587194,0.094,0.027
44,48,153.633566918996,0.113,0.033
44,50,155.757151642656,0.111,0.035
44,52,162.355955423046,0.189,0.039
44,54,173.923624289566,0.433,0.049
44,56,188.78989101218,0.683,0.057
44,58,201.539686545641,0.676,0.051
44,60,205.673899677521,0.429,0.035
44,62,199.108713323452,0.175,0.018
42,46,159.272699818165,0.103,0.029
42,48,153.335782968248,0.136,0.037
42,50,151.600944147557,0.132,0.038
42,52,155.244226518505,0.172,0.038
42,54,164.815413117544,0.329,0.044
42,56,177.836168814065,0.488,0.049
42,58,188.585924994667,0.476,0.044
42,60,190.205715660879,0.306,0.03
40,50,145.167445002421,0.106,0.031
40,52,144.705669522148,0.11,0.029
40,54,146.061308072043,0.152,0.031
40,56,150.947193564467,0.201,0.034
40,58,159.100298972674,0.199,0.03
36,56,102.345655130357,0.021,0.012
36,58,115.617119002611,0.015,0.007
36,60,137.94452243164,0.011,0.003
36,62,148.490513159124,0.005,0.001
34,52,91.1624714856194,0.039,0.014
34,54,81.7450322967427,0.029,0.015
34,56,80.708761588684,0.013,0.01
34,58,97.2024720858379,0.005,0.005
34,60,124.494755123601,0.002,0.001
34,62,142.563845066081,0.001,0
34,64,137.775764546253,0.001,0
34,66,113.421499438061,0.001,0
32,50,73.5550161211846,0.018,0.01
32,52,63.8935351622049,0.022,0.015
32,54,56.1443021735939,0.016,0.016
32,56,58.0721830114057,0.007,0.011
32,58,74.1065365881975,0.002,0.004
32,60,98.8758271048996,0,0.001
32,62,118.92676187946,0,0
32,64,122.49233800317,0,0
32,66,106.766098320008,0,0
32,68,80.9377693694567,0,0
30,48,63.2827092544793,0.008,0.008
30,50,52.2573303120739,0.006,0.008
30,52,41.0430658136947,0.007,0.013
30,54,35.9742127347365,0.005,0.014
30,56,40.3422739872376,0.002,0.008
30,58,53.0499071245567,0.001,0.003
30,60,70.4276769805074,0,0.001
30,62,87.6777195868197,0,0
30,64,98.0501817094948,0,0
30,66,94.1364640627355,0,0
30,68,76.3742660975689,0,0
28,46,54.8172221011776,0.014,0.013
28,48,46.2402258359145,0.004,0.007
28,50,34.475579378043,0.001,0.006
28,52,25.3008601435782,0.001,0.008
28,54,23.9230791040641,0.001,0.008
28,56,30.287750287266,0,0.004
28,58,39.9040063219003,0,0.002
28,60,50.3245588219661,0,0
28,62,63.0795957208985,0,0
28,64,76.2088266429011,0,0
28,66,80.611977297444,0,0
28,68,70.7862108008547,0,0
28,70,53.6871896365882,0,0
26,46,34.7765023172523,0.006,0.011
26,48,27.8078039999774,0.001,0.005
26,50,19.6399356887186,0,0.004
26,52,15.1804500862776,0,0.004
26,54,17.8484806571372,0,0.003
26,56,26.1209844915017,0,0.001
26,58,34.5312476425833,0,0.001
26,60,41.114822938959,0,0
26,62,49.6873785290777,0,0
26,64,60.6834976785642,0,0
26,66,66.5060326653179,0,0
26,68,61.128311976844,0,0
26,70,47.9422587713157,0,0
24,46,16.7434570295687,0.001,0.008
24,48,12.8899185883364,0,0.004
24,50,9.35419294651411,0,0.002
24,52,9.45782088918709,0,0.001
24,54,15.4655489808674,0,0.001
24,56,25.4889163937042,0,0
24,58,34.0658290577318,0,0
24,60,39.0784562281811,0,0
24,62,43.9499675670987,0,0
24,64,49.766073415609,0,0
24,66,51.8746626455746,0,0
24,68,47.3904211152187,0,0
24,70,38.6960359438704,0,0
22,46,5.96224154257418,0,0.006
22,48,4.58968154275554,0,0.003
22,50,4.19428784296365,0,0.001
22,52,7.18323629523274,0,0
22,54,15.3112883254804,0,0
22,56,26.670302737016,0,0
22,58,35.7497950137534,0,0
22,60,39.8055333455459,0,0
22,62,41.4016416284424,0,0
22,64,42.0289282129301,0,0
22,66,39.7809557908843,0,0
22,68,34.825938899449,0,0
