GoalProbability,WeightedExpectedGoals,WeightedCount
0,0,211755.88
0.01,0,32070.023
0.05,0,2137.902
0.2,0,237.298
0.02,0,11751.377
0.03,0,5913.126
0.04,0,3437.039
0.15,0,110.086
0.16,0,112.354
0.17,0,211.443
0.13,0,166.698
0.14,0,144.888
0.19,0,114.803
0.18,0,94.214
0.1,0,327.102
0.12,0,265.968
0.06,0,1042.101
0.07,0,731.911
0.08,0,539.25
0.11,0,422.472
0.09,0,405.356
0.2,0.000909090909090909,200.448
0.2,0.00181818181818182,166.356
0.2,0.00272727272727273,131.755
0.29,0,29.399
0.05,0.000909090909090909,1958.902
0.2,0.00363636363636364,102.253
0.2,0.00454545454545455,74.94
0.04,0.000909090909090909,2975.874
0.03,0.000909090909090909,4161.509
0.06,0.000909090909090909,1168.085
0.07,0.000909090909090909,827.987
0.2,0.00545454545454545,44.465
0.13,0.000909090909090909,177.449
0.08,0.000909090909090909,587.383
0.09,0.000909090909090909,427.653
0.19,0.000909090909090909,103.413
0.11,0.000909090909090909,358.793
0.15,0.000909090909090909,133.741
0.14,0.000909090909090909,146.219
0.1,0.000909090909090909,345.581
0.16,0.000909090909090909,112.221
0.39,0,8.202
0.23,0,48.549
0.27,0,27.22
0.24,0,157.228
0.22,0,133.23
0.3,0,49.595
0.28,0,26.516
0.26,0,28.519
0.21,0,63.003
0.38,0,7.28
0.37,0,7.878
0.35,0,14.268
0.33,0,15.454
0.31,0,29.002
0.32,0,29.746
0.34,0,12.344
0.25,0,38.257
0.36,0,16.298
0.08,0.00181818181818182,544.377
0.07,0.00181818181818182,718.608
0.06,0.00181818181818182,1005.174
0.1,0.00181818181818182,311.247
0.09,0.00181818181818182,384.004
0.11,0.00181818181818182,323.889
0.1,0.00272727272727273,331.823
0.09,0.00272727272727273,339.932
0.08,0.00272727272727273,470.409
0.13,0.00181818181818182,163.369
0.16,0.00181818181818182,102.934
0.17,0.00181818181818182,147.363
0.18,0.00181818181818182,93.061
0.15,0.00181818181818182,109.131
0.17,0.000909090909090909,179.661
0.14,0.00181818181818182,137.474
0.12,0.000909090909090909,240.744
0.12,0.00181818181818182,238.854
0.11,0.00272727272727273,247.202
0.12,0.00272727272727273,200.873
0.15,0.00272727272727273,118.054
0.17,0.00272727272727273,132.352
0.18,0.00272727272727273,79.439
0.19,0.00363636363636364,79.662
0.13,0.00272727272727273,155.075
0.18,0.000909090909090909,87.573
0.05,0.00181818181818182,1377.997
0.14,0.00363636363636364,126.192
0.21,0.00272727272727273,54.572
0.19,0.00272727272727273,77.212
0.21,0.00181818181818182,52.517
0.21,0.000909090909090909,60.717
0.22,0.000909090909090909,115.85
0.42,0,7.824
0.49,0,46.978
0.46,0,5.477
0.41,0,8.396
0.48,0,6.849
0.43,0,4.308
0.44,0,4.783
0.45,0,5.158
0.47,0,4.407
0.4,0,7.289
0.07,0.00272727272727273,683.757
0.11,0.00363636363636364,177.76
0.1,0.00363636363636364,234.333
0.08,0.00363636363636364,419.07
0.06,0.00272727272727273,696.627
0.19,0.00181818181818182,86.754
0.17,0.00363636363636364,80.862
0.16,0.00363636363636364,95.055
0.02,0.000909090909090909,6291.7
0.12,0.00363636363636364,162.597
0.09,0.00363636363636364,300.356
0.14,0.00272727272727273,135.617
0.18,0.00454545454545455,67.033
0.21,0.00545454545454545,40.849
0.22,0.00454545454545455,60.571
0.22,0.00545454545454545,46.846
0.22,0.00636363636363636,34.741
0.15,0.00454545454545455,78.244
0.15,0.00363636363636364,89.439
0.21,0.00636363636363636,34.289
0.22,0.00272727272727273,75.542
0.23,0.00727272727272727,26.64
0.23,0.00636363636363636,29.612
0.24,0.00454545454545455,58.885
0.19,0.00454545454545455,57.378
0.22,0.00363636363636364,80.912
0.24,0.00545454545454545,61.741
0.23,0.00181818181818182,49.067
0.24,0.00363636363636364,67.425
0.24,0.000909090909090909,134.024
0.23,0.00272727272727273,41.983
0.23,0.000909090909090909,46.827
0.25,0.00181818181818182,49.265
0.25,0.000909090909090909,43.487
0.04,0.00181818181818182,1613.914
0.21,0.00363636363636364,40.695
0.19,0.00545454545454545,53.279
0.17,0.00454545454545455,87.165
0.22,0.00727272727272727,28.21
0.23,0.00818181818181818,29.068
0.21,0.00727272727272727,20.374
0.2,0.00636363636363636,42.268
0.16,0.00545454545454545,77.128
0.22,0.00181818181818182,111.509
0.24,0.00636363636363636,35.752
0.23,0.00363636363636364,39.623
0.25,0.00909090909090909,15.175
0.24,0.00727272727272727,24.495
0.23,0.00545454545454545,33.389
0.18,0.00363636363636364,66.195
0.16,0.00272727272727273,106.8
0.21,0.00454545454545455,41.714
0.25,0.00636363636363636,26.125
0.25,0.00545454545454545,26.287
0.25,0.00363636363636364,41.094
0.24,0.00272727272727273,101.325
0.25,0.00272727272727273,41.966
0.26,0.00181818181818182,32.086
0.34,0.000909090909090909,15.193
0.33,0.000909090909090909,15.004
0.32,0.000909090909090909,25.963
0.3,0.000909090909090909,39.613
0.33,0.00181818181818182,14.852
0.31,0.00181818181818182,30.948
0.28,0.000909090909090909,30.341
0.31,0.000909090909090909,31.205
0.29,0.000909090909090909,27.83
0.27,0.000909090909090909,30.101
0.37,0.000909090909090909,9.545
0.38,0.000909090909090909,8.686
0.37,0.00181818181818182,12.135
0.36,0.000909090909090909,21.245
0.34,0.00181818181818182,15.435
0.01,0.000909090909090909,12117.344
0.14,0.00454545454545455,92.434
0.19,0.00636363636363636,26.703
0.2,0.00727272727272727,33.421
0.17,0.00545454545454545,53.837
0.18,0.00545454545454545,49.226
0.23,0.00454545454545455,41.645
0.27,0.00181818181818182,23.205
0.28,0.00181818181818182,28.199
0.35,0.00272727272727273,15.288
0.35,0.00363636363636364,13.659
0.34,0.00363636363636364,13.297
0.32,0.00181818181818182,26.722
0.35,0.00454545454545455,12.897
0.34,0.00454545454545455,16.621
0.32,0.00272727272727273,18.262
0.3,0.00272727272727273,32.23
0.34,0.00272727272727273,16.826
0.33,0.00454545454545455,10.333
0.32,0.00363636363636364,13.218
0.27,0.00272727272727273,28.459
0.26,0.00272727272727273,33.186
0.49,0.000909090909090909,36.655
0.35,0.000909090909090909,17.724
0.36,0.00272727272727273,16.121
0.37,0.00363636363636364,10.454
0.37,0.00272727272727273,9.349
0.37,0.00454545454545455,6.687
