.,_WeightedExpectedGoals,_GoalProbability,NonShot_WeightedExpectedGoals,NonShot_GoalProbability,Shot_WeightedExpectedGoals,Shot_GoalProbability
.,4.889,0.502,4.882,0.66,0.0772778247765796,0.896334618358084
