endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
58,62,17.229,0,0
58,64,15.743,0,0
58,66,11.601,0,0
58,68,10.272,0,0
58,70,14.263,0,0
56,58,7.001,0,0
56,60,12.732,0,0
56,62,16.381,0,0
56,64,15.381,0,0
56,66,11.858,0,0
56,68,10.29,0,0
56,70,12.939,0,0
56,72,18.356,0,0
56,74,22.205,0,0
54,56,2.02,0,0.006
54,58,4.929,0,0.004
54,60,8.907,0,0.003
54,62,11.913,0,0.002
54,64,12.644,0,0.001
54,66,12.259,0,0
54,68,12.522,0,0
54,70,13.951,0,0
54,72,16.275,0,0
54,74,17.901,0,0
54,76,16.225,0,0
52,56,2.036,0,0.027
52,58,3.81,0,0.023
52,60,6.361,0,0.016
52,62,9.101,0,0.009
52,64,12.17,0,0.004
52,66,15.646,0,0.001
52,68,18.082,0,0
52,70,17.795,0,0
52,72,15.529,0,0
52,74,13.03,0,0
52,76,10.214,0,0
50,54,3.773,0,0.019
50,56,3.976,0,0.042
50,58,5.869,0.001,0.046
50,60,8.325,0.001,0.037
50,62,11.362,0.001,0.021
50,64,16.077,0,0.008
50,66,21.713,0,0.002
50,68,24.542,0,0.001
50,70,21.77,0,0
50,72,15.352,0,0
50,74,9.403,0,0
50,76,5.534,0,0
50,78,3.047,0,0
48,54,7.696,0,0.02
48,56,7.921,0.002,0.045
48,58,11.027,0.005,0.052
48,60,14.354,0.006,0.045
48,62,17.44,0.004,0.03
48,64,21.91,0.001,0.013
48,66,26.741,0,0.004
48,68,27.582,0,0.001
48,70,22.319,0,0
48,72,14.049,0,0
48,74,7.216,0,0
48,76,3.33,0,0
48,78,1.468,0,0
46,54,11.891,0.001,0.019
46,56,11.904,0.004,0.044
46,58,16.033,0.011,0.053
46,60,19.936,0.014,0.049
46,62,22.17,0.009,0.035
46,64,24.589,0.003,0.017
46,66,26.672,0,0.006
46,68,25.024,0,0.002
46,70,18.987,0,0
46,72,11.916,0,0
46,74,6.72,0,0
46,76,3.615,0,0
46,78,1.751,0,0
44,54,14.332,0.001,0.016
44,56,13.167,0.005,0.041
44,58,16.661,0.012,0.053
44,60,19.914,0.015,0.051
44,62,20.763,0.01,0.038
44,64,20.899,0.003,0.021
44,66,20.694,0,0.008
44,68,18.428,0,0.002
44,70,14.55,0,0.001
44,72,11.331,0,0
44,74,9.129,0,0
44,76,6.657,0,0
44,78,3.785,0,0
42,54,13.927,0,0.012
42,56,10.978,0.002,0.036
42,58,12.355,0.006,0.052
42,60,14.072,0.008,0.052
42,62,13.923,0.005,0.041
42,64,13.027,0.002,0.024
42,66,12.261,0,0.01
42,68,11.475,0,0.003
42,70,11.582,0,0.001
