endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
42,32,19.054,0.006,0.042
42,34,20.684,0.002,0.024
42,36,18.642,0,0.011
42,38,13.085,0,0.005
42,40,7.081,0,0.002
42,42,4.29,0,0
40,28,16.763,0.013,0.072
40,30,23.252,0.021,0.066
40,32,24.643,0.016,0.055
40,34,21.351,0.006,0.039
40,36,15.825,0.001,0.023
40,38,9.843,0,0.011
40,40,5.048,0,0.004
40,42,3.217,0,0.001
40,44,6.195,0,0
40,46,16.336,0,0
38,28,22.464,0.018,0.064
38,30,30.038,0.029,0.06
38,32,29.195,0.023,0.055
38,34,21.651,0.009,0.046
38,36,13.2,0.002,0.032
38,38,7.035,0,0.018
38,40,3.379,0,0.008
38,42,2.166,0,0.002
38,44,4.235,0,0
38,46,11.369,0,0
36,26,12.272,0.004,0.053
36,28,23.231,0.013,0.051
36,30,31.035,0.02,0.049
36,32,29.824,0.016,0.045
36,34,21.64,0.006,0.038
36,36,13.038,0.001,0.028
36,38,7.225,0,0.015
36,40,3.737,0,0.006
36,42,2.011,0,0.002
36,44,2.428,0,0
36,46,5.876,0,0
36,48,12.591,0,0
34,26,9.606,0.001,0.041
34,28,18.427,0.005,0.039
34,30,25.153,0.008,0.036
34,32,25.339,0.007,0.032
34,34,20.531,0.003,0.025
34,36,15.154,0,0.014
34,38,10.612,0,0.006
34,40,6.404,0,0.002
34,42,3.103,0,0.001
34,44,1.674,0,0
34,46,2.367,0,0
34,48,4.826,0,0
32,24,2.054,0,0.031
32,26,5.683,0,0.029
32,28,11.144,0.001,0.028
32,30,15.98,0.002,0.025
32,32,18.062,0.002,0.02
32,34,18.226,0.001,0.012
32,36,17.54,0,0.006
32,38,14.808,0,0.002
32,40,9.716,0,0.001
32,42,4.666,0,0
32,44,1.733,0,0
32,46,0.946,0,0
32,48,1.401,0,0
32,50,2.252,0,0.001
30,24,0.893,0,0.022
30,26,2.517,0,0.021
30,28,5.138,0,0.019
30,30,8.113,0,0.016
30,32,11.156,0,0.01
30,34,14.587,0,0.005
30,36,17.111,0,0.002
30,38,15.89,0,0.001
30,40,10.808,0,0
30,42,5.21,0,0
30,44,1.801,0,0
30,46,0.562,0,0
30,48,0.406,0,0
30,50,0.585,0,0.001
28,24,0.285,0,0.016
28,26,0.829,0,0.015
28,28,1.831,0,0.013
28,30,3.42,0,0.009
28,32,6.018,0,0.005
28,34,9.705,0,0.002
28,36,12.695,0,0.001
28,38,12.303,0,0
28,40,8.488,0,0
28,42,4.125,0,0
28,44,1.449,0,0
28,46,0.525,0,0
28,48,0.501,0,0
28,50,0.714,0,0
26,26,0.206,0,0.011
26,28,0.523,0,0.008
26,30,1.23,0,0.005
26,32,2.702,0,0.002
26,34,4.947,0,0.001
26,36,6.81,0,0
26,38,6.724,0,0
26,40,4.676,0,0
26,42,2.312,0,0
26,44,0.985,0,0
26,46,0.883,0,0
26,48,1.611,0,0
24,26,0.039,0,0.006
24,28,0.123,0,0.003
24,30,0.368,0,0.002
24,32,0.94,0,0.001
24,34,1.837,0,0
24,36,2.59,0,0
24,38,2.576,0,0
24,40,1.81,0,0
24,42,0.995,0,0
24,44,0.871,0,0
24,46,1.929,0,0
24,48,4.198,0,0
22,28,0.025,0,0.002
22,30,0.087,0,0.001
22,32,0.241,0,0
22,34,0.48,0,0
22,36,0.689,0,0
22,38,0.689,0,0
22,40,0.515,0,0
22,42,0.463,0,0
22,44,1.142,0,0
22,46,3.452,0,0
20,30,0.015,0,0
20,32,0.044,0,0
20,34,0.09,0,0
20,36,0.129,0,0
20,38,0.129,0,0
20,40,0.134,0,0
20,42,0.339,0,0
20,44,1.383,0,0
18,32,0.006,0,0
18,34,0.012,0,0
18,36,0.017,0,0
18,38,0.017,0,0
18,40,0.052,0,0
18,42,0.271,0,0
76,50,68.228,0.122,0.055
76,52,72.971,0.053,0.028
76,54,75.138,0.024,0.016
76,56,72.966,0.013,0.011
76,58,62.577,0.006,0.008
74,46,51.501,0.077,0.074
74,48,67.87,0.096,0.05
74,50,84.061,0.074,0.029
74,52,95.88,0.047,0.017
74,54,100.878,0.037,0.013
74,56,95.653,0.029,0.011
74,58,79.084,0.015,0.009
74,60,56.899,0.006,0.006
72,44,45.043,0.009,0.028
72,46,56.72,0.021,0.028
72,48,74.471,0.031,0.02
72,50,95.812,0.032,0.013
72,52,114.307,0.034,0.01
72,54,122.992,0.042,0.01
72,56,116.892,0.042,0.01
72,58,97.842,0.028,0.009
72,60,74.335,0.015,0.008
72,62,53.593,0.007,0.008
70,42,40.389,0.001,0.01
70,44,50.765,0.003,0.013
70,46,63.69,0.006,0.012
70,48,82.512,0.009,0.009
70,50,105.916,0.013,0.006
70,52,126.527,0.023,0.006
70,54,135.724,0.041,0.008
70,56,129.891,0.054,0.01
70,58,113.479,0.051,0.012
70,60,94.067,0.036,0.014
70,62,74.391,0.023,0.014
70,64,54.659,0.014,0.013
68,42,45.492,0.003,0.013
68,44,60.371,0.007,0.015
68,46,77.674,0.008,0.013
68,48,97.925,0.007,0.008
68,50,119.405,0.008,0.005
68,52,135.426,0.022,0.005
68,54,139.861,0.053,0.009
68,56,134.118,0.091,0.015
68,58,124.623,0.104,0.021
68,60,113.899,0.085,0.023
68,62,97.481,0.059,0.022
68,64,73.262,0.035,0.019
66,42,56.035,0.009,0.019
66,44,78.032,0.02,0.021
66,46,101.212,0.023,0.017
66,48,121.275,0.015,0.011
66,50,135.946,0.012,0.006
66,52,141.668,0.031,0.006
66,54,137.789,0.081,0.012
66,56,132.164,0.146,0.022
66,58,132.124,0.176,0.031
66,60,132.16,0.147,0.032
66,62,119.229,0.098,0.027
66,64,90.292,0.055,0.022
66,66,56.406,0.022,0.017
64,40,45.774,0.004,0.017
64,42,68.538,0.016,0.022
64,44,96.931,0.036,0.023
64,46,123.532,0.042,0.019
64,48,140.336,0.027,0.012
64,50,145.49,0.018,0.007
64,52,139.752,0.036,0.007
64,54,128.129,0.089,0.015
64,56,123.299,0.156,0.028
64,58,132.15,0.189,0.036
64,60,141.397,0.159,0.034
64,62,130.638,0.101,0.028
64,64,97.644,0.051,0.022
64,66,58.942,0.019,0.017
62,40,51.369,0.006,0.019
62,42,75.719,0.015,0.02
62,44,104.621,0.034,0.021
62,46,129.686,0.042,0.017
62,48,142.049,0.029,0.012
62,50,140.103,0.017,0.007
62,52,127.067,0.026,0.007
62,54,111.257,0.057,0.014
62,56,107.124,0.096,0.028
62,58,120.096,0.118,0.034
62,60,133.098,0.102,0.03
62,62,123.672,0.064,0.024
62,64,91.297,0.03,0.018
