Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
23,1.00470067157541,4,0.0909783725637574,0.0905527139950053,0.0909783725637574,58,106,Shot
14,0.671267016021508,2,0.0278495197614028,0.0414879907647816,0.0278495197614028,60,106,Shot
12,0.268318362721898,1,0.00326633827932337,0.0121733684053104,0.00326633827932337,62,106,Shot
8,0.0590703933422468,1,0.000141376259623408,0.00239335226370157,0.000141376259623408,64,106,Shot
5,0.0299165402725201,0,0,0,0,66,106,Shot
2,0.046810873706324,0,0,0,0,68,106,Shot
1,0.0319275593158979,0,0,0,0,70,106,Shot
1,0.00803228917542313,0,0,0,0,72,106,Shot
1,0.000743393001915487,0,0,0,0,74,106,Shot
4,0.000686222953174883,1,0.000197635582839259,0.28800491432832,0.000197635582839259,14,108,Shot
6,0.0154282559716587,1,0.00475249415365429,0.308038326715896,0.00475249415365429,16,108,Shot
9,0.135558894379648,2,0.0426903649962696,0.314921165384475,0.0426903649962696,18,108,Shot
19,0.481686835580677,2,0.147697669063241,0.306625919899162,0.147697669063241,20,108,Shot
27,0.823301454700816,2,0.230936418334272,0.280500437616976,0.230936418334272,22,108,Shot
37,1.1630007447523,4,0.225606343510313,0.193986413618645,0.225606343510313,24,108,Shot
44,1.7817212382173,5,0.148799206860337,0.083514302725166,0.148799206860337,26,108,Shot
53,2.14652014721419,7,0.0927533179854365,0.0432110167266841,0.0927533179854365,28,108,Shot
56,2.17764184299716,8,0.174510910655095,0.0801375631242051,0.174510910655095,30,108,Shot
75,2.31171676256336,11,0.350169449830508,0.151475931438166,0.350169449830508,32,108,Shot
