x,y,WeightedProbabiliticGoals,GoalProbability
14,40,0.0366338571082979,0.001
14,42,0.0161742511457066,0.001
14,44,0.00873944091084698,0
14,46,0.00788658413895882,0
14,48,0.00772603221234943,0.001
14,50,0.00672526513993816,0.001
14,52,0.00766137294249319,0.001
14,54,0.0154583622591705,0.002
14,56,0.0327311563591975,0.005
14,58,0.0530838091373683,0.008
14,60,0.0620918527424707,0.009
14,62,0.0532560776734636,0.008
14,64,0.037488474822902,0.005
14,66,0.0289754900603805,0.004
14,68,0.0298037735590803,0.003
14,70,0.0325983305091749,0.004
14,72,0.0304808397890596,0.004
14,74,0.0226493865146627,0.003
14,76,0.0131205411646008,0.002
14,78,0.00584947914871314,0.001
14,80,0.00197455573323192,0
16,0,0.000335952893218332,0
16,2,0.000675205601680859,0
16,4,0.000952197621341119,0
16,6,0.00102424715884491,0
16,8,0.00110953766648628,0
16,10,0.00202847938525253,0
16,12,0.00459151434004601,0.001
16,14,0.008202951906005,0.001
16,16,0.0104937891917741,0.001
16,18,0.00952861176998458,0.001
16,20,0.00636059678636973,0.001
16,22,0.00362332301748384,0
16,24,0.00300983228650411,0
16,26,0.00587961121197417,0
16,28,0.0154471367106084,0.001
16,30,0.0357261942023463,0.001
16,32,0.0651236832230534,0.002
16,34,0.0897772277366187,0.003
16,36,0.0915753906845778,0.003
16,38,0.0684104235922137,0.002
16,40,0.0378052137620794,0.001
16,42,0.0164544637649056,0.001
16,44,0.00729381476722457,0
16,46,0.00504451683342656,0
16,48,0.00504898717882875,0
16,50,0.00634375759675731,0.001
16,52,0.0112508568507987,0.002
16,54,0.023611917616628,0.004
16,56,0.0451413358758209,0.007
16,58,0.0683880791445443,0.01
16,60,0.0771476427571934,0.011
16,62,0.0641394399493456,0.009
16,64,0.0420260893216955,0.006
16,66,0.0272055138056811,0.003
16,68,0.0226684130775771,0.003
16,70,0.0215532641591289,0.002
16,72,0.0182130883588891,0.002
16,74,0.01228484886543,0.001
16,76,0.00644299346150875,0.001
16,78,0.00260690841059623,0
16,80,0.000809917180084556,0
18,0,0.000187037239496579,0
18,2,0.000380462104811713,0
18,4,0.000564861992841854,0
18,6,0.000728426419673362,0
18,8,0.00140043128141169,0
18,10,0.00406491080876738,0.001
18,12,0.0102720717819441,0.001
18,14,0.018886936805873,0.002
18,16,0.0246447325376817,0.003
18,18,0.0231174207329438,0.003
18,20,0.0164247951981272,0.001
18,22,0.0102835942907784,0.001
18,24,0.00768002149434194,0
18,26,0.00895802007145722,0
18,28,0.0158765808146218,0.001
18,30,0.0309412977757143,0.001
18,32,0.0522652940027027,0.002
18,34,0.069762060797704,0.003
18,36,0.0709895351290865,0.003
18,38,0.0542609935136189,0.002
18,40,0.0311800285444518,0.001
18,42,0.0139234855018148,0.001
18,44,0.00564793114157956,0
18,46,0.00339517518573351,0
18,48,0.00491247643768304,0
18,50,0.0107628755229331,0.001
18,52,0.0222303901918201,0.003
18,54,0.0386040072120432,0.006
18,56,0.0569920281031465,0.008
18,58,0.071255259319325,0.01
18,60,0.0720349855789199,0.011
18,62,0.0562478468069634,0.008
18,64,0.0344617750019131,0.005
18,66,0.0194100371987319,0.002
18,68,0.0133646463771953,0.001
18,70,0.0112961018171189,0.001
18,72,0.00912835959595385,0.001
18,74,0.006149121549669,0.001
18,76,0.00333148842798263,0
18,78,0.00144786120354932,0
18,80,0.000499305207269683,0
20,0,0.0000740547221663231,0
20,2,0.000151264816116125,0
20,4,0.00025276134658115,0
20,6,0.000514806187306366,0
20,8,0.0017927799752021,0
20,10,0.00631498435381219,0.001
20,12,0.0167214164289886,0.002
20,14,0.0316022030129144,0.004
20,16,0.0427455177137619,0.006
20,18,0.0424255973493265,0.005
20,20,0.0332282850734478,0.003
20,22,0.0239671111663565,0.002
20,24,0.0187558440712644,0.001
20,26,0.0165347873206676,0.001
20,28,0.0177881604276965,0.001
20,30,0.0245073184973609,0.001
20,32,0.0352157652075394,0.002
20,34,0.0437631090092902,0.002
20,36,0.0436607789625452,0.002
20,38,0.0339582179799168,0.002
20,40,0.0203827753817225,0.001
20,42,0.00958608071213632,0.001
20,44,0.00406856008973965,0
20,46,0.00335431005422257,0
20,48,0.00835601840715145,0.001
20,50,0.0223901304117794,0.003
20,52,0.0455337233895565,0.006
20,54,0.0686423642962887,0.008
20,56,0.0795802402327242,0.01
20,58,0.075032396321866,0.009
20,60,0.0598467232550185,0.008
20,62,0.0400630136025972,0.005
20,64,0.0222026138155466,0.003
20,66,0.0111263450999023,0.001
20,68,0.00653934742585848,0.001
20,70,0.0053660038054315,0.001
20,72,0.00507590946159283,0.001
20,74,0.00451395530898906,0
20,76,0.00339141733120048,0
20,78,0.00202597745435491,0
20,80,0.000956097225372926,0
22,0,0.0000206528160454094,0
22,2,0.0000421856207139981,0
22,4,0.0000999325952992072,0
22,6,0.000390789317873349,0
22,8,0.00191698390516082,0
22,10,0.0073126623302658,0.001
22,12,0.0201709750711403,0.002
22,14,0.0399331226632906,0.004
22,16,0.0575023593853903,0.006
22,18,0.0622954559252445,0.006
22,20,0.0549252239817513,0.004
22,22,0.0452094857457274,0.003
22,24,0.0381254955171584,0.002
22,26,0.0320279132144135,0.002
22,28,0.0274767010378765,0.002
22,30,0.0272861502764781,0.002
22,32,0.0299326495550415,0.002
22,34,0.0304701429220266,0.002
22,36,0.0263671991146665,0.002
22,38,0.0189921109986202,0.001
22,40,0.0112681220851744,0.001
22,42,0.00554824877536736,0
22,44,0.00291855041229726,0
22,46,0.00443697369502525,0
22,48,0.0142978450671781,0.001
22,50,0.0390239837135319,0.004
22,52,0.0773304313128864,0.007
22,54,0.110502407201812,0.01
22,56,0.115718825394407,0.01
22,58,0.0922160288006165,0.008
22,60,0.0594518919412723,0.005
22,62,0.0332172456394612,0.003
22,64,0.0169028960886677,0.002
22,66,0.00830626988482965,0.001
22,68,0.00475180882447608,0
22,70,0.0043771618243667,0
22,72,0.00561183039794078,0
22,74,0.00669047718012943,0.001
22,76,0.00617856893346219,0.001
22,78,0.00440365657746343,0
22,80,0.00255863484519759,0
24,0,0.0000040155646418588,0
24,2,0.00000820222707458093,0
24,4,0.0000413325122355174,0
24,6,0.00028996406517433,0
24,8,0.00159287042597104,0
24,10,0.00647283747898246,0
24,12,0.0189725351404749,0.001
24,14,0.0405074207213883,0.003
24,16,0.0639636544881287,0.005
24,18,0.0769538523695606,0.006
24,20,0.07558899398236,0.005
24,22,0.0678699343999521,0.004
24,24,0.0604965937582486,0.003
24,26,0.0532557215790177,0.002
24,28,0.0474013723018192,0.002
24,30,0.0457870643044474,0.003
24,32,0.0448175513053295,0.003
24,34,0.0379908777082549,0.003
24,36,0.0259747913555263,0.002
24,38,0.0147413818773042,0.001
24,40,0.00752830923083096,0.001
24,42,0.00383260499021581,0
24,44,0.00291355897775068,0
24,46,0.00656346491005384,0.001
24,48,0.0213463420354484,0.002
24,50,0.055501874310599,0.004
24,52,0.105932166568409,0.007
24,54,0.147385232731844,0.009
24,56,0.151509521682801,0.009
24,58,0.119577155255578,0.007
24,60,0.0779651643259534,0.005
24,62,0.04632566213072,0.003
24,64,0.0268545573093931,0.002
24,66,0.0153285028637546,0.001
24,68,0.00922565518810632,0.001
24,70,0.00774283585360421,0.001
24,72,0.00931505257063792,0.001
24,74,0.0111386906670664,0.001
24,76,0.0109713157362841,0.001
24,78,0.00891964150069538,0.001
24,80,0.00630978144363491,0.001
26,0,0.000000544320625526637,0
26,2,0.0000011118340184111,0
26,4,0.0000389396179833244,0
26,6,0.000234390429813141,0
26,8,0.00116310715215945,0
26,10,0.00476299653187066,0
26,12,0.0149785420181309,0.001
26,14,0.0351143852631459,0.002
26,16,0.0611380765742164,0.004
26,18,0.0804831664759385,0.004
26,20,0.0847535339800758,0.004
26,22,0.0795696824840174,0.003
26,24,0.0743463146676632,0.003
26,26,0.0714080095662218,0.003
26,28,0.0711006634339379,0.003
26,30,0.0735659666767395,0.004
26,32,0.0719753466580948,0.004
26,34,0.0585654233901159,0.004
26,36,0.0376379929989008,0.003
26,38,0.0204231325448746,0.002
26,40,0.0111812697734675,0.001
26,42,0.00699151005068087,0.001
26,44,0.0058888801066738,0
26,46,0.0109408156448706,0.001
26,48,0.0303086184843965,0.002
26,50,0.0715568740492338,0.004
26,52,0.12791284135171,0.007
26,54,0.172003991526431,0.008
26,56,0.17870426174453,0.008
26,58,0.152042420766155,0.007
26,60,0.114922086376146,0.005
26,62,0.0819835540914358,0.004
26,64,0.0554271751610247,0.003
26,66,0.0351427270745952,0.002
26,68,0.022447640775538,0.001
26,70,0.0174029312585383,0.001
26,72,0.017095604070144,0.001
26,74,0.0176932051931049,0.001
26,76,0.0173301390724791,0.001
26,78,0.0160229269469066,0.001
26,80,0.0136258439440106,0.001
28,0,0.0000197368763317228,0
28,2,0.0000818717018041704,0
28,4,0.000214231462727079,0
28,6,0.000548140995229187,0
28,8,0.00136880945151878,0
28,10,0.00383774873393005,0
28,12,0.0110116538926991,0.001
28,14,0.0266370678249231,0.001
28,16,0.0492594633801484,0.002
28,18,0.0683521518398338,0.003
28,20,0.0746114486207247,0.003
28,22,0.072347942007411,0.003
28,24,0.0724061129283358,0.003
28,26,0.077855480475382,0.003
28,28,0.085585191260202,0.003
28,30,0.0919337085574363,0.004
28,32,0.0897430003180478,0.005
28,34,0.073485640905217,0.005
28,36,0.0506914352999759,0.003
28,38,0.0339780098095024,0.002
28,40,0.0254176793676004,0.002
28,42,0.019622214999686,0.001
28,44,0.0154766236786219,0.001
28,46,0.0194627994426436,0.001
28,48,0.0422939860506659,0.002
28,50,0.0894363227140251,0.004
28,52,0.148544345979996,0.007
28,54,0.191911508797858,0.008
28,56,0.202277233513686,0.008
28,58,0.187322792060896,0.007
28,60,0.161337305512843,0.006
28,62,0.129363149116966,0.005
28,64,0.0946826826512799,0.004
28,66,0.0650669769877676,0.003
28,68,0.0473191556819485,0.002
28,70,0.0401108066735387,0.002
28,72,0.0362118085474997,0.002
28,74,0.031492768724684,0.002
28,76,0.0277525541193969,0.002
28,78,0.0264348411316341,0.002
28,80,0.0244269517907008,0.002
30,0,0.000160039256266524,0
30,2,0.000468342691025108,0
30,4,0.0011148564100671,0
30,6,0.00224642401251105,0
30,8,0.00387623619750781,0
30,10,0.00601268906923586,0
30,12,0.0100643489110115,0
30,14,0.0189283351815838,0.001
30,16,0.0328700765935307,0.001
30,18,0.0455074201032842,0.002
30,20,0.0506341191798994,0.002
30,22,0.0521397024428836,0.002
30,24,0.0589755603126538,0.002
30,26,0.0716073340079282,0.002
30,28,0.0829469817873719,0.003
30,30,0.0876178951455214,0.003
30,32,0.0831830770000506,0.004
30,34,0.0706045212929936,0.004
30,36,0.0585199351033949,0.003
30,38,0.0543756636779024,0.003
30,40,0.0530131765801604,0.003
30,42,0.0457054753271285,0.003
30,44,0.0344657214843888,0.002
30,46,0.0319755698904848,0.002
30,48,0.0528840372081835,0.003
30,50,0.101187247132637,0.005
30,52,0.159832822004628,0.007
30,54,0.200838725435196,0.008
30,56,0.213135311612414,0.007
30,58,0.206726717196901,0.007
30,60,0.189071991674977,0.006
30,62,0.159024075741124,0.006
30,64,0.12219570268076,0.005
30,66,0.0935001900729589,0.004
30,68,0.0824169959652073,0.004
30,70,0.0816510993133917,0.004
30,72,0.0756508820230875,0.003
30,74,0.0607281212457734,0.003
30,76,0.0468312540586112,0.002
30,78,0.0402474963522028,0.003
30,80,0.0357368692667547,0.003
32,0,0.000709179105412913,0
32,2,0.00195287367934652,0
32,4,0.00427945283994299,0
32,6,0.00778952308354774,0
32,8,0.011885295976941,0.001
32,10,0.0150226361770057,0.001
32,12,0.0165082240771256,0.001
32,14,0.0183058142323751,0.001
32,16,0.0221982481451139,0.001
32,18,0.0262066550557614,0.001
32,20,0.0284750122186039,0.001
32,22,0.032840325321942,0.001
32,24,0.0444687263109266,0.001
32,26,0.0599089469781223,0.002
32,28,0.0691616582236995,0.002
32,30,0.0679233590924756,0.003
32,32,0.0606730480498849,0.003
32,34,0.0556393147840669,0.003
32,36,0.0609247646316037,0.003
32,38,0.0757286458699408,0.004
32,40,0.0856700848384529,0.004
32,42,0.078174260963708,0.004
32,44,0.0581091636283462,0.003
32,46,0.0441758082936873,0.002
32,48,0.054698744672927,0.003
32,50,0.0936178143158836,0.004
32,52,0.143373820820585,0.006
32,54,0.178237078752085,0.007
32,56,0.18961176196472,0.006
32,58,0.186079651381307,0.006
32,60,0.172282975430166,0.005
32,62,0.147299793968343,0.005
32,64,0.119508788082244,0.004
32,66,0.106328032850412,0.004
32,68,0.115844863859151,0.005
32,70,0.132002045502028,0.005
32,72,0.129612114502899,0.005
32,74,0.105174489265452,0.004
32,76,0.0772116433962296,0.003
32,78,0.0588883912049586,0.003
32,80,0.0464188673330409,0.004
34,0,0.00223668432289066,0
34,2,0.00592231830825902,0
34,4,0.0120661726783487,0.001
34,6,0.0200561101276957,0.001
34,8,0.028132114946551,0.001
34,10,0.0331503218298477,0.001
34,12,0.0329059111054516,0.001
34,14,0.0291471625308407,0.001
34,16,0.0249059326998278,0.001
34,18,0.0209629505193683,0.001
34,20,0.0187158170865553,0.001
34,22,0.0224736242919715,0.001
34,24,0.0347530227420054,0.001
34,26,0.0493602331268861,0.002
34,28,0.0552259797522761,0.002
34,30,0.0493471521059253,0.002
34,32,0.0404552978311275,0.002
34,34,0.0406809921915568,0.002
34,36,0.0571378039980338,0.003
34,38,0.0841601777581916,0.004
34,40,0.102705609347594,0.004
34,42,0.0974554063801095,0.004
34,44,0.0732005631667865,0.003
34,46,0.0500276404487063,0.002
34,48,0.0471947769905781,0.002
34,50,0.0693011230928281,0.003
34,52,0.103018365362221,0.004
34,54,0.129028403673628,0.005
34,56,0.139149641030736,0.004
34,58,0.136908728456439,0.004
34,60,0.125456362392404,0.004
34,62,0.107367967803783,0.003
34,64,0.0929908377798298,0.003
34,66,0.0982250491394011,0.004
34,68,0.128004594444424,0.005
34,70,0.162340923982673,0.006
34,72,0.172125614992276,0.006
34,74,0.151576265487312,0.005
34,76,0.11857885862367,0.005
34,78,0.0884726117425124,0.004
34,80,0.0629396910800544,0.005
36,0,0.00501576309217651,0
36,2,0.0128664692875852,0.001
36,4,0.0248772764249228,0.001
36,6,0.0383389833421856,0.002
36,8,0.0497210260727045,0.002
36,10,0.0555651472076552,0.002
36,12,0.0540468677964845,0.002
36,14,0.0473257315844925,0.002
36,16,0.0384008317941636,0.002
36,18,0.0284967768180456,0.001
36,20,0.0205024271182586,0.001
36,22,0.0197461153732823,0.001
36,24,0.0282428731805069,0.001
36,26,0.0398344465965964,0.001
36,28,0.0445677994271166,0.002
36,30,0.0394439151761514,0.002
36,32,0.0319045268449661,0.001
36,34,0.0325950089961395,0.001
36,36,0.0480120878403754,0.002
36,38,0.0739890190593329,0.003
36,40,0.0942659698400755,0.004
36,42,0.0935409156981332,0.004
36,44,0.0731385953240299,0.003
36,46,0.049716990075312,0.002
36,48,0.0397622760319404,0.002
36,50,0.0482844557821695,0.002
36,52,0.0687417538069718,0.003
36,54,0.0900764444261571,0.003
36,56,0.103363923813688,0.003
36,58,0.104081174500743,0.003
36,60,0.0925783527751112,0.003
36,62,0.07582284563953,0.002
36,64,0.0664987125876569,0.002
36,66,0.0777280698455782,0.003
36,68,0.112473247740861,0.004
36,70,0.155477960744657,0.006
36,72,0.184139017033816,0.006
36,74,0.187708246064197,0.006
36,76,0.168369065901765,0.006
36,78,0.132994826142362,0.006
36,80,0.0912869464236409,0.006
38,0,0.00796406041086366,0.001
38,2,0.0200648152533511,0.001
38,4,0.03753461245183,0.001
38,6,0.0549432926298661,0.002
38,8,0.0670732094057918,0.002
38,10,0.0715304133218947,0.003
38,12,0.068630037891079,0.003
38,14,0.0612803862152451,0.003
38,16,0.0515316202086704,0.002
38,18,0.0392374499509535,0.002
38,20,0.0269727604066315,0.001
38,22,0.0204615638657412,0.001
38,24,0.0226696842903764,0.001
38,26,0.0305709526558794,0.001
38,28,0.0375121769071136,0.001
38,30,0.0396198177947688,0.002
38,32,0.0379690471863417,0.002
38,34,0.0372562230939346,0.002
38,36,0.0441845276053766,0.002
38,38,0.0611501947026729,0.002
38,40,0.0788993310368366,0.003
38,42,0.0831974326621284,0.003
38,44,0.071059746347151,0.003
38,46,0.0542283391767817,0.002
38,48,0.0454820097025812,0.002
38,50,0.0492236822640138,0.002
38,52,0.0653255771050327,0.002
38,54,0.0900652995065921,0.003
38,56,0.11154417975467,0.003
38,58,0.115188905459788,0.003
38,60,0.0984933736441698,0.003
38,62,0.0743528152530818,0.002
38,64,0.0599785618743913,0.002
38,66,0.0654138331441372,0.002
38,68,0.0911815540466253,0.003
38,70,0.131000266618017,0.005
38,72,0.175791281940328,0.006
38,74,0.210985461923806,0.007
38,76,0.215626825368928,0.007
38,78,0.180579794481261,0.007
38,80,0.1225785736394,0.008
40,0,0.00915757352834062,0.001
40,2,0.0227422447158266,0.001
40,4,0.0418682488597355,0.001
40,6,0.0600163197631485,0.002
40,8,0.0715088467513924,0.002
40,10,0.074561823509977,0.003
40,12,0.0706423797255501,0.003
40,14,0.0635809065394519,0.003
40,16,0.0554892703462701,0.002
40,18,0.0449371547956526,0.002
40,20,0.0324108543934645,0.001
40,22,0.0223644767306764,0.001
40,24,0.0193762300347857,0.001
40,26,0.0251748514062152,0.001
40,28,0.0379371475368715,0.001
40,30,0.0525180274802466,0.002
40,32,0.0614837227373547,0.002
40,34,0.0613700257602009,0.002
40,36,0.0599675782785642,0.002
40,38,0.0685725652680799,0.002
40,40,0.0848851828634151,0.003
40,42,0.0936430130519904,0.003
40,44,0.0877825182115435,0.003
40,46,0.0769526048451834,0.003
40,48,0.0717588687149062,0.003
40,50,0.0753108118526578,0.003
40,52,0.0914843023598214,0.003
40,54,0.120989575549762,0.003
40,56,0.148342591361282,0.004
40,58,0.151660007976065,0.004
40,60,0.128338175865712,0.003
40,62,0.0977838455393534,0.003
40,64,0.0805631042273536,0.003
40,66,0.082142672635383,0.003
40,68,0.0971487324536553,0.003
40,70,0.124598266147611,0.004
40,72,0.169832172142873,0.005
40,74,0.221000085778126,0.006
40,76,0.24150755044988,0.008
40,78,0.207452613244662,0.008
40,80,0.138318445400483,0.008
42,0,0.00869802016070843,0.001
42,2,0.0206332660480012,0.001
