x,y,WeightedCount,WeightedExpectedGoals,GoalProbability
0,20,0.012,0,0
0,22,0.073,0,0
0,24,0.303,0,0
0,26,0.878,0,0
0,28,1.773,0,0
0,30,2.498,0,0
0,32,2.454,0,0
0,34,1.68,0,0
0,36,0.802,0,0
0,38,0.267,0,0
0,40,0.062,0,0
0,42,0.01,0,0
0,48,0.016,0,0
0,50,0.11,0,0
0,52,0.517,0,0
0,54,1.699,0,0
0,56,3.895,0,0
0,58,6.226,0,0
0,60,6.937,0,0
0,62,5.389,0,0
0,64,2.919,0,0
0,66,1.102,0,0
0,68,0.29,0,0
0,70,0.053,0,0
0,72,0.007,0,0
2,20,0.033,0,0
2,22,0.196,0,0
2,24,0.817,0,0
2,26,2.367,0,0
2,28,4.782,0,0
2,30,6.737,0,0
2,32,6.617,0,0
2,34,4.53,0,0
2,36,2.163,0,0
2,38,0.72,0,0
2,40,0.167,0,0
2,42,0.027,0,0
2,48,0.03,0,0
2,50,0.206,0,0
2,52,0.971,0,0
2,54,3.194,0,0
2,56,7.323,0,0
2,58,11.704,0,0
2,60,13.042,0,0
2,62,10.132,0,0
2,64,5.487,0,0
2,66,2.072,0,0
2,68,0.545,0,0
2,70,0.1,0,0
2,72,0.013,0,0
4,18,0.007,0,0
4,20,0.062,0,0
4,22,0.369,0,0
4,24,1.535,0,0
4,26,4.449,0,0
4,28,8.991,0,0
4,30,12.665,0,0
4,32,12.439,0,0
4,34,8.517,0,0
4,36,4.066,0,0
4,38,1.353,0,0
4,40,0.314,0,0
4,42,0.051,0,0
4,48,0.04,0,0
4,50,0.27,0,0
4,52,1.273,0,0
4,54,4.187,0,0
4,56,9.598,0,0
4,58,15.34,0,0
4,60,17.094,0,0
4,62,13.279,0,0
4,64,7.192,0,0
4,66,2.716,0,0
4,68,0.715,0,0
4,70,0.131,0,0
4,72,0.017,0,0
6,18,0.009,0,0
6,20,0.081,0,0
6,22,0.484,0,0
6,24,2.012,0,0
6,26,5.832,0,0
6,28,11.784,0,0
6,30,16.6,0,0
6,32,16.304,0,0
6,34,11.163,0,0
6,36,5.329,0,0
6,38,1.773,0,0
6,40,0.411,0,0
6,42,0.067,0,0
6,44,0.008,0,0
6,48,0.036,0,0
6,50,0.247,0,0
6,52,1.163,0,0
6,54,3.826,0,0
6,56,8.77,0,0
6,58,14.018,0,0
6,60,15.62,0,0
6,62,12.134,0,0
6,64,6.572,0,0
6,66,2.481,0,0
6,68,0.653,0,0
6,70,0.12,0,0
6,72,0.015,0,0
8,18,0.009,0,0
8,20,0.074,0,0
8,22,0.442,0,0
8,24,1.839,0,0
8,26,5.329,0,0
8,28,10.768,0,0
8,30,15.169,0,0
8,32,14.898,0,0
8,34,10.201,0,0
8,36,4.869,0,0
8,38,1.621,0,0
8,40,0.376,0,0
8,42,0.061,0,0
8,44,0.007,0,0
8,48,0.023,0,0
8,50,0.157,0,0
8,52,0.741,0,0
8,54,2.437,0,0
8,56,5.587,0,0
8,58,8.93,0,0
8,60,9.951,0,0
8,62,7.73,0,0
8,64,4.187,0,0
8,66,1.581,0,0
8,68,0.416,0,0
8,70,0.076,0,0
8,72,0.01,0,0
10,20,0.047,0,0
10,22,0.282,0,0
10,24,1.171,0,0
10,26,3.395,0,0
10,28,6.86,0,0
10,30,9.663,0,0
10,32,9.491,0,0
10,34,6.498,0,0
10,36,3.102,0,0
10,38,1.032,0,0
10,40,0.24,0,0
10,42,0.039,0,0
10,48,0.01,0,0
10,50,0.07,0,0
10,52,0.329,0,0
10,54,1.082,0,0
10,56,2.481,0,0
10,58,3.966,0,0
10,60,4.419,0,0
10,62,3.433,0,0
10,64,1.859,0,0
10,66,0.702,0,0
10,68,0.185,0,0
10,70,0.034,0,0
12,20,0.021,0,0
12,22,0.125,0,0
12,24,0.52,0,0
12,26,1.508,0,0
12,28,3.047,0,0
12,30,4.292,0,0
12,32,4.215,0,0
12,34,2.886,0,0
12,36,1.378,0,0
12,38,0.459,0,0
12,40,0.106,0,0
12,42,0.017,0,0
12,50,0.022,0,0
12,52,0.102,0,0
12,54,0.335,0,0
12,56,0.768,0,0
12,58,1.228,0,0
12,60,1.368,0,0
12,62,1.063,0,0
12,64,0.576,0,0
12,66,0.217,0,0
12,68,0.057,0,0
12,70,0.011,0,0
14,20,0.006,0,0
14,22,0.039,0,0
14,24,0.161,0,0
14,26,0.467,0,0
14,28,0.943,0,0
14,30,1.329,0,0
14,32,1.305,0,0
14,34,0.894,0,0
14,36,0.427,0,0
14,38,0.142,0,0
14,40,0.033,0,0
14,52,0.022,0,0
14,54,0.072,0,0
14,56,0.166,0,0
14,58,0.265,0,0
14,60,0.295,0,0
14,62,0.229,0,0
14,64,0.124,0,0
14,66,0.047,0,0
14,68,0.012,0,0
16,22,0.008,0,0
16,24,0.035,0,0
16,26,0.101,0,0
16,28,0.204,0,0
16,30,0.287,0,0
16,32,0.282,0,0
16,34,0.193,0,0
16,36,0.092,0,0
16,38,0.031,0,0
16,40,0.007,0,0
16,54,0.011,0,0
16,56,0.025,0,0
16,58,0.04,0,0
16,60,0.044,0,0
16,62,0.035,0,0
16,64,0.019,0,0
16,66,0.007,0,0
18,26,0.015,0,0
18,28,0.031,0,0
18,30,0.043,0,0
18,32,0.042,0,0
18,34,0.029,0,0
18,36,0.014,0,0
