endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
90,32,24.4724852294707,0,0
90,34,26.0043355787324,0,0
88,26,37.7450701892249,0,0
88,28,28.9571844216293,0,0
88,30,27.2580231675248,0,0
88,32,30.0177969952281,0,0
88,34,35.9035156033543,0,0
88,36,42.1715872733928,0,0
88,38,44.0051200119602,0,0.001
88,40,39.7702495337166,0,0.001
86,24,59.0248290930962,0,0
86,26,39.7983353236951,0,0
86,28,29.9243042283084,0,0
86,30,29.1459264738633,0,0
86,32,35.6010184820623,0,0
86,34,46.7634589561508,0,0.001
86,36,56.3388289211858,0.001,0.001
86,38,57.5708516655019,0.001,0.002
86,40,50.6890872476852,0.002,0.003
86,42,42.6201907097313,0.002,0.006
84,22,84.5346690559719,0.001,0.001
84,24,61.686600972522,0,0
84,26,45.4727308194286,0,0
84,28,38.1197332055306,0,0
84,30,38.7742888006545,0,0
84,32,46.8736511821653,0,0.001
84,34,60.41624162209,0.001,0.001
84,36,71.5049183042135,0.003,0.002
84,38,72.5450141915156,0.006,0.004
84,40,65.1441839705843,0.009,0.008
84,42,57.1826472283794,0.011,0.013
84,44,56.0242829539075,0.009,0.016
82,22,84.542962223476,0.004,0.003
82,24,70.1878068779429,0.002,0.002
82,26,62.7986541138942,0,0.001
82,28,61.1237876091309,0,0
82,30,62.3892207602887,0,0
82,32,67.4782191150932,0.001,0.001
82,34,77.1086064852776,0.003,0.002
82,36,85.6477318486301,0.006,0.003
82,38,86.8357710750684,0.014,0.007
82,40,82.2295201177579,0.026,0.013
82,42,77.4693093935698,0.035,0.022
82,44,76.844730585425,0.036,0.028
80,22,87.666676541019,0.02,0.009
80,24,85.9696901472156,0.008,0.004
80,26,90.9008692916868,0.003,0.001
80,28,96.5955442507626,0.001,0.001
80,30,97.5098667431421,0.001,0.001
80,32,95.2115458217696,0.002,0.001
80,34,94.6693586730843,0.004,0.002
80,36,96.1345275789294,0.008,0.004
80,38,97.2492267865797,0.021,0.008
80,40,98.1364931612632,0.046,0.017
80,42,99.2243675618061,0.074,0.028
80,44,99.9975899818318,0.095,0.037
78,20,90.6065028520859,0.091,0.029
78,22,93.1508897824277,0.056,0.019
78,24,102.642503934761,0.024,0.008
78,26,118.240631559489,0.009,0.003
78,28,130.667987975058,0.003,0.001
78,30,131.6337894872,0.003,0.001
78,32,122.142458986375,0.003,0.002
78,34,109.852300632039,0.004,0.003
78,36,101.342784710963,0.007,0.004
78,38,100.169067008168,0.02,0.009
78,40,106.099679237401,0.049,0.017
78,42,114.848300155844,0.099,0.029
78,44,121.429838734136,0.15,0.038
78,46,124.963706610268,0.149,0.037
76,20,94.208750120456,0.157,0.044
76,22,102.748035426046,0.102,0.027
76,24,116.319836043567,0.048,0.012
76,26,134.498952827405,0.017,0.004
76,28,148.787378646358,0.006,0.002
76,30,150.476309561097,0.006,0.002
76,32,138.613955757103,0.007,0.003
76,34,119.131041900798,0.006,0.004
76,36,101.591023040488,0.005,0.004
76,38,95.5839183444447,0.012,0.007
76,40,104.066448280051,0.032,0.014
76,42,122.215629801906,0.077,0.023
76,44,141.780853422327,0.134,0.028
76,46,155.04292814358,0.146,0.026
74,20,107.274084321293,0.18,0.042
74,22,118.428542276168,0.124,0.026
74,24,127.596536197768,0.058,0.012
74,26,138.142395546289,0.02,0.004
74,28,147.425976367133,0.007,0.003
74,30,149.332315891179,0.01,0.004
74,32,140.021037257993,0.013,0.005
74,34,120.171025088336,0.01,0.005
74,36,98.0814910246307,0.005,0.005
74,38,87.7087074026356,0.005,0.006
74,40,97.5719819206687,0.013,0.009
74,42,125.590703505338,0.036,0.013
74,44,161.648881708149,0.07,0.015
74,46,190.094604131241,0.09,0.014
72,22,133.218941903444,0.097,0.018
72,24,133.499722564847,0.044,0.009
72,26,131.29468431055,0.014,0.004
72,28,131.969018760235,0.006,0.003
72,30,132.78562131037,0.009,0.004
72,32,127.194759000325,0.014,0.006
72,34,110.807199411506,0.011,0.006
72,36,89.5924909711997,0.005,0.005
72,38,78.9660118447253,0.002,0.004
72,40,90.8471624576357,0.004,0.004
72,42,125.723718819689,0.012,0.006
72,44,172.904014359245,0.028,0.006
70,22,133.472687925155,0.049,0.009
70,24,126.923867886577,0.021,0.005
70,26,115.449758998905,0.006,0.003
70,28,109.469997206953,0.003,0.003
70,30,107.82637507781,0.005,0.004
70,32,102.953391732101,0.008,0.006
70,34,89.7891819455932,0.006,0.006
70,36,73.5528396451173,0.003,0.005
70,38,67.6424997555494,0.001,0.003
70,40,82.3106155151733,0.002,0.002
70,42,118.14824361872,0.006,0.002
70,44,165.925198388951,0.019,0.003
68,24,105.129524767598,0.007,0.002
68,26,93.4540093790272,0.002,0.001
68,28,86.5668095873628,0.001,0.002
68,30,82.1686518787778,0.001,0.003
68,32,74.3781822902826,0.002,0.004
68,34,62.3553137186272,0.002,0.005
68,36,52.2860908974102,0.001,0.003
68,38,53.0708338191407,0,0.002
68,40,69.824866074426,0.001,0.001
68,42,101.667799176455,0.006,0.002
66,26,69.4948118873323,0.001,0.001
66,28,66.4909897309588,0,0.001
66,30,60.9051214315352,0,0.002
66,32,50.0819227539974,0,0.002
66,34,38.492527800401,0,0.003
66,36,33.2775096413635,0,0.002
66,38,38.6502105042117,0,0.001
66,40,54.8253192119921,0.001,0.001
64,30,43.4770367992859,0,0.002
64,32,32.6056849084305,0,0.002
64,34,23.2799799495707,0,0.001
64,36,21.7786438488606,0,0.001
40,52,125.042588597229,0.015,0.006
40,54,145.272258659345,0.035,0.011
40,56,155.165141035419,0.076,0.022
40,58,152.136449272137,0.118,0.036
40,60,140.922564695318,0.13,0.047
40,62,128.848651157725,0.107,0.048
40,64,120.993661008095,0.089,0.048
38,50,106.506948130548,0.01,0.006
38,52,126.516372372719,0.022,0.009
38,54,148.908916914771,0.069,0.02
38,56,168.197367522475,0.168,0.041
38,58,177.982411101187,0.301,0.063
38,60,174.758770914897,0.372,0.079
38,62,160.694116788554,0.311,0.08
38,64,143.564901342436,0.195,0.07
38,66,133.915876701118,0.126,0.063
36,48,116.919277171362,0.012,0.008
36,50,125.535773684635,0.009,0.005
36,52,147.189646892512,0.031,0.009
36,54,177.395079612844,0.106,0.024
36,56,209.085279366864,0.286,0.047
36,58,230.967295805019,0.573,0.073
36,60,233.470261428065,0.788,0.092
36,62,215.413369640059,0.722,0.097
36,64,186.296060573127,0.467,0.089
36,66,163.089862208966,0.245,0.071
36,68,158.988764683926,0.144,0.052
34,46,154.691747066779,0.027,0.009
34,48,146.484946652535,0.01,0.005
34,50,155.470827979572,0.009,0.003
34,52,183.07976100766,0.034,0.008
34,54,224.836013659356,0.124,0.019
34,56,269.328137698831,0.362,0.039
34,58,300.235535207617,0.787,0.062
34,60,305.707355306897,1.195,0.083
34,62,283.905412464596,1.242,0.095
34,64,244.023250628859,0.911,0.093
34,66,205.92726885526,0.494,0.075
34,68,187.587073888182,0.232,0.05
32,46,173.300263139696,0.016,0.005
32,48,172.335746200942,0.008,0.003
32,50,188.824332488525,0.01,0.003
32,52,226.793844453514,0.032,0.006
32,54,281.594175399372,0.119,0.013
32,56,336.572416260726,0.366,0.026
32,58,370.747763857709,0.839,0.045
32,60,373.181076594132,1.366,0.066
32,62,344.84314365229,1.561,0.082
32,64,294.572647849052,1.25,0.085
32,66,242.242525419968,0.706,0.072
32,68,207.98816881172,0.306,0.048
32,70,192.053055815276,0.131,0.028
30,46,176.091074280488,0.011,0.004
30,48,193.410015385021,0.012,0.004
30,50,227.21714423284,0.02,0.004
30,52,280.609296836399,0.044,0.005
30,54,346.980600254867,0.124,0.009
30,56,405.506597569702,0.354,0.017
30,58,433.325936300546,0.793,0.032
30,60,423.62940793596,1.282,0.05
30,62,383.180138385885,1.471,0.065
30,64,322.680139960158,1.187,0.07
30,66,259.837657580536,0.673,0.061
30,68,212.712510710314,0.285,0.042
30,70,182.479703455892,0.106,0.025
28,46,175.293010353421,0.013,0.005
28,48,218.375986536884,0.03,0.006
28,50,277.62598641743,0.059,0.007
28,52,350.251319506089,0.098,0.006
28,54,424.726833082069,0.182,0.007
28,56,478.231992146663,0.396,0.012
28,58,491.252391235064,0.774,0.023
28,60,464.470132356076,1.146,0.037
28,62,411.045234306074,1.231,0.049
28,64,342.714159033758,0.95,0.053
28,66,272.485239492357,0.535,0.047
28,68,213.761126255939,0.24,0.036
28,70,169.818874545418,0.102,0.027
26,46,179.525791417111,0.023,0.007
26,48,245.359127344954,0.065,0.009
26,50,328.38385473165,0.135,0.009
26,52,419.252414816381,0.214,0.008
26,54,500.761070194447,0.313,0.008
26,56,549.350487426302,0.511,0.01
26,58,551.506684896637,0.854,0.018
26,60,515.056069745548,1.187,0.028
26,62,455.681794048136,1.247,0.037
26,64,382.363802494874,0.978,0.039
26,66,302.409614674275,0.6,0.038
26,68,227.513810852041,0.32,0.037
26,70,167.081153425764,0.174,0.041
