GoalProbability,WeightedExpectedGoals,WeightedCount
0.29,0.00545454545454545,6.442
0.23,0.00454545454545455,10.156
0.27,0.00545454545454545,6.672
0.13,0.00181818181818182,59.652
0.22,0.00363636363636364,15.804
0.08,0.00181818181818182,238.364
0.01,0.000909090909090909,5727.509
0.04,0.00272727272727273,389.601
0.03,0.00272727272727273,618.042
0.05,0.00272727272727273,297.002
0.06,0.00272727272727273,253.678
0.07,0.00363636363636364,147.296
0.07,0.00272727272727273,212.462
0.2,0.00181818181818182,15.291
0.23,0.000909090909090909,12.862
0.18,0.00181818181818182,23.691
0.23,0.00272727272727273,16.777
0.18,0.00272727272727273,28.192
0.26,0.00363636363636364,10.012
0.28,0.00181818181818182,5.491
0.39,0,1.687
0.4,0,2.472
0.36,0,1.938
0.44,0,2.66
0.35,0.000909090909090909,2.506
0.4,0.000909090909090909,2.161
0.34,0.000909090909090909,1.917
0.3,0.000909090909090909,4.559
0.39,0.000909090909090909,1.906
0.38,0,2.039
0.33,0.000909090909090909,3.754
0.45,0.000909090909090909,2.105
0.31,0.000909090909090909,4.096
0.44,0.00181818181818182,2.187
0.38,0.000909090909090909,2.697
0.42,0,2.309
0.44,0.000909090909090909,2.828
0.27,0,6.007
0.46,0.000909090909090909,1.842
0.43,0.000909090909090909,2.707
0.41,0,1.687
0.45,0,1.843
0.46,0,2.154
0.43,0,1.915
0.47,0,0.708
0.48,0,0.455
0.49,0,0.315
0.38,0.00272727272727273,3.7
0.39,0.00454545454545455,5.625
0.42,0.00363636363636364,3.726
0.34,0.00272727272727273,2.446
0.36,0.00454545454545455,3.952
0.32,0.00272727272727273,4.396
0.1,0.00272727272727273,103.712
0.11,0.00272727272727273,88.259
0.35,0.00272727272727273,4.325
0.41,0.00636363636363636,3.104
0.42,0.00545454545454545,2.191
0.35,0.00363636363636364,5.177
0.2,0.00363636363636364,16.655
0.41,0.00909090909090909,5.128
0.15,0.00363636363636364,29.918
0.43,0.00909090909090909,3.528
0.21,0.00272727272727273,15.049
0.28,0.00727272727272727,6.764
0.38,0.01,4.207
0.2,0.00545454545454545,12.585
0.18,0.00363636363636364,29.25
0.14,0.00272727272727273,50.483
0.11,0.00363636363636364,38.533
0.12,0.00363636363636364,69.914
0.08,0.00272727272727273,182.458
0.3,0.00272727272727273,4.858
0.38,0.00454545454545455,6.944
0.21,0.00454545454545455,15.449
0.33,0.01,3.944
0.4,0.0136363636363636,2.23
0.16,0.00454545454545455,32.272
0.42,0.0136363636363636,1.047
0.37,0.00909090909090909,2.433
0.28,0.01,2.328
0.38,0.0145454545454545,1.22
0.34,0.01,2.914
0.21,0.00727272727272727,4.455
0.3,0.01,4.285
0.18,0.00545454545454545,18.614
0.21,0.00545454545454545,11.057
0.09,0.00272727272727273,134.466
0.17,0.00363636363636364,26.221
0.1,0.00363636363636364,72.357
0.11,0.00454545454545455,53.956
0.08,0.00363636363636364,113.548
0.32,0.00363636363636364,6.176
0.29,0.00727272727272727,2.415
0.35,0.01,2.841
0.37,0.0109090909090909,2.865
0.35,0.00818181818181818,4.491
0.18,0.00454545454545455,25.625
0.29,0.01,3.324
0.36,0.0145454545454545,1.354
0.15,0.00454545454545455,34.298
0.37,0.0154545454545455,2.648
0.35,0.0118181818181818,3.214
0.27,0.00636363636363636,10.18
0.26,0.0109090909090909,1.336
0.33,0.0154545454545455,1.472
0.36,0.0154545454545455,1.41
0.33,0.0118181818181818,2.291
0.19,0.00818181818181818,5.61
0.27,0.0109090909090909,1.349
0.3,0.0109090909090909,1.223
0.27,0.00818181818181818,3.035
0.16,0.00636363636363636,16.927
0.19,0.00636363636363636,10.924
0.17,0.00454545454545455,17.928
0.09,0.00363636363636364,91.625
0.12,0.00272727272727273,82.153
0.01,0.00181818181818182,3002.444
0.03,0.00363636363636364,525.343
0.02,0.00363636363636364,652.619
0.04,0.00454545454545455,299.328
0.04,0.00363636363636364,363.589
0.27,0.00909090909090909,2.166
0.31,0.0109090909090909,2.241
0.31,0.00818181818181818,5.165
0.21,0.00818181818181818,6.534
0.28,0.0127272727272727,1.506
0.31,0.0145454545454545,1.505
0.31,0.0118181818181818,2.429
0.26,0.0127272727272727,1.58
0.3,0.0145454545454545,1.533
0.29,0.0109090909090909,1.227
0.25,0.00636363636363636,3.394
0.14,0.00636363636363636,35.517
0.21,0.00909090909090909,2.947
0.25,0.01,2.575
0.25,0.00727272727272727,4.769
0.13,0.00545454545454545,34.365
0.15,0.00636363636363636,29.131
0,0.000909090909090909,4641.878
0.02,0.00272727272727273,947.45
0.01,0.00272727272727273,965.233
0.03,0.00454545454545455,256.053
0.03,0.00636363636363636,255.805
0.04,0.00636363636363636,122.852
0.05,0.00909090909090909,22.151
0.04,0.00818181818181818,57.717
0.05,0.00636363636363636,122.06
0.06,0.00818181818181818,51.496
0.05,0.00818181818181818,57.436
0.05,0.00545454545454545,142.148
0.22,0.00454545454545455,6.136
0.19,0.00727272727272727,9.663
0.24,0.00818181818181818,5.54
0.27,0.00727272727272727,4.479
0.2,0.00909090909090909,10.534
0.13,0.00454545454545455,40.763
0.13,0.00272727272727273,56.061
0.12,0.00545454545454545,41.853
0.1,0.00454545454545455,60.381
0.25,0.0109090909090909,2.85
0.27,0.01,2.361
0.19,0.00909090909090909,7.683
0.23,0.0109090909090909,3.001
0.25,0.00909090909090909,2.333
0.21,0.00636363636363636,12.862
0.12,0.00454545454545455,50.059
0.13,0.00363636363636364,38.638
0.03,0.00545454545454545,208.798
0.04,0.00727272727272727,115.452
0.03,0.00727272727272727,190.15
0.02,0.00454545454545455,434.414
0.05,0.00727272727272727,65.409
0.05,0.0109090909090909,30.567
0.05,0.01,30.664
0.06,0.00727272727272727,51.074
0.06,0.01,36.473
0.05,0.00454545454545455,197.009
0.04,0.00545454545454545,139.765
0.14,0.00454545454545455,32.462
0.14,0.00545454545454545,20.748
0.06,0.00454545454545455,123.694
0.14,0.00363636363636364,38.353
0.2,0.00727272727272727,8.362
0.23,0.00636363636363636,5.578
0.25,0.00363636363636364,13.352
0.18,0.00636363636363636,15.237
0.06,0.00909090909090909,23.095
0.06,0.00636363636363636,80.413
0.07,0.00818181818181818,29.561
0.07,0.00545454545454545,68.919
0.06,0.00545454545454545,80.877
0.16,0.00363636363636364,22.746
0.07,0.00454545454545455,124.677
0.42,0.00181818181818182,2.493
0.5,0.000909090909090909,0.289
0.39,0.00272727272727273,2.562
0.5,0,0.122
0.33,0.00181818181818182,2.725
0.39,0.00181818181818182,3.284
0.44,0.00454545454545455,2.489
0.36,0.00363636363636364,4.403
0.45,0.00272727272727273,2.9
0.43,0.00363636363636364,1.529
0.46,0.00363636363636364,0.595
0.43,0.00454545454545455,2.902
0.45,0.00454545454545455,1.701
0.46,0.00272727272727273,0.848
0.35,0.00181818181818182,2.5
0.46,0.00181818181818182,1.531
0.19,0.00454545454545455,22.578
0.24,0.00636363636363636,9.77
0.33,0.00727272727272727,9.477
0.37,0.00727272727272727,2.608
0.31,0.00454545454545455,2.942
0.35,0.0109090909090909,3.045
0.38,0.0109090909090909,2.77
0.2,0.00818181818181818,3.978
0.23,0.00818181818181818,1.232
0.26,0.00818181818181818,5.127
0.17,0.00545454545454545,14.665
0.08,0.00454545454545455,86.456
0.34,0.0109090909090909,4.152
0.25,0.0118181818181818,1.493
0.35,0.0163636363636364,3.039
0.11,0.00636363636363636,44.993
0.38,0.0163636363636364,1.368
0.33,0.0109090909090909,3.258
0.21,0.0118181818181818,3.604
0.31,0.0172727272727273,1.73
0.29,0.0118181818181818,2.553
0.16,0.00545454545454545,5.599
0.15,0.00909090909090909,11.811
0.23,0.0127272727272727,3.574
0.27,0.0118181818181818,4.242
0.22,0.00818181818181818,4.84
0.12,0.00727272727272727,9.836
0.17,0.00636363636363636,12.064
0.26,0.00636363636363636,6.472
0.3,0.00636363636363636,4.933
0.29,0.00454545454545455,5.252
0.3,0.0127272727272727,1.347
0.33,0.0127272727272727,1.264
0.32,0.01,3.033
0.13,0.00636363636363636,33.71
0.22,0.0127272727272727,5.378
0.31,0.0181818181818182,1.887
0.1,0.00636363636363636,43.633
0.34,0.0190909090909091,1.77
0.31,0.0136363636363636,4.21
0.23,0.00727272727272727,6.228
0.19,0.0127272727272727,6.482
0.28,0.0181818181818182,2.098
0.32,0.0190909090909091,1.912
0.29,0.0136363636363636,1.554
0.14,0.00909090909090909,25.294
0.21,0.0136363636363636,6.156
0.24,0.0136363636363636,3.625
0.22,0.01,5.925
0.11,0.00818181818181818,30.928
0.13,0.00818181818181818,10.015
0.15,0.00545454545454545,15.986
0.02,0.00636363636363636,270.217
0.03,0.00909090909090909,66.91
0.03,0.00818181818181818,116.196
0.15,0.00727272727272727,18.538
0.22,0.0118181818181818,5.113
0.27,0.0127272727272727,1.561
0.28,0.0109090909090909,3.813
0.16,0.01,6.095
0.23,0.0163636363636364,2.222
0.07,0.00636363636363636,103.596
0.08,0.00636363636363636,48.377
0.09,0.00636363636363636,29.53
0.27,0.0172727272727273,2.076
0.28,0.0145454545454545,1.637
0.14,0.01,15.899
0.21,0.0154545454545455,4.719
0.25,0.0172727272727273,2.152
0.1,0.00727272727272727,23.263
0.16,0.0118181818181818,9.56
0.2,0.0127272727272727,2.008
0.09,0.00727272727272727,33.405
0.11,0.00727272727272727,14.887
0.26,0.0136363636363636,1.689
0,0.00181818181818182,777.382
0.01,0.00363636363636364,485.134
0.02,0.00545454545454545,271.005
0.01,0.00454545454545455,158.817
0.03,0.0109090909090909,152.144
0.02,0.00727272727272727,228.973
0.04,0.0109090909090909,46.457
0.04,0.0154545454545455,76.277
0.05,0.0154545454545455,27.42
0.04,0.0145454545454545,40.549
0.04,0.01,61.266
0.16,0.00909090909090909,13.174
0.21,0.0109090909090909,3.376
0.24,0.00909090909090909,2.541
0.08,0.00545454545454545,60.112
0.12,0.00909090909090909,19.201
0.13,0.00909090909090909,15.334
0.21,0.0145454545454545,4.42
0.24,0.0118181818181818,1.641
0.15,0.0109090909090909,9.411
0.24,0.00727272727272727,8.093
0.22,0.0109090909090909,3.208
0.17,0.00727272727272727,9.813
0.03,0.0127272727272727,163.513
0.02,0.00909090909090909,83.626
0.05,0.0127272727272727,61.831
0.05,0.0181818181818182,42.945
0.04,0.0181818181818182,102.602
0.06,0.0181818181818182,18.842
0.04,0.0127272727272727,59.939
0.12,0.00636363636363636,28.007
0.17,0.00818181818181818,4.649
0.2,0.00636363636363636,11.537
0.17,0.00909090909090909,7.118
0.11,0.00545454545454545,50.176
0.14,0.00818181818181818,3.734
0.22,0.00545454545454545,7.405
0.06,0.0154545454545455,15.442
0.06,0.0109090909090909,15.857
0.06,0.0145454545454545,8.148
0.09,0.00454545454545455,70.77
0.3,0.00545454545454545,7.34
0.3,0.00454545454545455,5.226
0.31,0.00363636363636364,5.927
0.35,0.00727272727272727,3.482
0.41,0.00545454545454545,4.867
0.46,0.00727272727272727,1.571
0.36,0.00272727272727273,3.055
0.47,0.00545454545454545,0.813
0.42,0.00272727272727273,2.37
0.38,0.00727272727272727,5.725
0.44,0.00909090909090909,2.749
0.44,0.00727272727272727,5.011
0.42,0.00454545454545455,2.605
0.54,0.00545454545454545,0.368
0.51,0.00272727272727273,0.175
0.56,0.00454545454545455,0.289
0.47,0.000909090909090909,0.809
0.5,0.00272727272727273,0.399
0.4,0.00636363636363636,4.252
0.48,0.00727272727272727,1.032
0.48,0.00636363636363636,0.861
0.32,0.00545454545454545,2.881
0.5,0.00363636363636364,0.236
0.52,0.000909090909090909,0.158
0.57,0.00272727272727273,0.169
0.47,0.00454545454545455,0.632
0.47,0.00363636363636364,0.55
0.49,0.000909090909090909,0.326
0.38,0.00818181818181818,4.89
0.42,0.00909090909090909,3.502
0.43,0.01,2.282
0.4,0.00818181818181818,5.391
0.43,0.00636363636363636,1.01
0.41,0.00363636363636364,3.057
0.35,0.00454545454545455,2.707
0.42,0.00727272727272727,2.883
0.45,0.01,2.868
0.4,0.00727272727272727,2.401
0.41,0.00727272727272727,3.496
0.45,0.00636363636363636,3.717
0.45,0.00727272727272727,2.125
0.4,0.00454545454545455,1.587
0.1,0.00545454545454545,35.763
0.16,0.00727272727272727,4.339
0.3,0.00909090909090909,2.941
0.13,0.00727272727272727,9.017
0.26,0.00909090909090909,3.46
0.14,0.00727272727272727,18.688
0.2,0.00454545454545455,13.518
0.18,0.00727272727272727,5.299
0.26,0.01,1.221
0.31,0.00909090909090909,2.966
0.09,0.00545454545454545,40.239
0.17,0.01,9.509
0.27,0.0136363636363636,3.292
0.16,0.00818181818181818,16.452
0.23,0.0145454545454545,4.067
0.18,0.01,3.576
0.22,0.00909090909090909,6.774
0.19,0.00545454545454545,15.401
0.23,0.00545454545454545,10.32
0.16,0.0109090909090909,2.186
0.24,0.0154545454545455,2.062
0.28,0.0154545454545455,1.786
0.26,0.0118181818181818,1.433
0.13,0.0109090909090909,5.281
0.25,0.0154545454545455,2.013
0.09,0.00818181818181818,14.469
0.14,0.0118181818181818,5.197
0.17,0.0118181818181818,2.175
0.07,0.00727272727272727,51.363
0.08,0.00727272727272727,51.302
0.23,0.0118181818181818,4.986
0.03,0.01,100.091
0.17,0.0109090909090909,8.269
0.11,0.01,25.503
0.18,0.0145454545454545,2.555
0.07,0.00909090909090909,27.397
0.08,0.00909090909090909,25.309
0.09,0.00909090909090909,38.808
0.22,0.0154545454545455,2.198
0.1,0.00909090909090909,45.637
0.16,0.0136363636363636,2.723
0.2,0.0145454545454545,2.332
0.14,0.0109090909090909,2.395
0.15,0.00818181818181818,6.993
0.01,0.00636363636363636,68.97
0.02,0.0127272727272727,57.8
0.03,0.0181818181818182,29.949
0.02,0.00818181818181818,40.506
0.13,0.01,19.6
0.08,0.00818181818181818,26.314
0.13,0.0118181818181818,11.524
0.13,0.0127272727272727,3.13
0.14,0.0136363636363636,12.058
0.12,0.01,7.95
0.14,0.0127272727272727,11.587
0.17,0.0136363636363636,10.071
0.2,0.0109090909090909,1.776
0.15,0.0118181818181818,4.935
0,0.00272727272727273,18.332
0.01,0.00545454545454545,31.427
0.01,0.00727272727272727,26.465
0.03,0.0154545454545455,85.558
0.02,0.0109090909090909,66.398
0.05,0.0218181818181818,26.818
0.04,0.0218181818181818,30.128
0.03,0.0118181818181818,10.369
0.11,0.00909090909090909,15.392
0.04,0.00909090909090909,27.643
0.16,0.0127272727272727,2.56
0.18,0.0136363636363636,4.86
0.15,0.01,4.076
0.18,0.0127272727272727,4.516
0.19,0.01,3.282
0.22,0.00636363636363636,10.712
0.18,0.00909090909090909,8.333
0.3,0.00818181818181818,5.401
0.3,0.00727272727272727,3.136
0.4,0.0118181818181818,2.84
0.26,0.00545454545454545,7.015
0.39,0.01,2.493
0.4,0.0127272727272727,3.142
0.43,0.0154545454545455,1.147
0.34,0.0136363636363636,1.311
0.42,0.0127272727272727,2.932
0.32,0.0109090909090909,1.131
0.43,0.00727272727272727,1.677
0.51,0.0127272727272727,0.782
0.55,0.0145454545454545,0.864
0.44,0.00636363636363636,3.932
0.53,0.0118181818181818,0.728
0.25,0.00818181818181818,1.078
0.47,0.0163636363636364,1.103
0.33,0.0145454545454545,1.408
0.5,0.0190909090909091,1.203
0.36,0.0172727272727273,1.49
0.48,0.0154545454545455,1.043
0.33,0.0136363636363636,1.335
0.54,0.01,1.259
0.52,0.00636363636363636,0.422
0.6,0.0127272727272727,0.669
0.55,0.00545454545454545,0.328
0.59,0.01,0.558
0.5,0.00545454545454545,0.379
0.26,0.00727272727272727,1.759
0.49,0.0136363636363636,1.801
0.34,0.0118181818181818,3.415
0.52,0.0163636363636364,0.983
0.37,0.0145454545454545,2.532
0.49,0.0127272727272727,1.734
0.32,0.0118181818181818,3.621
0.56,0.00727272727272727,0.421
0.52,0.00272727272727273,0.203
0.57,0.00545454545454545,0.34
0.5,0.00181818181818182,0.122
0.48,0.00272727272727273,0.638
0.34,0.00454545454545455,4.73
0.46,0.00818181818181818,2.32
0.34,0.00727272727272727,3.536
0.51,0.00909090909090909,0.601
0.36,0.00818181818181818,2.96
0.49,0.00181818181818182,0.284
0.28,0.00818181818181818,0.972
0.33,0.00909090909090909,2.746
0.35,0.00636363636363636,3.139
0.39,0.0118181818181818,2.954
0.37,0.0136363636363636,1.161
0.42,0.0145454545454545,1.107
0.42,0.0109090909090909,4.199
0.39,0.0109090909090909,2.643
0.43,0.0118181818181818,3.534
0.42,0.0118181818181818,1.891
0.44,0.0136363636363636,1.95
0.44,0.01,2.967
0.42,0.00636363636363636,3.075
0.45,0.00818181818181818,3.032
0.43,0.00272727272727273,2.095
0.12,0.00818181818181818,15.358
0.03,0.0145454545454545,12.922
0.12,0.0109090909090909,2.75
0.11,0.0109090909090909,21.979
0.15,0.0127272727272727,5.376
0.1,0.0109090909090909,13.605
0.12,0.0118181818181818,6.068
0.1,0.01,9.422
0.29,0.00818181818181818,4.586
0.1,0.00818181818181818,18.378
0.37,0.01,2.648
0.39,0.0127272727272727,1.039
0.36,0.01,1.822
0.47,0.0145454545454545,1.939
0.35,0.00909090909090909,0.864
0.48,0.0172727272727273,1.126
0.46,0.0136363636363636,2.862
0.48,0.0181818181818182,1.253
0.36,0.0163636363636364,1.494
0.21,0.01,1.546
0.49,0.0218181818181818,1.424
0.38,0.02,1.663
0.45,0.0181818181818182,1.273
0.33,0.0163636363636364,1.557
0.51,0.01,0.656
0.45,0.00909090909090909,2.653
0.57,0.0172727272727273,1.966
0.49,0.0109090909090909,0.739
0.59,0.0209090909090909,1.129
0.49,0.00909090909090909,1.245
0.56,0.0172727272727273,0.977
0.46,0.01,2.158
0.35,0.0127272727272727,1.136
0.35,0.00545454545454545,3.692
0.52,0.0227272727272727,4.155
0.37,0.02,5.229
0.53,0.0263636363636364,1.611
0.38,0.0236363636363636,2.003
0.48,0.0218181818181818,1.469
0.32,0.02,3.938
0.18,0.0118181818181818,2.105
0.47,0.00818181818181818,2.283
0.57,0.0145454545454545,1.66
0.6,0.0172727272727273,0.944
0.52,0.00727272727272727,0.483
0.48,0.00454545454545455,0.647
0.46,0.0109090909090909,2.333
0.52,0.0190909090909091,1.186
0.37,0.0172727272727273,1.487
0.21,0.0127272727272727,1.878
0.46,0.0181818181818182,1.293
0.3,0.0163636363636364,1.768
0.48,0.00818181818181818,1.748
0.52,0.00818181818181818,0.529
0.41,0.00454545454545455,2.669
0.29,0.00636363636363636,5.079
0.48,0.0109090909090909,3.01
0.48,0.0136363636363636,0.89
0.34,0.0127272727272727,1.18
0.38,0.0136363636363636,1.136
0.37,0.00818181818181818,2.176
0.43,0.0127272727272727,1.941
0.42,0.01,3.128
0.08,0.0127272727272727,4.783
0.09,0.0136363636363636,4.797
0.11,0.0118181818181818,3.213
0.08,0.01,19.688
0.12,0.0127272727272727,13.382
0.09,0.0109090909090909,3.469
0.09,0.0127272727272727,4.299
0.1,0.0127272727272727,8.18
0.22,0.00727272727272727,4.336
0.32,0.00909090909090909,1.822
0.34,0.00909090909090909,0.866
0.3,0.0118181818181818,2.469
0.29,0.00909090909090909,1.999
0.49,0.00818181818181818,1.12
0.39,0.00727272727272727,2.561
0.53,0.0136363636363636,0.861
0.53,0.0163636363636364,1.005
0.25,0.00454545454545455,6.845
0.31,0.01,2.102
0.47,0.0109090909090909,3.01
0.51,0.0181818181818182,1.152
0.37,0.0163636363636364,1.4
0.51,0.0218181818181818,1.364
0.37,0.0190909090909091,1.667
0.44,0.0172727272727273,1.272
0.3,0.0154545454545455,1.652
0.52,0.01,0.634
0.58,0.02,1.127
0.48,0.00909090909090909,1.235
0.54,0.0163636363636364,0.994
0.4,0.00545454545454545,2.834
0.18,0.0109090909090909,3.76
0.51,0.0263636363636364,1.654
0.35,0.0236363636363636,2.121
0.44,0.0218181818181818,1.563
0.29,0.0190909090909091,2.143
0.52,0.0145454545454545,0.912
0.54,0.0172727272727273,1.028
0.51,0.0136363636363636,1.769
0.49,0.0190909090909091,1.239
0.34,0.0172727272727273,1.573
0.2,0.01,1.667
0.47,0.0227272727272727,1.518
0.4,0.0181818181818182,1.463
0.25,0.0163636363636364,2.068
0.41,0.00818181818181818,3.286
0.43,0.0109090909090909,1.651
0.65,0,49.297
0.06,0.0118181818181818,5.753
0.07,0.0127272727272727,5.483
0.1,0.0145454545454545,4.663
0.11,0.0154545454545455,4.52
0.13,0.0136363636363636,3.315
0.08,0.0118181818181818,4.679
0.09,0.0118181818181818,8.674
0.09,0.01,6.986
0.28,0.00909090909090909,1.099
0.11,0.0145454545454545,4.158
0.13,0.0154545454545455,3.865
0.37,0.00545454545454545,3.448
0.18,0.00818181818181818,5.826
0.36,0.0118181818181818,1.087
0.39,0.0136363636363636,1.144
0.37,0.0127272727272727,1.132
0.38,0.0127272727272727,1.097
0.32,0.00818181818181818,2.542
0.48,0.00545454545454545,1.176
0.52,0.00909090909090909,0.596
0.53,0.0109090909090909,0.701
0.47,0.00909090909090909,0.656
0.41,0.0109090909090909,1.803
0.36,0.00727272727272727,1.335
0.36,0.00909090909090909,0.805
0.41,0.0118181818181818,1.898
0.47,0.0127272727272727,0.843
0.46,0.0145454545454545,2.029
0.31,0.0127272727272727,2.654
0.5,0.0118181818181818,0.756
0.46,0.0154545454545455,1.067
0.43,0.0181818181818182,1.322
0.29,0.0163636363636364,1.795
0.41,0.01,3.107
0.19,0.0109090909090909,1.905
0.07,0.01,4.567
0.1,0.0118181818181818,3.658
0.6,0,0.001
0.64,0,0.008
0.61,0,0.006
0.51,0,0.015
0.52,0,0.004
0.63,0,0.025
0.55,0,0.002
0.54,0,0.002
0.58,0,0.004
0.59,0,0.002
0.57,0,0.006
0.56,0,0.007
0.62,0,0.007
0.65,0.000909090909090909,36.251
0.65,0.00181818181818182,29.13
0.53,0,0.003
0.65,0.00272727272727273,25.826
0.65,0.00363636363636364,20.984
0.65,0.00454545454545455,18.6
0.65,0.00545454545454545,19.301
0.65,0.00636363636363636,13.195
0.65,0.00727272727272727,13.489
0.65,0.00909090909090909,13.772
0.65,0.00818181818181818,7.849
0.65,0.0109090909090909,5.928
0.65,0.0118181818181818,8.262
0.65,0.01,10.186
0.65,0.0127272727272727,5.068
0.65,0.0145454545454545,6.449
0.65,0.0163636363636364,4.025
0.65,0.0181818181818182,1.801
0.65,0.0136363636363636,4.06
0.65,0.0154545454545455,1.545
