x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
86,2,Pass,120,0,7,0,0,0,0
86,2,Pass,120,2,10,0.001,0,0,0
86,2,Pass,120,4,13,0.002,0,0,0
86,2,Pass,120,6,18,0.004,0,0,0
86,2,Pass,120,8,18,0.004,1,0,0
86,2,Pass,120,10,19,0.004,2,0,0.001
86,2,Pass,120,12,18,0.003,2,0,0.002
86,2,Pass,120,14,18,0.002,2,0,0.006
86,2,Pass,120,16,18,0.001,2,0,0.018
86,2,Pass,120,18,17,0.001,2,0,0.033
86,2,Pass,120,20,13,0.001,2,0,0.037
86,2,Pass,120,22,10,0.001,2,0,0.025
86,2,Pass,120,24,10,0.001,2,0,0.012
86,2,Pass,120,26,7,0.001,2,0,0.005
86,2,Pass,120,28,8,0.001,2,0,0.002
86,2,Pass,120,30,9,0.001,2,0,0.001
86,2,Pass,120,32,6,0.001,0,0,0
86,2,Pass,120,34,8,0,0,0,0
86,2,Pass,120,36,11,0,0,0,0
86,2,Pass,120,38,12,0,0,0,0
86,2,Pass,120,40,13,0,0,0,0
86,2,Pass,120,42,12,0,0,0,0
86,2,Pass,120,44,13,0,0,0,0
86,2,Pass,120,46,12,0,0,0,0
86,2,Pass,120,48,8,0,0,0,0
86,2,Pass,120,50,6,0,0,0,0
86,2,Pass,120,52,4,0,0,0,0
86,2,Pass,120,54,3,0,0,0,0
86,2,Pass,120,56,4,0,0,0,0
86,2,Pass,120,58,4,0,0,0,0
86,2,Pass,120,60,4,0,0,0,0
86,2,Pass,120,62,4,0,0,0,0
86,2,Pass,120,64,4,0,0,0,0
86,2,Pass,120,66,3,0,0,0,0
86,2,Pass,120,68,3,0,0,0,0
86,2,Pass,120,70,2,0,0,0,0
86,2,Pass,120,72,1,0,0,0,0
86,2,Pass,120,74,1,0,0,0,0
86,2,Pass,120,76,1,0,0,0,0
86,2,Pass,120,78,1,0,0,0,0
86,2,Pass,120,80,1,0,0,0,0
86,2,Pass,118,0,11,0.001,0,0,0
86,2,Pass,118,2,18,0.002,0,0,0
86,2,Pass,118,4,21,0.004,0,0,0
86,2,Pass,118,6,24,0.007,1,0,0
86,2,Pass,118,8,24,0.009,1,0,0
86,2,Pass,118,10,27,0.008,2,0,0.001
86,2,Pass,118,12,26,0.007,2,0,0.002
86,2,Pass,118,14,24,0.006,2,0,0.005
86,2,Pass,118,16,24,0.004,2,0,0.011
86,2,Pass,118,18,20,0.003,2,0,0.021
86,2,Pass,118,20,22,0.003,2,0,0.026
86,2,Pass,118,22,16,0.002,2,0,0.021
86,2,Pass,118,24,13,0.002,2,0,0.013
86,2,Pass,118,26,15,0.002,2,0,0.007
86,2,Pass,118,28,15,0.001,2,0,0.003
86,2,Pass,118,30,18,0.001,2,0,0.002
