x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
116,62,Pass,120,0,3,0.005,0,0,0
116,62,Pass,120,2,3,0.005,0,0,0
116,62,Pass,120,4,4,0.003,0,0,0
116,62,Pass,120,6,5,0.001,0,0,0
116,62,Pass,120,8,5,0,0,0,0
116,62,Pass,120,10,7,0,0,0,0
116,62,Pass,120,12,9,0,0,0,0
116,62,Pass,120,14,9,0,0,0,0
116,62,Pass,120,16,9,0.001,0,0,0
116,62,Pass,120,18,10,0.002,0,0,0
116,62,Pass,120,20,11,0.004,0,0,0
116,62,Pass,120,22,12,0.006,0,0,0
116,62,Pass,120,24,14,0.007,0,0,0
116,62,Pass,120,26,17,0.007,0,0,0.001
116,62,Pass,120,28,25,0.006,2,0,0.004
116,62,Pass,120,30,34,0.006,2,0,0.014
116,62,Pass,120,32,44,0.006,3,0,0.039
116,62,Pass,120,34,52,0.007,3,0.001,0.082
116,62,Pass,120,36,57,0.013,3,0.001,0.104
116,62,Pass,120,38,63,0.024,3,0.002,0.094
116,62,Pass,120,40,67,0.036,3,0.003,0.075
116,62,Pass,120,42,72,0.044,3,0.002,0.053
116,62,Pass,120,44,74,0.044,3,0.001,0.033
116,62,Pass,120,46,77,0.037,3,0.001,0.018
116,62,Pass,120,48,80,0.028,3,0,0.008
116,62,Pass,120,50,80,0.02,3,0,0.003
116,62,Pass,120,52,79,0.017,2,0,0.001
116,62,Pass,120,54,71,0.02,0,0,0
116,62,Pass,120,56,57,0.024,0,0,0
116,62,Pass,120,58,48,0.025,0,0,0
116,62,Pass,120,60,48,0.02,0,0,0
116,62,Pass,120,62,41,0.013,0,0,0.001
116,62,Pass,120,64,37,0.006,0,0,0.003
116,62,Pass,120,66,32,0.004,0,0,0.011
116,62,Pass,120,68,30,0.003,0,0,0.025
116,62,Pass,120,70,24,0.002,0,0,0.037
116,62,Pass,120,72,17,0.001,0,0,0.05
116,62,Pass,120,74,17,0,0,0,0.061
116,62,Pass,120,76,15,0,0,0,0.067
116,62,Pass,120,78,12,0,0,0,0.059
116,62,Pass,120,80,10,0,0,0,0
116,62,Pass,118,0,5,0.009,0,0,0
116,62,Pass,118,2,6,0.007,0,0,0
116,62,Pass,118,4,7,0.004,0,0,0
116,62,Pass,118,6,7,0.002,0,0,0
116,62,Pass,118,8,6,0.001,0,0,0
116,62,Pass,118,10,7,0,0,0,0
116,62,Pass,118,12,10,0,0,0,0
116,62,Pass,118,14,10,0,0,0,0
116,62,Pass,118,16,11,0.001,0,0,0
116,62,Pass,118,18,11,0.002,0,0,0
116,62,Pass,118,20,14,0.004,0,0,0
116,62,Pass,118,22,16,0.006,0,0,0
116,62,Pass,118,24,18,0.007,0,0,0
116,62,Pass,118,26,21,0.008,0,0,0.002
116,62,Pass,118,28,32,0.008,2,0,0.007
116,62,Pass,118,30,41,0.009,3,0,0.019
116,62,Pass,118,32,49,0.01,3,0,0.047
116,62,Pass,118,34,58,0.013,3,0.001,0.094
116,62,Pass,118,36,67,0.022,3,0.003,0.118
116,62,Pass,118,38,72,0.04,3,0.004,0.11
