x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
118,52,Pass,120,0,1,0,0,0,0
118,52,Pass,120,2,1,0,0,0,0
118,52,Pass,120,4,2,0,0,0,0
118,52,Pass,120,6,3,0,0,0,0
118,52,Pass,120,8,3,0,0,0,0
118,52,Pass,120,10,4,0.001,0,0,0
118,52,Pass,120,12,5,0.001,0,0,0
118,52,Pass,120,14,4,0.001,0,0,0
118,52,Pass,120,16,4,0.001,0,0,0
118,52,Pass,120,18,4,0.001,0,0,0
118,52,Pass,120,20,4,0,0,0,0
118,52,Pass,120,22,4,0,0,0,0
118,52,Pass,120,24,5,0,0,0,0
118,52,Pass,120,26,6,0,0,0,0
118,52,Pass,120,28,12,0,3,0,0.003
118,52,Pass,120,30,16,0,3,0,0.009
118,52,Pass,120,32,22,0.001,4,0,0.016
118,52,Pass,120,34,27,0.002,4,0,0.026
118,52,Pass,120,36,29,0.004,4,0,0.035
118,52,Pass,120,38,33,0.009,4,0,0.041
118,52,Pass,120,40,35,0.015,4,0.001,0.041
118,52,Pass,120,42,37,0.02,4,0.001,0.039
118,52,Pass,120,44,40,0.02,4,0.001,0.034
118,52,Pass,120,46,44,0.016,4,0,0.028
118,52,Pass,120,48,46,0.011,4,0,0.018
118,52,Pass,120,50,50,0.009,4,0,0.007
118,52,Pass,120,52,49,0.008,3,0,0.002
118,52,Pass,120,54,45,0.008,0,0,0
118,52,Pass,120,56,37,0.006,0,0,0
118,52,Pass,120,58,31,0.005,0,0,0
118,52,Pass,120,60,27,0.003,0,0,0
118,52,Pass,120,62,22,0.002,0,0,0.001
118,52,Pass,120,64,19,0.001,0,0,0.001
118,52,Pass,120,66,13,0,0,0,0.004
118,52,Pass,120,68,12,0,0,0,0.029
118,52,Pass,120,70,9,0,0,0,0.104
118,52,Pass,120,72,3,0,0,0,0.167
118,52,Pass,120,74,3,0,0,0,0.142
118,52,Pass,120,76,2,0,0,0,0.101
118,52,Pass,120,78,2,0,0,0,0.056
118,52,Pass,120,80,1,0,0,0,0
118,52,Pass,118,0,1,0,0,0,0
118,52,Pass,118,2,2,0,0,0,0
118,52,Pass,118,4,3,0,0,0,0
118,52,Pass,118,6,3,0,0,0,0
118,52,Pass,118,8,3,0.001,0,0,0
118,52,Pass,118,10,4,0.001,0,0,0
