endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
50,50,0.658,0,0.01
50,52,2.397,0,0.022
50,54,6.336,0,0.046
50,56,12.411,0.002,0.091
48,46,0.037,0,0
48,48,0.211,0,0
48,50,0.979,0,0.008
48,52,3.416,0,0.019
48,54,8.819,0,0.041
48,56,17.09,0.003,0.082
48,58,26.129,0.024,0.144
48,60,33.899,0.085,0.209
46,44,0.017,0,0
46,46,0.097,0,0
46,48,0.388,0,0
46,50,1.329,0,0.005
46,52,3.856,0,0.015
46,54,9.082,0,0.034
46,56,16.981,0.002,0.071
46,58,25.999,0.018,0.125
46,60,34.821,0.064,0.176
46,62,42.301,0.11,0.19
44,42,0.011,0,0
44,44,0.066,0,0
44,46,0.298,0,0
44,48,0.96,0,0
44,50,2.358,0,0.002
44,52,4.737,0,0.007
44,54,8.331,0,0.023
44,56,13.252,0.001,0.055
44,58,19.443,0.007,0.101
44,60,27.046,0.024,0.137
44,62,35.032,0.041,0.138
44,64,39.239,0.035,0.113
42,42,0.028,0,0
42,44,0.174,0,0
42,46,0.756,0,0
42,48,2.303,0,0
42,50,4.982,0,0
42,52,7.895,0,0.002
42,54,9.733,0,0.008
42,56,10.626,0,0.029
42,58,12.359,0.001,0.067
42,60,16.603,0.004,0.094
42,62,22.546,0.008,0.091
42,64,26.204,0.007,0.072
40,40,0.019,0,0
40,42,0.052,0,0
40,44,0.321,0,0
40,46,1.383,0,0
40,48,4.173,0,0
40,50,8.794,0,0
40,52,13.05,0,0
40,54,13.872,0,0.002
40,56,11.25,0,0.008
40,58,8.573,0,0.028
40,60,8.759,0,0.052
40,62,11.368,0.001,0.053
40,64,13.371,0.001,0.044
40,66,12.876,0.002,0.043
38,40,0.017,0,0
38,42,0.067,0,0
38,44,0.413,0,0
38,46,1.78,0,0
38,48,5.35,0,0
38,50,11.227,0,0
38,52,16.439,0,0
38,54,16.894,0,0
38,56,12.394,0,0.001
38,58,7.119,0,0.007
38,60,4.542,0,0.021
38,62,4.569,0,0.028
38,64,5.162,0,0.028
38,66,5.233,0.001,0.046
36,40,0.007,0,0
36,42,0.06,0,0
36,44,0.371,0,0
36,46,1.598,0,0
36,48,4.801,0,0
36,50,10.058,0,0
36,52,14.7,0,0
36,54,14.997,0,0
36,56,10.729,0,0
36,58,5.56,0,0.001
36,60,2.478,0,0.005
36,62,1.557,0,0.013
36,64,1.521,0,0.022
36,66,1.753,0,0.06
34,42,0.038,0,0
34,44,0.232,0,0
34,46,1,0,0
34,48,3.004,0,0
34,50,6.293,0,0
34,52,9.19,0,0
34,54,9.358,0,0
34,56,6.656,0,0
34,58,3.341,0,0
