endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
20,32,32.6274086241442,0.001,0.013
20,34,37.9846519643107,0.002,0.012
20,36,50.8382156224483,0.003,0.009
20,38,70.767092553124,0.004,0.007
20,40,87.3928269705232,0.005,0.006
20,42,91.9454470561949,0.007,0.008
18,28,18.9911080573405,0.002,0.016
18,30,19.6799992693673,0.001,0.01
18,32,24.0841946232639,0.001,0.007
18,34,35.6133441767907,0.001,0.006
18,36,57.5661992831025,0.003,0.006
18,38,85.0511603243525,0.006,0.006
18,40,105.123530495536,0.008,0.007
18,42,109.98331833815,0.009,0.008
18,44,104.388608198206,0.01,0.009
16,26,15.0259495778672,0.004,0.023
16,28,12.1089797770948,0.001,0.019
16,30,11.323861017198,0,0.011
16,32,16.4475407316217,0,0.006
16,34,31.5459375163048,0.001,0.005
16,36,58.0559536035811,0.003,0.006
16,38,88.8129484597359,0.007,0.007
16,40,111.162134100163,0.011,0.007
16,42,119.334631579309,0.014,0.008
16,44,117.312162750054,0.013,0.008
16,46,111.97459286359,0.011,0.008
14,26,8.90789778587255,0.001,0.028
14,28,6.58903363267448,0.001,0.023
14,30,6.37059245188915,0,0.011
14,32,12.1663252690118,0,0.005
14,34,27.888868701351,0,0.004
14,36,53.9547947702428,0.001,0.005
14,38,82.9687044363495,0.004,0.006
14,40,104.756160046772,0.009,0.007
14,42,116.391198850412,0.014,0.007
14,44,120.833035863034,0.014,0.007
14,46,120.147417744359,0.01,0.006
14,48,117.234843388689,0.009,0.006
12,24,6.28421792878966,0.001,0.051
12,26,5.39043584220177,0.001,0.048
12,28,3.91841376968133,0,0.037
12,30,4.68011204852408,0,0.013
12,32,11.125901758512,0,0.003
12,34,26.3487143233744,0,0.002
12,36,49.6577138345052,0,0.003
12,38,74.4957520853183,0.002,0.004
12,40,94.2174007594634,0.004,0.005
12,42,108.836328118935,0.008,0.006
12,44,120.096787814863,0.009,0.005
12,46,124.841612802163,0.009,0.005
12,48,120.861461042718,0.01,0.005
10,24,7.79488956452284,0.004,0.082
10,26,6.30688923345416,0.002,0.079
10,28,4.30630759668999,0.001,0.063
10,30,5.03761177381952,0,0.021
10,32,11.6029591534706,0,0.003
10,34,25.6668764563105,0,0.001
10,36,45.1910677719884,0,0.001
10,38,64.9023377595029,0,0.002
10,40,82.4254311035531,0.001,0.003
10,42,100.602574220149,0.003,0.003
10,44,118.504558421496,0.005,0.003
10,46,127.082515756294,0.009,0.003
10,48,120.245470906248,0.01,0.004
8,24,12.9951525699332,0.014,0.09
8,26,10.2649519425865,0.008,0.089
8,28,6.42031148446562,0.002,0.077
8,30,5.75957424853441,0,0.032
8,32,11.0927637748184,0,0.005
8,34,22.4848024738388,0,0.001
8,36,36.8895566836046,0,0.001
8,38,50.9610462445313,0,0.001
8,40,66.5265070175817,0,0.001
8,42,88.0065057962224,0.001,0.002
8,44,110.983108006636,0.003,0.002
8,46,121.378873378195,0.007,0.002
8,48,111.981304300733,0.008,0.003
6,24,17.0588095808772,0.024,0.091
6,26,13.3725226129082,0.015,0.091
6,28,7.90178861124731,0.004,0.083
6,30,5.51167589069846,0.001,0.045
6,32,8.41417623269192,0,0.008
6,34,15.7283657632051,0,0.001
6,36,24.4911826949058,0,0
6,38,33.4878590380857,0,0
6,40,46.8426216243459,0,0.001
6,42,68.9148423909253,0.001,0.001
6,44,93.0682718516198,0.003,0.001
6,46,103.625017466086,0.006,0.002
6,48,94.2119938642206,0.006,0.003
4,24,15.8348847163044,0.021,0.092
4,26,12.3685164372219,0.013,0.091
4,28,7.06359773571881,0.004,0.086
4,30,4.04946034738399,0.001,0.057
4,32,4.79506695048871,0,0.013
4,34,8.24712238621967,0,0.001
4,36,12.5136039783112,0,0
4,38,17.7336652813127,0,0
4,40,27.9991424325895,0,0.001
4,42,46.5984253267888,0.001,0.001
4,44,67.433941312405,0.004,0.002
4,46,77.1471937962129,0.007,0.003
4,48,70.2875387192009,0.006,0.003
2,26,8.00409169589197,0.005,0.091
2,28,4.47568459052235,0.002,0.088
2,30,2.22544475480289,0,0.067
2,32,2.01734233849536,0,0.019
2,34,3.16251143862803,0,0.002
2,36,4.82026194299996,0,0
2,38,7.52638532227936,0,0.001
2,40,14.0655604909262,0,0.001
2,42,26.5668507097684,0.001,0.002
2,44,41.31076737834,0.003,0.003
2,46,49.2549007485277,0.006,0.004
2,48,45.6690146744442,0.005,0.004
0,26,3.61440880240558,0.001,0.091
0,28,1.99665430963809,0,0.09
0,30,0.89713731846122,0,0.075
0,32,0.618489776099232,0,0.029
0,34,0.872346112587745,0,0.004
0,36,1.39122955475041,0,0
0,38,2.58800649968014,0,0.001
0,40,5.87059921786781,0,0.003
0,42,12.5354167715436,0,0.004
0,44,20.9898535566932,0.002,0.005
0,46,26.3305988943071,0.003,0.005
14,50,117.435166228757,0.01,0.006
14,52,120.054948815371,0.009,0.005
12,50,112.426640848825,0.009,0.005
12,52,103.446993539887,0.006,0.004
12,54,91.8131793035135,0.004,0.004
12,56,75.729768994913,0.004,0.003
10,50,103.181479777623,0.008,0.004
10,52,85.0978927441162,0.004,0.004
10,54,70.0772144847447,0.002,0.003
10,56,58.2864532554619,0.001,0.003
8,50,91.0928792260573,0.006,0.003
8,52,71.5826028234735,0.002,0.003
8,54,59.1631927000362,0.001,0.002
8,56,52.7178453603288,0.001,0.002
8,58,50.3773744519923,0.002,0.004
6,50,75.2492663455487,0.003,0.003
6,52,60.2027013694401,0.001,0.002
6,54,52.9808387704115,0,0.001
6,56,50.0574341519111,0,0.001
6,58,48.2653531988984,0.002,0.004
4,50,55.9514040073357,0.003,0.003
4,52,45.6522459585567,0.001,0.002
4,54,41.6852999293212,0,0.001
4,56,39.7731613770035,0,0.001
4,58,36.9886420148698,0.001,0.003
4,60,34.7733995210885,0.004,0.009
2,50,36.0278867719083,0.002,0.004
2,52,28.6440441985102,0.001,0.003
2,54,25.5302192579006,0,0.001
2,56,23.673599878093,0,0.001
2,58,20.9465577206451,0,0.003
2,60,18.6281318553354,0.001,0.009
0,48,25.038054371374,0.003,0.006
0,50,19.3776225999414,0.001,0.005
0,52,14.292508484844,0,0.004
0,54,11.695039788125,0,0.002
0,56,10.2038923157194,0,0.001
0,58,8.58409354398808,0,0.003
0,60,7.42029439719422,0,0.008
18,46,99.4618313092672,0.013,0.012
18,48,104.875774140905,0.02,0.014
16,48,110.456227977757,0.012,0.009
16,50,118.057508602669,0.014,0.008
16,52,130.301683844522,0.013,0.007
14,54,115.895216597389,0.007,0.004
18,50,123.215765372379,0.025,0.012
50,50,778.472246907663,4.489,0.047
50,52,937.12190095623,5.402,0.04
50,54,1011.4882667875,5.298,0.035
50,56,1004.94973990809,4.253,0.03
48,46,451.65795558044,1.392,0.054
48,48,620.20927716404,2.53,0.047
48,50,820.649887155644,3.951,0.04
48,52,978.998658044935,4.894,0.035
48,54,1041.71522159363,4.82,0.031
