endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
14,2,64.8412060219759,0.003,0.003
14,4,81.8323973497201,0.011,0.004
14,6,88.253059383996,0.019,0.006
14,8,84.9048704162538,0.02,0.007
14,10,77.4564330620325,0.013,0.008
14,12,75.2953109656192,0.01,0.01
12,0,43.0853731871979,0,0.001
12,2,59.2846175240527,0.001,0.002
12,4,66.31162570269,0.005,0.004
12,6,65.3708720617998,0.01,0.007
12,8,60.9373543854856,0.011,0.008
12,10,57.6308395624628,0.009,0.009
12,12,61.2642482644633,0.01,0.014
12,14,75.4691159418465,0.029,0.022
10,0,38.3123496251233,0,0.001
10,2,49.2623939515389,0,0.001
10,4,50.6791040835684,0.001,0.003
10,6,46.1297825081641,0.003,0.005
10,8,41.3958598012203,0.004,0.007
10,10,40.5192656376904,0.004,0.009
10,12,46.6958574895194,0.008,0.016
10,14,60.7850807074453,0.025,0.026
10,16,78.098337281518,0.064,0.033
8,0,26.8574616448712,0,0
8,2,34.5048961955042,0,0.001
8,4,35.8548882976291,0,0.002
8,6,33.172714882046,0.001,0.003
8,8,30.2699643531931,0.001,0.004
8,10,30.4959922709223,0.002,0.007
8,12,36.2282439366623,0.004,0.013
8,14,46.9524813357013,0.014,0.022
8,16,58.5142135809089,0.033,0.029
8,18,65.3805670888392,0.044,0.031
6,0,14.757106042693,0,0
6,2,20.7046754398749,0,0
6,4,24.5051882522199,0,0.001
6,6,25.7018678504416,0,0.001
6,8,25.1199742571415,0,0.002
6,10,25.7608103321671,0.001,0.003
6,12,30.2987649784184,0.002,0.007
6,14,37.5315429905274,0.006,0.013
6,16,43.7332602545386,0.012,0.018
6,18,46.3097876610422,0.013,0.02
4,0,7.21310475761265,0,0
4,2,12.5281237380576,0,0
4,4,18.3552572280843,0,0
4,6,22.1101585163038,0,0
4,8,22.6409573575548,0,0
4,10,22.9504150818261,0,0.001
4,12,26.2517447678353,0.001,0.003
4,14,30.8653088289507,0.002,0.005
4,16,33.1506714501047,0.003,0.008
4,18,32.6674128863395,0.003,0.009
2,0,3.92319437192745,0,0
2,2,8.67293046169632,0,0
2,4,14.784384403735,0,0
2,6,19.0095244522959,0,0
2,8,19.4866117396772,0,0
2,10,19.0378350105492,0,0
2,12,20.9024648992042,0,0.001
2,14,23.4414653544913,0,0.001
2,16,23.3746327995313,0.001,0.002
2,18,21.2670779301378,0,0.003
0,0,2.34093908733861,0,0
0,2,5.83062017432488,0,0
0,4,10.4904426247886,0,0
0,6,13.6780825338178,0,0
0,8,13.8049055440101,0,0
0,10,12.9139011328839,0,0
0,12,13.5368483127032,0,0
0,14,14.5379185106786,0,0
0,16,13.6797327629655,0,0.001
0,18,11.5249203446425,0,0.001
28,0,75.804968390116,0.001,0.004
28,2,114.459580385914,0.01,0.008
28,4,149.608205703139,0.038,0.014
28,6,178.835067797169,0.075,0.017
28,8,205.809927310075,0.091,0.017
28,10,236.731013322493,0.121,0.015
26,0,50.9387172522183,0.002,0.009
26,2,79.935826386287,0.015,0.018
26,4,108.648300082024,0.06,0.028
26,6,134.076036239381,0.123,0.035
26,8,157.462788827535,0.14,0.033
26,10,183.810034189866,0.14,0.026
26,12,213.589335214615,0.246,0.024
24,0,32.5210903567666,0.002,0.017
24,2,55.1292834730941,0.015,0.03
24,4,79.6526667627579,0.061,0.044
24,6,102.260386721956,0.127,0.051
24,8,123.051787113272,0.143,0.046
24,10,146.211219536796,0.122,0.034
24,12,172.645067684096,0.172,0.026
24,14,196.724785863442,0.341,0.028
22,0,26.6511557698376,0.001,0.016
22,2,48.9060366527834,0.009,0.027
22,4,72.5165608166521,0.036,0.038
22,6,91.4208734051991,0.077,0.046
22,8,105.689045941112,0.087,0.042
