x,y,WeightedCount,WeightedExpectedGoals,GoalProbability
0,0,0.074,0,0
0,2,0.416,0,0
0,4,1.638,0,0
0,6,4.497,0,0
0,8,8.608,0,0
0,10,11.488,0,0
0,12,10.688,0,0
0,14,6.943,0,0
0,16,3.151,0,0
0,18,1.012,0,0
0,20,0.264,0,0
0,22,0.151,0,0
0,24,0.252,0,0
0,26,0.396,0,0
0,28,0.433,0,0
0,30,0.331,0,0
0,32,0.176,0,0
0,34,0.065,0,0
0,36,0.017,0,0
2,0,0.096,0,0
2,2,0.545,0,0
2,4,2.147,0,0
2,6,5.894,0,0
2,8,11.283,0,0
2,10,15.069,0,0
2,12,14.046,0,0
2,14,9.167,0,0
2,16,4.228,0,0
2,18,1.45,0,0
2,20,0.521,0,0
2,22,0.563,0,0
2,24,1.084,0,0
2,26,1.676,0,0
2,28,1.834,0,0
2,30,1.4,0,0
2,32,0.744,0,0
2,34,0.276,0,0
2,36,0.071,0,0
2,38,0.013,0,0
4,0,0.088,0,0
4,2,0.498,0,0
4,4,1.962,0,0
4,6,5.386,0,0
4,8,10.325,0,0
4,10,13.824,0,0
4,12,13.001,0,0
4,14,8.731,0,0
4,16,4.405,0,0
4,18,1.937,0,0
4,20,1.17,0,0
4,22,1.68,0,0
4,24,3.236,0,0
4,26,4.967,0,0
4,28,5.413,0,0
4,30,4.13,0,0
4,32,2.197,0,0
4,34,0.815,0,0
4,36,0.211,0,0
4,38,0.038,0,0
6,0,0.056,0,0
6,2,0.317,0,0
6,4,1.25,0,0
6,6,3.44,0,0
6,8,6.623,0,0
6,10,9.009,0,0
6,12,8.903,0,0
6,14,6.885,0,0
6,16,4.793,0,0
6,18,3.413,0,0
6,20,2.851,0,0
6,22,3.825,0,0
6,24,6.824,0,0
6,26,10.273,0,0
6,28,11.161,0,0
6,30,8.497,0,0
6,32,4.52,0,0
6,34,1.676,0,0
6,36,0.433,0,0
6,38,0.078,0,0
6,40,0.01,0,0
8,0,0.031,0,0
8,2,0.148,0,0
8,4,0.561,0,0
8,6,1.547,0,0
8,8,3.062,0,0
8,10,4.529,0,0
8,12,5.567,0,0
8,14,6.499,0,0
8,16,7.291,0,0
8,18,7.06,0,0
8,20,6.09,0,0
8,22,6.647,0,0
8,24,10.306,0,0
8,26,14.939,0,0
8,28,16.083,0,0
8,30,12.215,0,0
8,32,6.497,0,0
8,34,2.42,0,0
8,36,0.647,0,0
8,38,0.141,0,0
8,40,0.038,0,0
8,42,0.013,0,0
10,0,0.064,0,0
10,2,0.117,0,0
10,4,0.246,0,0
10,6,0.588,0,0
10,8,1.24,0,0
10,10,2.422,0,0
10,12,4.695,0,0
10,14,8.294,0,0
10,16,11.643,0,0
10,18,12.242,0,0
10,20,10.264,0,0
10,22,9.258,0,0
10,24,11.761,0,0
10,26,15.701,0,0
10,28,16.43,0,0
10,30,12.356,0,0
10,32,6.564,0,0
10,34,2.52,0,0
10,36,0.803,0,0
10,38,0.321,0,0
10,40,0.183,0,0
10,42,0.095,0,0
10,44,0.037,0,0
10,46,0.01,0,0
12,0,0.355,0,0
12,2,0.463,0,0
12,4,0.519,0,0
12,6,0.63,0,0
12,8,1.015,0,0
12,10,2.165,0,0
12,12,5.025,0,0
12,14,9.898,0,0
12,16,14.598,0,0
12,18,15.832,0,0
12,20,13.572,0,0
12,22,11.46,0,0
12,24,11.893,0,0
12,26,13.343,0,0
12,28,12.69,0,0
12,30,9.132,0,0
12,32,4.901,0,0
12,34,2.25,0,0
12,36,1.335,0,0
12,38,1.12,0,0
12,40,0.849,0,0
12,42,0.471,0,0
12,44,0.184,0,0
12,46,0.05,0,0
12,48,0.01,0,0
14,0,1.531,0,0
14,2,1.982,0,0
14,4,2.1,0,0
14,6,2.199,0,0
14,8,2.576,0,0
14,10,3.436,0,0
14,12,5.523,0,0
14,14,9.375,0,0
14,16,13.532,0,0
14,18,15.436,0,0
14,20,15.026,0,0
14,22,14.343,0,0
14,24,13.926,0,0
14,26,12.498,0,0
14,28,9.502,0,0
14,30,5.951,0,0
14,32,3.444,0,0
14,34,2.798,0,0
14,36,3.356,0,0
14,38,3.655,0,0
14,40,2.913,0,0
14,42,1.636,0,0
14,44,0.64,0,0
14,46,0.175,0,0
14,48,0.033,0,0
16,0,4.619,0,0
16,2,5.993,0,0
16,4,6.411,0,0
16,6,6.778,0,0
16,8,7.509,0,0
16,10,7.827,0,0
16,12,7.675,0,0
16,14,8.264,0,0
16,16,10.051,0,0
16,18,12.418,0,0
16,20,15.337,0,0
16,22,18.436,0,0
16,24,19.244,0,0
16,26,15.9,0,0
16,28,10.154,0,0
16,30,5.416,0,0
16,32,3.73,0,0
16,34,5.087,0,0
16,36,7.688,0,0
16,38,8.767,0,0
16,40,7.05,0,0
16,42,3.959,0,0
16,44,1.55,0,0
16,46,0.423,0,0
16,48,0.08,0,0
16,50,0.011,0,0
18,0,9.695,0,0
18,2,12.653,0,0
18,4,13.763,0,0
18,6,14.982,0,0
18,8,16.922,0,0
18,10,17.007,0,0
18,12,13.809,0,0
18,14,9.69,0,0
18,16,7.788,0,0
18,18,9.515,0,0
18,20,14.907,0,0
18,22,21.718,0,0
18,24,24.982,0,0
18,26,21.494,0,0
18,28,13.781,0,0
18,30,7.27,0,0
18,32,5.405,0,0
18,34,8.256,0,0
18,36,12.884,0,0
18,38,14.778,0,0
18,40,11.895,0,0
18,42,6.679,0,0
18,44,2.615,0,0
18,46,0.714,0,0
18,48,0.136,0,0
18,50,0.018,0,0
20,0,14.192,0,0
20,2,18.648,0,0
20,4,20.708,0,0
20,6,23.44,0,0
20,8,27.58,0,0
20,10,28.458,0,0
20,12,22.887,0,0
20,14,14.214,0,0
20,16,8.135,0,0
20,18,7.718,0,0
20,20,13.093,0,0
20,22,21.468,0,0
20,24,27.01,0,0
20,26,25.063,0,0
20,28,17.149,0,0
20,30,9.414,0,0
20,32,6.749,0,0
20,34,9.817,0,0
20,36,15.169,0,0
20,38,17.388,0,0
20,40,13.992,0,0
20,42,7.856,0,0
20,44,3.075,0,0
20,46,0.839,0,0
20,48,0.16,0,0
20,50,0.021,0,0
22,0,14.494,0,0
22,2,19.206,0,0
22,4,21.904,0,0
22,6,26.102,0,0
22,8,32.501,0,0
22,10,35.322,0,0
22,12,29.798,0,0
22,14,18.989,0,0
22,16,9.851,0,0
22,18,6.68,0,0
22,20,9.977,0,0
22,22,17.375,0,0
22,24,23.661,0,0
22,26,23.62,0,0
22,28,17.166,0,0
22,30,9.673,0,0
22,32,6.34,0,0
22,34,8.275,0,0
22,36,12.484,0,0
22,38,14.265,0,0
22,40,11.474,0,0
22,42,6.442,0,0
22,44,2.522,0,0
22,46,0.688,0,0
22,48,0.131,0,0
22,50,0.017,0,0
24,0,10.335,0,0
24,2,13.852,0,0
24,4,16.391,0,0
24,6,20.966,0,0
24,8,28.263,0,0
24,10,33.11,0,0
24,12,30.163,0,0
24,14,20.718,0,0
24,16,11.019,0,0
24,18,5.994,0,0
24,20,6.728,0,0
24,22,11.513,0,0
24,24,16.501,0,0
24,26,17.33,0,0
24,28,13.1,0,0
24,30,7.435,0,0
24,32,4.384,0,0
24,34,4.939,0,0
24,36,7.174,0,0
24,38,8.161,0,0
24,40,6.56,0,0
24,42,3.683,0,0
24,44,1.442,0,0
24,46,0.393,0,0
24,48,0.075,0,0
