GoalProbability,WeightedExpectedGoals,WeightedCount
0.2,0.00272727272727273,96.492
0.19,0.00363636363636364,65.124
0.18,0.00363636363636364,65.29
0.19,0.00454545454545455,38.175
0.18,0.00272727272727273,61.532
0.17,0.00272727272727273,94.909
0.16,0.00181818181818182,99.722
0.25,0.00454545454545455,16.824
0.24,0.00636363636363636,21.682
0.24,0.00545454545454545,28.939
0.23,0.00363636363636364,33.283
0.26,0.00636363636363636,17.938
0.26,0.00545454545454545,19.664
0.26,0.00727272727272727,11.921
0.15,0.00181818181818182,129.35
0.18,0.00454545454545455,70.818
0.17,0.00363636363636364,70.826
0.16,0.00272727272727273,105.494
0.24,0.00727272727272727,11.901
0.23,0.00454545454545455,24.091
0.22,0.00272727272727273,34.102
0.22,0.00363636363636364,32.397
0.49,0,12.008
0.42,0,3.772
0.33,0,5.769
0.38,0,3.363
0.45,0,4.394
0.34,0,4.778
0.46,0,5.394
0.47,0,5.068
0.43,0,4.202
0.36,0,4.615
0,0.000909090909090909,19677.062
0.44,0,4.528
0.41,0,4.204
0.13,0.00363636363636364,132.923
0.13,0.00181818181818182,151.407
0.16,0.00363636363636364,91.935
0.14,0.00363636363636364,131.439
0.13,0.00272727272727273,149.493
0.39,0,4.434
0.48,0,69.118
0.35,0,4.862
0.49,0.000909090909090909,10.536
0.32,0,5.408
0.01,0.00181818181818182,15828.807
0.02,0.00181818181818182,10184.872
0.4,0,3.76
0.37,0,3.719
0.11,0.00454545454545455,198.96
0.13,0.00545454545454545,120.296
0.15,0.00545454545454545,79.963
0.13,0.00636363636363636,98.918
0.13,0.00454545454545455,124.72
0.12,0.00636363636363636,124.759
0.12,0.00545454545454545,143.225
0.14,0.00545454545454545,118.029
0.15,0.00363636363636364,102.865
0.14,0.00636363636363636,87.019
0.17,0.00636363636363636,50.932
0.16,0.00727272727272727,70.651
0.16,0.00454545454545455,77.234
0.13,0.00727272727272727,119.38
0.14,0.00272727272727273,134.207
0.14,0.00454545454545455,110.237
0.17,0.00454545454545455,78.7
0.16,0.00545454545454545,65.921
0.02,0.00272727272727273,7896.87
0.49,0.00181818181818182,11.828
0.49,0.00272727272727273,9.672
0.49,0.00363636363636364,10.307
0.03,0.00272727272727273,4920.886
0,0.00181818181818182,6174.243
0.01,0.00272727272727273,10105.535
0.03,0.00363636363636364,4122.717
0.02,0.00363636363636364,6289.923
0.03,0.00454545454545455,3481.84
0.04,0.00454545454545455,2139.794
0.18,0.00636363636363636,45.249
0.2,0.00363636363636364,75.922
0.21,0.00454545454545455,49.625
0.21,0.00545454545454545,31.966
0.22,0.00545454545454545,31.123
0.06,0.00363636363636364,962.931
0.08,0.00454545454545455,462.671
0.09,0.00545454545454545,356.563
0.1,0.00636363636363636,179.18
0.11,0.00727272727272727,167.613
0.11,0.00636363636363636,157.967
0.12,0.00454545454545455,152.779
0.14,0.00727272727272727,79.108
0.17,0.00727272727272727,54.539
0.15,0.00818181818181818,68.321
0.13,0.00818181818181818,97.779
0.15,0.00636363636363636,77.234
0.15,0.00454545454545455,101.343
0.48,0.000909090909090909,48.727
0.49,0.00454545454545455,6.585
0.49,0.00636363636363636,9.303
0.49,0.00727272727272727,5.973
0.49,0.00818181818181818,4.393
0.49,0.00545454545454545,6.042
0.03,0.00545454545454545,2852.915
0.04,0.00545454545454545,1862.461
0.04,0.00363636363636364,2573.509
0.04,0.00272727272727273,2696.54
0.18,0.00545454545454545,44.246
0.17,0.00545454545454545,51.337
0.19,0.00545454545454545,48.219
0.19,0.00818181818181818,30.831
0.2,0.00818181818181818,18.858
0.2,0.00545454545454545,40.432
0.22,0.00636363636363636,17.229
0.05,0.00363636363636364,1583.02
0.15,0.00272727272727273,107.59
0.2,0.00636363636363636,19.16
0.2,0.00454545454545455,52.441
0.22,0.00454545454545455,21.637
0.22,0.00727272727272727,15.157
0.23,0.00727272727272727,14.552
0.25,0.00545454545454545,22.793
0.05,0.00454545454545455,1649.908
0.21,0.00363636363636364,42.075
0.07,0.00454545454545455,581.676
0.06,0.00454545454545455,954.119
0.07,0.00545454545454545,615.874
0.08,0.00545454545454545,435.849
0.1,0.00545454545454545,220.815
0.11,0.00545454545454545,195.16
0.09,0.00636363636363636,276.327
0.06,0.00545454545454545,813.825
0.48,0.00181818181818182,42.786
0.49,0.01,5.413
0.49,0.0127272727272727,2.551
0.49,0.0109090909090909,3.634
0.49,0.00909090909090909,6.061
0.06,0.00818181818181818,617.985
0.06,0.00727272727272727,765.072
0.05,0.00636363636363636,1120.436
0.07,0.00909090909090909,446.761
0.06,0.00636363636363636,779.005
0.04,0.00636363636363636,1610.989
0.07,0.01,310.443
0.06,0.00909090909090909,543.45
0.05,0.00727272727272727,916.561
0.48,0.00272727272727273,31.762
0.48,0.00363636363636364,26.275
0.48,0.00454545454545455,27.302
0.48,0.00545454545454545,25.114
0.48,0.00636363636363636,18.325
0.05,0.00545454545454545,1361.831
0.47,0.000909090909090909,3.148
0.47,0.00181818181818182,3.719
0.21,0.00727272727272727,23.677
0.23,0.00545454545454545,19.971
0.23,0.00636363636363636,11.801
0.09,0.00818181818181818,275.228
0.14,0.00818181818181818,70.434
0.08,0.00818181818181818,447.981
0.12,0.00909090909090909,76.81
0.16,0.00636363636363636,56.666
0.08,0.00636363636363636,375.103
0.1,0.00818181818181818,202.954
0.14,0.00909090909090909,75.069
0.09,0.00909090909090909,290.041
0.13,0.00909090909090909,78.713
0.1,0.00909090909090909,181.049
0.07,0.00636363636363636,615.461
0.07,0.00727272727272727,504.671
0.11,0.00818181818181818,112.687
0.08,0.00727272727272727,328.942
0.09,0.00727272727272727,244.399
0.48,0.00727272727272727,15.861
0.48,0.00909090909090909,16.111
0.47,0.00272727272727273,3.274
0.45,0.000909090909090909,4.862
0.43,0.000909090909090909,3.656
0.49,0.0136363636363636,1.828
0.49,0.0118181818181818,3.11
0.49,0.0145454545454545,1.953
0.48,0.0127272727272727,2.544
0.48,0.0109090909090909,10.399
0.46,0.00181818181818182,1.875
0.07,0.00818181818181818,465.573
0.09,0.0118181818181818,192.187
0.09,0.0109090909090909,196.881
0.08,0.00909090909090909,310.233
0.1,0.0127272727272727,124.573
0.09,0.01,192.447
0.44,0.000909090909090909,3.758
0.48,0.0118181818181818,7.194
0.48,0.01,10.879
0.46,0.000909090909090909,3.601
0.05,0.00818181818181818,857.111
0.09,0.0127272727272727,163.061
0.08,0.0118181818181818,239.049
0.1,0.0145454545454545,76.826
0.09,0.0136363636363636,127.096
0.08,0.0109090909090909,269.572
0.47,0.00363636363636364,3.195
0.47,0.00454545454545455,1.29
0.46,0.00272727272727273,4.181
0.47,0.00545454545454545,2.748
0.47,0.00636363636363636,1.863
0.45,0.00181818181818182,3.579
0.4,0.000909090909090909,3.524
0.42,0.00181818181818182,5.705
0.39,0.000909090909090909,4.151
0.41,0.00181818181818182,5.042
0.43,0.00272727272727273,4.743
0.44,0.00181818181818182,5.9
0.43,0.00181818181818182,4.598
0.44,0.00272727272727273,5.213
0.42,0.000909090909090909,3.639
0.2,0.01,15.945
0.25,0.00727272727272727,11.807
0.27,0.00363636363636364,27.949
0.11,0.00909090909090909,120.726
0.17,0.01,22.735
0.12,0.00727272727272727,118.204
0.19,0.00909090909090909,17.116
0.15,0.0118181818181818,25.484
0.21,0.0136363636363636,14.524
0.27,0.01,4.865
0.29,0.00545454545454545,23.62
0.13,0.0127272727272727,53.046
0.19,0.0136363636363636,11.552
0.24,0.0109090909090909,11.909
0.27,0.00545454545454545,19.719
0.14,0.01,64.075
0.18,0.00727272727272727,41.042
0.18,0.00909090909090909,36.082
0.21,0.00636363636363636,25.908
0.14,0.0127272727272727,34.202
0.2,0.0136363636363636,13.004
0.25,0.01,3.867
0.13,0.0136363636363636,46.907
0.19,0.0145454545454545,7.382
0.23,0.0109090909090909,10.659
0.37,0.000909090909090909,3.52
0.36,0.000909090909090909,4.16
0.12,0.0118181818181818,92.668
0.17,0.0118181818181818,33.582
0.18,0.00818181818181818,35.646
0.16,0.0118181818181818,18.886
0.33,0.000909090909090909,6.374
0.41,0.000909090909090909,4.027
0.38,0.000909090909090909,5.35
0.1,0.00727272727272727,183.796
0.11,0.0109090909090909,97.735
0.12,0.01,84.605
0.12,0.0109090909090909,78.273
0.13,0.0109090909090909,61.451
0.32,0.000909090909090909,5.617
0.1,0.01,203.465
0.11,0.01,135.612
0.46,0.00545454545454545,3.612
0.46,0.00727272727272727,3.629
0.44,0.00363636363636364,4.3
0.43,0.00363636363636364,4.672
0.39,0.00181818181818182,6.113
0.47,0.00909090909090909,2.566
0.47,0.00818181818181818,3.524
0.45,0.00363636363636364,0.866
0.11,0.0118181818181818,91.351
0.1,0.0109090909090909,150.557
0.12,0.0127272727272727,66.817
0.45,0.00454545454545455,5.927
0.45,0.00545454545454545,2.832
0.42,0.00272727272727273,3.866
0.37,0.00181818181818182,6.526
0.45,0.00272727272727273,3.465
0.46,0.00454545454545455,2.275
0.46,0.00363636363636364,2.502
0.47,0.00727272727272727,2.601
0.46,0.00818181818181818,1.752
0.46,0.00636363636363636,1.42
0.35,0.000909090909090909,4.995
0.02,0.00454545454545455,4454.271
0.11,0.0127272727272727,95.121
0.1,0.0118181818181818,115.181
0.13,0.0145454545454545,34.749
0.12,0.0136363636363636,57.476
0.41,0.00272727272727273,4.537
0.34,0.000909090909090909,5.154
0.39,0.00272727272727273,3.289
0.38,0.00181818181818182,4.238
0.4,0.00363636363636364,5.518
0.42,0.00454545454545455,4.429
0.43,0.00454545454545455,4.063
0.43,0.00545454545454545,7.308
0.4,0.00181818181818182,4.208
0.08,0.01,249.131
0.32,0.00181818181818182,6.023
0.18,0.01,21.705
0.26,0.0109090909090909,9.55
0.32,0.00818181818181818,4.961
0.35,0.00454545454545455,5.327
0.16,0.01,30.282
0.34,0.00454545454545455,4.461
0.33,0.00181818181818182,5.276
0.17,0.00818181818181818,41.889
0.16,0.00909090909090909,34.73
0.23,0.01,11.217
0.29,0.00727272727272727,17.399
0.27,0.0145454545454545,5.151
0.33,0.0109090909090909,4.294
0.35,0.00545454545454545,9.029
0.17,0.0136363636363636,30.816
0.25,0.0154545454545455,1.951
0.31,0.0118181818181818,2.494
0.34,0.00636363636363636,3.041
0.13,0.01,73.423
0.19,0.0109090909090909,12.81
0.24,0.00818181818181818,12.289
0.21,0.01,15.326
0.25,0.0145454545454545,1.93
0.3,0.0109090909090909,7.08
0.17,0.0145454545454545,21.838
0.24,0.0154545454545455,4.115
0.29,0.0118181818181818,7.866
0.23,0.00818181818181818,12.876
0.34,0.00272727272727273,5.231
0.35,0.00272727272727273,5.505
0.36,0.00181818181818182,5.859
0.4,0.00272727272727273,2.961
0.16,0.00818181818181818,41.655
0.14,0.0118181818181818,79.836
0.19,0.0118181818181818,16.02
0.22,0.00818181818181818,14.838
0.2,0.0118181818181818,15.091
0.22,0.00909090909090909,20.286
0.12,0.00818181818181818,106.558
0.36,0.00363636363636364,4.988
0.39,0.00363636363636364,5.445
0.37,0.00272727272727273,4.533
0.42,0.00363636363636364,6.374
0.35,0.00181818181818182,5.198
0.36,0.00272727272727273,4.248
0.41,0.00363636363636364,3.411
0.34,0.00181818181818182,6.596
0.33,0.00363636363636364,3.032
0.44,0.00454545454545455,3.94
0.4,0.00454545454545455,3.486
0.42,0.00545454545454545,3.546
0.38,0.00454545454545455,4.511
0.39,0.00454545454545455,4.464
0.01,0.00363636363636364,6072.751
0.15,0.00909090909090909,50.292
0.15,0.00727272727272727,82.142
0.38,0.00272727272727273,4.921
0.38,0.00363636363636364,3.005
0.37,0.00363636363636364,5.24
0.35,0.00363636363636364,4.089
0.03,0.00636363636363636,2399.776
0.32,0.00272727272727273,9.55
0.19,0.00727272727272727,30.884
0.27,0.00818181818181818,13.083
0.33,0.00636363636363636,7.081
0.21,0.00818181818181818,25.395
0.27,0.0118181818181818,7.064
0.33,0.00909090909090909,4.606
0.32,0.00909090909090909,2.749
0.27,0.00636363636363636,16.631
0.17,0.0109090909090909,37.077
0.28,0.00818181818181818,6.616
0.24,0.0118181818181818,7.826
0.28,0.00909090909090909,6.267
0.32,0.00454545454545455,8.729
0.37,0.00636363636363636,5.132
0.38,0.00636363636363636,4.51
0.4,0.00545454545454545,5.59
0.37,0.00454545454545455,3.697
0.2,0.00909090909090909,11.769
0.36,0.00545454545454545,4.141
0.36,0.00454545454545455,5.067
0.32,0.00545454545454545,4.628
0.39,0.00818181818181818,2.022
0.41,0.00818181818181818,4.09
0.39,0.00636363636363636,2.167
0.33,0.00272727272727273,4.225
0.42,0.00818181818181818,4.483
0.42,0.00727272727272727,4.054
0.38,0.00545454545454545,4.857
0.39,0.00727272727272727,3.746
0.44,0.00727272727272727,3.834
0.43,0.00727272727272727,5.011
0.44,0.00545454545454545,2.521
0.41,0.00454545454545455,5.777
0.39,0.00545454545454545,4.171
0.43,0.00636363636363636,2.903
0.33,0.00454545454545455,7.319
0.41,0.00545454545454545,1.324
0.44,0.00636363636363636,1.454
0.33,0.00545454545454545,7.247
0.4,0.00636363636363636,2.587
0.41,0.00636363636363636,3.654
0.32,0.00363636363636364,5.636
0.19,0.00636363636363636,34.393
0.33,0.00727272727272727,3.643
0.36,0.00909090909090909,2.538
0.34,0.01,1.906
0.27,0.00727272727272727,9.005
0.37,0.00909090909090909,4.806
0.25,0.00636363636363636,8.419
0.34,0.00818181818181818,4.108
0.36,0.00636363636363636,5.407
0.35,0.00818181818181818,4.594
0.39,0.0118181818181818,4.008
0.39,0.0127272727272727,2.113
0.36,0.01,3.609
0.35,0.01,3.722
0.4,0.00727272727272727,3.096
0.41,0.0118181818181818,0.933
0.39,0.00909090909090909,6.116
0.34,0.00363636363636364,3.394
0.4,0.00818181818181818,2.772
0.35,0.00727272727272727,6.033
0.41,0.0109090909090909,2.594
0.42,0.0118181818181818,1.783
0.43,0.0118181818181818,3.495
0.41,0.00727272727272727,5.927
0.43,0.0109090909090909,1.647
0.43,0.00818181818181818,0.611
0.44,0.00818181818181818,3.646
0.45,0.00636363636363636,2.873
0.43,0.01,3.033
0.34,0.00727272727272727,4.223
0.42,0.00636363636363636,0.533
0.41,0.00909090909090909,2.908
0.28,0.00636363636363636,13.631
0.45,0.01,1.482
0.45,0.00818181818181818,1.774
0.39,0.0109090909090909,1.873
0.43,0.0127272727272727,0.941
0.34,0.00909090909090909,5.343
0.44,0.00909090909090909,2.028
0.38,0.00909090909090909,3.192
0.42,0.0109090909090909,2.559
0.34,0.00545454545454545,4.859
0.01,0.00454545454545455,3496.713
0,0.00272727272727273,1797.158
0.02,0.00636363636363636,2876.334
0.05,0.00909090909090909,622.302
0.04,0.00818181818181818,1098.998
0.02,0.00545454545454545,3509.233
0.04,0.00727272727272727,1397.575
0.32,0.01,2.029
0.29,0.0109090909090909,7.21
0.28,0.0109090909090909,9.997
0.33,0.01,5.01
0.32,0.00636363636363636,5.407
0.37,0.0127272727272727,3.306
0.35,0.0136363636363636,5.058
0.31,0.0109090909090909,2.258
0.38,0.0127272727272727,4.314
0.35,0.00909090909090909,5.198
0.28,0.00727272727272727,7.736
0.36,0.00818181818181818,4.501
0.38,0.00818181818181818,3.608
0.37,0.00727272727272727,3.247
0.4,0.0118181818181818,2.881
0.4,0.0127272727272727,4.062
0.43,0.00909090909090909,2.108
0.45,0.00727272727272727,2.205
0.38,0.01,2.673
0.33,0.00818181818181818,4.203
0.41,0.01,0.777
0.4,0.01,1.633
0.44,0.0118181818181818,0.87
0.45,0.00909090909090909,1.341
0.43,0.0145454545454545,1.078
0.32,0.0109090909090909,2.172
0.44,0.0109090909090909,3.295
0.36,0.00727272727272727,1.983
0.37,0.00545454545454545,3.04
0.42,0.01,2.357
0.37,0.0109090909090909,1.938
0.41,0.0127272727272727,0.974
0.03,0.00727272727272727,2037.864
0.05,0.0109090909090909,426.493
0.03,0.01,1124.816
0.02,0.00727272727272727,2230.377
0.08,0.0136363636363636,226.158
0.06,0.0127272727272727,230.678
0.1,0.0136363636363636,106.003
0.07,0.0118181818181818,280.69
0.5,0,5.402
0.06,0.0118181818181818,278.239
0.03,0.00818181818181818,1764.424
0.06,0.0109090909090909,348.496
0.25,0.00818181818181818,6.434
0.35,0.00636363636363636,1.788
0.42,0.00909090909090909,2.853
0.37,0.00818181818181818,1.444
0.39,0.01,2.445
0.07,0.0109090909090909,328.262
0.5,0.00181818181818182,6.328
0.5,0.000909090909090909,7.158
0.51,0,5.439
0.03,0.00909090909090909,1446.461
0.06,0.0136363636363636,171.81
0.05,0.0118181818181818,357.56
0.1,0.0163636363636364,55.241
0.07,0.0145454545454545,113.56
0.04,0.01,732.768
0.1,0.0154545454545455,107.204
0.04,0.00909090909090909,827.509
0.5,0.00272727272727273,6.458
0.07,0.0136363636363636,165.129
0.02,0.00818181818181818,1474.967
0.09,0.0154545454545455,106.098
0.5,0.00363636363636364,7.095
0.05,0.01,467.502
0.08,0.0127272727272727,146.895
0.12,0.0145454545454545,48.966
0.11,0.0154545454545455,87.723
0.14,0.0190909090909091,38.768
0.12,0.0163636363636364,29.643
0.08,0.0154545454545455,47.192
0.12,0.0181818181818182,56.669
0.09,0.0145454545454545,106.061
0.15,0.0181818181818182,19.03
0.15,0.0163636363636364,31.098
0.11,0.0172727272727273,44.038
0.15,0.0218181818181818,13.799
0.15,0.0190909090909091,43.488
0.09,0.0172727272727273,76.61
0.13,0.0209090909090909,35.154
0.13,0.0172727272727273,37.543
0.14,0.0154545454545455,38.428
0.16,0.0145454545454545,23.294
0.14,0.0181818181818182,45.358
0.15,0.0154545454545455,55.589
0.11,0.0163636363636364,78.63
0.5,0.00454545454545455,6.819
0.07,0.0127272727272727,194.844
0.5,0.00545454545454545,7.834
0.5,0.00909090909090909,3.572
0.5,0.00727272727272727,3.428
0.51,0.000909090909090909,3.317
0.04,0.0109090909090909,538.595
0.32,0.00727272727272727,2.27
0.42,0.0127272727272727,1.925
0.46,0.0109090909090909,1.56
0.47,0.0145454545454545,0.982
0.5,0.01,3.254
0.5,0.00636363636363636,3.358
0.06,0.01,423.251
0.4,0.0109090909090909,2.7
0.44,0.01,0.747
0.46,0.0127272727272727,0.919
0.06,0.0145454545454545,125.609
0.01,0.00545454545454545,1519.651
0.11,0.0190909090909091,32.301
0.11,0.0209090909090909,23.444
0.13,0.0254545454545455,17.914
0.12,0.0218181818181818,44.962
0.1,0.0209090909090909,51.935
0.13,0.0245454545454545,11.898
0.12,0.0209090909090909,32.055
0.07,0.0163636363636364,48.745
0.03,0.0109090909090909,1110.501
0.05,0.0136363636363636,213.599
0.05,0.0145454545454545,148.916
0.05,0.0127272727272727,261.323
0.12,0.0154545454545455,52.592
0.13,0.0154545454545455,33.888
0.11,0.0181818181818182,36.321
0.13,0.0236363636363636,22.494
0.11,0.0136363636363636,69.447
0.11,0.0236363636363636,33.185
0.15,0.0290909090909091,6.203
0.14,0.0254545454545455,5.389
0.1,0.0236363636363636,7.088
0.14,0.0281818181818182,12.334
0.14,0.0236363636363636,21.163
0.15,0.01,44.978
0.14,0.0145454545454545,36.316
0.09,0.0163636363636364,105.941
0.13,0.02,47.903
0.13,0.0118181818181818,72.661
0.23,0.00909090909090909,8.892
0.09,0.0190909090909091,45.984
0.15,0.0209090909090909,17.791
0.08,0.0181818181818182,40.828
0.07,0.0172727272727273,37.572
0.09,0.0218181818181818,37.333
0.1,0.0218181818181818,13.313
0.1,0.0190909090909091,29.126
0.24,0.00909090909090909,12.377
0.13,0.0181818181818182,30.359
0.15,0.0263636363636364,15.973
0.15,0.0272727272727273,16.86
0.16,0.0227272727272727,17.962
0.15,0.0227272727272727,28.234
0.13,0.0163636363636364,47.641
0.14,0.0136363636363636,36.627
0.15,0.02,29.578
0.14,0.0209090909090909,18.675
0.18,0.0172727272727273,12.081
0.19,0.0245454545454545,12.297
0.17,0.0245454545454545,9.201
0.14,0.0172727272727273,30.878
0.2,0.0145454545454545,9.195
0.2,0.0209090909090909,3.316
0.17,0.0209090909090909,15.425
0.16,0.0136363636363636,22.139
0.51,0.00272727272727273,2.3
0.51,0.00181818181818182,2.309
0.5,0.0109090909090909,3.538
0.5,0.00818181818181818,3.786
0.51,0.00454545454545455,2.095
0.08,0.0145454545454545,122.511
0.47,0.0127272727272727,0.891
0.5,0.0136363636363636,0.867
0.5,0.0118181818181818,1.572
0.51,0.00363636363636364,1.483
0.45,0.0118181818181818,1.69
0.46,0.01,1.483
0.48,0.00818181818181818,12.367
0.1,0.02,18.29
0.02,0.00909090909090909,1062.981
0.03,0.0118181818181818,709.174
0.04,0.0127272727272727,475.369
0.04,0.0118181818181818,499.318
0.29,0.00909090909090909,8.076
0.08,0.0172727272727273,59.941
0.09,0.0227272727272727,7.573
0.12,0.0272727272727273,14.333
0.12,0.0227272727272727,17.531
0.19,0.01,20.339
0.12,0.0263636363636364,6.584
0.07,0.0154545454545455,59.008
0.1,0.0181818181818182,51.191
0.05,0.0154545454545455,224.57
0.06,0.0190909090909091,9.222
0.07,0.02,34.181
0.07,0.0190909090909091,15.842
0.09,0.02,34.18
0.31,0.0154545454545455,7.949
0.33,0.0154545454545455,1.492
0.3,0.01,2.206
0.08,0.0190909090909091,14.982
0.11,0.0218181818181818,24.397
0.12,0.0190909090909091,39.062
0.22,0.0136363636363636,7.796
0.21,0.00909090909090909,12.852
0.07,0.0181818181818182,39.027
0.12,0.0172727272727273,50.042
0.06,0.0154545454545455,78.304
0.1,0.0227272727272727,7.259
0.12,0.0281818181818182,7.047
0.14,0.0263636363636364,23.357
0.38,0.0118181818181818,1.027
0.27,0.0109090909090909,5.249
0.13,0.0190909090909091,9.044
0.16,0.0218181818181818,17.208
0.18,0.0318181818181818,5.519
0.18,0.0327272727272727,16.833
0.18,0.0190909090909091,6.552
0.2,0.0272727272727273,4.384
0.19,0.0281818181818182,9.497
0.16,0.0172727272727273,13.707
0.17,0.00909090909090909,34.591
0.25,0.0109090909090909,9.881
0.2,0.00727272727272727,21.496
0.16,0.0163636363636364,19.384
0.17,0.0236363636363636,13.151
0.15,0.0236363636363636,19.729
0.22,0.02,2.901
0.22,0.0281818181818182,8.2
0.19,0.0290909090909091,14.105
0.16,0.02,8.063
0.24,0.0163636363636364,2.16
0.23,0.0245454545454545,3.267
0.2,0.0245454545454545,7.714
0.15,0.0172727272727273,18.047
0.21,0.0145454545454545,8.754
0.15,0.0109090909090909,41.158
0.2,0.0127272727272727,14.38
0.2,0.0154545454545455,12.407
0.25,0.0136363636363636,6.984
0.28,0.0136363636363636,3.149
0.26,0.00909090909090909,9.25
0.18,0.0127272727272727,15.474
0.22,0.0127272727272727,11.198
0.06,0.0163636363636364,40.534
0.08,0.02,15.672
0.11,0.0227272727272727,31.793
0.34,0.0154545454545455,4.301
0.36,0.0145454545454545,1.336
0.24,0.0136363636363636,5.541
0.31,0.0190909090909091,3.913
0.34,0.0190909090909091,1.789
0.31,0.0127272727272727,2.674
0.17,0.0127272727272727,11.965
0.23,0.0172727272727273,7.231
0.25,0.0172727272727273,6.557
0.23,0.0118181818181818,8.448
0.16,0.0127272727272727,32.835
0.12,0.0254545454545455,6.652
0.13,0.0272727272727273,6.508
0.12,0.02,35.646
0.14,0.0245454545454545,27.14
0.11,0.0145454545454545,33.162
0.35,0.0154545454545455,1.4
0.37,0.0145454545454545,2.528
0.32,0.0181818181818182,1.82
0.29,0.0127272727272727,2.857
0.18,0.0118181818181818,23.333
0.22,0.0172727272727273,7.429
