x,y,WeightedCount,WeightedExpectedGoals,GoalProbability
2,40,0.007,0,0.254
2,42,0.016,0,0.254
2,44,0.024,0,0.254
2,46,0.026,0,0.254
2,48,0.019,0,0.254
2,50,0.01,0,0.254
4,38,0.016,0,0.254
4,40,0.051,0,0.254
4,42,0.114,0,0.254
4,44,0.175,0,0.254
4,46,0.189,0,0.254
4,48,0.141,0,0.254
4,50,0.074,0,0.254
4,52,0.027,0,0.254
4,54,0.007,0,0.254
6,36,0.018,0,0.254
6,38,0.082,0,0.254
6,40,0.261,0,0.254
6,42,0.577,0,0.254
6,44,0.89,0,0.254
6,46,0.956,0,0.254
6,48,0.716,0,0.254
6,50,0.374,0,0.254
6,52,0.136,0,0.254
6,54,0.035,0,0.254
6,56,0.006,0,0.254
8,34,0.01,0,0.254
8,36,0.064,0,0.254
8,38,0.291,0,0.254
8,40,0.922,0,0.254
8,42,2.039,0.001,0.254
8,44,3.144,0.002,0.254
8,46,3.379,0.003,0.254
8,48,2.532,0.001,0.254
8,50,1.323,0,0.254
8,52,0.482,0,0.254
8,54,0.122,0,0.254
8,56,0.022,0,0.254
10,34,0.024,0,0.254
10,36,0.157,0,0.254
10,38,0.716,0,0.254
10,40,2.273,0.001,0.254
10,42,5.025,0.006,0.254
10,44,7.747,0.014,0.254
10,46,8.327,0.016,0.254
10,48,6.24,0.009,0.254
10,50,3.26,0.002,0.254
10,52,1.187,0,0.254
10,54,0.301,0,0.254
10,56,0.053,0,0.254
10,58,0.007,0,0.254
12,34,0.041,0,0.254
12,36,0.271,0,0.254
12,38,1.231,0,0.254
12,40,3.904,0.004,0.254
12,42,8.633,0.017,0.254
12,44,13.309,0.041,0.254
12,46,14.304,0.047,0.254
12,48,10.719,0.026,0.254
12,50,5.6,0.007,0.254
12,52,2.039,0.001,0.254
12,54,0.525,0,0.25
12,56,0.107,0,0.218
12,58,0.034,0,0.085
12,60,0.023,0,0
12,62,0.016,0,0
12,64,0.008,0,0
14,34,0.05,0,0.254
14,36,0.324,0,0.254
14,38,1.474,0.001,0.254
14,40,4.675,0.005,0.254
14,42,10.339,0.025,0.254
14,44,15.946,0.059,0.254
14,46,17.15,0.068,0.254
14,48,12.866,0.038,0.254
14,50,6.74,0.01,0.254
14,52,2.489,0.001,0.251
14,54,0.687,0,0.229
14,56,0.23,0,0.121
14,58,0.179,0,0.019
14,60,0.169,0,0
14,62,0.12,0,0
14,64,0.059,0,0
14,66,0.02,0,0
16,34,0.041,0,0.254
16,36,0.271,0,0.254
16,38,1.231,0,0.254
16,40,3.912,0.004,0.255
16,42,8.671,0.017,0.255
16,44,13.409,0.041,0.255
16,46,14.488,0.047,0.256
16,48,10.977,0.026,0.255
16,50,5.9,0.007,0.253
16,52,2.36,0.001,0.238
16,54,0.933,0,0.16
16,56,0.738,0,0.039
16,58,0.884,0,0.003
16,60,0.871,0,0
16,62,0.619,0,0
16,64,0.306,0,0
16,66,0.106,0,0
16,68,0.025,0,0
18,34,0.024,0,0.254
18,36,0.157,0,0.254
18,38,0.732,0,0.259
18,40,2.352,0.001,0.262
18,42,5.278,0.006,0.264
18,44,8.334,0.014,0.266
18,46,9.374,0.016,0.268
18,48,7.697,0.009,0.266
18,50,4.87,0.003,0.25
18,52,2.757,0,0.195
18,54,2.051,0,0.087
18,56,2.487,0,0.017
18,58,3.191,0,0.003
18,60,3.158,0,0
18,62,2.226,0,0
18,64,1.102,0,0
18,66,0.38,0,0
18,68,0.091,0,0
18,70,0.015,0,0
20,34,0.01,0,0.254
20,36,0.078,0,0.301
20,38,0.38,0,0.313
20,40,1.285,0,0.32
20,42,3.12,0.001,0.329
20,44,5.583,0.003,0.334
20,46,7.609,0.005,0.329
20,48,8.261,0.005,0.303
20,50,7.46,0.003,0.252
20,52,6.058,0.001,0.173
20,54,5.479,0,0.078
20,56,6.558,0,0.019
20,58,8.117,0,0.003
20,60,7.957,0,0
20,62,5.611,0,0
20,64,2.785,0,0
20,66,0.977,0,0
20,68,0.248,0,0
20,70,0.049,0,0
22,34,0.006,0,0.512
22,36,0.065,0,0.44
22,38,0.364,0,0.451
22,40,1.384,0,0.448
22,42,3.846,0.003,0.441
22,44,8.046,0.009,0.422
22,46,13.014,0.021,0.386
22,48,16.595,0.028,0.33
22,50,16.909,0.022,0.259
22,52,14.357,0.009,0.178
22,54,12.023,0.002,0.09
22,56,12.58,0,0.026
22,58,14.584,0,0.005
22,60,14.041,0,0.001
22,62,9.898,0,0
22,64,4.988,0,0
22,66,1.842,0,0
22,68,0.539,0,0
22,70,0.143,0,0
22,72,0.037,0,0
22,74,0.008,0,0
24,18,0.007,0,0
24,20,0.018,0,0
24,22,0.032,0,0
24,24,0.04,0,0
24,26,0.035,0,0
24,28,0.022,0,0
24,30,0.009,0,0
24,34,0.015,0,0.512
24,36,0.117,0,0.51
24,38,0.649,0,0.498
24,40,2.505,0.002,0.49
24,42,7.088,0.012,0.474
24,44,15.049,0.042,0.446
24,46,24.571,0.087,0.4
24,48,31.455,0.107,0.337
24,50,31.922,0.077,0.263
24,52,26.315,0.03,0.185
24,54,19.859,0.006,0.102
24,56,17.623,0.001,0.034
24,58,18.553,0,0.007
24,60,17.445,0,0.001
24,62,12.464,0,0
24,64,6.696,0,0
24,66,2.941,0,0
24,68,1.216,0,0
24,70,0.495,0,0
24,72,0.181,0,0
24,74,0.054,0,0
24,76,0.014,0,0
26,16,0.012,0,0
26,18,0.046,0,0
26,20,0.119,0,0
26,22,0.215,0,0
26,24,0.272,0,0
26,26,0.24,0,0
26,28,0.147,0,0
26,30,0.063,0,0
26,32,0.019,0,0
26,34,0.023,0,0.512
26,36,0.184,0,0.51
26,38,0.982,0,0.505
26,40,3.774,0.005,0.495
26,42,10.538,0.029,0.479
26,44,22.003,0.097,0.449
26,46,35.313,0.183,0.401
26,48,44.566,0.205,0.334
26,50,44.693,0.137,0.259
26,52,35.951,0.051,0.182
26,54,24.91,0.01,0.108
