x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
92,68,Pass,120,0,2,0.001,0,0,0
92,68,Pass,120,2,2,0.003,0,0,0
92,68,Pass,120,4,3,0.007,0,0,0
92,68,Pass,120,6,4,0.01,0,0,0
92,68,Pass,120,8,6,0.011,0,0,0
92,68,Pass,120,10,4,0.008,0,0,0
92,68,Pass,120,12,6,0.004,0,0,0
92,68,Pass,120,14,7,0.002,0,0,0
92,68,Pass,120,16,8,0.001,0,0,0
92,68,Pass,120,18,13,0,0,0,0
92,68,Pass,120,20,16,0.001,0,0,0
92,68,Pass,120,22,21,0.002,1,0,0
92,68,Pass,120,24,23,0.005,1,0,0
92,68,Pass,120,26,25,0.012,1,0,0
92,68,Pass,120,28,27,0.023,1,0,0
92,68,Pass,120,30,34,0.032,3,0,0
92,68,Pass,120,32,39,0.035,3,0,0
92,68,Pass,120,34,42,0.029,3,0,0.001
92,68,Pass,120,36,45,0.02,4,0,0.001
92,68,Pass,120,38,45,0.012,3,0,0.003
92,68,Pass,120,40,48,0.008,3,0,0.005
92,68,Pass,120,42,46,0.007,3,0,0.006
92,68,Pass,120,44,44,0.007,3,0,0.005
92,68,Pass,120,46,47,0.006,3,0,0.005
92,68,Pass,120,48,47,0.005,2,0,0.004
92,68,Pass,120,50,46,0.005,1,0,0.003
92,68,Pass,120,52,49,0.008,1,0,0.001
92,68,Pass,120,54,51,0.015,0,0,0
92,68,Pass,120,56,53,0.023,0,0,0
92,68,Pass,120,58,60,0.026,0,0,0
92,68,Pass,120,60,60,0.022,0,0,0
92,68,Pass,120,62,63,0.014,0,0,0
92,68,Pass,120,64,69,0.008,0,0,0
92,68,Pass,120,66,75,0.006,1,0,0
92,68,Pass,120,68,69,0.007,1,0,0
92,68,Pass,120,70,59,0.008,1,0,0
92,68,Pass,120,72,50,0.009,1,0,0
92,68,Pass,120,74,40,0.008,0,0,0
92,68,Pass,120,76,32,0.006,0,0,0
92,68,Pass,120,78,25,0.004,0,0,0
92,68,Pass,120,80,19,0.002,0,0,0
92,68,Pass,118,0,3,0.001,0,0,0
92,68,Pass,118,2,4,0.003,0,0,0
92,68,Pass,118,4,4,0.006,0,0,0
92,68,Pass,118,6,6,0.008,0,0,0
92,68,Pass,118,8,7,0.009,0,0,0
92,68,Pass,118,10,7,0.007,0,0,0
92,68,Pass,118,12,9,0.004,0,0,0
92,68,Pass,118,14,9,0.002,0,0,0
92,68,Pass,118,16,14,0.001,0,0,0
92,68,Pass,118,18,20,0.001,0,0,0
92,68,Pass,118,20,21,0.001,0,0,0
92,68,Pass,118,22,24,0.002,1,0,0
92,68,Pass,118,24,27,0.004,1,0,0
92,68,Pass,118,26,35,0.011,2,0,0
92,68,Pass,118,28,38,0.021,2,0,0
92,68,Pass,118,30,43,0.032,3,0,0.001
92,68,Pass,118,32,48,0.037,3,0,0.001
92,68,Pass,118,34,55,0.035,4,0,0.002
92,68,Pass,118,36,59,0.028,4,0,0.004
92,68,Pass,118,38,62,0.019,4,0,0.008
92,68,Pass,118,40,62,0.015,4,0,0.013
92,68,Pass,118,42,57,0.014,3,0,0.015
92,68,Pass,118,44,64,0.014,3,0,0.013
92,68,Pass,118,46,71,0.012,4,0,0.012
92,68,Pass,118,48,74,0.01,3,0,0.011
92,68,Pass,118,50,74,0.009,3,0,0.007
92,68,Pass,118,52,72,0.012,2,0,0.003
92,68,Pass,118,54,73,0.019,1,0,0.001
92,68,Pass,118,56,74,0.026,1,0,0
