x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
48,76,Pass,120,50,1,0,0,0,0
48,76,Pass,120,52,1,0,0,0,0
48,76,Pass,120,54,2,0,0,0,0
48,76,Pass,120,56,2,0,0,0,0
48,76,Pass,120,58,3,0,0,0,0
48,76,Pass,120,60,3,0,0,0,0
48,76,Pass,120,62,3,0.001,0,0,0
48,76,Pass,120,64,3,0.002,0,0,0
48,76,Pass,120,66,3,0.002,0,0,0
48,76,Pass,120,68,3,0.002,0,0,0
48,76,Pass,120,70,2,0.001,0,0,0
48,76,Pass,120,72,2,0.001,0,0,0
48,76,Pass,120,74,2,0,0,0,0
48,76,Pass,120,76,2,0,0,0,0
48,76,Pass,120,78,2,0,0,0,0
48,76,Pass,120,80,1,0,0,0,0
48,76,Pass,118,50,1,0,0,0,0
48,76,Pass,118,52,1,0,0,0,0
48,76,Pass,118,54,2,0,0,0,0
48,76,Pass,118,56,2,0,0,0,0
48,76,Pass,118,58,4,0,0,0,0
48,76,Pass,118,60,4,0,0,0,0
48,76,Pass,118,62,4,0.001,0,0,0
48,76,Pass,118,64,4,0.002,0,0,0
48,76,Pass,118,66,3,0.002,0,0,0
48,76,Pass,118,68,3,0.002,0,0,0
48,76,Pass,118,70,3,0.001,0,0,0
48,76,Pass,118,72,2,0.001,0,0,0
48,76,Pass,118,74,2,0,0,0,0
48,76,Pass,118,76,2,0,0,0,0
48,76,Pass,118,78,2,0,0,0,0
48,76,Pass,118,80,1,0,0,0,0
48,76,Pass,116,48,1,0,0,0,0
48,76,Pass,116,50,1,0,0,0,0
48,76,Pass,116,52,1,0,0,0,0
48,76,Pass,116,54,3,0,0,0,0
48,76,Pass,116,56,3,0,0,0,0
48,76,Pass,116,58,4,0,0,0,0
48,76,Pass,116,60,4,0,0,0,0
48,76,Pass,116,62,4,0.001,0,0,0
48,76,Pass,116,64,4,0.001,0,0,0
48,76,Pass,116,66,4,0.001,0,0,0
48,76,Pass,116,68,4,0.001,0,0,0
48,76,Pass,116,70,3,0.001,0,0,0
48,76,Pass,116,72,3,0,0,0,0
48,76,Pass,116,74,3,0,0,0,0
48,76,Pass,116,76,3,0,0,0,0
48,76,Pass,116,78,3,0,0,0,0
48,76,Pass,116,80,2,0,0,0,0
48,76,Pass,114,48,1,0,0,0,0
48,76,Pass,114,50,1,0,0,0,0
48,76,Pass,114,52,2,0,0,0,0
48,76,Pass,114,54,3,0,0,0,0
48,76,Pass,114,56,3,0,0,0,0
48,76,Pass,114,58,3,0,0,0,0
48,76,Pass,114,60,4,0,0,0,0
48,76,Pass,114,62,4,0,0,0,0
48,76,Pass,114,64,4,0.001,0,0,0
48,76,Pass,114,66,4,0.001,0,0,0
48,76,Pass,114,68,4,0.001,0,0,0
48,76,Pass,114,70,4,0,0,0,0
48,76,Pass,114,72,4,0,0,0,0
48,76,Pass,114,74,3,0,0,0,0
48,76,Pass,114,76,4,0,0,0,0
48,76,Pass,114,78,4,0,0,0,0
48,76,Pass,114,80,2,0,0,0,0
48,76,Pass,112,48,1,0,0,0,0
48,76,Pass,112,50,2,0,0,0,0
48,76,Pass,112,52,2,0,0,0,0
48,76,Pass,112,54,2,0,0,0,0
48,76,Pass,112,56,3,0,0,0,0
48,76,Pass,112,58,3,0,0,0,0
48,76,Pass,112,60,4,0,0,0,0
48,76,Pass,112,62,4,0,0,0,0
48,76,Pass,112,64,4,0,0,0,0
48,76,Pass,112,66,4,0,0,0,0
48,76,Pass,112,68,4,0,0,0,0
48,76,Pass,112,70,6,0,0,0,0
48,76,Pass,112,72,6,0,0,0,0
48,76,Pass,112,74,5,0,0,0,0
48,76,Pass,112,76,5,0,0,0,0
48,76,Pass,112,78,4,0,0,0,0
48,76,Pass,112,80,4,0,0,0,0
48,76,Pass,110,48,2,0,0,0,0
48,76,Pass,110,50,3,0,0,0,0
48,76,Pass,110,52,3,0,0,0,0
48,76,Pass,110,54,3,0,0,0,0
48,76,Pass,110,56,3,0,0,0,0
48,76,Pass,110,58,4,0,0,0,0
48,76,Pass,110,60,4,0,0,0,0
48,76,Pass,110,62,4,0,0,0,0
48,76,Pass,110,64,4,0,0,0,0
48,76,Pass,110,66,4,0,0,0,0
48,76,Pass,110,68,7,0,0,0,0
48,76,Pass,110,70,8,0,0,0,0
48,76,Pass,110,72,8,0,0,0,0
48,76,Pass,110,74,6,0,0,0,0
48,76,Pass,110,76,5,0,0,0,0
48,76,Pass,110,78,5,0,0,0,0
48,76,Pass,110,80,4,0,0,0,0
48,76,Pass,108,46,1,0,0,0,0
48,76,Pass,108,48,3,0,0,0,0
48,76,Pass,108,50,4,0,0,0,0
48,76,Pass,108,52,4,0,0,0,0
48,76,Pass,108,54,5,0,1,0,0.017
48,76,Pass,108,56,5,0,1,0,0.012
48,76,Pass,108,58,5,0,1,0,0.008
48,76,Pass,108,60,6,0,1,0,0.006
48,76,Pass,108,62,5,0,1,0,0.004
48,76,Pass,108,64,5,0,1,0,0.002
48,76,Pass,108,66,6,0,0,0,0
48,76,Pass,108,68,9,0,0,0,0
48,76,Pass,108,70,10,0,0,0,0
48,76,Pass,108,72,10,0,0,0,0
48,76,Pass,108,74,7,0,0,0,0
48,76,Pass,108,76,7,0,0,0,0
48,76,Pass,108,78,4,0.001,0,0,0
48,76,Pass,108,80,4,0,0,0,0
48,76,Pass,106,44,1,0,0,0,0
48,76,Pass,106,46,1,0,0,0,0
