endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
56,32,14.088,0,0.005
56,34,7.696,0,0.009
56,36,7.57,0,0.007
56,38,12.827,0,0.002
56,40,20.012,0,0.002
56,42,26.138,0,0.003
56,44,31.381,0.002,0.008
56,46,35.963,0.005,0.013
56,48,36.639,0.01,0.018
56,50,30.585,0.009,0.02
56,52,20.22,0.004,0.02
56,54,10.788,0.001,0.017
54,28,29.597,0,0.001
54,30,23.535,0,0.001
54,32,14.512,0,0.001
54,34,7.847,0,0.001
54,36,6.947,0,0.001
54,38,11.297,0,0.001
54,40,17.843,0,0.001
54,42,24.152,0,0.004
54,44,30.603,0.002,0.008
52,30,21.401,0,0
52,32,13.87,0,0
52,34,7.218,0,0
52,36,5.04,0,0
52,38,7.112,0,0
52,40,11.186,0,0.001
50,30,17.095,0,0
50,32,11.501,0,0
50,34,5.854,0,0
50,36,3.145,0,0
50,38,3.317,0,0
50,40,4.973,0,0.002
48,32,8.391,0,0
48,34,4.715,0,0
48,36,2.334,0,0
48,38,1.499,0,0
46,32,7.701,0,0
46,34,5.82,0,0
46,36,3.41,0,0
44,36,6.491,0,0
68,48,49.635,0.001,0.002
68,50,41.402,0,0.002
66,50,38.16,0,0.001
66,52,29.453,0,0.001
66,54,23.043,0,0.002
66,56,22.466,0.001,0.007
64,52,24.996,0,0.001
64,54,22.414,0,0.002
64,56,22.733,0,0.004
64,58,22.582,0.001,0.009
62,54,17.332,0,0.002
62,56,18.391,0,0.002
62,58,17.503,0,0.004
62,60,13.304,0,0.009
60,54,11.491,0,0.006
60,56,11.521,0,0.003
60,58,10.527,0,0.002
60,60,7.575,0,0.004
58,56,6.491,0,0.007
58,58,5.083,0,0.003
58,60,3.75,0,0.002
56,56,5.159,0,0.012
56,58,2.93,0,0.005
56,60,2.813,0,0.001
54,58,3.174,0,0.004
54,60,4.071,0,0.001
52,60,5.637,0,0
70,22,18.613,0.001,0.012
70,24,17.576,0.004,0.035
70,26,18.458,0.012,0.074
68,18,11.918,0,0.001
68,20,16.414,0,0.002
68,22,16.954,0,0.01
68,24,15.204,0.002,0.033
68,26,15.056,0.007,0.085
68,28,17.32,0.017,0.16
68,30,19.915,0.042,0.249
66,14,1.634,0,0
66,16,4.368,0,0
66,18,8.487,0,0
66,20,12.042,0,0.002
66,22,12.946,0,0.007
66,24,11.725,0.001,0.028
66,26,11.058,0.003,0.091
66,28,12.753,0.012,0.201
66,30,16.393,0.047,0.312
66,32,19.483,0.106,0.386
64,14,1.6,0,0
64,16,3.66,0,0
64,18,6.894,0,0
64,20,10.578,0,0.001
64,22,13.09,0,0.004
64,24,13.236,0,0.014
64,26,11.939,0.002,0.055
64,28,11.498,0.008,0.16
64,30,13.099,0.029,0.295
62,12,1.353,0,0
62,14,3.206,0,0
62,16,6.066,0,0
62,18,10.117,0,0.001
62,20,15.519,0,0.001
62,22,20.699,0,0.002
62,24,22.52,0.001,0.005
62,26,20.125,0.002,0.017
62,28,16.127,0.004,0.061
60,12,2.959,0,0
60,14,6.683,0,0
60,16,11.611,0,0
60,18,17.338,0,0.001
60,20,24.509,0,0.001
60,22,31.947,0.001,0.002
60,24,35.295,0.001,0.002
60,26,32.198,0.001,0.005
60,28,25.042,0.001,0.015
58,12,4.672,0,0
58,14,10.364,0,0
58,16,17.238,0,0
58,18,23.775,0,0.001
58,20,30.776,0.001,0.001
58,22,38.287,0.001,0.002
58,24,42.432,0.001,0.002
58,26,40.055,0.001,0.002
56,12,5.179,0,0
56,14,11.367,0,0
56,16,18.396,0,0
56,18,23.972,0,0.001
56,20,28.799,0.001,0.002
56,22,34.306,0.001,0.002
56,24,38.488,0.001,0.002
56,26,38.416,0.001,0.002
54,12,4.01,0,0
54,14,8.745,0,0
54,16,13.91,0,0
54,18,17.426,0,0.001
54,20,19.831,0,0.002
54,22,23.144,0.001,0.002
