endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
48,32,480.172922840911,0.188,0.011
48,34,417.793802286344,0.096,0.008
48,36,369.803074217073,0.061,0.007
48,38,347.655118318767,0.064,0.008
48,40,349.194587201685,0.085,0.01
48,42,366.718011436757,0.106,0.01
46,30,480.732339203594,0.211,0.014
46,32,435.737279534361,0.117,0.009
46,34,392.568829712677,0.073,0.007
46,36,365.52807180311,0.065,0.008
46,38,358.8819748333,0.085,0.01
46,40,367.325511372793,0.115,0.011
46,42,384.473037789819,0.139,0.011
46,44,408.586135057264,0.151,0.01
46,46,436.93077853753,0.16,0.011
44,28,441.308267293626,0.156,0.014
44,30,415.914549296307,0.102,0.01
44,32,383.678994748541,0.068,0.007
44,34,363.948906422073,0.058,0.008
44,36,363.05775226712,0.079,0.01
44,38,377.098562712632,0.123,0.012
44,40,396.741370345266,0.172,0.012
44,42,416.21709428099,0.212,0.012
44,44,434.489409777421,0.224,0.011
44,46,445.867766552895,0.193,0.01
44,48,450.831276921232,0.147,0.01
42,26,389.903406544783,0.11,0.014
42,28,377.406769316997,0.09,0.012
42,30,351.610586936756,0.069,0.011
42,32,331.786676670635,0.05,0.009
42,34,329.710684182269,0.05,0.009
42,36,344.111626166261,0.082,0.011
42,38,368.958971348034,0.138,0.013
42,40,395.619227558893,0.2,0.014
42,42,419.211039874339,0.258,0.013
42,44,437.453014600505,0.279,0.012
42,46,442.002008203072,0.234,0.01
42,48,431.473928857673,0.156,0.008
40,26,348.488522996308,0.101,0.015
40,28,321.15836088969,0.114,0.018
40,30,298.453681328335,0.095,0.018
40,32,292.013573171355,0.058,0.014
40,34,299.845503617613,0.045,0.011
40,36,314.39022928931,0.067,0.011
40,38,334.075058732643,0.114,0.012
40,40,357.495374988881,0.168,0.013
40,42,381.515397000406,0.22,0.013
40,44,401.574238645742,0.24,0.011
40,46,408.919598129532,0.205,0.009
40,48,400.754913804751,0.142,0.007
40,50,389.825705493377,0.117,0.007
38,26,323.089873726341,0.13,0.019
38,28,283.70207014661,0.172,0.028
38,30,265.277987751415,0.147,0.029
38,32,268.590963936329,0.08,0.02
38,34,278.039927173745,0.042,0.012
38,36,282.37935248966,0.044,0.01
38,38,286.518171170213,0.069,0.01
38,40,297.6345424425,0.101,0.011
38,42,315.274254387633,0.13,0.011
38,44,334.979430672916,0.139,0.009
38,46,350.45683048248,0.12,0.007
38,48,357.136166193847,0.095,0.005
38,50,357.675132390611,0.1,0.006
36,26,311.127656603767,0.131,0.02
36,28,268.03394121973,0.181,0.03
36,30,250.695149402353,0.158,0.032
36,32,253.135020951244,0.089,0.022
36,34,254.498938698872,0.041,0.013
36,36,244.659369554319,0.026,0.008
36,38,232.301513284927,0.03,0.008
36,40,228.987899507293,0.042,0.008
36,42,237.786459294609,0.052,0.008
36,44,257.434233121447,0.055,0.007
36,46,283.297505042147,0.049,0.005
36,48,306.706873231923,0.048,0.005
36,50,320.988416261227,0.068,0.006
34,26,293.766252783792,0.083,0.015
34,28,257.979585378048,0.117,0.023
34,30,240.326452804701,0.112,0.025
34,32,234.132984720841,0.073,0.018
34,34,222.78416938803,0.036,0.011
34,36,200.712302034435,0.017,0.007
34,38,177.59748704408,0.011,0.006
34,40,165.7399565334,0.012,0.007
34,42,171.079578793529,0.015,0.009
34,44,194.550059494653,0.018,0.009
34,46,229.408729244624,0.019,0.008
34,48,261.916609746002,0.023,0.007
34,50,281.109372360521,0.038,0.007
32,26,258.704000516786,0.037,0.009
32,28,235.467666210169,0.058,0.014
32,30,220.467893731679,0.062,0.015
32,32,209.030810853822,0.046,0.012
32,34,190.371665389371,0.024,0.007
32,36,162.370079842224,0.01,0.005
32,38,135.872838820154,0.004,0.005
32,40,124.148084312398,0.003,0.009
32,42,133.762222005916,0.009,0.016
32,44,163.339661386197,0.022,0.02
32,46,202.050867384972,0.033,0.019
32,48,233.202173308124,0.03,0.015
32,50,247.38581597978,0.028,0.01
30,26,212.39972285887,0.016,0.005
30,28,198.19000659432,0.026,0.007
30,30,188.66409290667,0.029,0.008
30,32,180.26688467295,0.022,0.006
30,34,163.573027494872,0.012,0.004
30,36,136.832276252256,0.004,0.003
30,38,112.839732865085,0.001,0.005
30,40,106.927564271767,0.004,0.014
30,42,123.375480041059,0.021,0.028
30,44,156.013297277347,0.063,0.037
30,46,191.717659944451,0.094,0.036
30,48,214.935202549473,0.072,0.027
28,12,142.608481287232,0,0
28,14,147.762356149494,0,0
28,16,147.5163231419,0,0
28,28,153.62860478752,0.009,0.003
28,30,147.972533123989,0.01,0.004
28,32,145.478480952239,0.008,0.003
28,34,135.685219695575,0.004,0.002
28,36,115.592310079627,0.001,0.002
28,38,98.5257513060993,0.001,0.006
28,40,99.5665705569226,0.006,0.018
28,42,119.133484573002,0.034,0.036
28,44,147.669822057064,0.102,0.05
28,46,174.010826533211,0.15,0.051
26,8,83.070515318991,0,0
26,10,102.479784207661,0.001,0
26,12,117.46341248524,0.002,0.001
26,14,123.416545365873,0.002,0.001
26,16,124.663650269005,0.001,0
26,18,129.003291458401,0,0
26,20,136.851038191249,0,0
26,22,140.885856048786,0,0
26,30,103.065076337665,0.002,0.002
26,32,103.525724622456,0.002,0.001
26,34,100.361213469121,0.001,0.001
26,36,89.4694527596939,0,0.001
26,38,81.2292589880066,0,0.006
26,40,86.7869687634321,0.005,0.018
26,42,103.299507190397,0.028,0.037
26,44,121.450405457447,0.082,0.054
24,6,45.8035302537757,0,0
24,8,58.5246228080889,0.001,0.001
24,10,73.7830992665305,0.003,0.002
24,12,86.7156521603079,0.004,0.002
24,14,93.4726732761044,0.004,0.002
24,16,96.1887606299293,0.003,0.002
24,18,99.9591156633093,0.001,0.001
24,20,104.876541339591,0,0
24,22,105.41208889403,0,0
24,24,97.7418548119174,0,0
24,34,65.2448208662456,0,0
24,36,62.5782193556675,0,0.001
24,38,61.2027807406487,0,0.005
24,40,67.0217447182621,0.002,0.015
24,42,76.4251637879608,0.011,0.032
22,4,22.3424023717122,0,0
22,6,28.3842014131415,0,0.002
22,8,37.7248165407676,0.002,0.004
22,10,50.5635107669833,0.005,0.007
22,12,63.6512642912335,0.008,0.008
22,14,72.3967267114536,0.008,0.008
22,16,75.629832240371,0.005,0.006
22,18,76.694706625385,0.002,0.003
22,20,77.3831473244392,0,0.001
22,22,75.103187054879,0,0.001
22,24,67.5487343338665,0,0.001
20,2,9.95216331323216,0,0
20,4,14.2496329947694,0,0.001
20,6,19.2323204218167,0,0.004
20,8,26.6063540440405,0.002,0.01
20,10,38.3180588254739,0.007,0.015
20,12,52.8001145910471,0.014,0.017
20,14,63.6898603752232,0.015,0.015
20,16,66.0788521089854,0.009,0.011
20,18,62.4154942940818,0.003,0.006
20,20,58.0252762650052,0.001,0.003
20,22,54.414799271945,0,0.002
20,24,49.4398168723876,0.001,0.002
20,26,41.3770049395657,0.001,0.003
18,2,7.7839918010963,0,0
18,4,13.1762858993719,0,0.002
18,6,18.4820286892314,0,0.005
18,8,24.2669874681469,0.002,0.013
18,10,33.9523011580767,0.008,0.02
18,12,47.8101165677774,0.017,0.022
18,14,58.5505100749783,0.019,0.019
18,16,59.0151284085887,0.01,0.015
18,18,51.6310054794674,0.003,0.009
18,20,44.9911064895254,0.001,0.005
18,22,43.4281758991029,0.001,0.003
18,24,43.4427617846933,0.002,0.004
18,26,39.7582301089929,0.002,0.005
16,2,7.97269258967955,0,0
16,4,14.5228841328653,0,0.001
16,6,20.0597679511191,0,0.004
16,8,23.949484991033,0.001,0.011
16,10,30.1344608888134,0.005,0.019
16,12,40.3923733574217,0.011,0.022
16,14,48.4002597107163,0.013,0.02
16,16,47.1281316977611,0.007,0.015
16,18,39.2657552036574,0.002,0.01
16,20,34.1745587229044,0.001,0.006
16,22,36.5822830695229,0.001,0.005
16,24,41.5235966669022,0.003,0.005
16,26,41.9832565854278,0.004,0.005
14,2,7.13262635068895,0,0
14,4,13.1220754633087,0,0.001
14,6,17.7586909192163,0,0.003
14,8,19.8222346976104,0,0.008
14,10,22.5837229507911,0.002,0.015
14,12,28.3347798003793,0.004,0.018
14,14,32.8432661420346,0.004,0.017
14,16,31.0016898648545,0.002,0.014
14,18,25.1660422555495,0.001,0.009
14,20,22.8620161546324,0,0.006
14,22,27.4555634731865,0.001,0.005
14,24,34.3331847284631,0.002,0.005
14,26,38.2142094671031,0.003,0.005
12,2,4.65910073644062,0,0
12,4,8.55762391069634,0,0
12,6,11.4384316002058,0,0.002
12,8,12.2683077569755,0,0.005
12,10,13.0527507678012,0,0.01
12,12,15.4940324363971,0.001,0.014
12,14,17.4416599431465,0.001,0.013
12,16,16.065524284023,0,0.011
12,18,12.8639600683706,0,0.008
12,20,12.2750467076368,0,0.005
12,22,16.1201604963873,0,0.005
12,24,21.9531999424515,0.001,0.005
12,26,28.0678104846355,0.001,0.004
10,4,3.92676289909559,0,0
10,6,5.19928070096112,0,0.001
10,8,5.45607884940696,0,0.003
10,10,5.5627348203544,0,0.007
10,12,6.35448807665544,0,0.009
10,14,7.00922415350164,0,0.009
10,16,6.34418515787581,0,0.008
10,18,5.01985587629734,0,0.006
10,20,4.97885892554804,0,0.005
10,22,7.08936358134251,0,0.005
10,24,11.02862020112,0,0.004
10,26,18.0175795954423,0,0.003
8,4,1.25499076756384,0,0
8,6,1.66020167808431,0,0.001
8,8,1.71448846066429,0,0.002
8,10,1.70608524879646,0,0.004
8,12,1.90972445682806,0,0.006
8,14,2.07655444799398,0,0.006
8,16,1.85830879526019,0,0.005
8,18,1.44520554714364,0,0.004
8,20,1.49692811795959,0,0.004
8,22,2.43936461926245,0,0.004
8,24,4.98619494907596,0,0.003
6,6,0.368230862324061,0,0
6,8,0.380406684095817,0,0.001
6,10,0.371915134641193,0,0.003
6,12,0.406796467114279,0,0.004
6,14,0.44206203290489,0,0.004
6,16,0.385481557983261,0,0.003
6,18,0.304731998392779,0,0.003
6,20,0.344229585881378,0,0.002
6,22,0.770629450843848,0,0.002
4,8,0.0584313095508496,0,0
4,10,0.0560588247444597,0,0
4,12,0.0605620050931171,0,0
4,14,0.0604948345620248,0,0
4,16,0.053319685862763,0,0
4,18,0.0406765590826184,0,0
4,20,0.0659691600456657,0,0.002
2,14,0.00670034746471011,0,0
2,16,0.0059056351600302,0,0
84,48,345.495404053154,0.385,0.03
84,50,319.845065608809,0.42,0.036
84,52,289.377870746678,0.423,0.042
84,54,259.306878547362,0.383,0.044
82,44,417.603664094575,0.589,0.028
82,46,405.776194757128,0.462,0.025
82,48,381.310415375175,0.421,0.026
82,50,349.182834988381,0.442,0.031
82,52,316.424411542718,0.451,0.036
82,54,288.911609387351,0.446,0.042
82,56,275.320203706368,0.427,0.044
82,58,276.345320275715,0.353,0.04
80,42,433.874981714504,0.893,0.042
80,44,444.93609523391,0.657,0.031
80,46,448.252909900454,0.555,0.026
80,48,424.790516789877,0.565,0.028
80,50,384.682917099604,0.599,0.033
80,52,347.497994412829,0.573,0.039
80,54,323.435075812739,0.541,0.045
80,56,316.914532119173,0.544,0.049
80,58,321.844762500896,0.507,0.047
80,60,319.859617730514,0.397,0.041
78,40,437.515435315014,1.486,0.06
78,42,438.555408779267,1.008,0.049
78,44,463.985040341072,0.748,0.036
78,46,486.977148952135,0.729,0.032
78,48,477.14238130866,0.851,0.035
78,50,441.352702913147,0.919,0.04
78,52,405.317520470367,0.818,0.043
78,54,383.015762172116,0.694,0.046
78,56,375.615428863367,0.678,0.048
78,58,374.456147441397,0.675,0.047
78,60,363.441790078954,0.577,0.043
78,62,333.893279201189,0.405,0.038
76,40,434.605062214598,1.367,0.06
76,42,438.028054985585,0.994,0.051
76,44,474.38864429067,0.839,0.041
76,46,519.787315950945,0.969,0.039
76,48,538.476231176037,1.236,0.041
76,50,525.570353839315,1.362,0.043
76,52,499.759246079427,1.204,0.043
76,54,474.059057815996,0.954,0.042
76,56,451.15738695645,0.832,0.041
76,58,428.886268871865,0.798,0.041
76,60,402.131743922786,0.703,0.038
76,62,367.771627661188,0.505,0.033
74,38,442.860049576162,1.067,0.048
74,40,427.014012946323,0.989,0.053
74,42,436.90308369258,0.829,0.047
74,44,486.003295319103,0.867,0.041
74,46,555.065192078133,1.167,0.04
74,48,607.548054262889,1.535,0.041
74,50,624.678918411463,1.7,0.04
74,52,609.639061978547,1.554,0.037
74,54,571.655951179843,1.228,0.034
74,56,521.056065653479,0.947,0.033
74,58,470.10697518347,0.796,0.032
74,60,426.94208238904,0.69,0.029
74,62,391.082488589796,0.516,0.025
72,38,440.324659022657,0.704,0.041
72,40,424.280505593602,0.668,0.044
72,42,442.067277289199,0.627,0.039
72,44,505.417669664647,0.781,0.034
72,46,594.58439968282,1.154,0.033
72,48,671.669889836889,1.513,0.033
72,50,707.857831155544,1.66,0.031
72,52,693.703995973091,1.576,0.029
72,54,636.493166342697,1.285,0.027
72,56,557.444062251436,0.904,0.025
72,58,483.448402357232,0.632,0.023
72,60,430.276612939598,0.501,0.02
72,62,396.209588749357,0.386,0.016
70,38,455.445885387262,0.641,0.038
70,40,433.393358892288,0.529,0.037
70,42,453.626588693135,0.461,0.03
70,44,524.986626044883,0.573,0.024
70,46,622.29483514352,0.869,0.023
70,48,704.766028296952,1.144,0.023
70,50,742.367552577807,1.269,0.022
70,52,722.877314337318,1.258,0.021
70,54,653.354823067378,1.053,0.02
70,56,561.472984124965,0.695,0.018
70,58,480.610004045874,0.402,0.015
70,60,426.33901793342,0.272,0.012
70,62,395.379110588322,0.211,0.01
68,38,485.385784022379,0.727,0.036
68,40,451.007944458948,0.464,0.031
68,42,466.436680652561,0.326,0.022
68,44,533.208103800909,0.334,0.015
68,46,619.756160218088,0.49,0.014
68,48,687.933771483506,0.676,0.014
68,50,716.68960964437,0.809,0.015
68,52,697.790110267672,0.85,0.015
68,54,635.504973110069,0.72,0.014
68,56,554.795122712926,0.459,0.012
68,58,485.232945870037,0.242,0.009
68,60,437.119672416175,0.147,0.007
68,62,408.277048681784,0.134,0.007
66,40,471.096408918506,0.398,0.025
66,42,481.298219906585,0.229,0.016
66,44,532.957073315592,0.18,0.01
66,46,591.060565631195,0.233,0.008
66,48,630.386905588032,0.343,0.009
66,50,646.098847427993,0.464,0.01
66,52,634.820884937115,0.531,0.011
66,54,594.436115267861,0.472,0.011
66,56,540.379101901564,0.324,0.009
66,58,492.626305636243,0.194,0.008
66,60,454.545802678504,0.142,0.007
66,62,426.058383479201,0.184,0.01
64,40,497.180871596967,0.346,0.02
64,42,507.744711322234,0.186,0.012
64,44,540.948772740722,0.123,0.007
64,46,562.455969660441,0.127,0.005
64,48,565.806146656141,0.183,0.006
64,50,563.580214923522,0.279,0.009
64,52,556.654002405755,0.379,0.012
64,54,536.795409766797,0.421,0.013
64,56,508.84528252105,0.38,0.013
64,58,481.658203477409,0.289,0.012
64,60,451.995734329402,0.243,0.012
62,42,550.498193057915,0.214,0.01
62,44,566.655068427513,0.133,0.006
62,46,558.356439164302,0.114,0.005
62,48,532.531931853637,0.155,0.007
62,50,512.58161157295,0.264,0.012
62,52,503.246045533174,0.442,0.019
62,54,494.411048396906,0.633,0.024
62,56,481.049494885401,0.692,0.026
62,58,461.505482621992,0.564,0.023
62,60,429.803136140177,0.425,0.021
60,44,602.579844892925,0.187,0.007
60,46,581.981407224218,0.153,0.005
60,48,547.252607871893,0.22,0.008
60,50,520.472492350049,0.391,0.016
60,52,509.777778064024,0.692,0.028
60,54,505.723814854196,1.071,0.039
60,56,493.819318968487,1.228,0.042
58,50,565.054799219292,0.536,0.019
28,20,166.810960614653,0,0
28,22,177.475644294266,0.001,0.001
28,24,176.444587494487,0.003,0.001
28,26,165.437982926095,0.006,0.002
26,24,135.254749296623,0.001,0.001
26,26,121.842078185835,0.001,0.001
26,28,108.693815227644,0.002,0.002
24,26,83.880086310526,0,0.001
24,28,70.0634478718314,0,0.001
24,30,63.1303831078386,0,0.001
24,32,63.8225850245474,0,0.001
22,26,55.7637507908511,0,0.001
22,28,43.7338250568387,0,0.001
22,30,36.9283174532745,0,0.001
22,32,37.6007379919814,0,0
22,34,41.4323038245227,0,0
20,28,32.0621003768674,0,0.002
20,30,26.3617112004543,0,0.002
20,32,26.9769249702627,0,0.001
20,34,30.8402627152567,0,0
20,36,33.1961615651002,0,0.001
18,28,33.0085514296348,0.002,0.004
18,30,28.6205847039709,0.001,0.003
18,32,28.9624145219608,0,0.001
18,34,31.1337086386239,0,0
18,36,31.1394316718447,0,0.002
16,28,38.9257833673834,0.003,0.004
16,30,38.0598388376675,0.001,0.002
16,32,40.3327981555676,0,0.001
16,34,41.6207996056834,0,0.001
16,36,38.6865987483824,0,0.003
14,28,41.1464001187528,0.002,0.004
14,30,47.7199381027125,0.001,0.002
14,32,55.7751111639571,0,0.001
14,34,58.6675429260675,0,0.001
14,36,53.3632816443697,0.001,0.003
12,28,37.6447402715791,0.001,0.002
12,30,52.9418320831846,0,0.001
12,32,67.9725429618231,0,0
12,34,73.3200899838165,0,0.001
12,36,66.1384987844516,0.001,0.003
10,28,31.7414748323593,0,0.001
10,30,52.2681964069726,0,0
10,32,70.8158254749162,0,0
10,34,76.6771527247827,0,0
10,36,67.9111633024103,0.001,0.002
8,26,11.507763844568,0,0.001
8,28,25.3263415821621,0,0
8,30,45.1644095007389,0,0
8,32,61.8069284172639,0,0
8,34,65.6423882320857,0,0
6,24,2.40331888676176,0,0.001
6,26,7.34761478974173,0,0
6,28,17.9066117655651,0,0
6,30,32.4985561874264,0,0
6,32,43.7178319996719,0,0
4,22,0.273711412272104,0,0.001
4,24,1.20125680989656,0,0
4,26,4.10671913010861,0,0
4,28,10.2511527734239,0,0
4,30,18.4253868422726,0,0
38,52,357.976532106451,0.17,0.012
38,54,356.650124199045,0.306,0.02
36,52,325.441124033063,0.129,0.011
36,54,320.643387962947,0.23,0.019
36,56,302.683325530215,0.309,0.028
34,52,286.552140865332,0.078,0.01
34,54,281.077932964236,0.144,0.016
34,56,262.591912911415,0.195,0.024
32,52,248.261640764449,0.045,0.01
32,54,241.259370460435,0.082,0.013
32,56,224.166581497358,0.111,0.019
32,58,196.16328709796,0.102,0.023
30,50,219.673750881271,0.036,0.017
30,52,213.550687814324,0.028,0.011
30,54,204.492871127569,0.041,0.01
30,56,190.893405458596,0.053,0.013
30,58,170.896553856944,0.048,0.015
28,48,187.014666210859,0.11,0.04
28,50,183.39746329316,0.044,0.024
28,52,172.248783611267,0.017,0.012
