endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
48,32,488.563768886271,0.188,0.011
48,34,422.508692786259,0.096,0.008
48,36,372.13709597065,0.061,0.007
48,38,349.153929185135,0.064,0.008
48,40,350.904598850541,0.085,0.009
48,42,369.348480734062,0.106,0.01
46,30,488.757084481431,0.211,0.013
46,32,443.437881578565,0.117,0.009
46,34,398.388634298215,0.073,0.007
46,36,368.937804840473,0.065,0.008
46,38,360.488593931587,0.085,0.01
46,40,368.1545821649,0.115,0.011
46,42,385.4843554035,0.139,0.011
46,44,411.030892601398,0.151,0.01
46,46,442.703768893401,0.16,0.011
44,28,446.663515069256,0.156,0.014
44,30,424.833915986724,0.102,0.01
44,32,394.785645507865,0.068,0.007
44,34,373.995585566574,0.058,0.007
44,36,369.548445754406,0.079,0.009
44,38,380.079835966554,0.123,0.012
44,40,397.819038533811,0.172,0.012
44,42,417.057154164772,0.212,0.012
44,44,436.83475723793,0.224,0.011
44,46,452.101651119556,0.193,0.01
44,48,462.736438597634,0.147,0.01
42,26,392.256940180566,0.11,0.014
42,28,383.636807950573,0.09,0.012
42,30,363.415975365438,0.069,0.01
42,32,347.601276335412,0.05,0.008
42,34,344.586021473644,0.05,0.008
42,36,353.901342675817,0.082,0.01
42,38,373.472276525752,0.138,0.013
42,40,397.170969455726,0.2,0.013
42,42,420.164490198225,0.258,0.013
42,44,439.998911500703,0.279,0.012
42,46,448.860884576882,0.234,0.01
42,48,444.615090256726,0.156,0.008
40,26,350.790684336308,0.101,0.015
40,28,327.539796063293,0.114,0.018
40,30,310.838708794453,0.095,0.018
40,32,308.807155275822,0.058,0.013
40,34,315.737975497698,0.045,0.01
40,36,324.875727764057,0.067,0.01
40,38,338.914625068636,0.114,0.012
40,40,359.138549023073,0.168,0.013
40,42,382.389323214324,0.22,0.013
40,44,403.711717817798,0.24,0.011
40,46,414.647646945726,0.205,0.009
40,48,411.712407799789,0.142,0.007
40,50,404.454840674092,0.117,0.007
38,26,324.786008065504,0.13,0.019
38,28,288.443822801382,0.172,0.028
38,30,274.519826146968,0.147,0.028
38,32,281.148911606686,0.08,0.02
38,34,289.936443165284,0.042,0.012
38,36,290.236442732371,0.044,0.009
38,38,290.14279608612,0.069,0.01
38,40,298.851207880934,0.101,0.011
38,42,315.84656623558,0.13,0.011
38,44,336.250283618753,0.139,0.009
38,46,353.834803744732,0.12,0.007
38,48,363.602270752411,0.095,0.005
38,50,366.312398308524,0.1,0.006
36,26,312.013738230654,0.131,0.02
36,28,270.511091649168,0.181,0.03
36,30,255.523200466404,0.158,0.031
36,32,259.695448651573,0.089,0.022
36,34,260.713826282177,0.041,0.012
36,36,248.764010999349,0.026,0.008
36,38,234.19149672672,0.03,0.007
36,40,229.617462255147,0.042,0.008
36,42,238.051331915468,0.052,0.008
36,44,257.963807522907,0.055,0.007
36,46,284.693363005287,0.049,0.005
36,48,309.378819644118,0.048,0.005
36,50,324.554200688315,0.068,0.006
34,26,294.088974388937,0.083,0.015
34,28,258.881793412292,0.117,0.023
34,30,242.084887176696,0.112,0.025
34,32,236.522371537635,0.073,0.018
34,34,225.047706330699,0.036,0.011
34,36,202.207261906628,0.017,0.006
34,38,178.285841786493,0.011,0.006
34,40,165.967511285749,0.012,0.007
34,42,171.16622184166,0.015,0.009
34,44,194.704236525802,0.018,0.009
34,46,229.810859800425,0.019,0.008
34,48,262.68636664404,0.023,0.007
34,50,282.13663366604,0.038,0.007
32,26,258.785945651831,0.037,0.009
32,28,235.696753937878,0.058,0.014
32,30,220.914393562444,0.062,0.015
32,32,209.637521474544,0.046,0.012
32,34,190.946420340667,0.024,0.007
32,36,162.749678501444,0.01,0.005
32,38,136.047625141946,0.004,0.005
32,40,124.204193120255,0.003,0.009
32,42,133.782248639131,0.009,0.016
32,44,163.369077686745,0.022,0.02
32,46,202.131634346437,0.033,0.019
32,48,233.356777142189,0.03,0.015
32,50,247.592138958924,0.028,0.01
30,26,212.414229241697,0.016,0.005
30,28,198.230560975949,0.026,0.007
30,30,188.743134786021,0.029,0.008
30,32,180.374287955952,0.022,0.006
30,34,163.67477380783,0.012,0.004
30,36,136.899474914734,0.004,0.003
30,38,112.870674510316,0.001,0.005
30,40,106.937496964493,0.004,0.014
30,42,123.375480041059,0.021,0.028
30,44,156.013297277347,0.063,0.037
30,46,191.728969388072,0.094,0.036
30,48,214.956851046743,0.072,0.027
