x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
78,24,Pass,120,0,8,0.001,0,0,0
78,24,Pass,120,2,9,0.003,0,0,0
78,24,Pass,120,4,11,0.005,0,0,0
78,24,Pass,120,6,12,0.007,0,0,0
78,24,Pass,120,8,11,0.009,0,0,0
78,24,Pass,120,10,13,0.008,0,0,0
78,24,Pass,120,12,16,0.005,0,0,0
78,24,Pass,120,14,15,0.002,0,0,0
78,24,Pass,120,16,10,0.001,0,0,0
78,24,Pass,120,18,10,0,0,0,0
78,24,Pass,120,20,9,0,0,0,0
78,24,Pass,120,22,7,0.001,0,0,0
78,24,Pass,120,24,7,0.002,0,0,0
78,24,Pass,120,26,7,0.003,0,0,0
78,24,Pass,120,28,8,0.004,0,0,0
78,24,Pass,120,30,6,0.004,0,0,0
78,24,Pass,120,32,9,0.003,0,0,0
78,24,Pass,120,34,8,0.002,0,0,0
78,24,Pass,120,36,9,0.001,0,0,0
78,24,Pass,120,38,10,0,0,0,0
78,24,Pass,120,40,12,0,0,0,0
78,24,Pass,120,42,11,0,0,0,0
78,24,Pass,120,44,12,0.001,0,0,0
78,24,Pass,120,46,11,0.002,0,0,0
78,24,Pass,120,48,14,0.004,0,0,0
78,24,Pass,120,50,13,0.007,0,0,0
78,24,Pass,120,52,12,0.008,0,0,0
78,24,Pass,120,54,12,0.007,0,0,0
78,24,Pass,120,56,11,0.005,0,0,0
78,24,Pass,120,58,12,0.003,0,0,0
78,24,Pass,120,60,10,0.001,0,0,0.001
78,24,Pass,120,62,9,0.001,0,0,0.001
78,24,Pass,120,64,9,0,0,0,0.001
78,24,Pass,120,66,8,0,0,0,0
78,24,Pass,120,68,7,0,0,0,0
78,24,Pass,120,70,5,0,0,0,0
78,24,Pass,120,72,3,0,0,0,0
78,24,Pass,120,74,2,0,0,0,0
78,24,Pass,120,76,2,0,0,0,0
78,24,Pass,120,78,2,0,0,0,0
78,24,Pass,120,80,1,0,0,0,0
78,24,Pass,118,0,10,0.002,0,0,0
78,24,Pass,118,2,10,0.003,0,0,0
78,24,Pass,118,4,15,0.005,1,0,0
78,24,Pass,118,6,16,0.007,1,0,0
78,24,Pass,118,8,19,0.008,1,0,0
78,24,Pass,118,10,18,0.007,1,0,0
78,24,Pass,118,12,18,0.004,1,0,0
78,24,Pass,118,14,19,0.002,1,0,0
78,24,Pass,118,16,16,0.001,0,0,0
78,24,Pass,118,18,17,0,0,0,0
78,24,Pass,118,20,15,0.001,0,0,0
78,24,Pass,118,22,12,0.001,0,0,0
78,24,Pass,118,24,11,0.003,0,0,0
78,24,Pass,118,26,10,0.005,0,0,0
78,24,Pass,118,28,8,0.008,0,0,0
78,24,Pass,118,30,11,0.008,0,0,0
78,24,Pass,118,32,10,0.006,0,0,0
78,24,Pass,118,34,12,0.003,0,0,0
78,24,Pass,118,36,12,0.001,0,0,0
78,24,Pass,118,38,11,0,0,0,0
78,24,Pass,118,40,13,0,0,0,0.001
78,24,Pass,118,42,13,0,0,0,0
78,24,Pass,118,44,12,0.001,0,0,0
78,24,Pass,118,46,14,0.002,0,0,0
78,24,Pass,118,48,16,0.004,0,0,0
78,24,Pass,118,50,15,0.006,0,0,0
78,24,Pass,118,52,14,0.007,0,0,0
78,24,Pass,118,54,12,0.006,0,0,0
78,24,Pass,118,56,15,0.005,0,0,0
78,24,Pass,118,58,13,0.004,0,0,0.001
78,24,Pass,118,60,12,0.002,0,0,0.001
78,24,Pass,118,62,11,0.001,0,0,0.001
78,24,Pass,118,64,9,0.001,0,0,0.001
78,24,Pass,118,66,8,0,0,0,0
78,24,Pass,118,68,8,0,0,0,0
78,24,Pass,118,70,7,0,0,0,0
78,24,Pass,118,72,3,0,0,0,0
78,24,Pass,118,74,2,0,0,0,0
78,24,Pass,118,76,2,0,0,0,0
78,24,Pass,118,78,2,0,0,0,0
78,24,Pass,118,80,2,0,0,0,0
78,24,Pass,116,0,15,0.001,1,0,0
78,24,Pass,116,2,18,0.002,1,0,0
78,24,Pass,116,4,19,0.003,1,0,0
78,24,Pass,116,6,19,0.005,1,0,0
78,24,Pass,116,8,22,0.005,1,0,0
78,24,Pass,116,10,23,0.005,1,0,0
78,24,Pass,116,12,25,0.003,1,0,0
78,24,Pass,116,14,22,0.002,1,0,0
78,24,Pass,116,16,22,0.001,1,0,0
78,24,Pass,116,18,21,0.001,1,0,0
78,24,Pass,116,20,19,0.001,0,0,0.001
78,24,Pass,116,22,17,0.002,0,0,0.001
78,24,Pass,116,24,16,0.004,0,0,0.002
78,24,Pass,116,26,16,0.007,0,0,0.001
78,24,Pass,116,28,14,0.01,0,0,0.001
78,24,Pass,116,30,15,0.01,0,0,0.001
78,24,Pass,116,32,14,0.007,0,0,0
78,24,Pass,116,34,15,0.004,0,0,0
78,24,Pass,116,36,17,0.002,0,0,0
78,24,Pass,116,38,16,0.001,0,0,0.001
78,24,Pass,116,40,16,0,0,0,0.001
78,24,Pass,116,42,15,0,0,0,0.001
78,24,Pass,116,44,14,0.001,0,0,0
78,24,Pass,116,46,19,0.001,0,0,0
78,24,Pass,116,48,21,0.003,0,0,0
78,24,Pass,116,50,19,0.004,0,0,0
78,24,Pass,116,52,18,0.005,0,0,0
78,24,Pass,116,54,17,0.005,0,0,0
78,24,Pass,116,56,16,0.005,0,0,0.001
78,24,Pass,116,58,15,0.005,0,0,0.001
78,24,Pass,116,60,13,0.004,0,0,0.001
78,24,Pass,116,62,12,0.003,0,0,0.001
78,24,Pass,116,64,11,0.001,0,0,0.001
78,24,Pass,116,66,9,0.001,0,0,0
78,24,Pass,116,68,9,0.001,0,0,0
78,24,Pass,116,70,8,0.001,0,0,0
78,24,Pass,116,72,4,0,0,0,0
78,24,Pass,116,74,3,0,0,0,0
78,24,Pass,116,76,2,0,0,0,0
78,24,Pass,116,78,2,0,0,0,0
78,24,Pass,116,80,2,0,0,0,0
78,24,Pass,114,0,19,0.001,1,0,0
78,24,Pass,114,2,23,0.001,1,0,0
78,24,Pass,114,4,25,0.002,1,0,0
78,24,Pass,114,6,27,0.003,1,0,0
78,24,Pass,114,8,29,0.004,1,0,0
78,24,Pass,114,10,29,0.004,1,0,0
78,24,Pass,114,12,29,0.004,1,0,0
78,24,Pass,114,14,30,0.003,1,0,0
78,24,Pass,114,16,27,0.002,1,0,0
78,24,Pass,114,18,27,0.001,1,0,0.001
78,24,Pass,114,20,23,0.001,0,0,0.003
78,24,Pass,114,22,23,0.002,0,0,0.005
78,24,Pass,114,24,22,0.005,0,0,0.006
78,24,Pass,114,26,22,0.007,0,0,0.006
78,24,Pass,114,28,21,0.01,0,0,0.004
78,24,Pass,114,30,17,0.01,0,0,0.003
78,24,Pass,114,32,17,0.007,0,0,0.002
78,24,Pass,114,34,20,0.004,0,0,0.002
78,24,Pass,114,36,19,0.002,0,0,0.001
78,24,Pass,114,38,18,0.001,0,0,0.002
78,24,Pass,114,40,18,0.001,0,0,0.002
78,24,Pass,114,42,21,0.001,0,0,0.001
78,24,Pass,114,44,18,0.001,0,0,0
78,24,Pass,114,46,21,0.002,0,0,0
78,24,Pass,114,48,22,0.002,0,0,0
78,24,Pass,114,50,24,0.002,0,0,0
78,24,Pass,114,52,21,0.003,0,0,0
78,24,Pass,114,54,18,0.004,0,0,0
78,24,Pass,114,56,19,0.006,0,0,0.001
78,24,Pass,114,58,17,0.007,0,0,0.001
78,24,Pass,114,60,15,0.006,0,0,0.001
78,24,Pass,114,62,15,0.004,0,0,0.001
78,24,Pass,114,64,13,0.002,0,0,0
78,24,Pass,114,66,13,0.002,0,0,0
78,24,Pass,114,68,14,0.001,0,0,0
78,24,Pass,114,70,8,0.001,0,0,0
78,24,Pass,114,72,6,0.001,0,0,0
78,24,Pass,114,74,4,0,0,0,0
78,24,Pass,114,76,3,0,0,0,0
78,24,Pass,114,78,3,0,0,0,0
78,24,Pass,114,80,3,0,0,0,0
78,24,Pass,112,0,24,0.001,1,0,0
78,24,Pass,112,2,28,0.001,1,0,0.001
78,24,Pass,112,4,30,0.002,1,0,0.001
78,24,Pass,112,6,32,0.003,1,0,0.001
78,24,Pass,112,8,36,0.005,1,0,0.001
78,24,Pass,112,10,36,0.007,1,0,0.001
78,24,Pass,112,12,35,0.007,1,0,0.001
78,24,Pass,112,14,34,0.005,1,0,0
78,24,Pass,112,16,32,0.003,1,0,0
78,24,Pass,112,18,31,0.002,1,0,0.002
78,24,Pass,112,20,26,0.002,1,0,0.006
78,24,Pass,112,22,24,0.003,0,0,0.012
78,24,Pass,112,24,25,0.006,0,0,0.015
78,24,Pass,112,26,24,0.008,0,0,0.015
78,24,Pass,112,28,22,0.01,0,0,0.013
78,24,Pass,112,30,21,0.009,0,0,0.01
78,24,Pass,112,32,21,0.007,0,0,0.007
78,24,Pass,112,34,21,0.004,0,0,0.005
78,24,Pass,112,36,20,0.003,0,0,0.003
78,24,Pass,112,38,20,0.002,0,0,0.003
78,24,Pass,112,40,20,0.002,0,0,0.002
78,24,Pass,112,42,21,0.003,0,0,0.001
78,24,Pass,112,44,20,0.003,0,0,0
78,24,Pass,112,46,22,0.003,0,0,0
78,24,Pass,112,48,24,0.002,0,0,0
78,24,Pass,112,50,24,0.002,0,0,0
78,24,Pass,112,52,23,0.002,0,0,0
78,24,Pass,112,54,21,0.004,0,0,0
78,24,Pass,112,56,20,0.007,0,0,0
78,24,Pass,112,58,18,0.009,0,0,0
78,24,Pass,112,60,16,0.008,0,0,0
78,24,Pass,112,62,15,0.005,0,0,0
78,24,Pass,112,64,13,0.003,0,0,0
78,24,Pass,112,66,14,0.002,0,0,0
78,24,Pass,112,68,14,0.002,0,0,0
78,24,Pass,112,70,12,0.001,0,0,0
78,24,Pass,112,72,6,0.001,0,0,0
78,24,Pass,112,74,4,0,0,0,0
78,24,Pass,112,76,4,0,0,0,0
78,24,Pass,112,78,3,0,0,0,0
78,24,Pass,112,80,3,0,0,0,0
78,24,Pass,110,0,35,0.001,1,0,0
78,24,Pass,110,2,41,0.002,1,0,0.001
78,24,Pass,110,4,41,0.003,1,0,0.002
78,24,Pass,110,6,43,0.005,1,0,0.002
78,24,Pass,110,8,49,0.009,1,0,0.002
78,24,Pass,110,10,48,0.012,1,0,0.001
78,24,Pass,110,12,43,0.013,1,0,0.001
78,24,Pass,110,14,37,0.01,1,0,0
78,24,Pass,110,16,38,0.006,1,0,0
78,24,Pass,110,18,34,0.004,1,0,0.002
78,24,Pass,110,20,32,0.004,1,0,0.007
78,24,Pass,110,22,30,0.006,0,0,0.014
78,24,Pass,110,24,29,0.009,0,0,0.02
78,24,Pass,110,26,28,0.012,0,0,0.023
78,24,Pass,110,28,25,0.012,0,0,0.023
78,24,Pass,110,30,26,0.01,0,0,0.02
78,24,Pass,110,32,24,0.007,0,0,0.015
78,24,Pass,110,34,22,0.005,0,0,0.009
78,24,Pass,110,36,23,0.003,0,0,0.005
78,24,Pass,110,38,26,0.003,0,0,0.003
78,24,Pass,110,40,27,0.004,0,0,0.002
78,24,Pass,110,42,23,0.005,0,0,0.001
78,24,Pass,110,44,25,0.006,0,0,0
78,24,Pass,110,46,28,0.005,0,0,0
78,24,Pass,110,48,27,0.003,0,0,0
78,24,Pass,110,50,25,0.002,0,0,0
78,24,Pass,110,52,25,0.002,0,0,0
78,24,Pass,110,54,22,0.004,0,0,0
78,24,Pass,110,56,22,0.007,0,0,0
78,24,Pass,110,58,21,0.01,0,0,0
78,24,Pass,110,60,17,0.009,0,0,0
78,24,Pass,110,62,14,0.006,0,0,0
78,24,Pass,110,64,14,0.004,0,0,0
78,24,Pass,110,66,14,0.002,0,0,0
78,24,Pass,110,68,13,0.001,0,0,0
78,24,Pass,110,70,13,0.001,0,0,0
78,24,Pass,110,72,7,0.001,0,0,0
78,24,Pass,110,74,5,0,0,0,0
78,24,Pass,110,76,4,0,0,0,0
78,24,Pass,110,78,4,0,0,0,0
78,24,Pass,110,80,2,0,0,0,0
78,24,Pass,108,0,44,0.003,1,0,0.001
78,24,Pass,108,2,46,0.004,1,0,0.002
78,24,Pass,108,4,53,0.005,1,0,0.003
78,24,Pass,108,6,58,0.008,1,0,0.003
78,24,Pass,108,8,61,0.013,1,0,0.002
78,24,Pass,108,10,61,0.017,1,0,0.001
78,24,Pass,108,12,60,0.017,1,0,0.001
78,24,Pass,108,14,48,0.014,1,0,0.001
78,24,Pass,108,16,47,0.01,1,0,0
78,24,Pass,108,18,43,0.008,1,0,0.001
78,24,Pass,108,20,38,0.008,1,0,0.005
78,24,Pass,108,22,36,0.01,1,0,0.013
78,24,Pass,108,24,32,0.014,0,0,0.02
78,24,Pass,108,26,34,0.016,0,0,0.025
78,24,Pass,108,28,30,0.016,0,0,0.026
78,24,Pass,108,30,29,0.012,0,0,0.025
78,24,Pass,108,32,28,0.008,0,0,0.021
78,24,Pass,108,34,25,0.005,0,0,0.014
