x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
78,44,Pass,120,0,4,0,0,0,0
78,44,Pass,120,2,4,0,0,0,0
78,44,Pass,120,4,4,0,0,0,0
78,44,Pass,120,6,5,0,0,0,0
78,44,Pass,120,8,6,0,0,0,0.018
78,44,Pass,120,10,5,0,0,0,0.045
78,44,Pass,120,12,5,0,0,0,0.052
78,44,Pass,120,14,4,0.001,0,0,0.053
78,44,Pass,120,16,4,0.001,0,0,0.053
78,44,Pass,120,18,5,0.002,0,0,0.053
78,44,Pass,120,20,5,0.002,0,0,0.053
78,44,Pass,120,22,4,0.002,0,0,0.053
78,44,Pass,120,24,8,0.001,0,0,0.051
78,44,Pass,120,26,8,0,0,0,0.04
78,44,Pass,120,28,6,0,0,0,0.016
78,44,Pass,120,30,6,0,0,0,0.003
78,44,Pass,120,32,5,0,0,0,0
78,44,Pass,120,34,4,0,0,0,0
78,44,Pass,120,36,5,0,0,0,0
78,44,Pass,120,38,4,0,0,0,0
78,44,Pass,120,40,5,0,0,0,0
78,44,Pass,120,42,5,0,0,0,0
78,44,Pass,120,44,4,0,0,0,0
78,44,Pass,120,46,6,0,0,0,0
78,44,Pass,120,48,5,0,0,0,0
78,44,Pass,120,50,4,0,0,0,0
78,44,Pass,120,52,4,0,0,0,0
78,44,Pass,120,54,4,0,0,0,0
78,44,Pass,120,56,5,0,0,0,0
78,44,Pass,120,58,5,0,0,0,0
78,44,Pass,120,60,6,0,0,0,0
78,44,Pass,120,62,6,0,0,0,0
78,44,Pass,120,64,6,0,0,0,0
78,44,Pass,120,66,7,0,0,0,0
78,44,Pass,120,68,7,0,0,0,0
78,44,Pass,120,70,5,0,0,0,0
78,44,Pass,120,72,4,0,0,0,0
78,44,Pass,120,74,5,0,0,0,0
78,44,Pass,120,76,3,0,0,0,0
78,44,Pass,120,78,1,0,0,0,0
78,44,Pass,118,0,4,0,0,0,0
78,44,Pass,118,2,5,0,0,0,0
78,44,Pass,118,4,5,0,0,0,0
78,44,Pass,118,6,6,0,0,0,0
78,44,Pass,118,8,8,0,0,0,0.011
78,44,Pass,118,10,8,0,0,0,0.036
78,44,Pass,118,12,9,0,0,0,0.05
78,44,Pass,118,14,10,0.001,0,0,0.052
78,44,Pass,118,16,7,0.002,0,0,0.053
78,44,Pass,118,18,8,0.004,0,0,0.053
78,44,Pass,118,20,7,0.004,0,0,0.053
78,44,Pass,118,22,7,0.003,0,0,0.053
78,44,Pass,118,24,8,0.002,0,0,0.052
78,44,Pass,118,26,8,0.001,0,0,0.042
78,44,Pass,118,28,9,0,0,0,0.019
78,44,Pass,118,30,9,0,0,0,0.004
78,44,Pass,118,32,7,0,0,0,0.001
78,44,Pass,118,34,5,0,0,0,0
78,44,Pass,118,36,5,0,0,0,0
78,44,Pass,118,38,6,0,0,0,0
78,44,Pass,118,40,7,0,0,0,0
78,44,Pass,118,42,6,0,0,0,0
78,44,Pass,118,44,5,0,0,0,0
78,44,Pass,118,46,8,0,0,0,0
78,44,Pass,118,48,6,0,0,0,0
78,44,Pass,118,50,5,0,0,0,0
78,44,Pass,118,52,7,0,0,0,0
78,44,Pass,118,54,7,0,0,0,0
78,44,Pass,118,56,7,0,0,0,0
78,44,Pass,118,58,6,0,0,0,0
78,44,Pass,118,60,7,0,0,0,0
78,44,Pass,118,62,10,0,0,0,0
78,44,Pass,118,64,10,0,0,0,0
78,44,Pass,118,66,9,0,0,0,0
78,44,Pass,118,68,8,0,0,0,0
78,44,Pass,118,70,7,0,0,0,0
78,44,Pass,118,72,6,0,0,0,0
78,44,Pass,118,74,6,0,0,0,0
78,44,Pass,118,76,6,0,0,0,0
78,44,Pass,118,78,4,0,0,0,0
78,44,Pass,118,80,2,0,0,0,0
78,44,Pass,116,0,6,0,0,0,0
78,44,Pass,116,2,7,0,0,0,0
78,44,Pass,116,4,10,0,0,0,0
78,44,Pass,116,6,10,0,0,0,0.001
78,44,Pass,116,8,10,0,0,0,0.004
78,44,Pass,116,10,10,0,0,0,0.02
78,44,Pass,116,12,11,0.001,0,0,0.04
78,44,Pass,116,14,11,0.001,0,0,0.05
78,44,Pass,116,16,11,0.003,0,0,0.052
78,44,Pass,116,18,10,0.005,1,0,0.053
78,44,Pass,116,20,10,0.005,1,0,0.054
78,44,Pass,116,22,9,0.004,0,0,0.054
78,44,Pass,116,24,9,0.002,0,0,0.053
78,44,Pass,116,26,10,0.001,0,0,0.045
78,44,Pass,116,28,12,0.001,0,0,0.021
78,44,Pass,116,30,12,0.001,0,0,0.005
78,44,Pass,116,32,12,0.001,0,0,0.001
78,44,Pass,116,34,9,0.001,0,0,0
78,44,Pass,116,36,8,0,0,0,0
78,44,Pass,116,38,8,0,0,0,0
78,44,Pass,116,40,7,0,0,0,0
78,44,Pass,116,42,8,0,0,0,0
78,44,Pass,116,44,9,0,0,0,0
78,44,Pass,116,46,11,0,0,0,0.001
78,44,Pass,116,48,10,0,0,0,0.002
78,44,Pass,116,50,12,0,0,0,0.003
78,44,Pass,116,52,12,0,0,0,0.002
78,44,Pass,116,54,12,0,0,0,0.001
78,44,Pass,116,56,9,0,0,0,0
78,44,Pass,116,58,7,0,0,0,0
78,44,Pass,116,60,10,0,0,0,0
78,44,Pass,116,62,11,0,0,0,0
78,44,Pass,116,64,12,0,0,0,0
78,44,Pass,116,66,12,0,0,0,0
78,44,Pass,116,68,12,0,0,0,0
78,44,Pass,116,70,9,0,0,0,0
78,44,Pass,116,72,6,0,0,0,0
78,44,Pass,116,74,6,0,0,0,0
78,44,Pass,116,76,6,0,0,0,0
78,44,Pass,116,78,6,0,0,0,0
78,44,Pass,116,80,4,0,0,0,0
78,44,Pass,114,0,10,0,0,0,0
78,44,Pass,114,2,10,0,0,0,0
78,44,Pass,114,4,10,0,0,0,0
78,44,Pass,114,6,12,0,0,0,0
78,44,Pass,114,8,13,0.001,0,0,0.001
78,44,Pass,114,10,13,0.001,0,0,0.005
78,44,Pass,114,12,14,0.001,1,0,0.018
78,44,Pass,114,14,15,0.002,1,0,0.037
78,44,Pass,114,16,14,0.003,1,0,0.049
78,44,Pass,114,18,13,0.004,1,0,0.053
78,44,Pass,114,20,10,0.004,1,0,0.055
78,44,Pass,114,22,11,0.004,1,0,0.056
78,44,Pass,114,24,13,0.002,1,0,0.056
78,44,Pass,114,26,13,0.001,1,0,0.048
78,44,Pass,114,28,12,0.001,0,0,0.024
78,44,Pass,114,30,12,0.001,0,0,0.006
78,44,Pass,114,32,12,0.001,0,0,0.001
78,44,Pass,114,34,14,0.001,0,0,0.001
78,44,Pass,114,36,10,0.001,0,0,0
78,44,Pass,114,38,9,0,0,0,0
78,44,Pass,114,40,9,0,0,0,0
78,44,Pass,114,42,12,0,0,0,0.001
78,44,Pass,114,44,12,0,0,0,0.001
78,44,Pass,114,46,11,0,0,0,0.004
78,44,Pass,114,48,12,0,0,0,0.008
78,44,Pass,114,50,13,0,0,0,0.012
78,44,Pass,114,52,13,0,0,0,0.008
78,44,Pass,114,54,12,0,0,0,0.003
78,44,Pass,114,56,13,0,0,0,0.001
78,44,Pass,114,58,14,0,0,0,0
78,44,Pass,114,60,13,0,0,0,0
78,44,Pass,114,62,14,0,0,0,0
78,44,Pass,114,64,14,0,0,0,0
78,44,Pass,114,66,15,0.001,0,0,0
78,44,Pass,114,68,14,0.001,0,0,0
78,44,Pass,114,70,12,0.001,0,0,0
78,44,Pass,114,72,8,0.001,0,0,0
78,44,Pass,114,74,7,0,0,0,0
78,44,Pass,114,76,6,0,0,0,0
78,44,Pass,114,78,7,0,0,0,0
78,44,Pass,114,80,7,0,0,0,0
78,44,Pass,112,0,11,0,0,0,0
78,44,Pass,112,2,12,0,0,0,0
78,44,Pass,112,4,13,0.001,0,0,0
78,44,Pass,112,6,14,0.001,0,0,0
78,44,Pass,112,8,14,0.002,0,0,0
78,44,Pass,112,10,16,0.003,1,0,0.001
78,44,Pass,112,12,16,0.003,1,0,0.004
78,44,Pass,112,14,16,0.003,1,0,0.015
78,44,Pass,112,16,15,0.003,1,0,0.034
78,44,Pass,112,18,14,0.003,1,0,0.049
78,44,Pass,112,20,12,0.003,1,0,0.056
78,44,Pass,112,22,14,0.003,1,0,0.058
78,44,Pass,112,24,14,0.002,1,0,0.057
