x,y,WeightedCount,WeightedExpectedGoals,GoalProbability
0,50,0.007,0,0
0,52,0.023,0,0
0,54,0.054,0,0
0,56,0.088,0,0
0,58,0.099,0,0
0,60,0.079,0,0
0,62,0.043,0,0
0,64,0.017,0,0
2,48,0.008,0,0
2,50,0.04,0,0
2,52,0.133,0,0
2,54,0.309,0,0
2,56,0.504,0,0
2,58,0.571,0,0
2,60,0.452,0,0
2,62,0.249,0,0
2,64,0.096,0,0
2,66,0.026,0,0
4,48,0.033,0,0
4,50,0.159,0,0
4,52,0.532,0,0
4,54,1.241,0,0
4,56,2.019,0,0
4,58,2.291,0,0
4,60,1.812,0,0
4,62,0.999,0,0
4,64,0.384,0,0
4,66,0.103,0,0
4,68,0.019,0,0
6,46,0.013,0,0
6,48,0.092,0,0
6,50,0.444,0,0
6,52,1.486,0,0
6,54,3.469,0,0
6,56,5.645,0,0
6,58,6.405,0,0
6,60,5.066,0,0
6,62,2.794,0,0
6,64,1.074,0,0
6,66,0.288,0,0
6,68,0.054,0,0
6,70,0.007,0,0
8,46,0.026,0,0
8,48,0.18,0,0
8,50,0.865,0,0
8,52,2.896,0,0
8,54,6.761,0,0
8,56,11.003,0,0
8,58,12.484,0,0
8,60,9.874,0,0
8,62,5.445,0,0
8,64,2.094,0,0
8,66,0.561,0,0
8,68,0.105,0,0
8,70,0.014,0,0
10,46,0.036,0,0
10,48,0.245,0,0
10,50,1.175,0,0
10,52,3.936,0,0
10,54,9.187,0,0
10,56,14.951,0,0
10,58,16.963,0,0
10,60,13.417,0,0
10,62,7.399,0,0
10,64,2.845,0,0
10,66,0.762,0,0
10,68,0.142,0,0
10,70,0.019,0,0
12,10,0.015,0,0
12,12,0.029,0,0
12,14,0.039,0,0
12,16,0.037,0,0
12,18,0.025,0,0
12,20,0.011,0,0
12,46,0.044,0,0
12,48,0.248,0,0
12,50,1.133,0,0
12,52,3.744,0,0
12,54,8.712,0,0
12,56,14.163,0,0
12,58,16.075,0,0
12,60,12.724,0,0
12,62,7.031,0,0.001
12,64,2.718,0,0.003
12,66,0.74,0,0.007
12,68,0.144,0,0.019
