x,y,WeightedCount,WeightedExpectedGoals,GoalProbability
0,10,0.00932916965552449,0,0
0,12,0.0188507390956945,0,0
0,14,0.0265555070975648,0,0
0,16,0.0260808439281639,0,0
0,18,0.0178578637999594,0,0
0,20,0.0293799836320507,0,0.008
0,22,0.0897235243992361,0,0.008
0,24,0.288906471553243,0,0.005
0,26,0.684513205165168,0,0.003
0,28,1.17311711331604,0,0.002
0,30,1.43471230625631,0,0.001
0,32,1.24059858850776,0,0.001
0,34,0.754065139809394,0,0
0,36,0.318510420007362,0,0
0,38,0.0951295424550386,0,0
0,40,0.0198083360802686,0,0
0,50,0.006883783561664,0,0
0,52,0.0230481166720806,0,0
0,54,0.0538002762166133,0,0
0,56,0.0875536773967107,0,0
0,58,0.099335642056171,0,0
0,60,0.0785735977726965,0,0
0,62,0.0433300310535586,0,0
0,64,0.0166587413823425,0,0
2,6,0.00543068019096456,0,0
2,8,0.0225765704588498,0,0
2,10,0.0654338594721833,0,0
2,12,0.132217191720169,0,0
2,14,0.192971062596195,0,0
2,16,0.188845562156659,0,0
2,18,0.137923542948901,0,0.002
2,20,0.151638513945144,0,0.009
2,22,0.383264226268008,0,0.011
2,24,1.08721599785188,0,0.008
2,26,2.43584245143829,0,0.005
2,28,4.01791236350534,0,0.003
2,30,4.79622792051607,0,0.002
2,32,4.08712221027148,0,0.001
2,34,2.46308286926704,0,0.001
2,36,1.0435493655311,0,0
2,38,0.307225830750093,0,0
2,40,0.0639720569550076,0,0
2,42,0.00928674943484724,0,0
2,48,0.00824435709467092,0,0
2,50,0.0395935284555896,0,0
2,52,0.1325660888564,0,0
2,54,0.309443600052141,0,0
2,56,0.503583383519428,0,0
2,58,0.571349830391027,0,0
2,60,0.451932567519495,0,0
2,62,0.24922178365032,0,0
2,64,0.0958162535250671,0,0
2,66,0.0256822575128451,0,0
4,6,0.0343833725234993,0,0
4,8,0.135818892724404,0,0
4,10,0.367135606137408,0,0
4,12,0.714112746804113,0,0
4,14,0.984365638830935,0,0
4,16,0.962266588847757,0,0
4,18,0.70795957015051,0,0.002
4,20,0.613243368217171,0,0.009
4,22,1.21593873842036,0,0.014
4,24,3.10000052063907,0,0.011
4,26,6.40379671747737,0,0.008
