x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
100,20,Pass,120,0,7,0,0,0,0
100,20,Pass,120,2,11,0,0,0,0
100,20,Pass,120,4,13,0,0,0,0.001
100,20,Pass,120,6,22,0.001,1,0,0.001
100,20,Pass,120,8,29,0.003,1,0,0.002
100,20,Pass,120,10,37,0.006,1,0,0.004
100,20,Pass,120,12,43,0.01,1,0,0.009
100,20,Pass,120,14,49,0.013,1,0,0.018
100,20,Pass,120,16,52,0.015,1,0,0.031
100,20,Pass,120,18,49,0.016,1,0.001,0.042
100,20,Pass,120,20,49,0.015,1,0.001,0.043
100,20,Pass,120,22,53,0.013,2,0,0.035
100,20,Pass,120,24,62,0.009,2,0,0.026
100,20,Pass,120,26,67,0.005,1,0,0.017
100,20,Pass,120,28,72,0.002,1,0,0.012
100,20,Pass,120,30,86,0.002,1,0,0.012
100,20,Pass,120,32,100,0.002,1,0,0.013
100,20,Pass,120,34,113,0.003,5,0,0.012
100,20,Pass,120,36,114,0.005,5,0,0.011
100,20,Pass,120,38,112,0.007,4,0,0.016
100,20,Pass,120,40,113,0.011,5,0,0.028
100,20,Pass,120,42,112,0.014,5,0.001,0.049
100,20,Pass,120,44,109,0.015,5,0.001,0.076
100,20,Pass,120,46,102,0.015,5,0.001,0.093
100,20,Pass,120,48,94,0.014,5,0.001,0.093
100,20,Pass,120,50,80,0.013,3,0.001,0.082
100,20,Pass,120,52,66,0.011,2,0.001,0.079
100,20,Pass,120,54,55,0.008,2,0.001,0.09
100,20,Pass,120,56,47,0.005,2,0,0.104
100,20,Pass,120,58,39,0.003,1,0,0.098
100,20,Pass,120,60,29,0.002,0,0,0.055
100,20,Pass,120,62,24,0.002,0,0,0.013
100,20,Pass,120,64,20,0.004,0,0,0.002
100,20,Pass,120,66,20,0.005,0,0,0
100,20,Pass,120,68,22,0.006,0,0,0
100,20,Pass,120,70,16,0.005,0,0,0
100,20,Pass,120,72,15,0.003,0,0,0
100,20,Pass,120,74,14,0.003,0,0,0
100,20,Pass,120,76,12,0.004,0,0,0
100,20,Pass,120,78,12,0.005,0,0,0
100,20,Pass,120,80,12,0.004,0,0,0
100,20,Pass,118,0,10,0,0,0,0
100,20,Pass,118,2,16,0,0,0,0.001
100,20,Pass,118,4,23,0.001,1,0,0.002
100,20,Pass,118,6,35,0.002,1,0,0.003
100,20,Pass,118,8,46,0.005,1,0,0.005
100,20,Pass,118,10,53,0.008,1,0,0.009
100,20,Pass,118,12,57,0.013,1,0,0.017
100,20,Pass,118,14,61,0.017,1,0.001,0.031
100,20,Pass,118,16,61,0.02,1,0.001,0.047
100,20,Pass,118,18,63,0.023,1,0.001,0.056
100,20,Pass,118,20,66,0.023,2,0.001,0.054
100,20,Pass,118,22,76,0.02,2,0.001,0.045
100,20,Pass,118,24,90,0.013,2,0,0.034
100,20,Pass,118,26,100,0.007,1,0,0.026
100,20,Pass,118,28,116,0.004,1,0,0.026
100,20,Pass,118,30,130,0.003,1,0,0.031
100,20,Pass,118,32,150,0.004,4,0,0.031
100,20,Pass,118,34,150,0.005,5,0,0.025
100,20,Pass,118,36,150,0.008,5,0,0.021
100,20,Pass,118,38,149,0.012,6,0,0.023
100,20,Pass,118,40,151,0.017,5,0.001,0.034
100,20,Pass,118,42,137,0.021,5,0.001,0.052
100,20,Pass,118,44,128,0.024,5,0.002,0.072
100,20,Pass,118,46,119,0.026,5,0.002,0.084
100,20,Pass,118,48,112,0.025,5,0.002,0.085
100,20,Pass,118,50,100,0.023,5,0.002,0.085
100,20,Pass,118,52,79,0.02,3,0.002,0.098
100,20,Pass,118,54,65,0.015,2,0.002,0.12
100,20,Pass,118,56,54,0.01,2,0.001,0.132
100,20,Pass,118,58,42,0.006,1,0.001,0.117
100,20,Pass,118,60,33,0.004,0,0,0.071
100,20,Pass,118,62,26,0.004,0,0,0.023
100,20,Pass,118,64,25,0.005,0,0,0.004
100,20,Pass,118,66,23,0.007,0,0,0.001
100,20,Pass,118,68,23,0.007,0,0,0
100,20,Pass,118,70,20,0.006,0,0,0
100,20,Pass,118,72,15,0.004,0,0,0
100,20,Pass,118,74,14,0.004,0,0,0
100,20,Pass,118,76,13,0.005,0,0,0
100,20,Pass,118,78,12,0.005,0,0,0
100,20,Pass,118,80,12,0.004,0,0,0
100,20,Pass,116,0,14,0.001,0,0,0
100,20,Pass,116,2,24,0.001,1,0,0.001
100,20,Pass,116,4,37,0.002,1,0,0.003
100,20,Pass,116,6,46,0.003,1,0,0.006
100,20,Pass,116,8,61,0.006,1,0,0.011
100,20,Pass,116,10,69,0.01,1,0,0.017
100,20,Pass,116,12,73,0.015,1,0,0.028
100,20,Pass,116,14,73,0.02,1,0.001,0.043
100,20,Pass,116,16,75,0.025,1,0.001,0.057
100,20,Pass,116,18,83,0.03,2,0.002,0.061
100,20,Pass,116,20,96,0.031,2,0.002,0.056
100,20,Pass,116,22,116,0.026,2,0.001,0.046
100,20,Pass,116,24,130,0.017,3,0.001,0.037
100,20,Pass,116,26,141,0.01,3,0,0.036
100,20,Pass,116,28,160,0.006,2,0,0.048
100,20,Pass,116,30,188,0.006,5,0,0.056
100,20,Pass,116,32,195,0.008,6,0,0.052
100,20,Pass,116,34,192,0.011,7,0,0.043
100,20,Pass,116,36,188,0.015,7,0.001,0.034
100,20,Pass,116,38,192,0.021,7,0.001,0.032
100,20,Pass,116,40,180,0.027,6,0.001,0.04
100,20,Pass,116,42,162,0.032,5,0.002,0.054
100,20,Pass,116,44,152,0.035,5,0.002,0.069
100,20,Pass,116,46,138,0.036,5,0.003,0.078
100,20,Pass,116,48,126,0.035,5,0.003,0.082
100,20,Pass,116,50,115,0.033,5,0.003,0.095
100,20,Pass,116,52,98,0.03,5,0.004,0.121
100,20,Pass,116,54,72,0.024,2,0.004,0.146
100,20,Pass,116,56,56,0.018,2,0.003,0.149
100,20,Pass,116,58,49,0.012,2,0.001,0.12
100,20,Pass,116,60,36,0.008,0,0.001,0.074
100,20,Pass,116,62,29,0.006,0,0,0.032
100,20,Pass,116,64,28,0.006,0,0,0.009
100,20,Pass,116,66,26,0.007,0,0,0.002
100,20,Pass,116,68,25,0.007,0,0,0
100,20,Pass,116,70,22,0.006,0,0,0
100,20,Pass,116,72,19,0.004,0,0,0
100,20,Pass,116,74,15,0.004,0,0,0
100,20,Pass,116,76,14,0.004,0,0,0
100,20,Pass,116,78,13,0.005,0,0,0
100,20,Pass,116,80,13,0.004,0,0,0
100,20,Pass,114,0,24,0.004,0,0,0
100,20,Pass,114,2,36,0.004,1,0,0.001
100,20,Pass,114,4,50,0.004,1,0,0.003
100,20,Pass,114,6,61,0.005,1,0,0.009
100,20,Pass,114,8,82,0.008,1,0,0.016
100,20,Pass,114,10,89,0.012,1,0,0.026
100,20,Pass,114,12,90,0.018,1,0.001,0.038
100,20,Pass,114,14,94,0.024,1,0.001,0.049
100,20,Pass,114,16,102,0.03,1,0.002,0.057
100,20,Pass,114,18,113,0.036,2,0.002,0.056
100,20,Pass,114,20,138,0.037,2,0.002,0.049
100,20,Pass,114,22,157,0.032,3,0.001,0.041
100,20,Pass,114,24,161,0.022,3,0.001,0.038
100,20,Pass,114,26,187,0.014,3,0.001,0.047
100,20,Pass,114,28,209,0.012,3,0.001,0.065
100,20,Pass,114,30,226,0.015,6,0.001,0.069
100,20,Pass,114,32,229,0.019,6,0.001,0.064
100,20,Pass,114,34,224,0.023,7,0.001,0.056
100,20,Pass,114,36,223,0.028,8,0.001,0.046
100,20,Pass,114,38,213,0.034,7,0.001,0.041
100,20,Pass,114,40,204,0.041,7,0.002,0.045
100,20,Pass,114,42,190,0.045,6,0.002,0.056
100,20,Pass,114,44,168,0.046,5,0.003,0.068
100,20,Pass,114,46,151,0.044,5,0.003,0.077
100,20,Pass,114,48,141,0.041,5,0.004,0.085
100,20,Pass,114,50,125,0.038,5,0.004,0.106
100,20,Pass,114,52,107,0.035,5,0.005,0.138
100,20,Pass,114,54,80,0.031,3,0.005,0.159
100,20,Pass,114,56,60,0.025,2,0.004,0.148
100,20,Pass,114,58,54,0.019,2,0.002,0.11
100,20,Pass,114,60,39,0.013,0,0.001,0.066
100,20,Pass,114,62,31,0.009,0,0,0.032
100,20,Pass,114,64,30,0.007,0,0,0.013
100,20,Pass,114,66,25,0.006,0,0,0.004
100,20,Pass,114,68,26,0.005,0,0,0.001
100,20,Pass,114,70,24,0.004,0,0,0
100,20,Pass,114,72,21,0.003,0,0,0
100,20,Pass,114,74,15,0.003,0,0,0
100,20,Pass,114,76,13,0.004,0,0,0
100,20,Pass,114,78,13,0.004,0,0,0
100,20,Pass,114,80,13,0.003,0,0,0
100,20,Pass,112,0,34,0.008,0,0,0
100,20,Pass,112,2,46,0.008,1,0,0.001
100,20,Pass,112,4,61,0.008,1,0,0.002
100,20,Pass,112,6,74,0.009,1,0,0.008
100,20,Pass,112,8,92,0.013,1,0,0.017
100,20,Pass,112,10,99,0.018,1,0.001,0.028
100,20,Pass,112,12,111,0.024,1,0.001,0.039
100,20,Pass,112,14,116,0.03,1,0.001,0.047
100,20,Pass,112,16,125,0.036,2,0.002,0.05
100,20,Pass,112,18,143,0.04,2,0.002,0.047
100,20,Pass,112,20,165,0.04,3,0.002,0.041
100,20,Pass,112,22,178,0.035,3,0.001,0.038
100,20,Pass,112,24,194,0.027,3,0.001,0.042
100,20,Pass,112,26,213,0.022,4,0.001,0.057
100,20,Pass,112,28,231,0.024,4,0.002,0.069
100,20,Pass,112,30,254,0.03,7,0.002,0.07
100,20,Pass,112,32,248,0.036,7,0.002,0.066
100,20,Pass,112,34,245,0.04,8,0.002,0.061
100,20,Pass,112,36,242,0.044,9,0.002,0.053
100,20,Pass,112,38,233,0.051,9,0.002,0.046
100,20,Pass,112,40,223,0.056,8,0.003,0.047
100,20,Pass,112,42,203,0.057,7,0.003,0.056
100,20,Pass,112,44,183,0.053,6,0.004,0.068
100,20,Pass,112,46,166,0.047,5,0.004,0.077
100,20,Pass,112,48,151,0.042,5,0.004,0.086
100,20,Pass,112,50,131,0.037,5,0.004,0.107
100,20,Pass,112,52,110,0.035,5,0.005,0.138
100,20,Pass,112,54,85,0.032,5,0.005,0.15
100,20,Pass,112,56,62,0.028,2,0.004,0.13
100,20,Pass,112,58,55,0.023,2,0.002,0.091
100,20,Pass,112,60,45,0.017,1,0.001,0.052
100,20,Pass,112,62,34,0.012,0,0,0.026
100,20,Pass,112,64,26,0.008,0,0,0.012
100,20,Pass,112,66,23,0.005,0,0,0.005
100,20,Pass,112,68,24,0.003,0,0,0.002
100,20,Pass,112,70,24,0.002,0,0,0.001
100,20,Pass,112,72,20,0.002,0,0,0
100,20,Pass,112,74,16,0.003,0,0,0.001
100,20,Pass,112,76,14,0.003,0,0,0
100,20,Pass,112,78,13,0.004,0,0,0
100,20,Pass,112,80,11,0.003,0,0,0
100,20,Pass,110,0,46,0.012,0,0,0
100,20,Pass,110,2,62,0.013,1,0,0.001
100,20,Pass,110,4,77,0.014,1,0,0.002
100,20,Pass,110,6,86,0.016,1,0,0.006
100,20,Pass,110,8,102,0.021,1,0,0.014
100,20,Pass,110,10,117,0.026,1,0.001,0.025
100,20,Pass,110,12,129,0.033,1,0.001,0.036
100,20,Pass,110,14,138,0.038,1,0.002,0.042
100,20,Pass,110,16,159,0.041,2,0.002,0.043
100,20,Pass,110,18,171,0.043,3,0.002,0.041
100,20,Pass,110,20,187,0.042,3,0.002,0.039
100,20,Pass,110,22,201,0.039,3,0.002,0.042
100,20,Pass,110,24,215,0.035,4,0.002,0.05
100,20,Pass,110,26,238,0.035,4,0.002,0.059
100,20,Pass,110,28,261,0.041,6,0.003,0.063
100,20,Pass,110,30,267,0.05,7,0.003,0.063
100,20,Pass,110,32,261,0.057,7,0.004,0.062
100,20,Pass,110,34,258,0.06,10,0.004,0.06
100,20,Pass,110,36,258,0.062,10,0.003,0.055
100,20,Pass,110,38,246,0.065,10,0.003,0.048
100,20,Pass,110,40,240,0.067,10,0.003,0.047
100,20,Pass,110,42,223,0.063,7,0.003,0.052
100,20,Pass,110,44,195,0.054,7,0.003,0.063
100,20,Pass,110,46,176,0.045,5,0.003,0.072
100,20,Pass,110,48,156,0.038,5,0.003,0.078
100,20,Pass,110,50,136,0.033,5,0.003,0.093
100,20,Pass,110,52,112,0.03,5,0.003,0.115
100,20,Pass,110,54,91,0.028,5,0.003,0.121
100,20,Pass,110,56,61,0.025,2,0.003,0.101
100,20,Pass,110,58,55,0.022,2,0.001,0.067
100,20,Pass,110,60,45,0.018,1,0.001,0.036
100,20,Pass,110,62,33,0.014,0,0,0.018
100,20,Pass,110,64,24,0.009,0,0,0.009
100,20,Pass,110,66,22,0.005,0,0,0.004
100,20,Pass,110,68,23,0.003,0,0,0.002
100,20,Pass,110,70,24,0.002,0,0,0.001
100,20,Pass,110,72,20,0.002,0,0,0.001
100,20,Pass,110,74,16,0.002,0,0,0
100,20,Pass,110,76,14,0.003,0,0,0
100,20,Pass,110,78,13,0.003,0,0,0
100,20,Pass,110,80,11,0.003,0,0,0
100,20,Pass,108,0,62,0.014,0,0,0
100,20,Pass,108,2,74,0.016,1,0,0.001
100,20,Pass,108,4,86,0.019,1,0,0.002
100,20,Pass,108,6,108,0.024,1,0,0.005
100,20,Pass,108,8,127,0.029,1,0,0.012
100,20,Pass,108,10,147,0.035,1,0.001,0.022
100,20,Pass,108,12,154,0.04,1,0.001,0.032
100,20,Pass,108,14,167,0.045,1,0.002,0.039
100,20,Pass,108,16,192,0.047,2,0.002,0.039
100,20,Pass,108,18,207,0.047,3,0.002,0.038
100,20,Pass,108,20,233,0.048,3,0.002,0.041
100,20,Pass,108,22,243,0.048,4,0.002,0.047
100,20,Pass,108,24,255,0.049,4,0.003,0.051
100,20,Pass,108,26,263,0.053,6,0.003,0.051
100,20,Pass,108,28,280,0.061,7,0.003,0.05
100,20,Pass,108,30,292,0.07,9,0.004,0.051
100,20,Pass,108,32,286,0.075,9,0.004,0.053
100,20,Pass,108,34,269,0.076,8,0.004,0.055
100,20,Pass,108,36,268,0.075,10,0.004,0.053
100,20,Pass,108,38,262,0.074,10,0.004,0.048
100,20,Pass,108,40,242,0.07,10,0.003,0.045
100,20,Pass,108,42,234,0.061,8,0.003,0.046
100,20,Pass,108,44,208,0.048,8,0.003,0.053
100,20,Pass,108,46,183,0.037,7,0.002,0.06
100,20,Pass,108,48,156,0.03,5,0.002,0.063
100,20,Pass,108,50,132,0.025,5,0.002,0.069
100,20,Pass,108,52,107,0.022,5,0.002,0.081
100,20,Pass,108,54,88,0.02,5,0.002,0.084
100,20,Pass,108,56,58,0.019,2,0.001,0.069
100,20,Pass,108,58,52,0.017,1,0.001,0.045
100,20,Pass,108,60,41,0.015,1,0,0.023
100,20,Pass,108,62,32,0.013,0,0,0.011
100,20,Pass,108,64,25,0.01,0,0,0.005
100,20,Pass,108,66,23,0.006,0,0,0.002
100,20,Pass,108,68,20,0.003,0,0,0.001
100,20,Pass,108,70,19,0.002,0,0,0
100,20,Pass,108,72,20,0.002,0,0,0
100,20,Pass,108,74,16,0.003,0,0,0
100,20,Pass,108,76,15,0.004,0,0,0
100,20,Pass,108,78,12,0.004,0,0,0
100,20,Pass,108,80,11,0.003,0,0,0
100,20,Pass,106,0,65,0.012,1,0,0.001
100,20,Pass,106,2,79,0.016,2,0,0.003
100,20,Pass,106,4,104,0.022,2,0,0.004
100,20,Pass,106,6,120,0.029,2,0,0.006
100,20,Pass,106,8,140,0.034,2,0,0.011
100,20,Pass,106,10,164,0.039,2,0.001,0.02
100,20,Pass,106,12,186,0.044,2,0.001,0.029
100,20,Pass,106,14,201,0.049,1,0.002,0.035
100,20,Pass,106,16,216,0.052,2,0.002,0.034
100,20,Pass,106,18,240,0.056,3,0.002,0.034
100,20,Pass,106,20,254,0.061,3,0.002,0.038
100,20,Pass,106,22,268,0.065,5,0.003,0.043
100,20,Pass,106,24,282,0.069,7,0.003,0.043
100,20,Pass,106,26,289,0.074,7,0.003,0.039
100,20,Pass,106,28,301,0.079,7,0.003,0.036
100,20,Pass,106,30,308,0.084,10,0.003,0.038
100,20,Pass,106,32,298,0.085,10,0.004,0.044
100,20,Pass,106,34,280,0.084,9,0.004,0.05
100,20,Pass,106,36,274,0.081,10,0.004,0.052
100,20,Pass,106,38,266,0.075,10,0.004,0.05
100,20,Pass,106,40,257,0.065,10,0.003,0.045
100,20,Pass,106,42,236,0.051,9,0.002,0.042
100,20,Pass,106,44,215,0.036,8,0.002,0.043
100,20,Pass,106,46,184,0.026,8,0.001,0.044
100,20,Pass,106,48,160,0.02,5,0.001,0.043
100,20,Pass,106,50,130,0.017,5,0.001,0.043
100,20,Pass,106,52,103,0.015,5,0.001,0.047
100,20,Pass,106,54,73,0.013,4,0.001,0.049
100,20,Pass,106,56,53,0.011,1,0,0.042
100,20,Pass,106,58,41,0.01,1,0,0.028
100,20,Pass,106,60,34,0.01,0,0,0.014
100,20,Pass,106,62,29,0.01,0,0,0.007
100,20,Pass,106,64,26,0.009,0,0,0.003
100,20,Pass,106,66,21,0.007,0,0,0.001
100,20,Pass,106,68,20,0.004,0,0,0
100,20,Pass,106,70,19,0.002,0,0,0
100,20,Pass,106,72,15,0.002,0,0,0
100,20,Pass,106,74,12,0.004,0,0,0
100,20,Pass,106,76,11,0.006,0,0,0
100,20,Pass,106,78,11,0.006,0,0,0
100,20,Pass,106,80,9,0.004,0,0,0
100,20,Pass,104,0,72,0.009,1,0,0.003
100,20,Pass,104,2,91,0.015,1,0,0.005
100,20,Pass,104,4,112,0.022,2,0,0.006
100,20,Pass,104,6,132,0.029,2,0,0.008
100,20,Pass,104,8,158,0.035,2,0,0.011
100,20,Pass,104,10,176,0.039,2,0.001,0.017
100,20,Pass,104,12,204,0.044,2,0.001,0.025
100,20,Pass,104,14,225,0.049,2,0.001,0.028
100,20,Pass,104,16,243,0.056,2,0.001,0.026
100,20,Pass,104,18,260,0.065,3,0.002,0.025
100,20,Pass,104,20,285,0.075,5,0.002,0.028
100,20,Pass,104,22,298,0.083,6,0.003,0.032
100,20,Pass,104,24,304,0.088,7,0.003,0.031
100,20,Pass,104,26,314,0.09,7,0.002,0.026
100,20,Pass,104,28,308,0.09,7,0.002,0.024
100,20,Pass,104,30,320,0.088,9,0.002,0.028
100,20,Pass,104,32,315,0.086,10,0.003,0.037
100,20,Pass,104,34,298,0.083,10,0.004,0.048
100,20,Pass,104,36,288,0.078,11,0.004,0.056
100,20,Pass,104,38,277,0.069,10,0.004,0.057
100,20,Pass,104,40,264,0.054,10,0.003,0.053
100,20,Pass,104,42,243,0.038,9,0.002,0.045
100,20,Pass,104,44,203,0.024,8,0.001,0.038
100,20,Pass,104,46,176,0.016,8,0,0.031
100,20,Pass,104,48,156,0.012,7,0,0.026
100,20,Pass,104,50,120,0.01,5,0,0.023
100,20,Pass,104,52,89,0.009,5,0,0.022
100,20,Pass,104,54,61,0.008,1,0,0.023
100,20,Pass,104,56,49,0.006,1,0,0.021
100,20,Pass,104,58,40,0.005,1,0,0.015
100,20,Pass,104,60,32,0.006,0,0,0.008
100,20,Pass,104,62,25,0.006,0,0,0.004
100,20,Pass,104,64,21,0.007,0,0,0.001
100,20,Pass,104,66,21,0.006,0,0,0.001
100,20,Pass,104,68,16,0.004,0,0,0
100,20,Pass,104,70,14,0.003,0,0,0
100,20,Pass,104,72,12,0.003,0,0,0
100,20,Pass,104,74,11,0.004,0,0,0
100,20,Pass,104,76,9,0.006,0,0,0
100,20,Pass,104,78,9,0.006,0,0,0
100,20,Pass,104,80,8,0.005,0,0,0
100,20,Pass,102,0,80,0.007,1,0,0.005
100,20,Pass,102,2,101,0.013,1,0,0.007
100,20,Pass,102,4,118,0.02,1,0,0.008
100,20,Pass,102,6,141,0.027,2,0,0.009
100,20,Pass,102,8,167,0.031,2,0,0.011
100,20,Pass,102,10,190,0.035,2,0,0.014
100,20,Pass,102,12,214,0.04,2,0.001,0.018
100,20,Pass,102,14,245,0.046,2,0.001,0.019
100,20,Pass,102,16,262,0.056,2,0.001,0.017
100,20,Pass,102,18,284,0.069,4,0.001,0.016
100,20,Pass,102,20,302,0.083,5,0.001,0.018
100,20,Pass,102,22,322,0.094,6,0.002,0.02
100,20,Pass,102,24,320,0.099,6,0.002,0.019
100,20,Pass,102,26,317,0.098,7,0.002,0.017
100,20,Pass,102,28,317,0.093,7,0.001,0.016
100,20,Pass,102,30,316,0.086,8,0.002,0.022
100,20,Pass,102,32,311,0.081,10,0.003,0.035
100,20,Pass,102,34,302,0.076,10,0.004,0.051
100,20,Pass,102,36,286,0.069,10,0.004,0.063
100,20,Pass,102,38,272,0.058,11,0.004,0.067
100,20,Pass,102,40,255,0.042,8,0.003,0.064
100,20,Pass,102,42,234,0.026,8,0.001,0.055
100,20,Pass,102,44,194,0.015,7,0.001,0.04
100,20,Pass,102,46,160,0.009,7,0,0.024
100,20,Pass,102,48,134,0.007,6,0,0.014
100,20,Pass,102,50,97,0.006,4,0,0.01
100,20,Pass,102,52,71,0.006,2,0,0.008
100,20,Pass,102,54,56,0.005,1,0,0.008
100,20,Pass,102,56,46,0.003,1,0,0.008
100,20,Pass,102,58,40,0.003,0,0,0.007
100,20,Pass,102,60,29,0.003,0,0,0.004
100,20,Pass,102,62,23,0.004,0,0,0.002
100,20,Pass,102,64,17,0.005,0,0,0.001
100,20,Pass,102,66,16,0.004,0,0,0
100,20,Pass,102,68,14,0.003,0,0,0
100,20,Pass,102,70,11,0.002,0,0,0
100,20,Pass,102,72,10,0.002,0,0,0
100,20,Pass,102,74,8,0.003,0,0,0
100,20,Pass,102,76,9,0.005,0,0,0
100,20,Pass,102,78,9,0.005,0,0,0
100,20,Pass,102,80,7,0.004,0,0,0
100,20,Pass,100,0,85,0.006,1,0,0.006
100,20,Pass,100,2,100,0.011,1,0,0.007
100,20,Pass,100,4,125,0.017,1,0,0.009
100,20,Pass,100,6,143,0.022,1,0,0.009
100,20,Pass,100,8,176,0.026,2,0,0.009
100,20,Pass,100,10,201,0.03,2,0,0.01
100,20,Pass,100,12,228,0.036,2,0,0.011
100,20,Pass,100,14,264,0.043,2,0,0.011
100,20,Pass,100,16,277,0.053,2,0.001,0.009
100,20,Pass,100,18,297,0.066,5,0.001,0.009
100,20,Pass,100,20,312,0.081,5,0.001,0.011
100,20,Pass,100,22,318,0.094,5,0.001,0.012
100,20,Pass,100,24,335,0.101,7,0.001,0.012
100,20,Pass,100,26,326,0.1,7,0.001,0.011
100,20,Pass,100,28,323,0.091,7,0.001,0.013
100,20,Pass,100,30,308,0.081,7,0.002,0.02
100,20,Pass,100,32,311,0.073,8,0.002,0.034
100,20,Pass,100,34,294,0.066,10,0.003,0.051
100,20,Pass,100,36,284,0.057,10,0.004,0.065
100,20,Pass,100,38,264,0.045,9,0.003,0.071
100,20,Pass,100,40,240,0.031,10,0.002,0.069
100,20,Pass,100,42,209,0.018,7,0.001,0.06
100,20,Pass,100,44,176,0.009,7,0,0.043
100,20,Pass,100,46,145,0.005,7,0,0.022
100,20,Pass,100,48,113,0.004,6,0,0.008
100,20,Pass,100,50,80,0.003,2,0,0.003
