GoalProbability,WeightedExpectedGoals,WeightedCount
0,0,151390.378
0.02,0,13783.462
0.06,0,1536.214
0.15,0,168.608
0.32,0,19.068
0.54,0,2.047
0.01,0,30975.216
0.03,0,7836.374
0.09,0,487.654
0.21,0,41.328
0.4,0,7.081
0.61,0,1.024
0.76,0,0.892
0.05,0,3509.754
0.13,0,167.372
0.28,0,21.48
0.49,0,4.778
0.68,0,1.044
0.8,0,0.935
0.86,0,1.535
0.07,0,980.142
0.18,0,81.091
0.35,0,7.232
0.57,0,3.526
0.74,0,0.797
0.83,0,0.991
0.87,0,1.842
0.04,0,4221.369
0.1,0,359.99
0.24,0,117.031
0.44,0,8.506
0.64,0,0.843
0.78,0,1.136
0.85,0,1.484
0.88,0,2.368
0.31,0,31.256
0.52,0,2.495
0.71,0,0.713
0.81,0,1.213
0.2,0,157.657
0.39,0,7.013
0.6,0,0.944
0.84,0,1.565
0.89,0,4.534
0.12,0,189.881
0.27,0,123.724
0.48,0,4.387
0.67,0,0.914
0.17,0,131.986
0.34,0,6.862
0.56,0,2.685
0.73,0,0.905
0.23,0,40.726
0.43,0,8.093
0.63,0,0.589
0.14,0,165.816
0.3,0,29.213
0.51,0,2.584
0.7,0,0.781
0.38,0,6.586
0.59,0,0.83
0.75,0,0.93
0.9,0,15.639
0.08,0,646.971
0.37,0,7.516
0.11,0,228.627
0.25,0,31.498
0.45,0,11.205
0.22,0,38.895
0.29,0,22.981
0.5,0,2.574
0.58,0,22.845
0.65,0,0.876
0.79,0,1.03
0.82,0,1.339
0.41,0,6.786
0.62,0,0.792
0.69,0,1.129
0.77,0,0.935
0.16,0,106.982
0.19,0,126.484
0.26,0,41.354
0.46,0,17.535
0.33,0,7.886
0.55,0,2.233
0.66,0,0.682
0.72,0,0.946
0.87,0.000909090909090909,2.135
0.89,0.000909090909090909,4.495
0.9,0.000909090909090909,13.259
0.38,0.000909090909090909,7.88
0.59,0.000909090909090909,0.829
0.75,0.000909090909090909,1.326
0.46,0.000909090909090909,14.521
0.66,0.000909090909090909,0.649
0.79,0.000909090909090909,0.897
0.55,0.000909090909090909,2.946
0.72,0.000909090909090909,0.728
0.82,0.000909090909090909,0.827
0.7,0.000909090909090909,1.02
0.81,0.000909090909090909,0.935
0.86,0.000909090909090909,2.165
0.75,0.00181818181818182,1.121
0.84,0.00181818181818182,0.969
0.87,0.00181818181818182,1.978
0.79,0.00181818181818182,0.586
0.85,0.00272727272727273,1.407
0.88,0.00181818181818182,2.702
0.82,0.00181818181818182,1.104
0.89,0.00181818181818182,3.66
0.84,0.000909090909090909,1.142
0.88,0.000909090909090909,3.265
0.87,0.00272727272727273,1.453
0.89,0.00272727272727273,5.569
0.85,0.00181818181818182,1.436
0.88,0.00363636363636364,1.27
0.89,0.00363636363636364,4.109
0.9,0.00181818181818182,11.379
0.9,0.00272727272727273,12.318
0.9,0.00363636363636364,11.542
0.12,0.000909090909090909,244.077
0.27,0.000909090909090909,86.186
0.17,0.000909090909090909,128.322
0.34,0.000909090909090909,9.851
0.56,0.000909090909090909,2.801
0.23,0.000909090909090909,38.345
0.43,0.000909090909090909,6.405
0.53,0,1.923
0.2,0.000909090909090909,147.445
0.39,0.000909090909090909,6.747
0.6,0.00181818181818182,1.171
0.76,0.000909090909090909,0.938
0.48,0.00272727272727273,8.69
0.67,0.00272727272727273,0.736
0.8,0.00181818181818182,1.315
0.34,0.00181818181818182,9.399
0.56,0.00272727272727273,2.739
0.73,0.00363636363636364,1.385
0.83,0.00272727272727273,1.328
0.63,0.00272727272727273,0.454
0.78,0.00272727272727273,0.787
0.51,0.000909090909090909,1.67
0.81,0.00181818181818182,0.769
0.71,0.000909090909090909,0.649
0.76,0.00272727272727273,1.157
0.84,0.00363636363636364,1.64
0.48,0.000909090909090909,6.824
0.67,0.00363636363636364,0.543
0.8,0.00545454545454545,0.917
0.86,0.00636363636363636,1.79
0.88,0.00454545454545455,2.133
0.56,0.00181818181818182,2.094
0.83,0.00636363636363636,0.266
0.87,0.00727272727272727,1.661
0.89,0.00545454545454545,3.504
0.63,0.000909090909090909,0.453
0.78,0.00363636363636364,0.491
0.85,0.00545454545454545,1.277
0.88,0.00636363636363636,1.202
0.89,0.00454545454545455,5.147
0.86,0.00272727272727273,1.893
0.86,0.00181818181818182,0.805
0.84,0.00272727272727273,1.289
0.87,0.00454545454545455,2.293
0.86,0.00454545454545455,1.416
0.88,0.00818181818181818,2.747
0.89,0.00909090909090909,3.673
0.9,0.00636363636363636,10.569
0.83,0.00181818181818182,0.699
0.87,0.00545454545454545,0.839
0.89,0.0109090909090909,3.618
0.9,0.00818181818181818,7.01
0.9,0.00454545454545455,8.981
0.89,0.00818181818181818,2.75
0.88,0.00272727272727273,1.815
0.9,0.00727272727272727,7.642
0.9,0.00909090909090909,7.727
0.9,0.01,7.299
0.9,0.00545454545454545,7.784
0.36,0,6.25
0.13,0.000909090909090909,194.974
0.28,0.000909090909090909,19.672
0.49,0.000909090909090909,5.911
0.07,0.000909090909090909,1084.575
0.18,0.00181818181818182,97.933
0.35,0.00181818181818182,7.373
0.57,0.000909090909090909,2.541
0.1,0.000909090909090909,422.693
0.24,0.00181818181818182,61.041
0.44,0.00181818181818182,7.897
0.64,0.00181818181818182,1.165
0.78,0.000909090909090909,1.013
0.15,0.000909090909090909,152.008
0.31,0.00181818181818182,33.034
0.52,0.00181818181818182,1.139
0.6,0.000909090909090909,0.416
0.4,0.000909090909090909,8.59
0.61,0.000909090909090909,1.298
0.28,0.00181818181818182,18.084
0.49,0.00272727272727273,3.662
0.68,0.00272727272727273,0.923
0.8,0.00272727272727273,0.736
0.18,0.000909090909090909,90.677
0.35,0.00272727272727273,9.363
0.57,0.00454545454545455,3.032
0.74,0.00545454545454545,0.513
0.83,0.00454545454545455,0.959
0.24,0.000909090909090909,86.453
0.44,0.00363636363636364,7.772
0.64,0.00636363636363636,0.664
0.78,0.00636363636363636,0.569
0.31,0.000909090909090909,33.966
0.52,0.00272727272727273,1.756
0.71,0.00454545454545455,1.072
0.81,0.00545454545454545,1.158
0.8,0.000909090909090909,0.956
0.76,0.00181818181818182,0.813
0.68,0.00363636363636364,0.722
0.8,0.00636363636363636,1.061
0.88,0.00545454545454545,2.527
0.57,0.00272727272727273,2.59
0.74,0.00636363636363636,1.136
0.83,0.0109090909090909,0.843
0.87,0.0118181818181818,0.872
0.44,0.000909090909090909,10.32
0.64,0.00272727272727273,0.923
0.78,0.00818181818181818,0.679
0.85,0.0127272727272727,0.486
0.88,0.0145454545454545,1.044
0.71,0.00272727272727273,0.547
0.81,0.00636363636363636,1.292
0.86,0.0109090909090909,0.399
0.88,0.0118181818181818,0.887
0.87,0.00636363636363636,1.969
0.89,0.00636363636363636,4.658
0.87,0.00363636363636364,1.609
0.86,0.00545454545454545,1.507
0.74,0.000909090909090909,0.79
0.83,0.00363636363636364,1.074
0.87,0.00909090909090909,0.686
0.89,0.0145454545454545,3.729
0.89,0.0163636363636364,0.606
0.9,0.0127272727272727,6.93
0.85,0.00454545454545455,0.359
0.88,0.0109090909090909,1.247
0.89,0.0181818181818182,1.962
0.89,0.02,2.151
0.9,0.0154545454545455,5.035
0.86,0.00363636363636364,0.904
0.88,0.00909090909090909,1.388
0.9,0.0163636363636364,3.577
0.9,0.0145454545454545,3.713
0.9,0.0172727272727273,4.402
0.9,0.02,4.297
0.9,0.0109090909090909,7.708
0.9,0.0118181818181818,3.854
0.9,0.0136363636363636,2.437
0.47,0,9.081
0.36,0.000909090909090909,6.519
0.58,0.000909090909090909,23.026
0.11,0.000909090909090909,299.335
0.25,0.00181818181818182,30.762
0.45,0.00272727272727273,8.935
0.65,0.00181818181818182,0.515
0.15,0.00181818181818182,170.518
0.32,0.00272727272727273,20.669
0.53,0.00272727272727273,0.937
0.71,0.00181818181818182,0.467
0.21,0.000909090909090909,44.35
0.4,0.00181818181818182,8.804
0.61,0.00272727272727273,1.233
0.68,0.000909090909090909,0.823
0.66,0.00181818181818182,0.854
0.36,0.00181818181818182,7.004
0.58,0.00363636363636364,20.221
0.74,0.00454545454545455,0.646
0.45,0.00363636363636364,11.171
0.65,0.00636363636363636,0.342
0.79,0.00727272727272727,0.61
0.32,0.00181818181818182,18.466
0.53,0.00454545454545455,1.792
0.71,0.00818181818181818,0.374
0.82,0.00909090909090909,1.12
0.61,0.00363636363636364,0.86
0.76,0.00636363636363636,0.873
0.84,0.00727272727272727,1.156
0.68,0.00181818181818182,0.868
0.8,0.00363636363636364,0.836
0.83,0.000909090909090909,1.288
0.67,0.000909090909090909,0.703
0.77,0.000909090909090909,0.726
0.67,0.00181818181818182,0.57
0.79,0.00272727272727273,0.75
0.85,0.00363636363636364,1.069
0.58,0.00181818181818182,19.678
0.83,0.00818181818181818,0.976
0.45,0.000909090909090909,11.624
0.65,0.00363636363636364,0.566
0.79,0.00818181818181818,1.058
0.85,0.0136363636363636,0.53
0.88,0.0154545454545455,1.704
0.89,0.0118181818181818,2.185
0.53,0.000909090909090909,1.932
0.82,0.01,0.413
0.87,0.0163636363636364,1.24
0.89,0.0190909090909091,0.681
0.76,0.00363636363636364,0.815
0.84,0.00818181818181818,0.659
0.88,0.0136363636363636,2.006
0.89,0.0154545454545455,1.143
0.89,0.0127272727272727,1.857
0.89,0.0218181818181818,2.36
0.89,0.0236363636363636,0.854
0.9,0.0263636363636364,1.878
0.9,0.0209090909090909,2.249
0.9,0.0218181818181818,2.344
0.89,0.00727272727272727,1.87
0.42,0,6.373
0.9,0.0190909090909091,2.755
0.9,0.0236363636363636,1.684
0.06,0.000909090909090909,1563.092
0.05,0.000909090909090909,2649.64
0.04,0.000909090909090909,3467.714
0.24,0.00272727272727273,65.103
0.14,0.000909090909090909,186.157
0.16,0.000909090909090909,125.675
0.33,0.00181818181818182,6.79
0.54,0.00181818181818182,1.842
0.22,0.000909090909090909,37.337
0.41,0.00181818181818182,8.156
0.62,0.00272727272727273,0.311
0.29,0.000909090909090909,22.335
0.5,0.00181818181818182,1.43
0.69,0.00181818181818182,0.528
0.62,0.000909090909090909,1.018
0.63,0.00363636363636364,0.632
0.85,0.000909090909090909,1.008
0.33,0.000909090909090909,8.121
0.54,0.00363636363636364,1.149
0.72,0.00636363636363636,0.845
0.82,0.00636363636363636,1.066
0.62,0.00454545454545455,0.519
0.77,0.00727272727272727,0.926
0.5,0.000909090909090909,1.976
0.69,0.00363636363636364,0.737
0.74,0.00181818181818182,0.45
0.63,0.00181818181818182,0.669
0.75,0.00272727272727273,0.512
0.81,0.00272727272727273,0.741
0.77,0.00454545454545455,0.415
0.87,0.00818181818181818,0.633
0.54,0.000909090909090909,1.896
0.72,0.00272727272727273,0.954
0.82,0.00818181818181818,0.315
0.87,0.0127272727272727,1.45
0.77,0.00363636363636364,0.495
0.84,0.00909090909090909,0.706
0.89,0.0172727272727273,1.884
0.69,0.000909090909090909,0.408
0.86,0.00818181818181818,2.203
0.88,0.0127272727272727,0.467
0.82,0.00272727272727273,0.828
0.89,0.01,1.483
0.89,0.0136363636363636,0.986
0.9,0.0245454545454545,0.866
0.9,0.0181818181818182,1.309
0.06,0.00181818181818182,1254.622
0.24,0.00363636363636364,43.085
0.24,0.00454545454545455,38.272
0.24,0.00545454545454545,34.99
0.14,0.00181818181818182,175.355
0.64,0.000909090909090909,0.836
0.42,0.000909090909090909,6.92
0.57,0.00181818181818182,3.919
0.65,0.000909090909090909,0.607
0.74,0.00363636363636364,0.512
0.81,0.00454545454545455,0.748
0.69,0.00272727272727273,0.553
0.8,0.00454545454545455,0.582
0.02,0.000909090909090909,6135.317
0.41,0.000909090909090909,6.712
0.53,0.00181818181818182,1.226
0.79,0.00454545454545455,0.402
0.88,0.00727272727272727,0.813
0.03,0.000909090909090909,4883.259
0.05,0.00181818181818182,1570.016
0.23,0.00181818181818182,37.197
0.24,0.00636363636363636,22.074
0.19,0.000909090909090909,122.608
0.23,0.00272727272727273,29.662
0.13,0.00181818181818182,222.72
0.14,0.00272727272727273,187.17
0.24,0.00727272727272727,17.753
0.15,0.00272727272727273,147.96
0.15,0.00363636363636364,125.484
0.14,0.00363636363636364,153.488
0.32,0.000909090909090909,16.381
0.3,0.000909090909090909,25.25
0.62,0.00181818181818182,0.333
0.77,0.00181818181818182,0.482
0.81,0.00363636363636364,0.307
0.82,0.00363636363636364,0.982
0.77,0.00272727272727273,0.645
0.2,0.00181818181818182,128.895
0.09,0.000909090909090909,541.023
0.25,0.000909090909090909,30.282
0.12,0.00181818181818182,236.815
0.17,0.00181818181818182,123.684
0.11,0.00181818181818182,276.483
0.07,0.00181818181818182,882.289
0.13,0.00272727272727273,181.255
0.08,0.00272727272727273,543.5
0.26,0.000909090909090909,34.865
0.19,0.00181818181818182,112.121
0.09,0.00181818181818182,527.893
0.16,0.00181818181818182,111.796
0.1,0.00181818181818182,372.542
0.22,0.00181818181818182,39.488
0.08,0.000909090909090909,717.011
0.04,0.00181818181818182,2008.593
0.05,0.00272727272727273,1023.098
0.21,0.00181818181818182,47.463
0.23,0.00363636363636364,35.817
0.73,0.000909090909090909,0.425
0.2,0.00272727272727273,110.028
0.2,0.00363636363636364,91.908
0.2,0.00454545454545455,76.103
0.26,0.00272727272727273,27.406
0.18,0.00363636363636364,86.513
0.27,0.00272727272727273,65.479
0.19,0.00363636363636364,81.759
0.13,0.00363636363636364,162.118
0.27,0.00181818181818182,74.112
0.19,0.00272727272727273,109.449
0.08,0.00181818181818182,670.527
0.12,0.00272727272727273,226.565
0.26,0.00181818181818182,35.241
0.29,0.00363636363636364,22.423
0.22,0.00545454545454545,31.524
0.15,0.00545454545454545,114.867
0.1,0.00363636363636364,276.433
0.3,0.00454545454545455,25.502
0.22,0.00636363636363636,26.723
0.15,0.00454545454545455,108.812
0.09,0.00272727272727273,455.2
0.37,0.00272727272727273,7.492
0.29,0.00272727272727273,22.214
0.22,0.00363636363636364,39.137
0.16,0.00363636363636364,123.538
0.32,0.00454545454545455,13.685
0.25,0.00636363636363636,19.472
0.18,0.00545454545454545,72.822
0.12,0.00363636363636364,183.377
0.32,0.00545454545454545,10.9
0.25,0.00727272727272727,19.286
0.18,0.00636363636363636,58.874
0.11,0.00363636363636364,240.896
0.31,0.00454545454545455,29.662
0.16,0.00545454545454545,81.007
0.1,0.00272727272727273,321.368
0.35,0.000909090909090909,7.713
0.38,0.00181818181818182,8.264
0.39,0.00272727272727273,5.897
0.28,0.00272727272727273,18.498
0.3,0.00181818181818182,24.554
0.25,0.00272727272727273,22.13
0.18,0.00272727272727273,100.311
0.33,0.00363636363636364,6.926
0.27,0.00454545454545455,39.684
0.34,0.00454545454545455,9.478
0.27,0.00545454545454545,34.553
0.19,0.00454545454545455,78.187
0.32,0.00363636363636364,19.496
0.17,0.00272727272727273,131.777
0.37,0.00181818181818182,7.938
0.39,0.00181818181818182,7.042
0.29,0.00181818181818182,21.591
0.2,0.00545454545454545,46.995
0.21,0.00272727272727273,44.017
0.33,0.00454545454545455,10.592
0.41,0.00272727272727273,6.759
0.36,0.00545454545454545,8.647
0.29,0.00727272727272727,14.927
0.21,0.00636363636363636,26.003
0.42,0.00181818181818182,7.3
0.37,0.00454545454545455,9.662
0.3,0.00545454545454545,20.171
0.23,0.00454545454545455,34.961
0.16,0.00272727272727273,117.523
0.22,0.00272727272727273,40.647
0.13,0.00454545454545455,141.514
0.11,0.00272727272727273,266.379
0.29,0.00454545454545455,18.551
0.23,0.00636363636363636,28.383
0.17,0.00545454545454545,64.666
0.12,0.00454545454545455,183.509
0.36,0.00727272727272727,10.17
0.3,0.01,12.898
0.22,0.00909090909090909,26.669
0.16,0.00636363636363636,71.99
0.39,0.00818181818181818,7.673
