x,y,WeightedCount,WeightedExpectedGoals,GoalProbability
18,60,0.012,0,0
18,62,0.022,0,0
18,64,0.029,0,0
18,66,0.027,0,0
18,68,0.017,0,0
18,70,0.008,0,0
20,56,0.008,0,0
20,58,0.031,0,0
20,60,0.084,0,0
20,62,0.158,0,0
20,64,0.207,0,0
20,66,0.189,0,0
20,68,0.121,0,0
20,70,0.054,0,0
20,72,0.017,0,0
22,54,0.007,0,0
22,56,0.04,0,0
22,58,0.155,0,0
22,60,0.419,0,0
22,62,0.788,0,0
22,64,1.032,0,0
22,66,0.943,0,0
22,68,0.601,0,0
22,70,0.267,0,0
22,72,0.083,0,0
22,74,0.018,0,0
24,54,0.025,0,0
24,56,0.139,0,0
24,58,0.539,0,0
24,60,1.454,0,0
24,62,2.734,0,0
24,64,3.583,0,0
24,66,3.274,0,0
24,68,2.086,0,0
24,70,0.926,0,0
24,72,0.287,0,0
24,74,0.062,0,0
24,76,0.009,0,0
26,52,0.008,0,0
26,54,0.061,0,0
26,56,0.337,0,0
26,58,1.305,0,0
26,60,3.519,0,0
26,62,6.616,0,0
26,64,8.672,0,0
26,66,7.939,0,0
26,68,5.079,0,0
26,70,2.285,0,0
26,72,0.737,0,0
26,74,0.179,0,0
26,76,0.036,0,0
28,52,0.013,0,0
28,54,0.103,0,0
28,56,0.569,0,0
28,58,2.202,0,0
28,60,5.938,0,0
28,62,11.171,0,0
28,64,14.665,0,0
28,66,13.47,0,0
28,68,8.728,0,0
28,70,4.079,0,0
28,72,1.461,0,0
28,74,0.446,0,0
28,76,0.13,0,0
28,78,0.031,0,0
28,80,0.007,0,0
30,44,0.006,0,0
30,46,0.014,0,0
30,48,0.021,0,0
30,50,0.022,0,0
30,52,0.031,0,0
30,54,0.129,0,0
30,56,0.67,0,0
30,58,2.59,0,0
30,60,6.991,0,0
30,62,13.169,0,0
30,64,17.384,0,0
30,66,16.229,0,0
30,68,11.027,0,0
30,70,5.86,0,0.001
30,72,2.754,0,0.001
30,74,1.234,0,0.001
30,76,0.489,0,0.001
30,78,0.142,0,0
30,80,0.033,0,0
32,42,0.015,0,0
32,44,0.047,0,0
32,46,0.101,0,0
32,48,0.153,0,0
32,50,0.162,0,0
32,52,0.137,0,0
32,54,0.174,0,0
32,56,0.594,0,0
32,58,2.15,0,0
32,60,5.769,0,0
32,62,10.927,0,0
32,64,14.719,0,0
32,66,14.624,0,0.001
32,68,11.655,0,0.001
32,70,8.429,0,0.002
32,72,5.768,0,0.003
32,74,3.385,0,0.003
32,76,1.522,0,0.003
32,78,0.49,0,0.002
32,80,0.113,0,0.002
34,40,0.017,0,0
34,42,0.077,0,0
34,44,0.24,0,0
34,46,0.522,0,0
34,48,0.79,0,0
34,50,0.847,0,0
34,52,0.665,0,0
34,54,0.474,0,0
34,56,0.594,0,0
34,58,1.432,0,0
34,60,3.49,0,0
34,62,6.618,0,0.001
34,64,9.631,0,0.001
34,66,11.694,0,0.003
34,68,13.192,0,0.004
34,70,13.78,0.001,0.005
34,72,11.894,0.001,0.005
34,74,7.698,0,0.005
34,76,3.569,0,0.004
34,78,1.163,0,0.004
34,80,0.266,0,0.004
36,38,0.01,0,0
36,40,0.062,0,0
36,42,0.278,0,0
36,44,0.865,0,0
36,46,1.878,0,0
36,48,2.858,0,0
36,50,3.069,0,0
36,52,2.433,0,0
36,54,1.678,0,0
36,56,1.379,0,0
36,58,1.564,0,0
36,60,2.213,0,0.001
36,62,3.607,0,0.003
36,64,6.272,0,0.006
36,66,10.991,0.001,0.009
36,68,17.406,0.002,0.01
36,70,21.898,0.004,0.01
36,72,20.25,0.003,0.009
36,74,13.331,0.001,0.008
36,76,6.171,0,0.008
36,78,2,0,0.007
36,80,0.454,0,0.006
38,38,0.024,0,0
38,40,0.156,0,0
38,42,0.697,0,0
38,44,2.17,0,0
38,46,4.72,0,0
38,48,7.184,0,0
38,50,7.768,0,0
38,52,6.333,0,0
38,54,4.694,0,0
38,56,4.052,0,0
38,58,3.816,0,0
38,60,3.309,0,0.001
38,62,3.279,0,0.006
38,64,5.687,0,0.013
38,66,12.323,0.002,0.016
38,68,22.047,0.006,0.016
38,70,28.815,0.01,0.015
38,72,26.712,0.008,0.014
38,74,17.405,0.003,0.013
38,76,7.943,0.001,0.012
38,78,2.54,0,0.011
38,80,0.568,0,0.01
40,38,0.043,0,0
40,40,0.285,0,0
40,42,1.246,0,0
40,44,3.84,0,0
40,46,8.31,0,0
40,48,12.64,0,0
40,50,13.776,0,0
40,52,11.649,0,0
40,54,9.517,0,0
40,56,9.178,0,0
40,58,8.909,0,0
40,60,7.1,0,0.001
40,62,5.266,0,0.006
40,64,6.642,0,0.016
40,66,13.325,0.003,0.02
40,68,23.38,0.009,0.021
40,70,29.953,0.015,0.02
40,72,27.178,0.012,0.019
40,74,17.341,0.004,0.018
40,76,7.765,0.001,0.017
40,78,2.433,0,0.016
40,80,0.535,0,0.015
42,36,0.006,0,0
42,38,0.076,0,0
42,40,0.411,0,0
42,42,1.666,0,0
42,44,4.917,0,0
42,46,10.404,0,0
42,48,15.677,0,0
42,50,17.199,0,0
42,52,15.217,0,0
42,54,13.882,0,0
42,56,14.884,0,0
42,58,15.064,0,0
42,60,12.067,0,0
42,62,8.379,0,0.003
42,64,8.263,0,0.013
42,66,13.323,0.002,0.02
42,68,20.867,0.007,0.023
42,70,24.996,0.012,0.024
42,72,21.682,0.009,0.024
42,74,13.399,0.003,0.023
42,76,5.848,0.001,0.022
42,78,1.798,0,0.021
42,80,0.384,0,0.02
44,36,0.023,0,0
44,38,0.153,0,0
44,40,0.641,0,0
44,42,2.085,0,0
44,44,5.248,0,0
44,46,10.045,0,0
44,48,14.325,0,0
44,50,15.47,0,0
44,52,14.288,0,0
44,54,14.563,0,0
44,56,17.107,0,0
44,58,17.977,0,0
44,60,14.843,0,0
44,62,10.947,0,0.002
44,64,10.647,0,0.007
44,66,14.164,0.001,0.013
44,68,18.02,0.003,0.018
44,70,18.443,0.005,0.022
44,72,14.385,0.004,0.024
44,74,8.318,0.001,0.026
44,76,3.514,0,0.026
44,78,1.087,0,0.026
44,80,0.252,0,0.027
46,34,0.011,0,0
