x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
72,48,Pass,120,0,2,0,0,0,0
72,48,Pass,120,2,2,0,0,0,0
72,48,Pass,120,4,3,0.001,0,0,0
72,48,Pass,120,6,3,0.002,0,0,0
72,48,Pass,120,8,4,0.004,0,0,0
72,48,Pass,120,10,4,0.005,0,0,0
72,48,Pass,120,12,5,0.005,0,0,0.001
72,48,Pass,120,14,5,0.003,0,0,0.004
72,48,Pass,120,16,5,0.002,0,0,0.019
72,48,Pass,120,18,4,0.001,0,0,0.069
72,48,Pass,120,20,4,0,0,0,0.138
72,48,Pass,120,22,3,0,0,0,0.154
72,48,Pass,120,24,3,0,0,0,0.13
72,48,Pass,120,26,3,0,0,0,0.094
72,48,Pass,120,28,3,0,0,0,0.06
72,48,Pass,120,30,3,0,0,0,0.034
72,48,Pass,120,32,4,0,0,0,0.016
72,48,Pass,120,34,3,0,0,0,0
72,48,Pass,120,36,4,0,0,0,0
72,48,Pass,120,38,4,0,0,0,0
72,48,Pass,120,40,5,0,0,0,0
72,48,Pass,120,42,6,0,0,0,0
72,48,Pass,120,44,5,0,0,0,0
72,48,Pass,120,46,6,0.001,0,0,0
72,48,Pass,120,48,11,0.001,0,0,0
72,48,Pass,120,50,10,0.002,0,0,0
72,48,Pass,120,52,10,0.002,0,0,0
72,48,Pass,120,54,13,0.002,0,0,0
72,48,Pass,120,56,12,0.003,0,0,0
72,48,Pass,120,58,12,0.004,0,0,0
72,48,Pass,120,60,12,0.005,0,0,0
72,48,Pass,120,62,10,0.005,0,0,0
72,48,Pass,120,64,10,0.003,0,0,0
72,48,Pass,120,66,10,0.002,0,0,0
72,48,Pass,120,68,11,0.001,0,0,0
72,48,Pass,120,70,11,0,0,0,0
72,48,Pass,120,72,10,0,0,0,0.001
72,48,Pass,120,74,9,0,0,0,0.001
72,48,Pass,120,76,8,0,0,0,0.001
72,48,Pass,120,78,6,0,0,0,0
72,48,Pass,120,80,5,0,0,0,0
72,48,Pass,118,0,4,0,0,0,0
72,48,Pass,118,2,4,0,0,0,0
72,48,Pass,118,4,4,0.001,0,0,0
72,48,Pass,118,6,4,0.002,0,0,0
72,48,Pass,118,8,7,0.003,0,0,0
72,48,Pass,118,10,7,0.004,0,0,0
72,48,Pass,118,12,8,0.004,0,0,0.001
72,48,Pass,118,14,7,0.003,0,0,0.004
72,48,Pass,118,16,7,0.001,0,0,0.018
72,48,Pass,118,18,5,0.001,0,0,0.066
