x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
92,50,Pass,120,0,5,0,0,0,0
92,50,Pass,120,2,5,0,0,0,0
92,50,Pass,120,4,5,0,0,0,0
92,50,Pass,120,6,5,0.001,0,0,0
92,50,Pass,120,8,6,0.001,0,0,0
92,50,Pass,120,10,8,0.002,0,0,0
92,50,Pass,120,12,12,0.003,0,0,0
92,50,Pass,120,14,13,0.002,0,0,0
92,50,Pass,120,16,13,0.001,0,0,0.002
92,50,Pass,120,18,13,0.001,0,0,0.01
92,50,Pass,120,20,17,0,0,0,0.048
92,50,Pass,120,22,13,0,0,0,0.069
92,50,Pass,120,24,15,0.001,0,0,0.055
92,50,Pass,120,26,19,0.002,0,0,0.058
92,50,Pass,120,28,24,0.003,1,0,0.075
92,50,Pass,120,30,25,0.005,1,0,0.095
92,50,Pass,120,32,24,0.005,0,0.001,0.114
92,50,Pass,120,34,31,0.004,0,0.001,0.128
92,50,Pass,120,36,37,0.003,0,0,0.135
92,50,Pass,120,38,43,0.001,1,0,0.128
92,50,Pass,120,40,50,0.001,1,0,0.094
92,50,Pass,120,42,54,0.001,1,0,0.06
92,50,Pass,120,44,61,0.001,1,0,0.052
92,50,Pass,120,46,62,0.002,2,0,0.056
92,50,Pass,120,48,66,0.004,2,0,0.063
92,50,Pass,120,50,60,0.007,2,0,0.065
92,50,Pass,120,52,67,0.012,2,0.001,0.062
92,50,Pass,120,54,68,0.017,2,0.001,0.056
92,50,Pass,120,56,70,0.02,2,0.001,0.051
92,50,Pass,120,58,67,0.021,1,0.001,0.048
92,50,Pass,120,60,71,0.019,2,0.001,0.046
92,50,Pass,120,62,73,0.015,2,0.001,0.04
92,50,Pass,120,64,76,0.011,2,0,0.028
92,50,Pass,120,66,68,0.009,1,0,0.017
92,50,Pass,120,68,63,0.008,1,0,0.015
92,50,Pass,120,70,54,0.007,1,0,0.024
92,50,Pass,120,72,44,0.006,1,0,0.046
92,50,Pass,120,74,41,0.005,1,0,0.077
92,50,Pass,120,76,33,0.004,1,0,0.09
92,50,Pass,120,78,26,0.004,1,0,0.068
92,50,Pass,120,80,18,0.003,1,0,0.037
92,50,Pass,118,0,6,0,0,0,0
92,50,Pass,118,2,8,0,0,0,0
92,50,Pass,118,4,9,0,0,0,0
92,50,Pass,118,6,9,0.001,0,0,0
92,50,Pass,118,8,13,0.002,0,0,0
92,50,Pass,118,10,15,0.003,0,0,0
92,50,Pass,118,12,17,0.004,0,0,0
92,50,Pass,118,14,16,0.003,0,0,0.001
92,50,Pass,118,16,17,0.002,0,0,0.003
92,50,Pass,118,18,16,0.001,0,0,0.019
92,50,Pass,118,20,20,0.001,0,0,0.073
92,50,Pass,118,22,23,0.001,0,0,0.109
