x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
84,40,Pass,120,0,4,0.008,0,0,0
84,40,Pass,120,2,4,0.009,0,0,0
84,40,Pass,120,4,4,0.009,0,0,0
84,40,Pass,120,6,6,0.006,0,0,0
84,40,Pass,120,8,9,0.004,0,0,0
84,40,Pass,120,10,11,0.002,0,0,0
84,40,Pass,120,12,16,0.001,0,0,0.001
84,40,Pass,120,14,18,0,0,0,0.003
84,40,Pass,120,16,20,0.001,0,0,0.005
84,40,Pass,120,18,20,0.001,0,0,0.006
84,40,Pass,120,20,19,0.002,0,0,0.005
84,40,Pass,120,22,14,0.003,0,0,0.005
84,40,Pass,120,24,16,0.003,0,0,0.004
84,40,Pass,120,26,14,0.002,0,0,0.003
84,40,Pass,120,28,18,0.001,2,0,0.005
84,40,Pass,120,30,18,0.001,2,0,0.007
84,40,Pass,120,32,14,0,1,0,0.007
84,40,Pass,120,34,16,0,1,0,0.007
84,40,Pass,120,36,15,0,1,0,0.004
84,40,Pass,120,38,14,0,0,0,0.001
84,40,Pass,120,40,15,0,0,0,0
84,40,Pass,120,42,18,0,1,0,0.002
84,40,Pass,120,44,21,0.001,1,0,0.003
84,40,Pass,120,46,23,0.001,1,0,0.002
84,40,Pass,120,48,25,0.003,1,0,0.001
84,40,Pass,120,50,26,0.005,1,0,0.001
84,40,Pass,120,52,27,0.009,0,0,0
84,40,Pass,120,54,28,0.013,0,0,0
84,40,Pass,120,56,26,0.014,0,0,0
84,40,Pass,120,58,28,0.012,0,0,0
84,40,Pass,120,60,27,0.009,0,0,0
84,40,Pass,120,62,26,0.006,0,0,0
84,40,Pass,120,64,26,0.006,0,0,0
84,40,Pass,120,66,22,0.006,0,0,0
84,40,Pass,120,68,25,0.007,0,0,0
84,40,Pass,120,70,21,0.005,0,0,0.001
84,40,Pass,120,72,18,0.003,0,0,0.002
84,40,Pass,120,74,16,0.002,0,0,0.005
84,40,Pass,120,76,14,0.001,0,0,0.008
84,40,Pass,120,78,10,0,0,0,0.006
84,40,Pass,120,80,6,0,0,0,0.002
84,40,Pass,118,0,5,0.01,0,0,0
84,40,Pass,118,2,8,0.011,0,0,0
84,40,Pass,118,4,10,0.009,0,0,0
84,40,Pass,118,6,13,0.006,0,0,0
84,40,Pass,118,8,18,0.003,0,0,0
84,40,Pass,118,10,23,0.002,0,0,0
84,40,Pass,118,12,26,0.001,0,0,0.002
84,40,Pass,118,14,27,0.001,0,0,0.005
84,40,Pass,118,16,27,0.002,0,0,0.007
84,40,Pass,118,18,26,0.004,0,0,0.008
84,40,Pass,118,20,26,0.006,0,0,0.007
84,40,Pass,118,22,28,0.008,0,0,0.006
84,40,Pass,118,24,28,0.007,2,0,0.006
84,40,Pass,118,26,27,0.005,2,0,0.006
84,40,Pass,118,28,27,0.003,2,0,0.007
84,40,Pass,118,30,28,0.001,2,0,0.01
84,40,Pass,118,32,28,0.001,2,0,0.011
84,40,Pass,118,34,25,0.001,2,0,0.007
84,40,Pass,118,36,27,0.001,2,0,0.003
84,40,Pass,118,38,22,0.001,1,0,0.001
84,40,Pass,118,40,25,0.001,2,0,0.003
84,40,Pass,118,42,28,0.002,1,0,0.005
84,40,Pass,118,44,30,0.002,1,0,0.006
84,40,Pass,118,46,32,0.003,1,0,0.005
84,40,Pass,118,48,36,0.005,1,0,0.003
84,40,Pass,118,50,42,0.009,1,0,0.002
84,40,Pass,118,52,42,0.013,1,0,0.001
84,40,Pass,118,54,41,0.015,1,0,0.001
84,40,Pass,118,56,40,0.016,0,0,0.001
84,40,Pass,118,58,39,0.013,0,0,0
84,40,Pass,118,60,36,0.01,0,0,0
84,40,Pass,118,62,38,0.008,0,0,0
84,40,Pass,118,64,38,0.008,0,0,0
84,40,Pass,118,66,36,0.009,0,0,0.001
84,40,Pass,118,68,33,0.009,0,0,0.002
84,40,Pass,118,70,30,0.008,0,0,0.004
84,40,Pass,118,72,25,0.005,0,0,0.008
84,40,Pass,118,74,20,0.003,0,0,0.016
84,40,Pass,118,76,17,0.001,0,0,0.022
84,40,Pass,118,78,14,0.001,0,0,0.018
84,40,Pass,118,80,11,0.001,0,0,0.007
84,40,Pass,116,0,8,0.011,0,0,0
84,40,Pass,116,2,10,0.011,0,0,0
84,40,Pass,116,4,15,0.008,0,0,0
84,40,Pass,116,6,23,0.005,0,0,0
84,40,Pass,116,8,24,0.003,0,0,0
84,40,Pass,116,10,29,0.002,0,0,0.001
84,40,Pass,116,12,32,0.002,0,0,0.003
84,40,Pass,116,14,32,0.003,0,0,0.006
84,40,Pass,116,16,33,0.004,0,0,0.009
84,40,Pass,116,18,38,0.008,0,0,0.01
84,40,Pass,116,20,38,0.013,1,0,0.01
84,40,Pass,116,22,42,0.015,2,0,0.009
84,40,Pass,116,24,39,0.014,2,0,0.009
84,40,Pass,116,26,35,0.009,2,0,0.011
84,40,Pass,116,28,36,0.005,2,0,0.016
84,40,Pass,116,30,33,0.003,2,0,0.021
84,40,Pass,116,32,33,0.003,2,0,0.018
84,40,Pass,116,34,34,0.002,2,0,0.011
84,40,Pass,116,36,34,0.002,3,0,0.005
84,40,Pass,116,38,32,0.002,3,0,0.004
84,40,Pass,116,40,37,0.004,3,0,0.006
84,40,Pass,116,42,40,0.005,3,0,0.009
84,40,Pass,116,44,42,0.007,2,0,0.012
84,40,Pass,116,46,46,0.008,2,0,0.013
84,40,Pass,116,48,47,0.009,2,0,0.009
84,40,Pass,116,50,51,0.012,2,0,0.005
84,40,Pass,116,52,54,0.015,2,0,0.003
84,40,Pass,116,54,56,0.017,1,0,0.002
84,40,Pass,116,56,58,0.016,1,0,0.002
84,40,Pass,116,58,52,0.014,0,0,0.001
84,40,Pass,116,60,52,0.012,0,0,0.001
84,40,Pass,116,62,52,0.011,0,0,0.001
84,40,Pass,116,64,49,0.01,0,0,0.001
84,40,Pass,116,66,44,0.011,0,0,0.002
84,40,Pass,116,68,43,0.011,0,0,0.005
84,40,Pass,116,70,36,0.009,0,0,0.012
84,40,Pass,116,72,34,0.007,0,0,0.023
84,40,Pass,116,74,28,0.004,0,0,0.036
84,40,Pass,116,76,23,0.002,0,0,0.044
84,40,Pass,116,78,20,0.001,0,0,0.038
84,40,Pass,116,80,15,0.001,0,0,0.02
84,40,Pass,114,0,11,0.009,0,0,0
84,40,Pass,114,2,15,0.008,0,0,0
84,40,Pass,114,4,21,0.006,0,0,0
84,40,Pass,114,6,26,0.004,0,0,0
84,40,Pass,114,8,29,0.003,0,0,0.001
84,40,Pass,114,10,34,0.004,1,0,0.002
84,40,Pass,114,12,37,0.005,1,0,0.004
84,40,Pass,114,14,39,0.006,1,0,0.007
84,40,Pass,114,16,42,0.008,1,0,0.01
84,40,Pass,114,18,50,0.013,1,0,0.012
84,40,Pass,114,20,56,0.019,2,0,0.012
84,40,Pass,114,22,55,0.022,3,0,0.013
84,40,Pass,114,24,53,0.02,2,0,0.015
84,40,Pass,114,26,49,0.014,2,0,0.022
84,40,Pass,114,28,46,0.009,2,0,0.035
84,40,Pass,114,30,44,0.007,2,0,0.041
84,40,Pass,114,32,43,0.006,2,0,0.031
84,40,Pass,114,34,46,0.006,2,0,0.017
84,40,Pass,114,36,46,0.005,3,0,0.008
84,40,Pass,114,38,52,0.006,4,0,0.006
84,40,Pass,114,40,53,0.008,4,0,0.009
84,40,Pass,114,42,49,0.012,3,0,0.015
84,40,Pass,114,44,51,0.014,2,0,0.022
84,40,Pass,114,46,59,0.014,3,0,0.026
84,40,Pass,114,48,61,0.014,4,0,0.023
84,40,Pass,114,50,67,0.015,4,0,0.015
84,40,Pass,114,52,70,0.016,4,0,0.009
84,40,Pass,114,54,68,0.017,4,0,0.007
84,40,Pass,114,56,72,0.017,3,0,0.005
84,40,Pass,114,58,72,0.017,1,0,0.003
84,40,Pass,114,60,67,0.016,1,0,0.002
84,40,Pass,114,62,60,0.014,0,0,0.001
84,40,Pass,114,64,59,0.013,0,0,0.002
84,40,Pass,114,66,56,0.011,0,0,0.005
84,40,Pass,114,68,52,0.011,0,0,0.013
84,40,Pass,114,70,43,0.011,0,0,0.027
84,40,Pass,114,72,39,0.01,0,0,0.042
84,40,Pass,114,74,38,0.007,0,0,0.055
84,40,Pass,114,76,28,0.005,0,0,0.061
84,40,Pass,114,78,26,0.002,0,0,0.058
84,40,Pass,114,80,20,0.001,0,0,0.041
84,40,Pass,112,0,16,0.005,0,0,0
84,40,Pass,112,2,22,0.005,0,0,0
84,40,Pass,112,4,30,0.004,0,0,0
84,40,Pass,112,6,32,0.004,0,0,0.001
84,40,Pass,112,8,38,0.006,1,0,0.002
84,40,Pass,112,10,47,0.008,1,0,0.003
84,40,Pass,112,12,51,0.01,1,0,0.005
84,40,Pass,112,14,47,0.012,1,0,0.008
84,40,Pass,112,16,54,0.014,1,0,0.011
84,40,Pass,112,18,57,0.018,2,0,0.014
84,40,Pass,112,20,63,0.024,3,0,0.016
84,40,Pass,112,22,63,0.027,3,0.001,0.019
84,40,Pass,112,24,61,0.024,3,0.001,0.027
84,40,Pass,112,26,62,0.019,2,0.001,0.044
84,40,Pass,112,28,56,0.014,2,0.001,0.065
84,40,Pass,112,30,57,0.013,2,0.001,0.066
84,40,Pass,112,32,60,0.012,2,0.001,0.048
84,40,Pass,112,34,55,0.011,3,0,0.027
84,40,Pass,112,36,56,0.01,4,0,0.013
84,40,Pass,112,38,63,0.012,4,0,0.009
84,40,Pass,112,40,60,0.015,4,0,0.014
84,40,Pass,112,42,59,0.02,3,0,0.025
84,40,Pass,112,44,62,0.023,4,0.001,0.036
84,40,Pass,112,46,69,0.022,4,0.001,0.044
84,40,Pass,112,48,70,0.019,4,0.001,0.045
84,40,Pass,112,50,72,0.016,4,0.001,0.037
84,40,Pass,112,52,73,0.016,4,0,0.025
84,40,Pass,112,54,74,0.018,4,0,0.017
84,40,Pass,112,56,75,0.021,4,0,0.011
84,40,Pass,112,58,83,0.023,3,0,0.007
84,40,Pass,112,60,76,0.022,2,0,0.005
84,40,Pass,112,62,74,0.02,1,0,0.003
84,40,Pass,112,64,67,0.016,0,0,0.003
84,40,Pass,112,66,66,0.013,0,0,0.008
84,40,Pass,112,68,63,0.013,0,0,0.021
84,40,Pass,112,70,55,0.014,0,0.001,0.038
84,40,Pass,112,72,44,0.014,0,0.001,0.053
84,40,Pass,112,74,43,0.012,0,0.001,0.063
84,40,Pass,112,76,34,0.008,0,0.001,0.067
84,40,Pass,112,78,26,0.004,0,0,0.066
84,40,Pass,112,80,22,0.001,0,0,0.057
84,40,Pass,110,0,23,0.003,0,0,0
84,40,Pass,110,2,30,0.003,0,0,0.001
84,40,Pass,110,4,42,0.004,0,0,0.001
84,40,Pass,110,6,43,0.007,1,0,0.002
84,40,Pass,110,8,50,0.011,1,0,0.003
84,40,Pass,110,10,58,0.015,1,0,0.005
84,40,Pass,110,12,59,0.019,1,0,0.007
84,40,Pass,110,14,63,0.02,1,0,0.01
84,40,Pass,110,16,67,0.022,1,0,0.014
84,40,Pass,110,18,67,0.024,2,0,0.019
84,40,Pass,110,20,70,0.029,3,0.001,0.022
84,40,Pass,110,22,74,0.031,3,0.001,0.029
84,40,Pass,110,24,72,0.028,3,0.001,0.043
84,40,Pass,110,26,74,0.024,3,0.002,0.07
84,40,Pass,110,28,70,0.021,2,0.002,0.094
84,40,Pass,110,30,66,0.02,2,0.002,0.092
84,40,Pass,110,32,69,0.019,2,0.001,0.067
84,40,Pass,110,34,73,0.017,4,0.001,0.038
84,40,Pass,110,36,76,0.016,4,0,0.018
84,40,Pass,110,38,79,0.018,4,0,0.013
84,40,Pass,110,40,81,0.021,4,0,0.02
84,40,Pass,110,42,84,0.026,5,0.001,0.036
84,40,Pass,110,44,75,0.03,5,0.002,0.052
84,40,Pass,110,46,81,0.029,4,0.002,0.064
84,40,Pass,110,48,83,0.024,5,0.002,0.069
84,40,Pass,110,50,80,0.019,5,0.001,0.062
84,40,Pass,110,52,84,0.018,5,0.001,0.047
84,40,Pass,110,54,84,0.021,5,0.001,0.031
84,40,Pass,110,56,87,0.026,4,0.001,0.02
84,40,Pass,110,58,89,0.029,3,0,0.012
84,40,Pass,110,60,85,0.029,3,0,0.009
84,40,Pass,110,62,83,0.025,3,0,0.007
84,40,Pass,110,64,76,0.02,1,0,0.006
84,40,Pass,110,66,71,0.017,0,0,0.009
84,40,Pass,110,68,69,0.017,0,0,0.02
84,40,Pass,110,70,65,0.019,0,0.001,0.036
84,40,Pass,110,72,51,0.019,0,0.001,0.051
84,40,Pass,110,74,47,0.016,0,0.001,0.06
84,40,Pass,110,76,39,0.01,0,0.001,0.064
84,40,Pass,110,78,34,0.005,0,0,0.063
84,40,Pass,110,80,27,0.002,0,0,0.056
84,40,Pass,108,0,31,0.002,0,0,0.002
84,40,Pass,108,2,41,0.004,0,0,0.003
84,40,Pass,108,4,49,0.007,0,0,0.003
84,40,Pass,108,6,58,0.012,1,0,0.003
84,40,Pass,108,8,62,0.017,1,0,0.004
84,40,Pass,108,10,65,0.022,1,0,0.006
84,40,Pass,108,12,67,0.026,1,0,0.009
84,40,Pass,108,14,71,0.028,1,0,0.014
84,40,Pass,108,16,74,0.029,1,0.001,0.021
84,40,Pass,108,18,76,0.031,2,0.001,0.028
84,40,Pass,108,20,79,0.034,4,0.001,0.035
84,40,Pass,108,22,86,0.035,4,0.002,0.043
84,40,Pass,108,24,90,0.033,4,0.002,0.06
84,40,Pass,108,26,88,0.029,4,0.003,0.089
84,40,Pass,108,28,89,0.026,4,0.003,0.114
84,40,Pass,108,30,84,0.025,2,0.003,0.111
84,40,Pass,108,32,94,0.023,2,0.002,0.083
84,40,Pass,108,34,102,0.021,4,0.001,0.047
84,40,Pass,108,36,100,0.02,4,0,0.022
84,40,Pass,108,38,91,0.021,4,0,0.016
84,40,Pass,108,40,91,0.024,5,0.001,0.026
84,40,Pass,108,42,93,0.028,5,0.001,0.046
84,40,Pass,108,44,93,0.032,6,0.002,0.066
84,40,Pass,108,46,100,0.032,5,0.003,0.08
84,40,Pass,108,48,94,0.027,5,0.002,0.084
84,40,Pass,108,50,95,0.023,5,0.002,0.078
84,40,Pass,108,52,97,0.022,5,0.001,0.062
84,40,Pass,108,54,98,0.025,6,0.001,0.043
84,40,Pass,108,56,103,0.03,6,0.001,0.028
84,40,Pass,108,58,101,0.033,6,0.001,0.019
84,40,Pass,108,60,98,0.032,3,0,0.015
84,40,Pass,108,62,94,0.028,3,0,0.012
84,40,Pass,108,64,92,0.024,3,0,0.01
84,40,Pass,108,66,83,0.023,3,0,0.01
84,40,Pass,108,68,75,0.024,1,0,0.015
84,40,Pass,108,70,72,0.024,0,0.001,0.026
84,40,Pass,108,72,67,0.022,0,0.001,0.039
84,40,Pass,108,74,57,0.017,0,0.001,0.049
