x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
90,46,Pass,120,0,5,0.001,0,0,0
90,46,Pass,120,2,5,0.001,0,0,0
90,46,Pass,120,4,5,0.001,0,0,0
90,46,Pass,120,6,6,0.001,0,0,0
90,46,Pass,120,8,7,0.002,0,0,0
90,46,Pass,120,10,10,0.003,0,0,0
90,46,Pass,120,12,16,0.003,0,0,0
90,46,Pass,120,14,17,0.003,0,0,0
90,46,Pass,120,16,18,0.002,0,0,0.001
90,46,Pass,120,18,19,0.001,0,0,0.006
90,46,Pass,120,20,21,0,0,0,0.024
90,46,Pass,120,22,17,0,0,0,0.047
90,46,Pass,120,24,18,0,0,0,0.043
90,46,Pass,120,26,21,0,0,0,0.034
90,46,Pass,120,28,25,0,1,0,0.036
90,46,Pass,120,30,25,0.001,1,0,0.044
90,46,Pass,120,32,22,0.001,0,0,0.05
90,46,Pass,120,34,26,0.001,0,0,0.052
90,46,Pass,120,36,30,0,0,0,0.049
90,46,Pass,120,38,32,0,0,0,0.043
90,46,Pass,120,40,34,0,0,0,0.042
90,46,Pass,120,42,39,0,1,0,0.05
90,46,Pass,120,44,41,0.001,1,0,0.056
90,46,Pass,120,46,41,0.001,1,0,0.065
90,46,Pass,120,48,44,0.003,1,0,0.073
90,46,Pass,120,50,43,0.005,1,0,0.068
90,46,Pass,120,52,44,0.01,0,0.001,0.053
90,46,Pass,120,54,47,0.016,0,0.001,0.038
90,46,Pass,120,56,47,0.019,0,0.001,0.027
90,46,Pass,120,58,46,0.018,0,0,0.021
90,46,Pass,120,60,49,0.013,0,0,0.018
90,46,Pass,120,62,49,0.009,0,0,0.015
90,46,Pass,120,64,54,0.007,0,0,0.008
90,46,Pass,120,66,46,0.006,0,0,0.003
90,46,Pass,120,68,42,0.005,0,0,0.002
90,46,Pass,120,70,36,0.004,0,0,0.005
90,46,Pass,120,72,27,0.003,0,0,0.013
90,46,Pass,120,74,24,0.003,0,0,0.021
90,46,Pass,120,76,20,0.004,0,0,0.014
90,46,Pass,120,78,15,0.006,0,0,0.007
90,46,Pass,120,80,11,0.007,0,0,0.003
90,46,Pass,118,0,5,0.001,0,0,0
90,46,Pass,118,2,7,0.001,0,0,0
90,46,Pass,118,4,9,0.001,0,0,0
90,46,Pass,118,6,9,0.002,0,0,0
90,46,Pass,118,8,13,0.003,0,0,0
90,46,Pass,118,10,17,0.005,0,0,0
90,46,Pass,118,12,20,0.007,0,0,0
90,46,Pass,118,14,22,0.006,0,0,0.001
90,46,Pass,118,16,24,0.004,0,0,0.002
90,46,Pass,118,18,24,0.002,0,0,0.009
90,46,Pass,118,20,26,0.001,0,0,0.032
90,46,Pass,118,22,29,0.001,0,0,0.057
90,46,Pass,118,24,30,0,1,0,0.057
90,46,Pass,118,26,29,0.001,1,0,0.046
90,46,Pass,118,28,32,0.001,1,0,0.04
90,46,Pass,118,30,36,0.001,1,0,0.039
90,46,Pass,118,32,40,0.002,1,0,0.037
90,46,Pass,118,34,39,0.002,1,0,0.032
90,46,Pass,118,36,41,0.001,1,0,0.027
90,46,Pass,118,38,44,0.001,0,0,0.023
90,46,Pass,118,40,50,0.001,1,0,0.031
90,46,Pass,118,42,58,0.001,1,0,0.046
90,46,Pass,118,44,60,0.002,1,0,0.056
90,46,Pass,118,46,59,0.003,1,0,0.07
90,46,Pass,118,48,59,0.005,1,0,0.089
90,46,Pass,118,50,64,0.009,1,0.001,0.097
90,46,Pass,118,52,65,0.016,1,0.001,0.084
90,46,Pass,118,54,63,0.024,1,0.002,0.063
90,46,Pass,118,56,63,0.029,0,0.001,0.044
90,46,Pass,118,58,66,0.027,0,0.001,0.032
90,46,Pass,118,60,69,0.021,0,0,0.023
90,46,Pass,118,62,70,0.014,0,0,0.017
90,46,Pass,118,64,71,0.011,0,0,0.009
90,46,Pass,118,66,67,0.009,0,0,0.004
90,46,Pass,118,68,57,0.007,0,0,0.003
90,46,Pass,118,70,48,0.006,0,0,0.008
90,46,Pass,118,72,37,0.005,0,0,0.021
90,46,Pass,118,74,30,0.005,0,0,0.03
90,46,Pass,118,76,26,0.007,0,0,0.02
90,46,Pass,118,78,21,0.01,0,0,0.01
90,46,Pass,118,80,14,0.012,0,0,0.004
90,46,Pass,116,0,7,0.001,0,0,0
90,46,Pass,116,2,9,0.001,0,0,0
90,46,Pass,116,4,11,0.001,0,0,0
90,46,Pass,116,6,16,0.002,0,0,0
90,46,Pass,116,8,17,0.005,0,0,0
90,46,Pass,116,10,19,0.008,0,0,0
90,46,Pass,116,12,23,0.011,0,0,0.001
90,46,Pass,116,14,24,0.009,0,0,0.001
90,46,Pass,116,16,26,0.006,0,0,0.004
90,46,Pass,116,18,31,0.003,0,0,0.013
90,46,Pass,116,20,34,0.002,1,0,0.035
90,46,Pass,116,22,38,0.001,1,0,0.057
90,46,Pass,116,24,39,0.001,1,0,0.059
90,46,Pass,116,26,37,0.001,1,0,0.047
90,46,Pass,116,28,44,0.002,1,0,0.033
90,46,Pass,116,30,47,0.003,1,0,0.025
90,46,Pass,116,32,48,0.004,1,0,0.019
90,46,Pass,116,34,54,0.005,1,0,0.015
90,46,Pass,116,36,62,0.004,2,0,0.012
90,46,Pass,116,38,62,0.003,2,0,0.012
90,46,Pass,116,40,69,0.002,2,0,0.023
90,46,Pass,116,42,73,0.002,2,0,0.043
90,46,Pass,116,44,78,0.004,2,0,0.056
90,46,Pass,116,46,83,0.006,2,0,0.07
90,46,Pass,116,48,85,0.009,2,0.001,0.094
90,46,Pass,116,50,86,0.014,2,0.002,0.114
90,46,Pass,116,52,87,0.022,2,0.002,0.111
90,46,Pass,116,54,94,0.031,1,0.003,0.091
90,46,Pass,116,56,96,0.036,1,0.002,0.066
90,46,Pass,116,58,91,0.034,0,0.002,0.046
90,46,Pass,116,60,93,0.027,0,0.001,0.031
90,46,Pass,116,62,90,0.02,0,0,0.02
90,46,Pass,116,64,86,0.015,0,0,0.01
90,46,Pass,116,66,78,0.012,0,0,0.004
90,46,Pass,116,68,71,0.011,0,0,0.004
90,46,Pass,116,70,63,0.009,0,0,0.011
90,46,Pass,116,72,56,0.008,0,0,0.025
90,46,Pass,116,74,43,0.007,0,0,0.036
90,46,Pass,116,76,35,0.009,0,0,0.028
90,46,Pass,116,78,30,0.013,0,0,0.014
90,46,Pass,116,80,19,0.015,0,0,0.006
90,46,Pass,114,0,10,0.001,0,0,0
90,46,Pass,114,2,12,0.001,0,0,0
90,46,Pass,114,4,15,0.001,0,0,0
90,46,Pass,114,6,18,0.002,0,0,0
90,46,Pass,114,8,19,0.006,0,0,0
90,46,Pass,114,10,24,0.01,0,0,0.001
90,46,Pass,114,12,27,0.013,0,0,0.002
90,46,Pass,114,14,30,0.013,0,0,0.003
90,46,Pass,114,16,31,0.01,0,0,0.006
90,46,Pass,114,18,41,0.006,0,0,0.014
90,46,Pass,114,20,46,0.004,1,0,0.03
90,46,Pass,114,22,46,0.003,1,0,0.046
90,46,Pass,114,24,51,0.003,1,0,0.05
90,46,Pass,114,26,55,0.003,1,0,0.042
90,46,Pass,114,28,56,0.004,1,0,0.028
90,46,Pass,114,30,59,0.006,1,0,0.016
90,46,Pass,114,32,64,0.009,1,0,0.01
