Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
66,1.51224839091083,7,0.251184001691534,0.166099698436607,0.251184001691534,36,96,Shot
68,2.1726516889358,7,0.296591080872297,0.136511104095831,0.296591080872297,38,96,Shot
72,2.58699749753562,7,0.26353217267853,0.101867965828947,0.26353217267853,40,96,Shot
70,2.66855213921758,7,0.138841059629167,0.0520286104171362,0.138841059629167,42,96,Shot
75,2.51026946239887,6,0.038560645945383,0.0153611580441781,0.038560645945383,44,96,Shot
78,2.23994139028865,3,0.0635513042165859,0.0283718603049683,0.0635513042165859,46,96,Shot
82,1.99729856409958,5,0.195905509329014,0.0980852401590404,0.195905509329014,48,96,Shot
78,2.02050501928729,4,0.235272414325638,0.11644238053347,0.235272414325638,50,96,Shot
73,2.41245571996944,4,0.112060694725063,0.0464508814804207,0.112060694725063,52,96,Shot
64,2.68916515096152,4,0.0268664649280153,0.00999063405176479,0.0268664649280153,54,96,Shot
57,2.28206511178128,4,0.00461822801678744,0.0020237056308979,0.00461822801678744,56,96,Shot
44,1.33650562739537,1,0.000422683995455193,0.000316260543009411,0.000422683995455193,58,96,Shot
35,0.481499204358513,0,0,0,0,60,96,Shot
23,0.0997683068245657,0,0,0,0,62,96,Shot
11,0.0168602700775659,0,0,0,0,64,96,Shot
3,0.0168266604959949,0,0,0,0,66,96,Shot
1,0.0248801317983311,0,0,0,0,68,96,Shot
1,0.014498853324312,0,0,0,0,70,96,Shot
1,0.0031082801450942,0,0,0,0,72,96,Shot
1,0.000245138864584417,0,0,0,0,74,96,Shot
4,0.00189790489150546,0,0,0,0,14,98,Shot
9,0.0280319951173241,0,0,0,0,16,98,Shot
12,0.178300144477535,0,0,0,0,18,98,Shot
21,0.55177290659765,0,0,0,0,20,98,Shot
29,0.924850589682354,0,0,0,0,22,98,Shot
38,0.977743057898193,1,0.0000823044226341456,0.0000841779667667204,0.0000823044226341456,24,98,Shot
52,0.955962623382292,2,0.00122141940775302,0.00127768531726848,0.00122141940775302,26,98,Shot
57,0.963670257266424,3,0.00503628857958139,0.00522615338764058,0.00503628857958139,28,98,Shot
57,0.987229363293974,3,0.0122279161127152,0.0123860944248212,0.0122279161127152,30,98,Shot
58,1.15221103964634,8,0.0462091720906535,0.0401047815900435,0.0462091720906535,32,98,Shot
65,1.35668841668813,9,0.158271439017705,0.11666012407187,0.158271439017705,34,98,Shot
70,1.72068345657697,9,0.251048611373518,0.145900520176407,0.251048611373518,36,98,Shot
72,2.414302075858,9,0.242992336401413,0.100647031219181,0.242992336401413,38,98,Shot
75,3.08846741469145,11,0.217215671353394,0.0703312168100354,0.217215671353394,40,98,Shot
78,3.2267830725441,9,0.120224109190312,0.037258193838089,0.120224109190312,42,98,Shot
78,2.55622765234387,8,0.0314257553590289,0.0122938015048127,0.0314257553590289,44,98,Shot
84,1.740795376629,8,0.0199869770129349,0.0114815200461062,0.0199869770129349,46,98,Shot
88,1.39749356882133,7,0.0572124494540103,0.040939329332488,0.0572124494540103,48,98,Shot
88,1.47408768571915,5,0.0962062688420409,0.0652649566060961,0.0962062688420409,50,98,Shot
