x,y,WeightedProbabiliticGoals,GoalProbability
0,0,0.00127273219378336,0.003
0,2,0.00155421745936858,0.002
0,4,0.00156685534926629,0.001
0,6,0.0013106586076841,0.001
0,8,0.00102528547406151,0.001
0,10,0.00102364165455174,0.001
0,12,0.00134607805381028,0.002
0,14,0.00211393535412499,0.003
0,16,0.00341311700798844,0.005
0,18,0.00485116351188985,0.007
0,20,0.00566205609701233,0.006
0,22,0.00635205777975366,0.005
0,24,0.00985731604452679,0.006
0,26,0.0198990451171528,0.009
0,28,0.0380162409031066,0.014
0,30,0.0601845249361869,0.018
0,32,0.077686094273503,0.018
0,34,0.0867301455449511,0.014
0,36,0.0969572963363888,0.012
0,38,0.123743105756556,0.011
0,40,0.167513610739993,0.013
0,42,0.204980800195141,0.016
0,44,0.207308614210118,0.019
0,46,0.169316440360835,0.019
0,48,0.115246994786235,0.018
0,50,0.0732937272188573,0.016
0,52,0.0528782278516463,0.015
0,54,0.0462260874636224,0.016
0,56,0.0434941841965223,0.017
0,58,0.038470389928886,0.019
0,60,0.0288046690930162,0.018
0,62,0.0167104200054908,0.014
0,64,0.00717816181967225,0.006
0,66,0.0023743617778386,0.002
0,68,0.00104496379779564,0.001
0,70,0.00117738168906328,0.001
0,72,0.00149748120241026,0.001
0,74,0.00145973303179306,0.001
0,76,0.0010693173418786,0.001
0,78,0.00065466145411038,0.001
0,80,0.000373371657733638,0.001
2,0,0.00532028955998824,0.006
2,2,0.00661788280421693,0.004
2,4,0.00672770817806374,0.003
2,6,0.00567190375107434,0.003
2,8,0.0046092063004347,0.002
2,10,0.00462741344166125,0.002
2,12,0.0059114438624333,0.004
2,14,0.00843597165510142,0.006
2,16,0.0126072650119387,0.01
2,18,0.0171846573979678,0.011
2,20,0.0191623977570377,0.01
2,22,0.019168742672762,0.007
2,24,0.0243818014543906,0.007
2,26,0.0432518632303765,0.01
2,28,0.0775568559115912,0.015
2,30,0.118772448254412,0.019
2,32,0.152019224171652,0.018
2,34,0.172365620468029,0.015
2,36,0.197855973931835,0.012
2,38,0.254562267427256,0.012
2,40,0.340562912830927,0.014
2,42,0.411217580309501,0.016
2,44,0.412819050661596,0.019
2,46,0.336603153165914,0.019
2,48,0.22900483061704,0.018
2,50,0.144731481378565,0.016
2,52,0.101924045415782,0.015
2,54,0.0858674191451636,0.015
2,56,0.076769272493,0.016
2,58,0.064090001962956,0.016
2,60,0.0455685496084305,0.015
2,62,0.0255321425243659,0.011
2,64,0.0107262095306753,0.005
2,66,0.00343203224709256,0.001
2,68,0.0013391054488198,0
2,70,0.00148382683354976,0
2,72,0.00205655961926303,0.001
2,74,0.00236802778873652,0.001
2,76,0.00232589144577559,0.001
2,78,0.00210074060833543,0.001
2,80,0.00169540863110787,0.001
4,0,0.0158522690188732,0.011
4,2,0.0200897650178856,0.009
4,4,0.0207378445523336,0.007
4,6,0.0177682023872421,0.005
4,8,0.0146353132017154,0.004
4,10,0.0148732264092377,0.005
4,12,0.0184000261753987,0.007
4,14,0.0242087098182755,0.011
4,16,0.0333383487921582,0.015
4,18,0.0434114423426925,0.016
4,20,0.0470650716969195,0.013
4,22,0.0442686067906418,0.01
4,24,0.0485299472275249,0.009
4,26,0.0738790135827578,0.011
4,28,0.120347053407587,0.016
4,30,0.173760583224702,0.02
4,32,0.216896292327326,0.018
4,34,0.247651855468139,0.014
4,36,0.290264254834653,0.012
4,38,0.375033960796852,0.012
4,40,0.495693297825825,0.013
4,42,0.59193127528289,0.016
4,44,0.592899125801659,0.018
4,46,0.487104876111541,0.019
4,48,0.338092470984731,0.018
4,50,0.221311842172139,0.017
4,52,0.161592248384587,0.016
4,54,0.13707259358877,0.016
4,56,0.118303771336527,0.015
4,58,0.0921992087959207,0.015
4,60,0.0607468014423053,0.013
4,62,0.0320812428992077,0.009
4,64,0.0130260025939792,0.004
4,66,0.00413165740054491,0.001
4,68,0.00164384837009655,0
4,70,0.00204923404746863,0
4,72,0.00349355260395901,0.001
4,74,0.00518506431589777,0.001
4,76,0.00670258994829843,0.002
4,78,0.00743729313499932,0.002
4,80,0.00667217109843046,0.003
6,0,0.0343514833844118,0.017
6,2,0.0443810872736536,0.014
6,4,0.0464128391611967,0.012
6,6,0.0402709338671693,0.009
6,8,0.033921943872151,0.007
6,10,0.0350435356945542,0.008
6,12,0.0420966135178132,0.012
6,14,0.0510312699446653,0.017
6,16,0.063985391045524,0.02
6,18,0.0790736196628718,0.02
6,20,0.084665795791436,0.016
6,22,0.079072280738512,0.012
6,24,0.0813478794551675,0.01
6,26,0.107776761761771,0.012
6,28,0.152488749849872,0.016
6,30,0.197829007406509,0.019
6,32,0.232620133764835,0.017
6,34,0.262231221834692,0.013
6,36,0.310054101367293,0.011
6,38,0.400270354535436,0.011
6,40,0.523481790195671,0.012
6,42,0.622482157379171,0.015
6,44,0.629417176287117,0.017
6,46,0.531383785639648,0.018
6,48,0.38958967724624,0.019
6,50,0.2794223794068,0.018
6,52,0.225533772042407,0.018
6,54,0.202598626744491,0.018
6,56,0.175995210942421,0.017
6,58,0.133368042199393,0.016
6,60,0.0843658301867515,0.013
6,62,0.0433589213538054,0.009
6,64,0.0176699673357849,0.004
6,66,0.00593074373257554,0.001
6,68,0.00282130024716441,0
6,70,0.00413056803925437,0.001
6,72,0.0079204860537455,0.001
6,74,0.0131941844096409,0.002
6,76,0.0184932819009594,0.003
6,78,0.0213701481648945,0.004
6,80,0.0194376375374985,0.005
8,0,0.0555753721961386,0.021
8,2,0.0726945229350221,0.019
8,4,0.0767358795963691,0.016
8,6,0.0676707198696028,0.012
8,8,0.0591538597001439,0.01
8,10,0.0629770744291055,0.012
8,12,0.0737524663962441,0.016
8,14,0.0824115497523084,0.021
8,16,0.0933085254798705,0.022
8,18,0.10924862727851,0.02
8,20,0.118020071987761,0.017
8,22,0.116272525251069,0.013
8,24,0.122806528306898,0.012
8,26,0.148632942443409,0.013
8,28,0.178639825644073,0.016
8,30,0.196806497469286,0.016
8,32,0.206065390964081,0.014
8,34,0.220374849451109,0.011
8,36,0.255370302482216,0.009
8,38,0.324267720211216,0.009
8,40,0.421003048820412,0.01
8,42,0.50741898585973,0.013
8,44,0.532183335557789,0.015
8,46,0.478668262810062,0.017
8,48,0.387873800248142,0.018
8,50,0.317098391505197,0.02
8,52,0.287667436232329,0.02
8,54,0.277959384405902,0.021
8,56,0.253865041648972,0.021
8,58,0.202046291112847,0.02
8,60,0.135358914774012,0.017
8,62,0.0744947360117302,0.012
8,64,0.0330067259051305,0.006
8,66,0.0123890061366655,0.002
8,68,0.00652667488403711,0.001
8,70,0.00939446531657439,0.001
8,72,0.0177313284214993,0.002
8,74,0.0291714388499484,0.004
8,76,0.0401720036836006,0.005
8,78,0.0454039167560472,0.007
8,80,0.0405625028174809,0.009
10,0,0.0699283899668522,0.023
10,2,0.0910547339658655,0.021
10,4,0.0962605465448183,0.018
10,6,0.0870975602289324,0.014
10,8,0.0814765380883404,0.012
10,10,0.0915810988581969,0.014
10,12,0.105544106634869,0.018
10,14,0.109761446769414,0.022
10,16,0.113701067232457,0.022
10,18,0.12894329124159,0.019
10,20,0.14637348253107,0.017
10,22,0.159064475490484,0.014
10,24,0.178647543552337,0.014
10,26,0.205344268998126,0.015
10,28,0.217289652001737,0.015
10,30,0.206441913889623,0.014
10,32,0.191434357738193,0.012
10,34,0.189008581613815,0.009
10,36,0.203278695581519,0.008
10,38,0.240523373410513,0.008
10,40,0.305157925962898,0.009
10,42,0.379567245663493,0.011
10,44,0.42592435215443,0.013
10,46,0.421043259672156,0.016
10,48,0.382403161045004,0.018
10,50,0.348301265937917,0.02
10,52,0.340252611185542,0.022
10,54,0.347558462473137,0.023
10,56,0.340217793112014,0.024
10,58,0.296339524164713,0.025
10,60,0.219102695884377,0.023
