x,y,WeightedProbabiliticGoals,GoalProbability
16,42,0.0165400636098062,0.018
16,44,0.00642541368290355,0.007
16,46,0.00196299109353066,0.002
16,48,0.00156615329165183,0.001
16,50,0.0053315937174429,0.004
16,52,0.0159352034873739,0.01
16,54,0.0335023687536762,0.019
16,56,0.0491059638971418,0.026
16,58,0.0501803620837652,0.03
16,60,0.035749845235572,0.027
16,62,0.0177564182490481,0.019
16,64,0.00614947933560717,0.01
16,66,0.00148849327642762,0.003
16,68,0.000263607335047156,0.001
16,70,0.0000613598707911332,0
16,72,0.0000519616791122056,0
16,74,0.0000587418062050797,0
16,76,0.0000462969350231223,0
16,78,0.0000254388813522634,0
16,80,0.00000974506193852207,0
18,0,0,0
18,2,0,0
18,4,0,0
18,6,0,0
18,8,0,0
18,10,0.00000784927865330363,0
18,12,0.0000142851227912994,0.001
18,14,0.0000181250424937026,0
18,16,0.0000160330044783578,0
18,18,0.00000988761662673768,0
18,20,0.0000372608059792284,0
18,22,0.000312997867264453,0
18,24,0.00184039684377295,0.002
18,26,0.0075796324772616,0.007
18,28,0.0218707794756522,0.019
18,30,0.0447608628269963,0.042
18,32,0.0663216248358405,0.065
18,34,0.0742358246976481,0.071
18,36,0.0669035095929598,0.059
18,38,0.0512370544056433,0.043
18,40,0.033109252847997,0.029
18,42,0.0169989998864175,0.016
18,44,0.0065547579492926,0.007
18,46,0.00205745136951051,0.002
18,48,0.0019097802085697,0.002
18,50,0.00679888645769215,0.005
18,52,0.0203650674470805,0.013
18,54,0.0428157694908744,0.023
18,56,0.0627570440259247,0.032
18,58,0.064130116641718,0.036
18,60,0.0456880271420428,0.034
18,62,0.0226925658995791,0.025
18,64,0.00785788430644821,0.012
18,66,0.00189775751624265,0.004
18,68,0.000372921666935126,0.001
18,70,0.000167486962409318,0
18,72,0.000219742849095551,0
18,74,0.000258931297699775,0.001
18,76,0.000212729353506262,0.001
18,78,0.000121854651061103,0.001
18,80,0.0000486661965030457,0.001
20,0,0,0
20,2,0,0
20,4,0,0
20,6,0.00000609773188108989,0
20,8,0.0000228318396424406,0
20,10,0.0000596011049885678,0.001
20,12,0.000108469725800915,0.002
20,14,0.000137626985651064,0.002
20,16,0.000121741732636105,0.001
20,18,0.0000754393879089089,0
20,20,0.0000749695287554923,0
20,22,0.000298338847083118,0
20,24,0.00162817086958714,0.001
20,26,0.00665586566341552,0.005
20,28,0.0192459641739035,0.015
20,30,0.0395005463899009,0.032
20,32,0.058635827010603,0.048
20,34,0.0654279165695232,0.049
20,36,0.0582609798010206,0.039
20,38,0.0437499911839291,0.028
20,40,0.0278034454917971,0.019
20,42,0.0141901162865179,0.012
20,44,0.00550346987214302,0.005
20,46,0.00176242460040932,0.002
20,48,0.00169739528582355,0.001
20,50,0.00604838827029199,0.005
20,52,0.0181466061658949,0.012
20,54,0.0381509983969035,0.022
20,56,0.0559448634145682,0.03
20,58,0.0571698170573613,0.034
20,60,0.0407301329264419,0.032
20,62,0.0202193606719357,0.023
20,64,0.0070012356292272,0.01
20,66,0.00179021390064093,0.003
20,68,0.000632899034299412,0.001
20,70,0.00088035871503726,0.001
20,72,0.00143409791559675,0.003
20,74,0.00169288164153289,0.004
20,76,0.00139320769340158,0.005
20,78,0.000799367676561187,0.005
20,80,0.000319530456912742,0.004
22,0,0,0
22,2,0.0000302231767445036,0
22,4,0.0000725410202847457,0
22,6,0.000138252188388315,0
22,8,0.000236416667095944,0.001
22,10,0.000445162398286009,0.002
22,12,0.000681805217637203,0.004
22,14,0.000795128318748371,0.004
22,16,0.000680188533390733,0.002
22,18,0.000443841399380605,0.001
22,20,0.000254140898099396,0
22,22,0.000345719916766048,0
22,24,0.00115210500437502,0.001
22,26,0.00426712689703394,0.003
22,28,0.0121931978903675,0.009
22,30,0.0253108467164171,0.021
22,32,0.0386042548117068,0.03
22,34,0.0452917933148161,0.029
22,36,0.0436028619571539,0.024
22,38,0.0360460049768571,0.019
22,40,0.0251642664153927,0.015
22,42,0.0139380367075027,0.01
22,44,0.00579462859951453,0.005
22,46,0.001874383271712,0.002
22,48,0.00124042882759411,0.001
22,50,0.00382309860273954,0.003
22,52,0.011351309901718,0.007
22,54,0.0238624999363709,0.013
22,56,0.0349781347315067,0.019
22,58,0.0357523979728625,0.022
22,60,0.025478515359019,0.02
22,62,0.0126590821065194,0.014
22,64,0.00448028225067906,0.006
22,66,0.00152505602652656,0.002
22,68,0.00183201119899313,0.002
22,70,0.00402031118489974,0.006
22,72,0.00680741247077123,0.012
22,74,0.00803609915062479,0.018
22,76,0.0066137737167352,0.02
22,78,0.00379484640023969,0.018
22,80,0.00151802840196636,0.014
24,0,0.000177378707861242,0.001
24,2,0.000356330550344196,0.001
24,4,0.000594133614868028,0.001
24,6,0.00090586455223424,0.001
24,8,0.00138560446165898,0.002
24,10,0.00209908988487498,0.004
24,12,0.00283691126545211,0.006
24,14,0.00314182021122039,0.007
24,16,0.00264428307640196,0.006
24,18,0.00173737222660114,0.003
24,20,0.00111776464750834,0.001
24,22,0.00100587169830857,0.001
24,24,0.00138470241827435,0.001
24,26,0.00283429185230648,0.002
24,28,0.0068283117308639,0.006
24,30,0.0139788190882493,0.013
24,32,0.0228576480736865,0.018
24,34,0.0313342624529774,0.02
24,36,0.0378953942466454,0.02
24,38,0.0395315957024662,0.02
24,40,0.0330217857187287,0.018
24,42,0.0207174711067149,0.013
24,44,0.00940768979793705,0.007
24,46,0.00310735538426994,0.002
24,48,0.00112286924939645,0.001
24,50,0.00191504801137186,0.001
24,52,0.00541001568909942,0.003
24,54,0.0113273006090485,0.005
24,56,0.0166000451463305,0.008
24,58,0.0169929755181424,0.009
24,60,0.0121393659930836,0.009
24,62,0.00607077014743239,0.006
24,64,0.002412099623587,0.003
24,66,0.00208276044517096,0.002
24,68,0.00555912472090282,0.007
24,70,0.0133158266199915,0.019
24,72,0.0225470915117278,0.041
24,74,0.0266166717125528,0.058
24,76,0.0219057331797311,0.058
24,78,0.0125690560732926,0.048
24,80,0.00502791999801648,0.036
26,0,0.0010803607252556,0.003
26,2,0.00210954193774127,0.003
26,4,0.00326613062778948,0.004
26,6,0.00445016897395097,0.005
26,8,0.00582467910285363,0.006
26,10,0.00747707027712946,0.007
26,12,0.0089102677358109,0.009
26,14,0.00899802139043012,0.01
26,16,0.00729492094615819,0.009
26,18,0.00492338526732676,0.005
26,20,0.00356228583527686,0.003
26,22,0.0035294652568652,0.002
26,24,0.00396924320098452,0.002
26,26,0.00495488648914939,0.003
26,28,0.00791742670778402,0.007
26,30,0.0136611485986225,0.013
26,32,0.0215669898839513,0.018
26,34,0.0319623010195588,0.021
26,36,0.0446009037031329,0.024
26,38,0.0530826264070567,0.027
26,40,0.0485792224093153,0.026
26,42,0.0323127291942373,0.019
26,44,0.0152968621569134,0.009
26,46,0.00516237054692728,0.003
26,48,0.0015951149834126,0.001
26,50,0.00163041100862163,0.001
26,52,0.00388270549192742,0.002
26,54,0.00779094657542702,0.003
26,56,0.0113028719209353,0.005
26,58,0.011613597069833,0.005
26,60,0.00839064673651411,0.005
26,62,0.00434868233342203,0.004
26,64,0.0022329903804409,0.002
26,66,0.00399527780435199,0.004
26,68,0.012722921732829,0.015
26,70,0.0307480386397725,0.045
26,72,0.0520642736498426,0.094
26,74,0.061461482913198,0.128
26,76,0.0505832908061213,0.124
26,78,0.0290236447827313,0.102
26,80,0.0116101450393317,0.077
28,0,0.00463132970645643,0.011
28,2,0.00875608351959853,0.012
28,4,0.0128702487384776,0.013
28,6,0.0160497164188171,0.013
28,8,0.0185168648206114,0.013
28,10,0.0204680717930408,0.013
28,12,0.0211253588744285,0.013
28,14,0.0191780387265304,0.014
28,16,0.0146175760031626,0.012
28,18,0.0100929241081574,0.008
28,20,0.00844163653867268,0.006
28,22,0.00946920292549691,0.005
28,24,0.0109380656863542,0.006
28,26,0.0130784986710601,0.008
28,28,0.0189703329302711,0.014
28,30,0.0287781139080584,0.023
28,32,0.038513259428553,0.029
28,34,0.0470535831717106,0.03
28,36,0.0573498355877287,0.032
28,38,0.0652322141904777,0.034
28,40,0.059848253273151,0.03
28,42,0.0404956755772504,0.021
28,44,0.019575411838273,0.011
28,46,0.00695567708237317,0.004
28,48,0.0027667163931669,0.001
28,50,0.00370757333823557,0.002
28,52,0.00834685692215674,0.003
28,54,0.0158073446482331,0.006
28,56,0.022292599976579,0.008
28,58,0.0226306752684828,0.01
28,60,0.0162975184594218,0.009
28,62,0.0084332779863325,0.006
28,64,0.00412409723776753,0.004
28,66,0.00659400068062424,0.007
28,68,0.0204955047439359,0.025
28,70,0.0495002656213922,0.075
28,72,0.0838630801068175,0.149
28,74,0.099018098473429,0.194
28,76,0.0815128547598749,0.192
28,78,0.0467986240594488,0.165
28,80,0.018739005318383,0.133
30,0,0.0138301497881033,0.035
30,2,0.0256051703350501,0.035
30,4,0.0361213916032264,0.034
30,6,0.0419324372237392,0.03
30,8,0.0436721491825298,0.026
30,10,0.0425938442432883,0.022
30,12,0.0383814563934352,0.019
30,14,0.0308328750453363,0.017
30,16,0.0217640275801187,0.013
30,18,0.0153977272499449,0.01
30,20,0.0149144604025356,0.008
30,22,0.0186912409271886,0.009
30,24,0.02271889913207,0.011
30,26,0.0281337748016955,0.014
30,28,0.0410363227712459,0.024
30,30,0.060217866163777,0.037
30,32,0.0734422598292125,0.043
30,34,0.0741563699324159,0.042
30,36,0.0703850771302263,0.038
30,38,0.067428086237605,0.035
30,40,0.0579727439178032,0.029
30,42,0.0388265373548647,0.02
30,44,0.0190961038867018,0.01
30,46,0.00753180448092975,0.004
30,48,0.00487523230344943,0.002
30,50,0.00907513429385273,0.004
30,52,0.0201791689614208,0.008
30,54,0.0366153758936026,0.012
30,56,0.0500191202779082,0.017
30,58,0.0496169540716603,0.019
30,60,0.0351119790720872,0.017
30,62,0.0177726149217804,0.012
30,64,0.00754685964715795,0.007
30,66,0.00815693461243908,0.009
30,68,0.0232309680590874,0.03
30,70,0.0557653240548552,0.083
30,72,0.0944314186736082,0.15
30,74,0.111629626996897,0.188
30,76,0.0920666941125608,0.188
30,78,0.0530155196498371,0.167
30,80,0.0213571991659513,0.14
32,0,0.0289012374222465,0.075
32,2,0.0526817149378102,0.072
32,4,0.071900420653981,0.065
32,6,0.0787341376665246,0.055
32,8,0.0753555785701603,0.043
32,10,0.0663649009860441,0.033
32,12,0.0533284163927119,0.025
32,14,0.0380978375700156,0.019
32,16,0.0248708107054634,0.013
32,18,0.0183766719460793,0.01
32,20,0.0209516071853794,0.011
32,22,0.0291173044683344,0.013
32,24,0.0372419225064996,0.016
32,26,0.047251091097072,0.021
32,28,0.068387879778609,0.032
32,30,0.0981398046449806,0.045
32,32,0.115087025477602,0.052
32,34,0.10536580961275,0.049
32,36,0.0822425656039235,0.04
32,38,0.0632074864416564,0.033
32,40,0.0479188325044866,0.026
32,42,0.0309349567845503,0.018
32,44,0.0156269964926846,0.01
32,46,0.00766422945651284,0.005
32,48,0.0083054421288825,0.004
32,50,0.0178558008384413,0.008
32,52,0.0382198071424788,0.013
32,54,0.0666151243114653,0.02
32,56,0.0880030447373814,0.026
32,58,0.084858456389844,0.029
32,60,0.0586963454230227,0.026
32,62,0.0291611806281354,0.019
32,64,0.0114387709686329,0.011
32,66,0.00808364503060466,0.01
32,68,0.0188962327332639,0.025
32,70,0.0444828417895178,0.059
32,72,0.075550360481996,0.096
32,74,0.0899664517178845,0.112
32,76,0.0750859782818815,0.109
32,78,0.0441323339877525,0.096
32,80,0.0185047792172991,0.081
34,0,0.0422819989962473,0.106
34,2,0.0761583599979892,0.099
34,4,0.101488584918351,0.088
34,6,0.106388328028427,0.072
34,8,0.0954193775361068,0.055
34,10,0.0776656103284944,0.04
34,12,0.0571610284638253,0.028
34,14,0.0374515334554162,0.018
34,16,0.0237582056593789,0.012
34,18,0.020278378008101,0.01
34,20,0.0279467078838292,0.013
34,22,0.0421128161250301,0.018
34,24,0.0553054699961983,0.022
34,26,0.0678125768750135,0.027
34,28,0.0903288127536021,0.036
34,30,0.122329886071686,0.047
34,32,0.139604480351563,0.052
34,34,0.123856902922162,0.049
34,36,0.0897031122616792,0.04
34,38,0.0610136806887269,0.032
34,40,0.0421425708991271,0.026
34,42,0.0269213569610773,0.019
34,44,0.0152630121330152,0.012
34,46,0.0102367647551446,0.007
34,48,0.0134784032533603,0.008
34,50,0.0274095741208575,0.012
34,52,0.0555809997170322,0.018
34,54,0.0933318476980386,0.026
34,56,0.119359500428441,0.033
34,58,0.111947735932422,0.035
34,60,0.0759037483477391,0.032
34,62,0.0376914745757272,0.023
34,64,0.0150599310658694,0.014
34,66,0.00810689700618708,0.009
34,68,0.0126602393476624,0.016
34,70,0.0274988474783851,0.031
34,72,0.0473280900953288,0.045
34,74,0.0587449208371792,0.051
34,76,0.0523005416736725,0.05
34,78,0.034071335803987,0.047
34,80,0.0170131133814272,0.044
36,0,0.0432972009074197,0.097
36,2,0.0775794169983669,0.089
36,4,0.102356953951686,0.079
36,6,0.105479490063226,0.066
36,8,0.0922290342917234,0.052
36,10,0.072504920891731,0.039
36,12,0.05114447566349,0.026
36,14,0.0329411282039489,0.017
36,16,0.0238441648272868,0.012
36,18,0.0271240859044804,0.013
36,20,0.042632113407111,0.019
36,22,0.0649149881906292,0.027
36,24,0.0829567248243824,0.033
36,26,0.0915698344054974,0.035
36,28,0.101338371074917,0.037
36,30,0.119437932520353,0.041
36,32,0.129719773888262,0.044
36,34,0.115167121064674,0.043
36,36,0.085823897767622,0.038
36,38,0.0613066915469393,0.034
36,40,0.0452323987487021,0.032
36,42,0.0328690199411325,0.029
36,44,0.0241016625545322,0.023
36,46,0.0204941277970958,0.016
36,48,0.0230812532392122,0.013
36,50,0.0360876652780512,0.015
36,52,0.0646617459748752,0.021
36,54,0.103103891464564,0.028
36,56,0.12802116730882,0.035
36,58,0.117731235468691,0.037
36,60,0.0799488784289358,0.033
36,62,0.0421018236664676,0.024
36,64,0.0201227927312135,0.016
36,66,0.0115298933106862,0.012
36,68,0.011232987357874,0.012
36,70,0.0190161139923913,0.018
36,72,0.0338074244334481,0.026
36,74,0.0472589563012262,0.031
36,76,0.0493507635891392,0.034
36,78,0.0393379979916808,0.037
36,80,0.0251547795065604,0.042
38,0,0.0312112586462386,0.062
38,2,0.0564104871556507,0.057
38,4,0.0761098362554179,0.052
38,6,0.0821587018646949,0.047
38,8,0.0768790713526925,0.042
38,10,0.0641408965699771,0.034
38,12,0.0468758572183736,0.025
38,14,0.0327259962549503,0.016
38,16,0.0302974076397097,0.014
38,18,0.0424120435271128,0.018
38,20,0.0672481005366127,0.028
38,22,0.0975447112587212,0.039
38,24,0.117372473958479,0.044
38,26,0.115409397197279,0.042
38,28,0.102505173391611,0.036
38,30,0.0961852229815429,0.033
38,32,0.0938744823466775,0.032
38,34,0.0836342574007426,0.032
38,36,0.0681395276668769,0.033
38,38,0.0569347235331086,0.036
38,40,0.0509546285802511,0.043
38,42,0.0479374102731349,0.049
38,44,0.047514507803255,0.045
38,46,0.0467394259233285,0.033
38,48,0.044718787389834,0.022
38,50,0.048760689258042,0.018
38,52,0.0675839551847523,0.021
38,54,0.0970619900760327,0.027
38,56,0.116186705628353,0.033
38,58,0.10692351967315,0.035
38,60,0.0766792700999595,0.032
38,62,0.0474908183420183,0.026
38,64,0.0297753493252177,0.021
38,66,0.020183236257933,0.017
38,68,0.0161255056361439,0.015
38,70,0.0210898538228649,0.019
38,72,0.0374689343897874,0.026
38,74,0.057375515357154,0.033
38,76,0.0665574052779211,0.039
38,78,0.0591316805224923,0.045
38,80,0.041996197250777,0.053
40,0,0.0161913486341393,0.031
40,2,0.0307935387545722,0.03
40,4,0.0462031186492648,0.031
40,6,0.0592193788312498,0.034
40,8,0.0668945612261198,0.037
40,10,0.0638076154394829,0.035
40,12,0.050102257997579,0.027
40,14,0.0377580160066142,0.018
40,16,0.039670362488403,0.017
40,18,0.0581328628005272,0.023
40,20,0.0883578822136895,0.033
40,22,0.120613704231195,0.045
40,24,0.136824424938738,0.05
40,26,0.124145084426773,0.045
40,28,0.0943847141252466,0.034
40,30,0.0702542636825105,0.025
40,32,0.0576727619070898,0.022
40,34,0.049727850962105,0.022
40,36,0.0446669538766415,0.025
40,38,0.0457040011089863,0.033
40,40,0.0540802714363191,0.048
40,42,0.0699369466075936,0.065
40,44,0.0875814970420356,0.067
40,46,0.0935723698041861,0.051
40,48,0.0838104474199613,0.034
40,50,0.0721950538776162,0.024
40,52,0.0740698746804122,0.022
40,54,0.08920889121458,0.024
40,56,0.101359805340127,0.029
40,58,0.0961487716247352,0.032
40,60,0.0775873275850542,0.031
40,62,0.0585959481513506,0.029
40,64,0.0438316240395878,0.026
40,66,0.0312898903076267,0.023
40,68,0.0227229299798317,0.02
40,70,0.0252642797393948,0.023
40,72,0.0429228852231385,0.032
40,74,0.0669714121165952,0.041
40,76,0.0801434619498814,0.048
40,78,0.0738358421196437,0.055
40,80,0.0545309301465489,0.064
42,0,0.00671841610048919,0.014
42,2,0.0151416016672791,0.017
42,4,0.0290306551264561,0.022
42,6,0.0477400335581116,0.03
42,8,0.0638473424835472,0.039
42,10,0.0657598049507583,0.04
42,12,0.0526562746275757,0.03
42,14,0.0397270915923637,0.019
42,16,0.0418277302372164,0.017
42,18,0.0602308415229795,0.023
42,20,0.0875361336846753,0.032
42,22,0.113477873102224,0.042
42,24,0.123189064005449,0.045
42,26,0.108141213100642,0.04
42,28,0.0796859895895878,0.031
42,30,0.055724981260186,0.023
42,32,0.0408649763185354,0.019
42,34,0.0314038644786706,0.017
42,36,0.0276909347765985,0.019
42,38,0.0341955011415979,0.027
42,40,0.0560865849730826,0.048
42,42,0.0945001507246739,0.073
42,44,0.133999497335756,0.082
42,46,0.14759775121985,0.067
42,48,0.1287023607288,0.046
42,50,0.0999173766805231,0.03
42,52,0.0841910851342944,0.023
42,54,0.0852977342534315,0.023
42,56,0.0920633369694194,0.026
42,58,0.0927677802463896,0.029
42,60,0.0855485970019091,0.032
42,62,0.0734115105440799,0.032
42,64,0.0574840215568196,0.03
42,66,0.0395349122873324,0.025
42,68,0.0256911852326799,0.021
42,70,0.024061395046333,0.023
42,72,0.0377200396185219,0.032
42,74,0.0584187428769606,0.043
42,76,0.0706908833171114,0.051
42,78,0.0664850068352624,0.06
42,80,0.0503844501872716,0.07
44,0,0.00329077551801737,0.008
44,2,0.00996335777332139,0.013
44,4,0.0239922744203144,0.021
44,6,0.0442766149496998,0.032
44,8,0.0607719230113762,0.041
44,10,0.061275815654063,0.04
44,12,0.046968679105802,0.028
44,14,0.0332923010441137,0.017
44,16,0.0334698996653774,0.014
44,18,0.0472333365412343,0.017
44,20,0.0671148187767566,0.024
44,22,0.0845175962786048,0.031
44,24,0.0906707689504372,0.035
44,26,0.0828879459718748,0.033
44,28,0.0694897138708786,0.029
44,30,0.057982103516149,0.026
44,32,0.0460218945225307,0.024
44,34,0.0321819349057637,0.02
44,36,0.0230152919719277,0.016
44,38,0.0284817186116578,0.022
44,40,0.0579613106890721,0.043
44,42,0.111374091135658,0.074
44,44,0.164287948806096,0.09
44,46,0.180474995095156,0.078
44,48,0.153562292327925,0.054
44,50,0.112777050840175,0.034
44,52,0.0851599020149609,0.024
