Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
11,0.0989701392985636,0,0,0,0,40,82,Shot
11,0.111237782034898,0,0,0,0,42,82,Shot
13,0.105655228709274,0,0,0,0,44,82,Shot
11,0.0804581755339595,0,0,0,0,46,82,Shot
9,0.0366744380031434,0,0,0,0,48,82,Shot
7,0.0142913731048871,0,0,0,0,50,82,Shot
5,0.00745682666678401,0,0,0,0,52,82,Shot
4,0.00286303787465845,0,0,0,0,54,82,Shot
3,0.000901366492598483,0,0,0,0,56,82,Shot
1,0.000408636024506041,0,0,0,0,58,82,Shot
1,0.000130689573636425,0,0,0,0,60,82,Shot
2,0.00151146660852979,0,0,0,0,20,84,Shot
6,0.0176980188788051,0,0,0,0,22,84,Shot
11,0.0822790411934059,0,0,0,0,24,84,Shot
14,0.156287133258527,0,0,0,0,26,84,Shot
13,0.150033173775722,0,0,0,0,28,84,Shot
16,0.174597098850992,0,0,0,0,30,84,Shot
16,0.266787614084773,0,0,0,0,32,84,Shot
17,0.303688160240821,0,0,0,0,34,84,Shot
20,0.324067414472588,1,0.0000992483052842309,0.000306258206940538,0.0000992483052842309,36,84,Shot
22,0.335890676443716,0,0,0,0,38,84,Shot
21,0.360480525224433,0,0,0,0,40,84,Shot
21,0.377661944937079,0,0,0,0,42,84,Shot
20,0.337871983099954,0,0,0,0,44,84,Shot
21,0.278406885352373,0,0,0,0,46,84,Shot
19,0.180805274428552,0,0,0,0,48,84,Shot
12,0.120453912484464,0,0,0,0,50,84,Shot
10,0.0780430611581253,0,0,0,0,52,84,Shot
6,0.0334313552134633,0,0,0,0,54,84,Shot
3,0.0139509827518018,0,0,0,0,56,84,Shot
3,0.00821196788983222,0,0,0,0,58,84,Shot
1,0.00252204370077443,0,0,0,0,60,84,Shot
1,0.000296730655708683,0,0,0,0,62,84,Shot
2,0.000279296193137029,0,0,0,0,18,86,Shot
8,0.00682678730782473,0,0,0,0,20,86,Shot
12,0.0599844754208846,0,0,0,0,22,86,Shot
16,0.232827712688939,0,0,0,0,24,86,Shot
19,0.421060468318363,0,0,0,0,26,86,Shot
22,0.416500436634965,0,0,0,0,28,86,Shot
26,0.389587309113218,0,0,0,0,30,86,Shot
27,0.459889576734409,1,0.000435992414036867,0.000948037172602974,0.000435992414036867,32,86,Shot
29,0.51088565941965,1,0.00187736568950828,0.00367472771038613,0.00187736568950828,34,86,Shot
29,0.587480857715802,1,0.00297388614907129,0.00506209880715795,0.00297388614907129,36,86,Shot
33,0.676652595082772,1,0.00173302695613051,0.00256117684129848,0.00173302695613051,38,86,Shot
34,0.789459883768261,1,0.000371528227657902,0.000470610648237779,0.000371528227657902,40,86,Shot
33,0.774093512669769,0,0,0,0,42,86,Shot
35,0.661387188658123,0,0,0,0,44,86,Shot
33,0.647934369665233,0,0,0,0,46,86,Shot
29,0.588327369674184,0,0,0,0,48,86,Shot
27,0.477681888975556,0,0,0,0,50,86,Shot
24,0.325215833873805,0,0,0,0,52,86,Shot
13,0.153665758309655,0,0,0,0,54,86,Shot
13,0.0874206378361039,0,0,0,0,56,86,Shot
6,0.059822578570691,0,0,0,0,58,86,Shot
4,0.0199446425380551,0,0,0,0,60,86,Shot
4,0.00276422514279413,0,0,0,0,62,86,Shot
1,0.0000911790215904506,0,0,0,0,64,86,Shot
1,0.000100065487254703,0,0,0,0,16,88,Shot
4,0.00209097181204443,0,0,0,0,18,88,Shot
12,0.0258817276467733,0,0,0,0,20,88,Shot
18,0.17276019463538,1,0.000174622210671238,0.00101077803853942,0.000174622210671238,22,88,Shot
21,0.566868040679851,1,0.000955872794641458,0.0016862351130169,0.000955872794641458,24,88,Shot
30,0.932548459599183,2,0.00210272086029746,0.00225481135983135,0.00210272086029746,26,88,Shot
35,0.898299172856295,2,0.00188123468463415,0.00209421843131887,0.00188123468463415,28,88,Shot
38,0.713121960111348,3,0.00122795999494456,0.00172194948919092,0.00122795999494456,30,88,Shot
38,0.694663194417868,2,0.00495455690788778,0.00713231526832183,0.00495455690788778,32,88,Shot
37,0.777446959925124,1,0.0206945331264145,0.0266185787496135,0.0206945331264145,34,88,Shot
40,0.908501369932622,1,0.0327816715571598,0.0360832384430978,0.0327816715571598,36,88,Shot
41,1.11396855463869,1,0.019103461809833,0.0171490135249188,0.019103461809833,38,88,Shot
39,1.35707883649499,1,0.00409542118386022,0.00301782112705974,0.00409542118386022,40,88,Shot
46,1.27198731665244,1,0.00032299112439752,0.000253926371882036,0.00032299112439752,42,88,Shot
49,1.10373974598197,1,0.000239277710072155,0.000216788161288216,0.000239277710072155,44,88,Shot
49,1.26070189152349,1,0.00103032013560582,0.00081725913360908,0.00103032013560582,46,88,Shot
49,1.25049687449215,1,0.00163210332302917,0.00130516385632071,0.00163210332302917,48,88,Shot
42,0.954428974660891,1,0.000951105359189029,0.000996517692190722,0.000951105359189029,50,88,Shot
42,0.618341359382341,1,0.000203899014476046,0.000329751538340763,0.000203899014476046,52,88,Shot
37,0.319877813014212,0,0,0,0,54,88,Shot
26,0.234946937981869,0,0,0,0,56,88,Shot
18,0.19080941586764,0,0,0,0,58,88,Shot
11,0.0807442853187058,0,0,0,0,60,88,Shot
5,0.0164637514920976,0,0,0,0,62,88,Shot
4,0.00158972623853791,0,0,0,0,64,88,Shot
1,0.000696330806560954,0,0,0,0,16,90,Shot
7,0.010482483459743,0,0,0,0,18,90,Shot
14,0.0783084534265407,1,0.000148803232239044,0.00190021927043462,0.000148803232239044,20,90,Shot
21,0.379502201944298,1,0.00221415217551093,0.00583435923208665,0.00221415217551093,22,90,Shot
28,1.09506401614342,3,0.012689956278062,0.0115883236879186,0.012689956278062,24,90,Shot
34,1.66194442824297,3,0.0279930876451184,0.016843576216753,0.0279930876451184,26,90,Shot
42,1.51853727002712,3,0.0269806978775534,0.0177675572474238,0.0269806978775534,28,90,Shot
46,1.2305121104409,3,0.0148663589831121,0.0120814406107595,0.0148663589831121,30,90,Shot
52,1.21475027972207,3,0.0228498578081047,0.0188103334401641,0.0228498578081047,32,90,Shot
49,1.29685526900136,2,0.0842858087392196,0.0649924557920204,0.0842858087392196,34,90,Shot
48,1.45090861227194,2,0.133070526527756,0.0917153054315286,0.133070526527756,36,90,Shot
51,1.75355216249806,3,0.0782865311179256,0.0446445408309958,0.0782865311179256,38,90,Shot
60,2.01678661392102,3,0.0183813653129573,0.00911418450820651,0.0183813653129573,40,90,Shot
68,1.76234374276346,4,0.00313902733561364,0.00178116632949906,0.00313902733561364,42,90,Shot
69,1.53226665836705,3,0.00378190698867747,0.0024681780863834,0.00378190698867747,44,90,Shot
63,1.94384676478045,1,0.0138719603979842,0.0071363446179622,0.0138719603979842,46,90,Shot
59,2.05083884197992,1,0.0219742115873205,0.010714743224829,0.0219742115873205,48,90,Shot
53,1.51947791514399,1,0.0128054333998073,0.00842752189563337,0.0128054333998073,50,90,Shot
54,0.965232536454205,1,0.0027452429165005,0.00284412596221133,0.0027452429165005,52,90,Shot
51,0.552151863809594,1,0.000216507425375247,0.000392115719543977,0.000216507425375247,54,90,Shot
36,0.441710321478037,0,0,0,0,56,90,Shot
24,0.437082563892195,0,0,0,0,58,90,Shot
13,0.2672634793826,0,0,0,0,60,90,Shot
11,0.0778726747806208,0,0,0,0,62,90,Shot
5,0.00949102334593047,0,0,0,0,64,90,Shot
3,0.000430762896358307,0,0,0,0,66,90,Shot
1,0.00178259392580627,0,0,0,0,16,92,Shot
9,0.0244359356581169,0,0,0,0,18,92,Shot
15,0.146815534820484,1,0.000694106109393833,0.00472774294792807,0.000694106109393833,20,92,Shot
24,0.536327325843288,3,0.0108853226338961,0.0202960433104555,0.0108853226338961,22,92,Shot
32,1.35622788446881,3,0.0620736013476915,0.0457693003207967,0.0620736013476915,24,92,Shot
40,2.00175095294005,3,0.142313683931894,0.0710946003162244,0.142313683931894,26,92,Shot
46,1.84451404533571,4,0.149827090848592,0.0812284900879259,0.149827090848592,28,92,Shot
49,1.57431695139952,4,0.0850347944886274,0.0540137704882325,0.0850347944886274,30,92,Shot
60,1.50092305184533,6,0.0523499473618489,0.0348785017976014,0.0523499473618489,32,92,Shot
63,1.44548517576234,7,0.130033768004897,0.0899585621390532,0.130033768004897,34,92,Shot
67,1.63532991695975,7,0.203727825112689,0.124579036315461,0.203727825112689,36,92,Shot
68,2.06331845868808,6,0.130021531241314,0.0630157359828911,0.130021531241314,38,92,Shot
80,2.31019406291449,6,0.0527983361854941,0.0228545025861961,0.0527983361854941,40,92,Shot
89,1.90634409150414,6,0.0282822835359041,0.0148358754654774,0.0282822835359041,42,92,Shot
82,1.66225103180035,4,0.0255497952827334,0.0153705997433257,0.0255497952827334,44,92,Shot
84,2.41611741785561,4,0.0703926087689208,0.0291345976187683,0.0703926087689208,46,92,Shot
73,2.94730606084235,3,0.108987112729975,0.0369785527801025,0.108987112729975,48,92,Shot
65,2.51067689838682,1,0.0634257268376777,0.0252624010992535,0.0634257268376777,50,92,Shot
61,1.89254962474802,1,0.013597277178268,0.00718463442145057,0.013597277178268,52,92,Shot
56,1.33528494654309,1,0.00107236829800591,0.000803100717028344,0.00107236829800591,54,92,Shot
41,1.08073772031959,0,0,0,0,56,92,Shot
29,0.995616554852937,0,0,0,0,58,92,Shot
20,0.636336781798037,0,0,0,0,60,92,Shot
13,0.201375146582901,0,0,0,0,62,92,Shot
9,0.0277917937255332,0,0,0,0,64,92,Shot
5,0.00199542082450812,0,0,0,0,66,92,Shot
1,0.0000975363222180759,0,0,0,0,68,92,Shot
2,0.00179694198905817,0,0,0,0,16,94,Shot
9,0.0235149289938199,0,0,0,0,18,94,Shot
21,0.135545549041282,2,0.00143559317819248,0.0105912233071944,0.00143559317819248,20,94,Shot
30,0.465877015201795,3,0.0218446318713794,0.046889267249893,0.0218446318713794,22,94,Shot
39,1.18428325412335,3,0.126074052081459,0.106455994917182,0.126074052081459,24,94,Shot
42,1.93166838006138,3,0.299097745443804,0.154839075138922,0.299097745443804,26,94,Shot
44,2.05879247125995,3,0.337328620615686,0.163847801720999,0.337328620615686,28,94,Shot
54,1.79475641330749,6,0.203149127919322,0.113190361885904,0.203149127919322,30,94,Shot
67,1.42563507769353,7,0.0817664429174641,0.0573543988898969,0.0817664429174641,32,94,Shot
72,1.22147572397837,7,0.105656531476712,0.0864990841836682,0.105656531476712,34,94,Shot
78,1.46968120905517,7,0.167070317680699,0.11367793005131,0.167070317680699,36,94,Shot
80,1.99350562419129,7,0.164806072379251,0.082671486039127,0.164806072379251,38,94,Shot
89,2.25185763176939,8,0.181610434883354,0.0806491637487112,0.181610434883354,40,94,Shot
95,1.92658747599235,7,0.15485446208933,0.0803775919956956,0.15485446208933,42,94,Shot
91,1.89420710437025,5,0.0933598923940012,0.0492870564040249,0.0933598923940012,44,94,Shot
92,2.6739904322603,4,0.139751773785779,0.052263378394981,0.139751773785779,46,94,Shot
79,3.19773805675701,3,0.200287343370217,0.0626340681492024,0.200287343370217,48,94,Shot
74,3.00664288056196,2,0.115707758408893,0.0384840378473103,0.115707758408893,50,94,Shot
68,2.75286937004004,1,0.024775854380643,0.00900001091598567,0.024775854380643,52,94,Shot
56,2.3351872819207,1,0.00195398243673934,0.000836756200184585,0.00195398243673934,54,94,Shot
44,1.96861058761831,0,0,0,0,56,94,Shot
34,1.52041821908673,0,0,0,0,58,94,Shot
26,0.829727237729293,0,0,0,0,60,94,Shot
16,0.267213706974557,0,0,0,0,62,94,Shot
9,0.0544790991693413,0,0,0,0,64,94,Shot
5,0.0103836718292069,0,0,0,0,66,94,Shot
1,0.0012872003198969,0,0,0,0,68,94,Shot
1,0.0000708259064583651,0,0,0,0,70,94,Shot
1,0.000130585063787031,0,0,0,0,14,96,Shot
3,0.00271201566952637,0,0,0,0,16,96,Shot
8,0.0216318599321439,0,0,0,0,18,96,Shot
22,0.0966665395380122,2,0.00163130296996574,0.0168755701586303,0.00163130296996574,20,96,Shot
33,0.330430118209574,3,0.024737787055741,0.0748654123594481,0.024737787055741,22,96,Shot
41,0.901223428254202,3,0.141656253427786,0.157182169245416,0.141656253427786,24,96,Shot
49,1.65951658314125,3,0.328703509432795,0.198071843795982,0.328703509432795,26,96,Shot
60,2.10582221583713,5,0.355052932902673,0.168605369547557,0.355052932902673,28,96,Shot
64,1.92761776100153,8,0.206530867088116,0.107143060863274,0.206530867088116,30,96,Shot
73,1.36274194281455,9,0.101747230799321,0.074663608422572,0.101747230799321,32,96,Shot
81,1.25524934731974,10,0.178919973304221,0.142537396005231,0.178919973304221,34,96,Shot
83,1.7835446278911,7,0.298316823984278,0.167260644516092,0.298316823984278,36,96,Shot
92,2.54067900464439,7,0.340212466947815,0.133906119712841,0.340212466947815,38,96,Shot
99,2.99625723586655,7,0.404014611101091,0.134839761508075,0.404014611101091,40,96,Shot
104,2.94255169484983,10,0.363025158059796,0.123370868452431,0.363025158059796,42,96,Shot
103,2.87903759782745,7,0.209887732187472,0.0729020462761079,0.209887732187472,44,96,Shot
102,2.75226261112113,6,0.149152676339929,0.0541927488086507,0.149152676339929,46,96,Shot
95,2.40165619740829,6,0.146118434412126,0.0608406959205101,0.146118434412126,48,96,Shot
81,2.34213604546893,3,0.0786782310230965,0.033592511064977,0.0786782310230965,50,96,Shot
73,2.59396005416314,2,0.0169378614898286,0.0065297310429451,0.0169378614898286,52,96,Shot
61,2.39214467717379,2,0.00222525192441431,0.000930233002062128,0.00222525192441431,54,96,Shot
49,1.92038714470149,1,0.00093395181241984,0.000486335172049393,0.00093395181241984,56,96,Shot
40,1.25593570832905,1,0.000350522480993546,0.00027909269452964,0.000350522480993546,58,96,Shot
27,0.596219422440256,0,0,0,0,60,96,Shot
17,0.250604461011051,0,0,0,0,62,96,Shot
10,0.123930909637451,0,0,0,0,64,96,Shot
3,0.0428312965739264,0,0,0,0,66,96,Shot
1,0.00624930067331013,0,0,0,0,68,96,Shot
1,0.000343856646146198,0,0,0,0,70,96,Shot
2,0.000798610076514829,0,0,0,0,14,98,Shot
5,0.0121855871179604,0,0,0,0,16,98,Shot
10,0.0766665766060644,0,0,0,0,18,98,Shot
19,0.230479398314669,2,0.00133816509976729,0.00580600743299547,0.00133816509976729,20,98,Shot
33,0.463338933245878,3,0.0200756949437567,0.0433283143359404,0.0200756949437567,22,98,Shot
46,0.825190876140931,3,0.112099883211761,0.135847216023527,0.112099883211761,24,98,Shot
56,1.2770178902064,5,0.241969250282322,0.189479922041822,0.241969250282322,26,98,Shot
67,1.63369285907564,7,0.223083394187926,0.136551612470259,0.223083394187926,28,98,Shot
75,1.55501187160645,9,0.115575003202928,0.0743241934761112,0.115575003202928,30,98,Shot
82,1.26973820138584,10,0.113874059282385,0.089683100940098,0.113874059282385,32,98,Shot
90,1.56379218165023,10,0.318263149176259,0.203520105107832,0.318263149176259,34,98,Shot
93,2.35080062779459,9,0.531320513461248,0.226016833235113,0.531320513461248,36,98,Shot
99,3.14573727437085,7,0.499882019303269,0.158907745848942,0.499882019303269,38,98,Shot
104,3.66971290063267,10,0.41773052696102,0.113831936795111,0.41773052696102,40,98,Shot
109,3.82480911067485,11,0.377498167825229,0.0986972570138598,0.377498167825229,42,98,Shot
109,3.57821623712537,11,0.302069128754395,0.0844189139885712,0.302069128754395,44,98,Shot
113,2.55444726323788,8,0.18196947271384,0.0712363395919889,0.18196947271384,46,98,Shot
107,1.54210564916859,8,0.0783530288892455,0.0508091186433878,0.0783530288892455,48,98,Shot
104,1.50578603351369,7,0.0259576646407687,0.0172386142938233,0.0259576646407687,50,98,Shot
85,1.89288977288396,5,0.00960722077613581,0.00507542537011995,0.00960722077613581,52,98,Shot
66,1.74139705811671,2,0.0145006805981895,0.00832703864440409,0.0145006805981895,54,98,Shot
61,1.2104144926651,2,0.0145536144677909,0.0120236617753532,0.0145536144677909,56,98,Shot
48,0.670780711108048,2,0.00554008107625454,0.00825915382555202,0.00554008107625454,58,98,Shot
33,0.328141969712152,1,0.00074951388585805,0.00228411466693982,0.00074951388585805,60,98,Shot
21,0.238770358665992,0,0,0,0,62,98,Shot
12,0.192873748458764,0,0,0,0,64,98,Shot
3,0.0749946592062732,0,0,0,0,66,98,Shot
1,0.0111614911678442,0,0,0,0,68,98,Shot
1,0.000614141184685938,0,0,0,0,70,98,Shot
2,0.00164069106354692,0,0,0,0,14,100,Shot
6,0.0262787460114347,0,0,0,0,16,100,Shot
11,0.167145715681921,0,0,0,0,18,100,Shot
18,0.501942640614253,1,0.000566357126173689,0.0011283303715353,0.000566357126173689,20,100,Shot
33,0.89852546217982,2,0.00864923043487749,0.00962602708430152,0.00864923043487749,22,100,Shot
47,1.17904137805774,6,0.0485366238875727,0.0411661751579304,0.0485366238875727,24,100,Shot
59,1.28644516695956,7,0.107364470187334,0.0834582560880415,0.107364470187334,26,100,Shot
69,1.33856763425898,9,0.122662087022827,0.091636824231696,0.122662087022827,28,100,Shot
85,1.29691613220267,11,0.125537756458147,0.0967971276947066,0.125537756458147,30,100,Shot
89,1.43113864646155,9,0.151771020147508,0.106049138231825,0.151771020147508,32,100,Shot
93,2.01975116239163,10,0.265617992962004,0.131510256267153,0.265617992962004,34,100,Shot
110,2.67081494136844,12,0.396369601505393,0.148407737041603,0.396369601505393,36,100,Shot
108,3.04714388146204,14,0.339231515171893,0.111327698450894,0.339231515171893,38,100,Shot
119,3.22821602493479,15,0.218689153177156,0.0677430356233901,0.218689153177156,40,100,Shot
119,3.44240603677657,15,0.235901112755144,0.0685279743978254,0.235901112755144,42,100,Shot
121,3.44354467831669,14,0.332102784758954,0.0964421303577499,0.332102784758954,44,100,Shot
114,2.45613536461203,10,0.287831558538601,0.117188801026879,0.287831558538601,46,100,Shot
117,1.42324006392607,10,0.127540513121909,0.0896127901080039,0.127540513121909,48,100,Shot
110,1.32702469925184,7,0.0335314142689377,0.0252681161758649,0.0335314142689377,50,100,Shot
93,1.61513173097885,8,0.0330058197326996,0.0204353732266138,0.0330058197326996,52,100,Shot
69,1.47542833156012,3,0.0816489210266021,0.0553391305291435,0.0816489210266021,54,100,Shot
62,0.978403928611771,2,0.0849840449098009,0.0868598770145806,0.0849840449098009,56,100,Shot
49,0.648456631426369,2,0.034139516227121,0.0526473391937197,0.034139516227121,58,100,Shot
36,0.412956030503996,2,0.00574230799556721,0.0139053738688813,0.00574230799556721,60,100,Shot
20,0.22587592560186,2,0.000465144645081152,0.00205929270169782,0.000465144645081152,62,100,Shot
9,0.135596130767333,0,0,0,0,64,100,Shot
4,0.0496957672384221,0,0,0,0,66,100,Shot
1,0.00733362227622585,0,0,0,0,68,100,Shot
1,0.000403519512315346,0,0,0,0,70,100,Shot
3,0.00153990036062614,0,0,0,0,14,102,Shot
6,0.0257559865997552,0,0,0,0,16,102,Shot
12,0.175878274196705,0,0,0,0,18,102,Shot
20,0.573035236126813,1,0.000101415388926146,0.000176979324363402,0.000101415388926146,20,102,Shot
31,1.11590294566305,3,0.00170855906674981,0.00153110005972304,0.00170855906674981,22,102,Shot
48,1.54819866856082,5,0.0130675548596713,0.00844048966391288,0.0130675548596713,24,102,Shot
62,1.70166409945922,8,0.0605973609082996,0.0356106477932731,0.0605973609082996,26,102,Shot
75,1.81037393872318,8,0.190652147764237,0.105310921509785,0.190652147764237,28,102,Shot
85,1.95320160022611,11,0.338172214279418,0.173137383381352,0.338172214279418,30,102,Shot
101,2.18345696133891,15,0.31683310144325,0.145106181185713,0.31683310144325,32,102,Shot
115,2.57419730084661,17,0.194993673737285,0.0757493117070532,0.194993673737285,34,102,Shot
120,2.90649750719868,19,0.146752835538482,0.0504912992958058,0.146752835538482,36,102,Shot
130,3.00875867671083,17,0.14351581385073,0.047699343573683,0.14351581385073,38,102,Shot
139,3.01987126281854,17,0.16336786035895,0.0540976240843038,0.16336786035895,40,102,Shot
138,3.36505279258013,22,0.272366903241156,0.0809398603914086,0.272366903241156,42,102,Shot
139,3.76692604394417,18,0.459814959013897,0.122066362240668,0.459814959013897,44,102,Shot
136,3.10396860830742,16,0.488348183687277,0.157330258553604,0.488348183687277,46,102,Shot
124,2.19932027788448,12,0.296507253866052,0.134817678374366,0.296507253866052,48,102,Shot
105,2.07064852081537,9,0.112162900405334,0.0541680054716228,0.112162900405334,50,102,Shot
90,2.28646322529771,7,0.0811870524324024,0.0355077009479701,0.0811870524324024,52,102,Shot
78,2.05594744148595,5,0.178920754800573,0.0870259381101966,0.178920754800573,54,102,Shot
62,1.41411771641378,2,0.200013689195356,0.141440621861803,0.200013689195356,56,102,Shot
49,1.12147542239892,2,0.0988340980251905,0.0881286348779509,0.0988340980251905,58,102,Shot
31,0.769538691596663,2,0.0245407652709641,0.0318902292229727,0.0245407652709641,60,102,Shot
17,0.279857560886361,2,0.00308377672256876,0.0110190938304538,0.00308377672256876,62,102,Shot
11,0.0640409654873982,1,0.000163110003975597,0.00254696353707679,0.000163110003975597,64,102,Shot
5,0.0136321117626482,0,0,0,0,66,102,Shot
1,0.00177263929879214,0,0,0,0,68,102,Shot
1,0.0000975363222180753,0,0,0,0,70,102,Shot
1,0.000395845840660523,0,0,0,0,10,104,Shot
1,0.00134080417589035,0,0,0,0,12,104,Shot
4,0.00267286353796562,0,0,0,0,14,104,Shot
7,0.0197961434073251,0,0,0,0,16,104,Shot
16,0.144131055913182,0,0,0,0,18,104,Shot
24,0.49240745042086,0,0,0,0,20,104,Shot
39,0.980142665228866,3,0.00118560643894281,0.00120962639522071,0.00118560643894281,22,104,Shot
52,1.5222849785476,5,0.0184561465695749,0.0121239760160964,0.0184561465695749,24,104,Shot
68,2.0627877248859,8,0.123709504069517,0.0599719993371398,0.123709504069517,26,104,Shot
84,2.5887373437062,11,0.38396892597446,0.148322859755539,0.38396892597446,28,104,Shot
98,2.94481720472531,12,0.5767117078073,0.195839560731273,0.5767117078073,30,104,Shot
102,3.00211514776611,15,0.459799069558725,0.153158372323215,0.459799069558725,32,104,Shot
116,3.03809565668867,20,0.236269611449858,0.0777689836492433,0.236269611449859,34,104,Shot
135,3.12432272679288,23,0.157710733980578,0.0504783749220645,0.157710733980578,36,104,Shot
155,3.29639098043462,27,0.289663229285004,0.0878728375985339,0.289663229285004,38,104,Shot
162,3.54670810303685,28,0.50535422781301,0.142485429624249,0.50535422781301,40,104,Shot
170,3.89334700311342,26,0.624556514384156,0.160416349707517,0.624556514384156,42,104,Shot
164,4.22548451303165,26,0.670201335161486,0.158609346003883,0.670201335161486,44,104,Shot
156,3.85807666330373,23,0.627996158764603,0.162774411596798,0.627996158764603,46,104,Shot
128,3.31433209021724,17,0.492358685276528,0.148554421184829,0.492358685276528,48,104,Shot
116,3.16109565677839,15,0.25412693483022,0.0803920420077422,0.25412693483022,50,104,Shot
92,3.19597326414025,9,0.109986008368082,0.034413932557621,0.109986008368082,52,104,Shot
74,2.68791443406977,6,0.168543069568283,0.0627040308396618,0.168543069568283,54,104,Shot
58,1.81014306946022,4,0.239961360984586,0.132564859116987,0.239961360984586,56,104,Shot
45,1.50754242060899,2,0.182493848484977,0.121053872839781,0.182493848484977,58,104,Shot
34,1.04408624576584,2,0.0676450984665711,0.0647888033588196,0.0676450984665711,60,104,Shot
17,0.351935670653411,2,0.0105942909372515,0.0301029188589549,0.0105942909372515,62,104,Shot
12,0.0524378645741096,1,0.00063550810494551,0.0121192598155357,0.00063550810494551,64,104,Shot
8,0.00516838331065333,0,0,0,0,66,104,Shot
3,0.00115657881916046,0,0,0,0,68,104,Shot
1,0.00021120407458733,0,0,0,0,70,104,Shot
1,0.000567377487050093,0,0,0,0,8,106,Shot
1,0.00522403224912303,0,0,0,0,10,106,Shot
1,0.0176947779542718,0,0,0,0,12,106,Shot
3,0.022574964055455,0,0,0,0,14,106,Shot
6,0.0212410400633675,0,0,0,0,16,106,Shot
16,0.0928831205690437,0,0,0,0,18,106,Shot
28,0.337022900204307,1,0.0000705855072865823,0.000209438311888577,0.0000705855072865823,20,106,Shot
43,0.747293661373902,4,0.0027180631901346,0.00363720894559367,0.0027180631901346,22,106,Shot
56,1.33373358337328,6,0.0367356686825319,0.0275434833016801,0.0367356686825319,24,106,Shot
67,2.04698204632195,7,0.208826640500334,0.102016840292057,0.208826640500334,26,106,Shot
85,2.77711138510322,11,0.538995659968123,0.194084998844254,0.538995659968123,28,106,Shot
99,3.25193387204917,14,0.688314502030023,0.211663130036617,0.688314502030023,30,106,Shot
100,3.39138216252163,14,0.550656233591005,0.162369266335225,0.550656233591005,32,106,Shot
120,3.54257931391263,22,0.437632978211143,0.123535124956114,0.437632978211143,34,106,Shot
138,3.62926227326665,29,0.43119621991629,0.118810983458678,0.43119621991629,36,106,Shot
152,4.00092470982434,29,0.676903752172841,0.169186825863204,0.676903752172841,38,106,Shot
168,4.65755973895839,29,1.0345527233848,0.222123339552949,1.0345527233848,40,106,Shot
163,4.89475807022782,27,1.04655658002912,0.213811707343568,1.04655658002912,42,106,Shot
156,4.78163383286985,27,0.824818352317582,0.17249718007423,0.824818352317582,44,106,Shot
153,4.47270482277818,25,0.657648840301462,0.147036047841174,0.657648840301462,46,106,Shot
140,4.01541491552609,24,0.569188466350808,0.14175084725366,0.569188466350808,48,106,Shot
117,3.46080979125942,18,0.348936630688118,0.100825139702676,0.348936630688118,50,106,Shot
106,3.09460215063998,13,0.131702402506222,0.0425587510430009,0.131702402506222,52,106,Shot
76,2.46826132602939,6,0.108565782929391,0.0439847198448946,0.108565782929391,54,106,Shot
59,1.70019981758796,5,0.195665419298838,0.115083778550467,0.195665419298838,56,106,Shot
47,1.42407013925595,3,0.204714254889439,0.143752929891781,0.204714254889439,58,106,Shot
35,0.929580729194491,2,0.0890237738511929,0.0957676628347649,0.0890237738511929,60,106,Shot
