x,y,WeightedExpectedGoals,GoalProbability
0,0,2.37860628160535,0.006
0,2,2.0153525640211,0.005
0,4,1.21395766220189,0.004
0,6,0.537277772837152,0.003
0,8,0.208299001942134,0.002
0,10,0.130281256544261,0.001
0,12,0.17771177862947,0.002
0,14,0.293594904876827,0.004
0,16,0.505537676429735,0.006
0,18,0.887842648106097,0.01
0,20,1.42007642104546,0.013
0,22,1.871015073575,0.013
0,24,2.08799504530486,0.011
0,26,2.36156982488643,0.01
0,28,3.21949416675797,0.012
0,30,4.72742427239523,0.014
0,32,6.34385853797644,0.015
0,34,7.66357904006727,0.014
0,36,9.29551973260057,0.013
0,38,12.4206074236015,0.014
0,40,16.8962999026548,0.016
0,42,20.2040698733458,0.019
0,44,19.531753194579,0.021
0,46,14.8979530083295,0.019
0,48,9.20697531165116,0.016
0,50,5.21951245591329,0.013
0,52,3.51966338684562,0.012
0,54,3.13734317237289,0.012
0,56,3.09695142750546,0.014
0,58,2.84754430208984,0.016
0,60,2.18536667018323,0.016
0,62,1.28437967834992,0.012
0,64,0.555087461160118,0.005
0,66,0.182963384883919,0.002
0,68,0.0766272545283915,0.001
0,70,0.0820324368079188,0.001
0,72,0.104334926599291,0.001
0,74,0.101704875147383,0.001
0,76,0.0745032032433392,0.001
0,78,0.04561262916159,0.001
0,80,0.0260141525924957,0
2,0,2.2507447909624,0.006
2,2,1.99938693286373,0.005
2,4,1.3278176600695,0.004
2,6,0.720887193477585,0.003
2,8,0.422697992506225,0.002
2,10,0.425233929615221,0.002
2,12,0.637853812544466,0.004
2,14,0.990666728147148,0.006
2,16,1.52904034721964,0.01
2,18,2.42091816418598,0.013
2,20,3.64606216184949,0.016
2,22,4.69207870495031,0.016
2,24,5.11723294676736,0.014
2,26,5.47971685538999,0.012
2,28,6.88208027378326,0.014
2,30,9.60248649772914,0.016
2,32,12.784172018155,0.016
2,34,15.6886424831072,0.014
2,36,19.1518946881175,0.013
2,38,25.0286576597912,0.014
2,40,33.0321052575632,0.016
2,42,38.7822728504818,0.019
2,44,37.2295329435756,0.02
2,46,28.34266917231,0.019
2,48,17.4275999726134,0.016
2,50,9.72177817629787,0.013
2,52,6.37933390733294,0.011
2,54,5.61956665507615,0.011
2,56,5.50670470541187,0.013
2,58,4.99972044193384,0.015
2,60,3.77195856098074,0.015
2,62,2.19109515186917,0.011
2,64,0.937818351673183,0.005
2,66,0.300152681526678,0.001
2,68,0.106611013071303,0
2,70,0.105408646821161,0
2,72,0.143287940160793,0
2,74,0.164358207753422,0.001
2,76,0.161192962102138,0.001
2,78,0.145548256819679,0.001
2,80,0.117583087609635,0.001
4,0,2.05968196928693,0.007
4,2,2.05953538427629,0.006
4,4,1.66468965292692,0.004
4,6,1.19993954831381,0.003
4,8,0.975360186445185,0.003
4,10,1.17188919716805,0.004
4,12,1.74092061962988,0.006
4,14,2.50357604787851,0.01
4,16,3.46019606926095,0.014
4,18,4.89271251009428,0.017
4,20,6.87809380151469,0.018
4,22,8.65150928016003,0.018
4,24,9.38767937260661,0.016
4,26,9.7283099023525,0.015
4,28,11.2846568537391,0.015
4,30,14.6839239372724,0.017
4,32,19.1501524673403,0.016
4,34,23.8280522339504,0.015
4,36,29.3376042015599,0.014
4,38,37.4078605132386,0.014
4,40,47.5326580391821,0.015
4,42,54.3717383119718,0.018
4,44,51.6124170418416,0.019
4,46,39.2013552071951,0.018
4,48,24.1708703405332,0.015
4,50,13.6418199015673,0.012
4,52,9.26033169399117,0.011
4,54,8.49496529774262,0.011
4,56,8.46609744207671,0.013
4,58,7.6151364708192,0.014
4,60,5.63549656251707,0.014
4,62,3.22005658822092,0.01
4,64,1.36617496327789,0.005
4,66,0.434149731331653,0.001
4,68,0.1468611201854,0
4,70,0.146777902343939,0
4,72,0.240832743756737,0.001
4,74,0.356223917458037,0.001
4,76,0.460122873068464,0.001
4,78,0.511650664544554,0.002
4,80,0.460544320939909,0.002
6,0,2.35803757276045,0.01
6,2,2.64103976412655,0.008
6,4,2.46772398393652,0.006
6,6,2.07304003745377,0.005
6,8,1.93367298579235,0.004
6,10,2.46056705506475,0.006
6,12,3.54366467214569,0.01
6,14,4.72498398736002,0.014
6,16,5.87034249628013,0.017
6,18,7.42252774382936,0.018
6,20,9.72819806215175,0.019
6,22,12.087684349858,0.019
6,24,13.4389060389134,0.018
6,26,14.036864109027,0.017
6,28,15.2687501381912,0.016
6,30,18.0671002796739,0.016
6,32,22.4356957710747,0.016
6,34,27.9232136302938,0.014
6,36,34.416746219434,0.013
6,38,42.4939030516511,0.013
6,40,51.4098942834561,0.014
6,42,56.7701548563862,0.016
6,44,53.1728353753421,0.017
6,46,40.581598828208,0.016
6,48,25.683743684576,0.014
6,50,15.5403993499533,0.011
6,52,11.8725620104976,0.011
6,54,11.9219118405191,0.012
6,56,12.2847001447335,0.014
6,58,11.0796195764704,0.015
6,60,8.14357274143279,0.015
6,62,4.64992147389058,0.011
6,64,1.99839379649432,0.005
6,66,0.658672555174455,0.002
6,68,0.250024181381176,0.001
6,70,0.291008189069026,0.001
6,72,0.537507492156456,0.001
6,74,0.891233630367683,0.002
6,76,1.25023736127703,0.003
6,78,1.4525630423506,0.004
6,80,1.33018137226806,0.005
8,0,2.96562409825309,0.013
8,2,3.41029217484078,0.01
8,4,3.30063328213048,0.008
8,6,2.91688194675862,0.006
8,8,2.94249301333352,0.006
8,10,3.91583821570369,0.008
8,12,5.49279337687815,0.012
8,14,6.82549405355406,0.017
8,16,7.70071382818225,0.019
8,18,8.83298540315865,0.018
8,20,10.9576803213782,0.017
8,22,13.814625280522,0.017
8,24,16.3978983585677,0.018
8,26,18.1153411437754,0.018
8,28,19.1078222084009,0.017
