x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
82,38,Pass,120,4,1,0,0,0,0
82,38,Pass,120,6,1,0,0,0,0
82,38,Pass,120,8,2,0,0,0,0
82,38,Pass,120,10,2,0,0,0,0
82,38,Pass,120,12,3,0,0,0,0
82,38,Pass,120,14,6,0,0,0,0
82,38,Pass,120,16,6,0,0,0,0
82,38,Pass,120,18,8,0,0,0,0.001
82,38,Pass,120,20,8,0,0,0,0.001
82,38,Pass,120,22,8,0,0,0,0
82,38,Pass,120,24,8,0,0,0,0
82,38,Pass,120,26,6,0.001,0,0,0
82,38,Pass,120,28,4,0.001,0,0,0
82,38,Pass,120,30,6,0.001,1,0,0
82,38,Pass,120,32,7,0.001,1,0,0
82,38,Pass,120,34,8,0.001,1,0,0.001
82,38,Pass,120,36,8,0,1,0,0.004
82,38,Pass,120,38,8,0,1,0,0.016
82,38,Pass,120,40,6,0,1,0,0.044
82,38,Pass,120,42,7,0,1,0,0.067
82,38,Pass,120,44,8,0,1,0,0.076
82,38,Pass,120,46,6,0,0,0,0.049
82,38,Pass,120,48,6,0.001,0,0,0.012
82,38,Pass,120,50,7,0.002,0,0,0.002
82,38,Pass,120,52,7,0.004,0,0,0
82,38,Pass,120,54,9,0.006,0,0,0
82,38,Pass,120,56,7,0.007,0,0,0
82,38,Pass,120,58,9,0.006,0,0,0
82,38,Pass,120,60,9,0.005,0,0,0
82,38,Pass,120,62,8,0.003,0,0,0
82,38,Pass,120,64,8,0.003,0,0,0
82,38,Pass,120,66,8,0.002,0,0,0
82,38,Pass,120,68,6,0.002,0,0,0
82,38,Pass,120,70,6,0.001,0,0,0
82,38,Pass,120,72,3,0,0,0,0
82,38,Pass,120,74,3,0,0,0,0
82,38,Pass,120,76,2,0,0,0,0
82,38,Pass,120,78,2,0,0,0,0
82,38,Pass,120,80,1,0,0,0,0
82,38,Pass,118,4,1,0,0,0,0
82,38,Pass,118,6,1,0,0,0,0
82,38,Pass,118,8,5,0,0,0,0.001
82,38,Pass,118,10,6,0,0,0,0
82,38,Pass,118,12,6,0,0,0,0
82,38,Pass,118,14,10,0,0,0,0.001
82,38,Pass,118,16,11,0,0,0,0.001
82,38,Pass,118,18,11,0,0,0,0.003
82,38,Pass,118,20,13,0,0,0,0.003
82,38,Pass,118,22,15,0,0,0,0.002
82,38,Pass,118,24,16,0,0,0,0.001
82,38,Pass,118,26,15,0.001,0,0,0
82,38,Pass,118,28,15,0.001,1,0,0
82,38,Pass,118,30,14,0.002,1,0,0
82,38,Pass,118,32,11,0.003,1,0,0
82,38,Pass,118,34,13,0.002,2,0,0.001
82,38,Pass,118,36,11,0.001,1,0,0.005
82,38,Pass,118,38,10,0.001,1,0,0.021
82,38,Pass,118,40,11,0.001,1,0,0.058
82,38,Pass,118,42,11,0.001,1,0,0.088
82,38,Pass,118,44,12,0.001,1,0,0.101
82,38,Pass,118,46,14,0.001,2,0,0.075
82,38,Pass,118,48,14,0.001,1,0,0.023
82,38,Pass,118,50,13,0.003,1,0,0.004
82,38,Pass,118,52,15,0.007,1,0,0.001
82,38,Pass,118,54,14,0.011,0,0,0
82,38,Pass,118,56,14,0.012,0,0,0
82,38,Pass,118,58,12,0.011,0,0,0
82,38,Pass,118,60,12,0.008,0,0,0
82,38,Pass,118,62,10,0.005,0,0,0
82,38,Pass,118,64,8,0.003,0,0,0
82,38,Pass,118,66,9,0.002,0,0,0
82,38,Pass,118,68,8,0.002,0,0,0
82,38,Pass,118,70,8,0.001,0,0,0
82,38,Pass,118,72,6,0,0,0,0
82,38,Pass,118,74,3,0,0,0,0
82,38,Pass,118,76,3,0,0,0,0
82,38,Pass,118,78,2,0,0,0,0
82,38,Pass,118,80,1,0,0,0,0
82,38,Pass,116,2,1,0,0,0,0
82,38,Pass,116,4,2,0,0,0,0
82,38,Pass,116,6,5,0,0,0,0.001
82,38,Pass,116,8,7,0,0,0,0.001
82,38,Pass,116,10,8,0,0,0,0.001
82,38,Pass,116,12,12,0,0,0,0.001
82,38,Pass,116,14,14,0,0,0,0.001
82,38,Pass,116,16,16,0,0,0,0.001
82,38,Pass,116,18,15,0,0,0,0.003
82,38,Pass,116,20,20,0,0,0,0.006
82,38,Pass,116,22,24,0,0,0,0.006
82,38,Pass,116,24,25,0.001,0,0,0.003
82,38,Pass,116,26,25,0.001,0,0,0.001
82,38,Pass,116,28,24,0.003,2,0,0
82,38,Pass,116,30,24,0.005,2,0,0
82,38,Pass,116,32,24,0.006,2,0,0.001
