x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
58,48,Pass,120,4,2,0,0,0,0
58,48,Pass,120,6,2,0,0,0,0
58,48,Pass,120,8,3,0,0,0,0
58,48,Pass,120,10,3,0,0,0,0
58,48,Pass,120,12,3,0.001,0,0,0
58,48,Pass,120,14,3,0.001,0,0,0
58,48,Pass,120,16,3,0.002,0,0,0
58,48,Pass,120,18,3,0.002,0,0,0
58,48,Pass,120,20,3,0.002,0,0,0
58,48,Pass,120,22,2,0.001,0,0,0
58,48,Pass,120,24,2,0.001,0,0,0
58,48,Pass,120,26,2,0,0,0,0
58,48,Pass,120,28,2,0,0,0,0
58,48,Pass,120,30,1,0,0,0,0
58,48,Pass,120,32,1,0,0,0,0
58,48,Pass,120,34,1,0,0,0,0
58,48,Pass,120,44,1,0,0,0,0
58,48,Pass,120,46,1,0,0,0,0
58,48,Pass,120,48,1,0,0,0,0
58,48,Pass,120,50,2,0,0,0,0
58,48,Pass,120,52,2,0.001,0,0,0
58,48,Pass,120,54,2,0.001,0,0,0
58,48,Pass,120,56,2,0.001,0,0,0
58,48,Pass,120,58,2,0.001,0,0,0
58,48,Pass,120,60,1,0,0,0,0
58,48,Pass,120,62,1,0,0,0,0
58,48,Pass,120,64,2,0,0,0,0
58,48,Pass,120,66,2,0,0,0,0
58,48,Pass,120,68,2,0,0,0,0
58,48,Pass,120,70,1,0,0,0,0
58,48,Pass,120,72,1,0,0,0,0
58,48,Pass,120,74,1,0,0,0,0
58,48,Pass,120,76,1,0,0,0,0
58,48,Pass,120,78,1,0,0,0,0
58,48,Pass,120,80,1,0,0,0,0
58,48,Pass,118,2,1,0,0,0,0
58,48,Pass,118,4,2,0,0,0,0
58,48,Pass,118,6,2,0,0,0,0
58,48,Pass,118,8,3,0,0,0,0
58,48,Pass,118,10,3,0,0,0,0
58,48,Pass,118,12,3,0,0,0,0
58,48,Pass,118,14,3,0.001,0,0,0
58,48,Pass,118,16,3,0.001,0,0,0
58,48,Pass,118,18,3,0.001,0,0,0
58,48,Pass,118,20,3,0.001,0,0,0
58,48,Pass,118,22,3,0.001,0,0,0
58,48,Pass,118,24,2,0.001,0,0,0
58,48,Pass,118,26,2,0,0,0,0
58,48,Pass,118,28,2,0,0,0,0
58,48,Pass,118,30,1,0,0,0,0
58,48,Pass,118,32,1,0,0,0,0
58,48,Pass,118,34,1,0,0,0,0
58,48,Pass,118,44,1,0,0,0,0
58,48,Pass,118,46,3,0,0,0,0
58,48,Pass,118,48,4,0,1,0,0
58,48,Pass,118,50,3,0,1,0,0
58,48,Pass,118,52,3,0.001,1,0,0
58,48,Pass,118,54,2,0.001,0,0,0
58,48,Pass,118,56,2,0.001,0,0,0
58,48,Pass,118,58,2,0.001,0,0,0
58,48,Pass,118,60,2,0,0,0,0
58,48,Pass,118,62,2,0,0,0,0
58,48,Pass,118,64,2,0,0,0,0
58,48,Pass,118,66,2,0,0,0,0
