endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
28,8,80.9518123357742,0.002,0.003
28,10,74.3843044470752,0.003,0.005
28,12,82.2995640992893,0.004,0.006
28,14,102.936357122446,0.006,0.007
28,16,125.115516350327,0.012,0.01
28,18,138.093528966149,0.021,0.016
26,6,83.3615372010816,0,0
26,8,71.654898268212,0,0.001
26,10,64.5927217623788,0.001,0.002
26,12,69.3143813568526,0.001,0.003
26,14,82.4092078445403,0.002,0.004
26,16,96.1904920549131,0.005,0.007
26,18,104.416951282359,0.009,0.012
26,20,105.050758711213,0.012,0.02
26,22,101.771289088513,0.019,0.033
24,4,88.2041865140256,0,0
24,6,85.2727829272067,0,0
24,8,71.5697769825208,0,0
24,10,61.0708084718911,0,0.001
24,12,58.8738347992994,0,0.001
24,14,62.3897138193058,0,0.002
24,16,68.2451853646669,0.001,0.004
24,18,74.1339506272989,0.002,0.007
24,20,78.7983724539326,0.003,0.012
24,22,84.3035800061895,0.005,0.019
24,24,94.4431592106491,0.013,0.03
22,2,66.085959410914,0,0
22,4,81.7633026493761,0,0
22,6,79.301364564998,0,0
22,8,66.2989398554729,0,0
22,10,54.3914658576744,0,0
22,12,47.4784590966782,0,0
22,14,44.2507644482814,0,0.001
22,16,44.4659527976381,0,0.002
22,18,48.8169742624095,0,0.004
22,20,57.9869872707145,0.001,0.006
22,22,74.0092030926157,0.002,0.011
22,24,98.7121255757502,0.009,0.02
20,2,52.5700381168321,0,0
20,4,64.9530328399408,0,0
20,6,63.5766964402369,0,0
20,8,53.8313216186539,0,0
20,10,44.178224236994,0,0
20,12,37.2000759767487,0,0
20,14,31.8415184373282,0,0
20,16,28.9667065862277,0,0.001
20,18,31.8524832184597,0,0.002
20,20,44.1250510437043,0,0.003
20,22,69.3520948428065,0.001,0.007
20,24,108.261437776116,0.008,0.013
18,0,26.0055046688544,0,0
18,2,40.1241642794802,0,0
18,4,48.6537318846539,0,0
18,6,48.3165240203499,0,0
18,8,42.4590368277799,0,0
18,10,36.3477330803957,0,0
18,12,31.5002174219447,0,0
18,14,26.5455482796077,0,0
18,16,22.5772336270799,0,0
18,18,24.6729267119944,0,0.001
18,20,38.8844124561014,0,0.002
18,22,69.9887241836208,0.001,0.005
18,24,118.971808484773,0.007,0.009
18,26,179.079922390041,0.03,0.013
16,0,23.3645543959431,0,0
16,2,32.5864509804066,0,0
16,4,37.7959923407591,0,0
16,6,38.2695046925862,0,0
16,8,35.5804461269549,0,0
16,10,32.0886072467931,0,0
16,12,28.61263652492,0,0
16,14,24.3101703313699,0,0
16,16,20.7598656840614,0,0
16,18,23.6963385448691,0,0.001
16,20,39.6636251418431,0,0.002
16,22,73.611553236534,0.001,0.003
16,24,127.848620577202,0.006,0.005
16,26,199.523197915993,0.026,0.008
14,2,26.3547277257181,0,0
14,4,29.0060701060103,0,0
14,6,29.9140329856584,0,0
14,8,29.4924633283157,0,0
14,10,27.7127255793091,0,0
14,12,24.7351583023923,0,0
14,14,20.8000640681588,0,0
14,16,18.3392339111197,0,0
14,18,22.729247693248,0,0.001
14,20,39.43546306913,0,0.002
14,22,73.1162902858466,0.001,0.003
14,24,128.449076218082,0.007,0.004
14,26,207.711057164824,0.028,0.006
12,2,18.2938935784163,0,0
12,4,19.4353559288125,0,0
12,6,20.7714245081836,0,0
12,8,22.4254915629057,0,0
12,10,22.8449638579263,0,0
12,12,20.8511495091446,0,0
12,14,16.9919677632706,0,0
12,16,14.5505136911223,0,0
12,18,18.4323534378037,0,0.001
12,20,32.7506326169454,0,0.002
12,22,61.8801029265327,0.002,0.003
12,24,112.620359282503,0.008,0.005
10,2,9.88983928514683,0,0
10,4,10.6471740759437,0,0
10,6,12.8120505317715,0,0
10,8,16.7136484640544,0,0
10,10,20.0012704081864,0,0
10,12,19.622491915035,0,0
10,14,15.4422186494415,0,0
10,16,11.3773709313943,0,0
10,18,12.3073868394871,0,0.001
10,20,21.3012178788439,0,0.002
10,22,42.0255487731279,0.001,0.004
10,24,81.831123399027,0.007,0.006
8,4,4.94061905238083,0,0
8,6,7.7667470953036,0,0
8,8,13.0270655996669,0,0
8,10,18.1678711548042,0,0
8,12,19.019559597948,0,0
8,14,14.6699652759523,0,0
8,16,9.16013759794303,0,0
8,18,7.12248352592032,0,0.001
8,20,10.8599588867566,0,0.003
8,22,22.9156936118135,0.001,0.005
6,6,4.69921467512498,0,0
6,8,9.4060968432966,0,0
6,10,14.1655086320136,0,0
6,12,15.2795810044087,0,0
6,14,11.7104158358878,0,0
6,16,6.65956565510638,0,0
6,18,3.81289224231655,0,0.001
6,20,4.8258114474614,0,0.003
4,10,8.28950390012595,0,0
4,12,9.0356675547743,0,0
4,14,6.90284523975694,0,0
4,16,3.78823422418804,0,0
4,18,1.89761877493037,0,0.001
98,18,81.4724943025888,0.033,0.028
98,20,86.324606926539,0.015,0.017
98,22,85.4596010227745,0.003,0.008
98,24,78.05210491878,0.001,0.003
