x,y,WeightedCount,WeightedExpectedGoals,GoalProbability
0,0,0.13949651364658,0,0
0,2,0.707458789760214,0,0.002
0,4,2.47504036431911,0,0.003
0,6,6.23572034645631,0,0.005
0,8,11.5250962842895,0,0.008
0,10,15.9610032217171,0.001,0.012
0,12,16.8384495628897,0.002,0.017
0,14,13.575819116678,0.002,0.021
0,16,8.26477810576419,0.001,0.025
0,18,3.72241836040514,0,0.027
0,20,1.21561296846247,0,0.029
0,22,0.283455622178485,0,0.03
0,24,0.0457618101399133,0,0.031
2,0,0.229720666491684,0,0.001
2,2,1.13072781224382,0,0.002
2,4,3.95584451966488,0,0.003
2,6,9.9665203502562,0,0.005
2,8,18.4205032095947,0.001,0.008
2,10,25.5103908741112,0.003,0.012
2,12,26.9128089316375,0.006,0.017
2,14,21.6981631600365,0.006,0.021
2,16,13.209553123764,0.003,0.025
2,18,5.94952247373127,0.001,0.027
2,20,1.94290807077351,0,0.029
2,22,0.453045689972588,0,0.03
2,24,0.0731408701294944,0,0.031
2,26,0.00855141592788487,0,0.031
2,36,0.0061476899092006,0,0
2,38,0.00835357261932501,0,0
2,40,0.00791358690615197,0,0
4,0,0.255975158265685,0,0.001
4,2,1.25995729994541,0,0.002
4,4,4.4079531130575,0,0.003
4,6,11.1055816743739,0,0.005
4,8,20.5346128136875,0.001,0.008
4,10,28.4406114320382,0.004,0.012
4,12,30.0055870698674,0.007,0.017
4,14,24.1916678713226,0.008,0.021
4,16,14.7269201599734,0.004,0.025
4,18,6.6294860626906,0.001,0.027
4,20,2.16496063896773,0,0.029
4,22,0.504823723365429,0,0.03
4,24,0.0815000500086265,0,0.031
4,26,0.00952874671210861,0,0.031
4,32,0.00982582174679019,0,0
4,34,0.027469296079554,0,0
4,36,0.0535385992669503,0,0
4,38,0.0727490461488754,0,0
4,40,0.0689173273848075,0,0
4,42,0.0455166589053491,0,0
4,44,0.0209581598804527,0,0
4,46,0.0067278569267222,0,0
6,0,0.198854946074154,0,0.001
6,2,0.978801000198343,0,0.002
6,4,3.43286881792039,0,0.003
6,6,8.65651066131485,0,0.005
6,8,16.0146788949277,0,0.008
6,10,22.1974137011572,0.002,0.012
6,12,23.4291956309509,0.005,0.017
6,14,18.8894244432186,0.005,0.021
6,16,11.4945857077882,0.002,0.025
6,18,5.17357901891283,0.001,0.027
6,20,1.68825390347745,0,0.029
6,22,0.392173580307317,0,0.03
6,24,0.0633135190122036,0,0.031
6,26,0.00740243087035779,0,0.031
6,30,0.0148773963299121,0,0
6,32,0.0596574597748558,0,0
6,34,0.166779783731058,0,0
6,36,0.32505951303397,0,0
6,38,0.441695708117585,0,0
6,40,0.418431434255645,0,0
6,42,0.27635431597553,0,0
6,44,0.127247431537372,0,0
6,46,0.0408481717173457,0,0
6,48,0.00914191220440244,0,0
8,0,0.104528811758871,0,0
8,2,0.539634829987319,0,0.002
8,4,1.90114892320245,0,0.003
8,6,4.83122955461955,0,0.005
8,8,9.0130952252808,0,0.008
8,10,12.5847419474712,0.001,0.012
8,12,13.3392017332399,0.001,0.016
8,14,10.7539729327949,0.001,0.02
8,16,6.51938859822602,0.001,0.023
8,18,2.91706900001393,0,0.026
8,20,0.945759758521059,0,0.028
8,22,0.21903538843509,0,0.029
8,24,0.0342906608403076,0,0.031
8,28,0.0109488028009708,0,0
8,30,0.0629743412720093,0,0
8,32,0.252523300984422,0,0
8,34,0.705960020493292,0,0
8,36,1.37594026895399,0,0
8,38,1.86964813227793,0,0
8,40,1.77117308401416,0,0
8,42,1.16977666120551,0,0
8,44,0.538624030839974,0,0
8,46,0.172905705341316,0,0
8,48,0.0386966836314824,0,0
8,50,0.00603780377650226,0,0
10,0,0.0394690106750326,0,0
10,2,0.236313803728435,0,0.001
10,4,0.877036477134233,0,0.002
10,6,2.36689233500757,0,0.004
10,8,4.69303781855404,0,0.006
10,10,6.90379447085199,0,0.008
10,12,7.53191561650689,0,0.011
10,14,6.08162578242014,0,0.013
10,16,3.6063737659102,0,0.016
10,18,1.55555232756154,0,0.018
10,20,0.490522542663115,0,0.02
10,22,0.121530612993014,0,0.02
10,24,0.0495531900876589,0,0.008
10,26,0.0488508746866172,0,0
10,28,0.0777612287340422,0,0
10,30,0.215322334356824,0,0
10,32,0.758542653689657,0,0
10,34,2.08332791241623,0,0
10,36,4.06047748444217,0,0
10,38,5.51743728724151,0,0
10,40,5.22683185524963,0,0
10,42,3.45207702821418,0,0
10,44,1.58950995123345,0,0
10,46,0.510254506908019,0,0
10,48,0.114196100044129,0,0
10,50,0.0178179001248397,0,0
12,0,0.0240384349360724,0,0
12,2,0.145626639677836,0,0
12,4,0.652450082915825,0,0.001
12,6,2.07131878773132,0,0.001
12,8,4.691753726655,0,0.001
12,10,7.5770040894976,0,0.002
12,12,8.69864702424711,0,0.002
12,14,7.08721737694828,0,0.003
12,16,4.09682596510535,0,0.004
12,18,1.6935477175843,0,0.004
12,20,0.537036177962776,0,0.005
12,22,0.226604516408963,0,0.003
12,24,0.247729109344458,0,0
12,26,0.326844209782316,0,0
12,28,0.363073638643051,0,0
12,30,0.57473626325421,0,0
12,32,1.6201963429614,0,0
12,34,4.31366453149135,0,0
12,36,8.36004802125252,0,0
12,38,11.351565407844,0,0
12,40,10.7536743222926,0,0
12,42,7.1022969793066,0,0
12,44,3.27025487350239,0,0
12,46,1.0497966915197,0,0
12,48,0.234946847872507,0,0
12,50,0.0366585152069162,0,0
14,0,0.0252000918236322,0,0
14,2,0.185908617946517,0,0
14,4,0.905239168537881,0,0
14,6,3.08575991295602,0,0
14,8,7.35857915327657,0,0
14,10,12.3280356230285,0,0
14,12,14.5362183670193,0,0
14,14,12.1004902211631,0,0
14,16,7.15263647640319,0,0
14,18,3.0608047620156,0,0
14,20,1.11579502749099,0,0
14,22,0.763093244791044,0,0
14,24,1.11787384431938,0,0
14,26,1.46189342202517,0,0
14,28,1.44473794400109,0,0
14,30,1.42370428097325,0,0
14,32,2.59497640422283,0,0
14,34,6.27281023621234,0,0
14,36,12.0101279891268,0,0
14,38,16.2822692104921,0,0
14,40,15.4246761593369,0,0
14,42,10.1872743780365,0,0
14,44,4.69073368510882,0,0
14,46,1.50578988302321,0,0
14,48,0.336999144150927,0,0
14,50,0.0525816301109871,0,0
16,0,0.0324387078129734,0,0
16,2,0.227521840299728,0,0
16,4,1.14761420721333,0,0
16,6,3.98623369852502,0,0
16,8,9.70457126292484,0,0
16,10,16.6896092768865,0,0
16,12,20.3564118354015,0,0
16,14,17.7346451629249,0,0
16,16,11.1454825296052,0,0
16,18,5.21339317697382,0,0
16,20,2.32773036497974,0,0
16,22,2.20528274786297,0,0
16,24,3.518395727712,0,0
16,26,4.61893933324726,0,0
16,28,4.37537335107324,0,0
16,30,3.32465466697157,0,0
16,32,3.45462428468428,0,0
16,34,6.54998369452012,0,0
16,36,12.0823474695612,0,0
16,38,16.3137423135309,0,0
16,40,15.4496023267498,0,0
16,42,10.2157601727494,0,0
16,44,4.72265609428244,0,0
16,46,1.53503352837864,0,0
16,48,0.360130604118397,0,0
16,50,0.0653376563986482,0,0
16,70,0.00801360095063233,0,0
16,72,0.00959748185854307,0,0
16,74,0.00801360095063233,0,0
18,0,0.0291115810980014,0,0
18,2,0.215237433876228,0,0
18,4,1.08176326971252,0,0
18,6,3.84170109662286,0,0
18,8,9.69445957899289,0,0
18,10,17.5038006417011,0,0
18,12,22.7854003878776,0,0
18,14,21.5435484139835,0,0
18,16,14.9138281762244,0,0
18,18,7.84449006610515,0,0
18,20,4.19065353653671,0,0
18,22,4.71557266822153,0,0
18,24,7.76094571795004,0,0
18,26,10.1976059781955,0,0
18,28,9.53094570012571,0,0
18,30,6.52145685906854,0,0
18,32,4.32541195536397,0,0
18,34,5.20869789876327,0,0
18,36,8.64348576418308,0,0
18,38,11.5347662430569,0,0
18,40,10.9413778354274,0,0
18,42,7.31248674513819,0,0
18,44,3.50151462565908,0,0
18,46,1.2746309797495,0,0
18,48,0.400141334761942,0,0
18,50,0.127756319681935,0,0
18,52,0.0350236251474811,0,0
18,54,0.00938761146443332,0,0
18,66,0.0161924701034807,0,0
18,68,0.0398989109628356,0,0
18,70,0.0685409002839562,0,0
18,72,0.0820879466167545,0,0
18,74,0.0685409002839562,0,0
18,76,0.0398989109628356,0,0
18,78,0.0161924701034807,0,0
20,0,0.026917272064418,0,0
20,2,0.169704309616455,0,0
20,4,0.792833031002135,0,0
20,6,2.88366232310148,0,0
20,8,7.73657221029986,0,0
20,10,15.1874751339834,0,0
20,12,21.7843312788705,0,0
20,14,22.8338415059026,0,0
20,16,17.4949293751914,0,0
20,18,10.1592250779596,0,0
20,20,6.05676897245246,0,0
20,22,7.25730963847287,0,0
20,24,12.0111907310039,0,0
20,26,15.7393992542379,0,0
20,28,14.6347570863459,0,0
20,30,9.67052519264491,0,0
20,32,5.11079847629122,0,0
20,34,3.68522223304621,0,0
20,36,4.89158626238078,0,0
20,38,6.38010674836555,0,0
20,40,6.21325439182363,0,0
20,42,4.53475004469752,0,0
20,44,2.7585042249234,0,0
20,46,1.63563734607304,0,0
20,48,0.956897080647575,0,0
20,50,0.47138468140708,0,0
20,52,0.174379097482364,0,0
20,54,0.0467399707423122,0,0
20,56,0.00873420280038421,0,0
20,64,0.0273192585218305,0,0
20,66,0.0965552785343995,0,0
20,68,0.237916169467417,0,0
20,70,0.40870760764865,0,0
20,72,0.489488292968587,0,0
20,74,0.40870760764865,0,0
20,76,0.237916169467417,0,0
20,78,0.0965552785343995,0,0
20,80,0.0273192585218305,0,0
22,0,0.1185926093601,0,0
22,2,0.263501885294766,0,0
22,4,0.666736982491116,0,0
22,6,1.9867888607684,0,0
22,8,5.43044015921339,0,0
22,10,11.5798365518385,0,0
22,12,18.2242649111571,0,0
22,14,20.7958777785599,0,0
22,16,17.117057836436,0,0
22,18,10.6147829558826,0,0
22,20,6.74639028673014,0,0
22,22,8.15029905653577,0,0
22,24,13.2002164719056,0,0
22,26,17.1116316322178,0,0
22,28,15.82703271369,0,0
22,30,10.3699042021156,0,0
22,32,5.19353452595216,0,0
22,34,3.11420970457026,0,0
22,36,3.68500187822234,0,0
22,38,4.94869523309254,0,0
22,40,5.38870201627267,0,0
22,42,5.06280841791178,0,0
22,44,4.66195622588142,0,0
22,46,4.1015046306406,0,0
22,48,2.96909261254872,0,0
22,50,1.59286028335937,0,0
22,52,0.605297081542721,0,0
22,54,0.162241738202453,0,0
22,56,0.0303177820105962,0,0
22,62,0.0224030094224154,0,0
22,64,0.113572359854262,0,0
22,66,0.401402213415656,0,0
22,68,0.989071529606453,0,0
22,70,1.6990903122043,0,0
22,72,2.03491396038635,0,0
22,74,1.6990903122043,0,0
22,76,0.989071529606453,0,0
22,78,0.401402213415656,0,0
22,80,0.113572359854262,0,0
24,0,0.617145621538827,0,0
24,2,1.07154854005364,0,0
24,4,1.50979612656891,0,0
24,6,2.17174611998202,0,0
24,8,3.9864774255731,0,0
24,10,7.86835762797998,0,0
24,12,12.7501366403649,0,0
24,14,15.2188286354227,0,0
24,16,13.1949198997547,0,0
24,18,8.90038543940345,0,0
24,20,6.43795901868051,0,0
24,22,7.65262306723787,0,0
24,24,11.2285601236017,0,0
24,26,13.7465938586855,0,0
24,28,12.4205545606318,0,0
24,30,8.17612632730284,0,0
24,32,4.49472449167233,0,0
24,34,3.77630751236787,0,0
24,36,5.74579423084489,0,0
24,38,8.31467627321594,0,0
24,40,9.67615049516575,0,0
24,42,10.0483749316396,0,0
24,44,10.276253864166,0,0
24,46,9.6139984447139,0,0
24,48,7.12394058435237,0,0
24,50,3.85022279284409,0,0
24,52,1.46481763271322,0,0
24,54,0.392624656764055,0,0
24,56,0.0733689671205571,0,0
24,58,0.00955846304512165,0,0
24,60,0.00892946552412346,0,0
24,62,0.0649308260956749,0,0
24,64,0.329167702781665,0,0
24,66,1.1633873299019,0,0
24,68,2.86663413268054,0,0
24,70,4.92448739820637,0,0
24,72,5.89780783421469,0,0
24,74,4.92448739820637,0,0
24,76,2.86663413268054,0,0
24,78,1.1633873299019,0,0
24,80,0.329167702781665,0,0
26,0,2.42223715223807,0,0
26,2,4.03334773318302,0,0
26,4,5.09428523491255,0,0
26,6,5.10806534602784,0,0
26,8,4.81501101484227,0,0
26,10,5.57915081035599,0,0
26,12,7.55878447779649,0,0
26,14,9.01681783146009,0,0
26,16,8.63704719567782,0,0
26,18,7.53331835048939,0,0.001
26,20,7.58469029475139,0,0.001
26,22,8.90655544131817,0,0.001
26,24,10.3022893669441,0,0.001
26,26,10.4685475649918,0,0
26,28,8.69214912851045,0,0
26,30,5.78903337133805,0,0
26,32,4.00843388920525,0,0
26,34,5.32265597079481,0,0
26,36,9.59876433781194,0,0
26,38,14.2380926095453,0,0
26,40,16.6008379206213,0,0
26,42,17.1858458779848,0,0
26,44,17.4945581004421,0,0
26,46,16.3189461312845,0,0
26,48,12.0944172559238,0,0
26,50,6.55402719979372,0,0.001
26,52,2.51657555617511,0,0.001
26,54,0.677753038027223,0,0.002
26,56,0.123785053635228,0,0
26,58,0.016126639192924,0,0
26,60,0.0180430875495518,0,0
26,62,0.131200750676955,0,0
26,64,0.665123983482475,0,0
26,66,2.35076773528613,0,0
26,68,5.79238818815706,0,0
26,70,9.95053477976491,0,0
26,72,11.9172488897217,0,0
26,74,9.95053477976491,0,0
26,76,5.79238818815706,0,0
26,78,2.35076773528613,0,0
26,80,0.665123983482475,0,0
28,0,6.62926155017575,0,0
28,2,10.9684593601828,0,0
28,4,13.6489397591278,0,0
28,6,12.9762203933986,0,0
28,8,9.78431990959057,0,0
28,10,6.84183508330301,0,0
28,12,6.00285080479433,0,0
28,14,6.75062219265217,0,0.001
28,16,8.0418014476907,0,0.002
28,18,10.0433897046965,0,0.003
28,20,12.8991089750174,0,0.004
28,22,14.9695318325586,0,0.004
28,24,14.7035562032613,0,0.003
28,26,12.5090645469591,0,0.002
28,28,9.42868494808963,0,0.001
28,30,6.31370042894951,0,0
28,32,4.74770064477352,0,0
28,34,6.66909620753118,0,0
28,36,12.076972205561,0,0
28,38,17.8390481207438,0,0
28,40,20.6366500401358,0,0
28,42,21.0473893027014,0,0
28,44,21.1420916331051,0,0.001
28,46,19.6535241979736,0,0.001
28,48,14.6500279009918,0,0.002
28,50,8.03636309753817,0,0.003
28,52,3.14483466551118,0,0.005
28,54,0.870597093389931,0,0.007
28,56,0.171008182904446,0,0.01
28,58,0.0189688279859923,0,0
28,60,0.0254177481875786,0,0
28,62,0.184825775165678,0,0
28,64,0.93697677181069,0,0
28,66,3.31158523611284,0,0
28,68,8.15988194741857,0,0
28,70,14.0175669307823,0,0
28,72,16.7881262303784,0,0
28,74,14.0175669307823,0,0
28,76,8.15988194741857,0,0
28,78,3.31158523611284,0,0
28,80,0.93697677181069,0,0
30,0,12.799928071477,0,0
30,2,21.1668848441882,0,0
30,4,26.5060892846994,0,0
30,6,25.4865740619148,0,0
30,8,19.3464450724099,0,0
30,10,13.0918543898563,0,0
30,12,10.7113981565165,0,0
30,14,12.1324242923248,0,0.001
30,16,15.0823626971659,0,0.003
30,18,18.7587442985099,0,0.006
30,20,23.0579998836097,0.001,0.008
30,22,25.782806609843,0.001,0.008
30,24,24.7521796816595,0,0.007
30,26,20.8390252879251,0,0.004
30,28,15.7781844250174,0,0.002
30,30,10.5037832031967,0,0.001
30,32,6.80520028713395,0,0
30,34,6.93541096667351,0,0
30,36,10.9522774894066,0,0
30,38,15.7536930510211,0,0
30,40,18.0679925592089,0,0
30,42,18.3088123136791,0,0.002
30,44,18.5048627643956,0,0.004
30,46,17.6217131802908,0,0.007
30,48,13.674086533823,0,0.01
30,50,7.93370692138586,0,0.015
30,52,3.34494305955904,0,0.02
30,54,1.01905059867259,0,0.026
30,56,0.225022198561203,0,0.033
30,58,0.036017763734512,0,0.04
30,60,0.0249634217509029,0,0
30,62,0.181522129413225,0,0
30,64,0.920228894900311,0,0
30,66,3.25239271012794,0,0
30,68,8.0140291338056,0,0
30,70,13.7670116421105,0,0
30,72,16.4880489177691,0,0
30,74,13.7670116421105,0,0
30,76,8.0140291338056,0,0
30,78,3.25239271012794,0,0
30,80,0.920228894900311,0,0
32,0,17.7164029368761,0,0
32,2,29.5483274955377,0,0
32,4,37.7838957162057,0,0
32,6,37.8865981417749,0,0
32,8,31.1881861418574,0,0
32,10,24.4458044046856,0,0
32,12,23.5680418353516,0,0.001
32,14,27.8136909310182,0,0.002
32,16,32.0746829295531,0,0.004
32,18,34.5299465126415,0.001,0.008
32,20,37.1511217704844,0.003,0.012
32,22,39.2633433692803,0.004,0.013
32,24,37.8027301328891,0.003,0.011
32,26,32.4933866680477,0.001,0.007
32,28,24.8983321461702,0,0.003
32,30,16.4348812942369,0,0.001
32,32,9.53444042347016,0,0.001
32,34,6.66010468501609,0,0
32,36,7.72649721238527,0,0.001
32,38,10.1389599677206,0,0.001
32,40,11.4562029679644,0,0.002
32,42,11.9975510600186,0,0.007
32,44,13.219170396162,0.001,0.016
32,46,14.1810384095563,0.002,0.025
32,48,12.5670320195528,0.002,0.033
32,50,8.41939515662536,0.002,0.04
32,52,4.12676604240966,0,0.047
32,54,1.46694289242567,0,0.053
32,56,0.374389552158793,0,0.057
32,58,0.0681997347657044,0,0.061
32,60,0.0251029707656461,0,0.022
32,62,0.12429035934069,0,0
32,64,0.630091660959291,0,0
32,66,2.23361583424781,0,0.001
32,68,5.50762584336367,0,0.001
32,70,9.44834955788746,0,0.001
32,72,11.3126944589583,0,0.001
32,74,9.44345971146173,0,0.001
32,76,5.49603517592777,0,0
32,78,2.2269519422539,0,0
32,80,0.630091660959291,0,0
34,0,18.9461496011989,0,0
34,2,32.1329616960061,0,0
34,4,42.5513400160834,0,0
34,6,45.6217352401704,0,0
34,8,42.4701718004298,0,0
34,10,40.0882675205785,0,0.001
34,12,44.4300839760173,0,0.001
34,14,52.8025004681132,0,0.002
34,16,56.9000886551025,0.001,0.004
34,18,55.0119286523894,0.004,0.009
34,20,53.2211729261393,0.01,0.015
34,22,53.6092110153396,0.013,0.017
34,24,51.4515982446236,0.008,0.013
34,26,44.1008756689258,0.002,0.008
34,28,33.2701367098642,0,0.004
34,30,21.8804964664246,0,0.002
34,32,12.8640696402744,0,0.001
34,34,7.90548891485123,0,0.002
34,36,6.37156893133881,0,0.004
34,38,6.33240091681003,0,0.006
34,40,6.53874647952075,0,0.011
34,42,7.55455295283327,0,0.025
34,44,10.4377110850484,0.002,0.041
34,46,13.9004886497888,0.007,0.051
34,48,14.5986052780115,0.009,0.057
34,50,11.1986568036968,0.006,0.061
34,52,6.12802420301511,0.002,0.064
34,54,2.37161332943794,0,0.066
34,56,0.645776209920313,0,0.067
34,58,0.119836251328439,0,0.07
34,60,0.0243450828517859,0,0.047
34,62,0.074830698758697,0,0
34,64,0.350281471894441,0,0.014
34,66,1.16336895826818,0,0.013
34,68,2.78038665722574,0,0.012
34,70,4.70166587859288,0,0.011
34,72,5.58079494733545,0,0.009
34,74,4.63313541846107,0,0.008
34,76,2.68410078978361,0,0.007
34,78,1.08619571495116,0,0.007
34,80,0.300782401716662,0,0
36,0,20.1231776189331,0,0
36,2,34.061384073837,0,0
36,4,45.8195759149737,0,0
36,6,51.6829102093454,0,0
36,8,53.6576143459018,0,0.001
36,10,58.1669498721236,0.001,0.001
36,12,68.5864295123446,0.001,0.001
36,14,78.9135678435898,0,0.001
36,16,79.8567850376917,0.001,0.003
36,18,72.2584145512474,0.006,0.008
36,20,66.5130132777691,0.015,0.014
36,22,66.0672970812195,0.018,0.016
36,24,63.6602046362656,0.011,0.013
36,26,54.3245405493336,0.003,0.008
36,28,40.703513718063,0,0.004
36,30,27.863813456892,0,0.002
36,32,18.8682417916595,0,0.002
36,34,13.7845807322539,0,0.005
36,36,10.8979920544191,0,0.011
36,38,8.72205505357207,0,0.016
36,40,7.155993688223,0,0.024
36,42,7.45529561670128,0.001,0.04
36,44,10.8340886257983,0.005,0.057
36,46,15.7015888624719,0.013,0.064
36,48,17.622694378367,0.018,0.067
36,50,14.1707359879509,0.012,0.068
36,52,8.01841105664835,0.004,0.069
36,54,3.1762988487859,0.001,0.069
36,56,0.888513368049506,0,0.069
36,58,0.190169790673423,0,0.062
36,60,0.0694280126927729,0,0.023
36,62,0.148030407545712,0,0.038
36,64,0.397589624083968,0,0.063
36,66,0.935112574404614,0,0.084
36,68,1.76966526920849,0,0.096
36,70,2.58877421378025,0,0.1
36,72,2.80776822614857,0,0.097
36,74,2.19471451194981,0,0.091
36,76,1.21716915665188,0,0.085
36,78,0.473192031763828,0,0.078
36,80,0.12987761792041,0,0.071
38,0,29.0244154232014,0,0
38,2,46.8267996329739,0,0
38,4,59.7064925005403,0,0
38,6,64.6533488754717,0,0
38,8,67.2333545303284,0.001,0.001
38,10,75.0063204854425,0.002,0.001
38,12,87.2710274954539,0.002,0.001
38,14,94.5642856250575,0.001,0.001
38,16,89.674042010978,0.001,0.003
38,18,78.0174546789395,0.004,0.006
38,20,71.7196234858569,0.01,0.011
38,22,72.7637882937553,0.013,0.012
38,24,71.8911695747834,0.008,0.01
38,26,63.0889600721421,0.002,0.006
38,28,49.4184905103582,0,0.003
38,30,37.0953261826485,0,0.002
38,32,29.6519455714361,0,0.004
38,34,26.1641805531652,0.001,0.009
38,36,23.4599080493161,0.001,0.016
38,38,19.5785870337262,0.002,0.022
38,40,14.8655177002945,0.001,0.026
38,42,11.6351319765157,0.001,0.035
38,44,12.1856655236343,0.004,0.053
38,46,15.478740703236,0.012,0.064
38,48,16.9524184155991,0.017,0.068
38,50,13.6528647061717,0.012,0.069
38,52,7.77472538406567,0.004,0.07
38,54,3.12329475004977,0.001,0.069
