x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
46,14,Pass,120,0,1,0,0,0,0
46,14,Pass,120,2,1,0,0,0,0
46,14,Pass,120,4,3,0,0,0,0
46,14,Pass,120,6,3,0,0,0,0
46,14,Pass,120,8,4,0,0,0,0
46,14,Pass,120,10,5,0,0,0,0
46,14,Pass,120,12,5,0,0,0,0
46,14,Pass,120,14,5,0,0,0,0
46,14,Pass,120,16,6,0,0,0,0
46,14,Pass,120,18,5,0,0,0,0
46,14,Pass,120,20,5,0,0,0,0
46,14,Pass,120,22,4,0,0,0,0
46,14,Pass,120,24,4,0,0,0,0
46,14,Pass,120,26,4,0,0,0,0
46,14,Pass,120,28,5,0.001,0,0,0
46,14,Pass,120,30,3,0,0,0,0
46,14,Pass,120,32,3,0,0,0,0
46,14,Pass,120,34,3,0,0,0,0
46,14,Pass,120,36,2,0,0,0,0
46,14,Pass,120,38,2,0,0,0,0
46,14,Pass,120,40,1,0,0,0,0.002
46,14,Pass,120,42,1,0,0,0,0.002
46,14,Pass,120,46,1,0,0,0,0
46,14,Pass,120,48,1,0,0,0,0
46,14,Pass,120,50,1,0,0,0,0
46,14,Pass,120,52,1,0,0,0,0
46,14,Pass,120,54,1,0,0,0,0
46,14,Pass,120,56,1,0,0,0,0
46,14,Pass,120,58,1,0,0,0,0
46,14,Pass,120,60,1,0,0,0,0
46,14,Pass,120,62,1,0,0,0,0
46,14,Pass,120,64,1,0,0,0,0
46,14,Pass,120,66,1,0,0,0,0
46,14,Pass,118,0,1,0,0,0,0
46,14,Pass,118,2,4,0,0,0,0
46,14,Pass,118,4,4,0,0,0,0
46,14,Pass,118,6,5,0,0,0,0
46,14,Pass,118,8,6,0,0,0,0
46,14,Pass,118,10,6,0,0,0,0
46,14,Pass,118,12,6,0,0,0,0
46,14,Pass,118,14,6,0,0,0,0
46,14,Pass,118,16,7,0,0,0,0
46,14,Pass,118,18,7,0,0,0,0
46,14,Pass,118,20,7,0,0,0,0
46,14,Pass,118,22,5,0,0,0,0
46,14,Pass,118,24,5,0.001,0,0,0
46,14,Pass,118,26,5,0.001,0,0,0
46,14,Pass,118,28,6,0.001,0,0,0
46,14,Pass,118,30,5,0.001,0,0,0
46,14,Pass,118,32,5,0.001,0,0,0
46,14,Pass,118,34,4,0,0,0,0
46,14,Pass,118,36,4,0,0,0,0
46,14,Pass,118,38,2,0,0,0,0
46,14,Pass,118,40,2,0,0,0,0
46,14,Pass,118,42,1,0,0,0,0.002
46,14,Pass,118,44,1,0,0,0,0
46,14,Pass,118,46,2,0,0,0,0
46,14,Pass,118,48,2,0,0,0,0
46,14,Pass,118,50,2,0,0,0,0
46,14,Pass,118,52,2,0,0,0,0
46,14,Pass,118,54,1,0,0,0,0
46,14,Pass,118,56,1,0,0,0,0
46,14,Pass,118,58,1,0,0,0,0
46,14,Pass,118,60,1,0,0,0,0
46,14,Pass,118,62,1,0,0,0,0
46,14,Pass,118,64,1,0,0,0,0
46,14,Pass,118,66,1,0,0,0,0
46,14,Pass,116,0,4,0,0,0,0
46,14,Pass,116,2,4,0,0,0,0
46,14,Pass,116,4,5,0,0,0,0
46,14,Pass,116,6,7,0,0,0,0
46,14,Pass,116,8,8,0.001,0,0,0
46,14,Pass,116,10,8,0.001,0,0,0
46,14,Pass,116,12,7,0.001,0,0,0
46,14,Pass,116,14,7,0.001,0,0,0
46,14,Pass,116,16,9,0,0,0,0
46,14,Pass,116,18,9,0,0,0,0
46,14,Pass,116,20,8,0,0,0,0
46,14,Pass,116,22,8,0.001,0,0,0
46,14,Pass,116,24,5,0.001,0,0,0
46,14,Pass,116,26,6,0.002,0,0,0
46,14,Pass,116,28,6,0.003,0,0,0
46,14,Pass,116,30,6,0.002,0,0,0
46,14,Pass,116,32,5,0.001,0,0,0
46,14,Pass,116,34,5,0.001,0,0,0
46,14,Pass,116,36,5,0,0,0,0
46,14,Pass,116,38,4,0,0,0,0
46,14,Pass,116,40,4,0,0,0,0
46,14,Pass,116,42,2,0,0,0,0.002
46,14,Pass,116,44,3,0,0,0,0.001
46,14,Pass,116,46,2,0,0,0,0
46,14,Pass,116,48,2,0,0,0,0
46,14,Pass,116,50,2,0,0,0,0
46,14,Pass,116,52,2,0,0,0,0
46,14,Pass,116,54,2,0,0,0,0
46,14,Pass,116,56,2,0,0,0,0
46,14,Pass,116,58,1,0,0,0,0
46,14,Pass,116,60,1,0,0,0,0
46,14,Pass,116,62,1,0,0,0,0
46,14,Pass,116,64,1,0,0,0,0
46,14,Pass,116,66,1,0,0,0,0
46,14,Pass,116,68,1,0,0,0,0
46,14,Pass,114,0,4,0,0,0,0
46,14,Pass,114,2,5,0,0,0,0
46,14,Pass,114,4,6,0,0,0,0
46,14,Pass,114,6,8,0.001,0,0,0
46,14,Pass,114,8,10,0.001,0,0,0
46,14,Pass,114,10,10,0.002,0,0,0
46,14,Pass,114,12,11,0.002,0,0,0
46,14,Pass,114,14,11,0.001,0,0,0
46,14,Pass,114,16,13,0.001,0,0,0
46,14,Pass,114,18,11,0,0,0,0
46,14,Pass,114,20,11,0,0,0,0
46,14,Pass,114,22,11,0.001,0,0,0
46,14,Pass,114,24,9,0.002,0,0,0
46,14,Pass,114,26,7,0.003,0,0,0
46,14,Pass,114,28,6,0.004,0,0,0
46,14,Pass,114,30,7,0.003,0,0,0
46,14,Pass,114,32,7,0.002,0,0,0
46,14,Pass,114,34,7,0.001,0,0,0
46,14,Pass,114,36,7,0,0,0,0
46,14,Pass,114,38,7,0,0,0,0
46,14,Pass,114,40,8,0,0,0,0
46,14,Pass,114,42,6,0,0,0,0
46,14,Pass,114,44,4,0,0,0,0
46,14,Pass,114,46,3,0,0,0,0
46,14,Pass,114,48,3,0,0,0,0
46,14,Pass,114,50,2,0,0,0,0
46,14,Pass,114,52,2,0,0,0,0
46,14,Pass,114,54,2,0,0,0,0
46,14,Pass,114,56,2,0,0,0,0
46,14,Pass,114,58,2,0,0,0,0
46,14,Pass,114,60,1,0,0,0,0
46,14,Pass,114,62,1,0,0,0,0
46,14,Pass,114,64,1,0,0,0,0
46,14,Pass,114,66,1,0,0,0,0
46,14,Pass,114,68,1,0,0,0,0
46,14,Pass,112,0,4,0,0,0,0
46,14,Pass,112,2,6,0,0,0,0
46,14,Pass,112,4,8,0,0,0,0
46,14,Pass,112,6,10,0.001,0,0,0
46,14,Pass,112,8,11,0.002,0,0,0
46,14,Pass,112,10,11,0.003,0,0,0
46,14,Pass,112,12,12,0.003,0,0,0
46,14,Pass,112,14,13,0.003,0,0,0
46,14,Pass,112,16,13,0.001,0,0,0
46,14,Pass,112,18,14,0.001,0,0,0
46,14,Pass,112,20,15,0,0,0,0
46,14,Pass,112,22,14,0.001,0,0,0
46,14,Pass,112,24,12,0.002,0,0,0
46,14,Pass,112,26,9,0.003,0,0,0
46,14,Pass,112,28,8,0.004,0,0,0
46,14,Pass,112,30,8,0.004,0,0,0
46,14,Pass,112,32,7,0.003,0,0,0
46,14,Pass,112,34,7,0.002,0,0,0
46,14,Pass,112,36,8,0.001,0,0,0
46,14,Pass,112,38,8,0,0,0,0
46,14,Pass,112,40,8,0,0,0,0
46,14,Pass,112,42,7,0,0,0,0
46,14,Pass,112,44,7,0,0,0,0
46,14,Pass,112,46,5,0,0,0,0
46,14,Pass,112,48,3,0,0,0,0
46,14,Pass,112,50,4,0,0,0,0
46,14,Pass,112,52,3,0,0,0,0
46,14,Pass,112,54,2,0,0,0,0
46,14,Pass,112,56,2,0,0,0,0
46,14,Pass,112,58,2,0,0,0,0
46,14,Pass,112,60,2,0,0,0,0
46,14,Pass,112,62,1,0,0,0,0
46,14,Pass,112,64,1,0,0,0,0
46,14,Pass,112,66,1,0,0,0,0
46,14,Pass,112,68,1,0,0,0,0
46,14,Pass,110,0,4,0,0,0,0
46,14,Pass,110,2,8,0,0,0,0
46,14,Pass,110,4,10,0,0,0,0
46,14,Pass,110,6,12,0.001,0,0,0
46,14,Pass,110,8,12,0.003,0,0,0
46,14,Pass,110,10,13,0.004,0,0,0
46,14,Pass,110,12,14,0.005,0,0,0
46,14,Pass,110,14,16,0.004,0,0,0
46,14,Pass,110,16,16,0.003,0,0,0
46,14,Pass,110,18,15,0.001,0,0,0
46,14,Pass,110,20,16,0.001,0,0,0
46,14,Pass,110,22,16,0.001,0,0,0
46,14,Pass,110,24,14,0.002,0,0,0
46,14,Pass,110,26,10,0.003,0,0,0
46,14,Pass,110,28,10,0.005,0,0,0
46,14,Pass,110,30,10,0.006,0,0,0
46,14,Pass,110,32,7,0.005,0,0,0
46,14,Pass,110,34,8,0.003,0,0,0
46,14,Pass,110,36,8,0.002,0,0,0
46,14,Pass,110,38,8,0.001,0,0,0
46,14,Pass,110,40,8,0.001,0,0,0
46,14,Pass,110,42,7,0,0,0,0
46,14,Pass,110,44,8,0,0,0,0
46,14,Pass,110,46,6,0,0,0,0
46,14,Pass,110,48,5,0,0,0,0
46,14,Pass,110,50,4,0,0,0,0
46,14,Pass,110,52,4,0,0,0,0
46,14,Pass,110,54,3,0,0,0,0
46,14,Pass,110,56,3,0,0,0,0
46,14,Pass,110,58,3,0,0,0,0
46,14,Pass,110,60,2,0,0,0,0
46,14,Pass,110,62,1,0,0,0,0
46,14,Pass,110,64,1,0,0,0,0
46,14,Pass,110,66,1,0,0,0,0
46,14,Pass,110,68,1,0,0,0,0
46,14,Pass,108,0,7,0,0,0,0.002
46,14,Pass,108,2,11,0,0,0,0.001
46,14,Pass,108,4,12,0,0,0,0.001
46,14,Pass,108,6,13,0.001,0,0,0
46,14,Pass,108,8,14,0.003,0,0,0
46,14,Pass,108,10,15,0.006,0,0,0
46,14,Pass,108,12,16,0.007,0,0,0
46,14,Pass,108,14,16,0.007,0,0,0
46,14,Pass,108,16,16,0.005,0,0,0
46,14,Pass,108,18,15,0.003,0,0,0
46,14,Pass,108,20,17,0.001,0,0,0
46,14,Pass,108,22,17,0.001,0,0,0
46,14,Pass,108,24,16,0.002,0,0,0
46,14,Pass,108,26,13,0.004,0,0,0
46,14,Pass,108,28,10,0.006,0,0,0
46,14,Pass,108,30,10,0.007,0,0,0
46,14,Pass,108,32,10,0.006,0,0,0
46,14,Pass,108,34,9,0.005,0,0,0
46,14,Pass,108,36,10,0.004,0,0,0
46,14,Pass,108,38,9,0.003,0,0,0
46,14,Pass,108,40,9,0.002,0,0,0
46,14,Pass,108,42,10,0.001,0,0,0
46,14,Pass,108,44,10,0,0,0,0
46,14,Pass,108,46,8,0,0,0,0
46,14,Pass,108,48,7,0,0,0,0
46,14,Pass,108,50,5,0,0,0,0
46,14,Pass,108,52,5,0,0,0,0
46,14,Pass,108,54,5,0,0,0,0
46,14,Pass,108,56,4,0,0,0,0
46,14,Pass,108,58,4,0,0,0,0
46,14,Pass,108,60,4,0,0,0,0
46,14,Pass,108,62,1,0,0,0,0
46,14,Pass,108,64,1,0,0,0,0
46,14,Pass,108,66,1,0,0,0,0
46,14,Pass,108,68,1,0,0,0,0
46,14,Pass,106,0,8,0,0,0,0.009
46,14,Pass,106,2,12,0,0,0,0.008
46,14,Pass,106,4,14,0.001,0,0,0.005
46,14,Pass,106,6,17,0.001,0,0,0.002
46,14,Pass,106,8,18,0.004,0,0,0
46,14,Pass,106,10,19,0.007,0,0,0
46,14,Pass,106,12,19,0.01,0,0,0
46,14,Pass,106,14,17,0.011,0,0,0
46,14,Pass,106,16,16,0.008,0,0,0
46,14,Pass,106,18,17,0.005,0,0,0
46,14,Pass,106,20,17,0.002,0,0,0
46,14,Pass,106,22,17,0.002,0,0,0
46,14,Pass,106,24,17,0.002,0,0,0
46,14,Pass,106,26,14,0.003,0,0,0
46,14,Pass,106,28,10,0.005,0,0,0
46,14,Pass,106,30,10,0.007,0,0,0
46,14,Pass,106,32,11,0.007,0,0,0
46,14,Pass,106,34,9,0.007,0,0,0
46,14,Pass,106,36,11,0.007,0,0,0
46,14,Pass,106,38,10,0.007,0,0,0
46,14,Pass,106,40,10,0.005,0,0,0
46,14,Pass,106,42,10,0.003,0,0,0
46,14,Pass,106,44,8,0.001,0,0,0
46,14,Pass,106,46,9,0,0,0,0
46,14,Pass,106,48,9,0,0,0,0
46,14,Pass,106,50,7,0,0,0,0
46,14,Pass,106,52,6,0,0,0,0
46,14,Pass,106,54,5,0,0,0,0
46,14,Pass,106,56,4,0,0,0,0
46,14,Pass,106,58,4,0,0,0,0
46,14,Pass,106,60,4,0,0,0,0
46,14,Pass,106,62,3,0,0,0,0
46,14,Pass,106,64,1,0,0,0,0
46,14,Pass,106,66,1,0,0,0,0
46,14,Pass,104,0,12,0,0,0,0.034
46,14,Pass,104,2,18,0,0,0,0.032
46,14,Pass,104,4,20,0.001,0,0,0.022
46,14,Pass,104,6,20,0.002,0,0,0.008
46,14,Pass,104,8,24,0.004,0,0,0.002
46,14,Pass,104,10,24,0.008,0,0,0
46,14,Pass,104,12,24,0.012,0,0,0
46,14,Pass,104,14,22,0.013,0,0,0
46,14,Pass,104,16,19,0.01,0,0,0
46,14,Pass,104,18,20,0.006,0,0,0
46,14,Pass,104,20,21,0.003,0,0,0
46,14,Pass,104,22,20,0.002,0,0,0
46,14,Pass,104,24,18,0.002,0,0,0
46,14,Pass,104,26,17,0.002,0,0,0
46,14,Pass,104,28,12,0.004,0,0,0
46,14,Pass,104,30,11,0.005,0,0,0
46,14,Pass,104,32,11,0.006,0,0,0
46,14,Pass,104,34,11,0.009,0,0,0
46,14,Pass,104,36,11,0.011,0,0,0
46,14,Pass,104,38,9,0.012,0,0,0
46,14,Pass,104,40,11,0.009,0,0,0
46,14,Pass,104,42,10,0.005,0,0,0
46,14,Pass,104,44,10,0.002,0,0,0
46,14,Pass,104,46,10,0.001,0,0,0
46,14,Pass,104,48,10,0,0,0,0
46,14,Pass,104,50,9,0,0,0,0
46,14,Pass,104,52,7,0,0,0,0
