x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
90,70,Pass,120,0,1,0,0,0,0
90,70,Pass,120,2,2,0,0,0,0
90,70,Pass,120,4,2,0,0,0,0
90,70,Pass,120,6,3,0,0,0,0
90,70,Pass,120,8,3,0,0,0,0
90,70,Pass,120,10,4,0,0,0,0
90,70,Pass,120,12,5,0,0,0,0
90,70,Pass,120,14,3,0.001,0,0,0
90,70,Pass,120,16,5,0.002,0,0,0
90,70,Pass,120,18,9,0.003,0,0,0
90,70,Pass,120,20,11,0.003,0,0,0
90,70,Pass,120,22,13,0.002,0,0,0
90,70,Pass,120,24,16,0.002,0,0,0
90,70,Pass,120,26,20,0.002,0,0,0
90,70,Pass,120,28,27,0.003,0,0,0
90,70,Pass,120,30,33,0.005,0,0,0.001
90,70,Pass,120,32,34,0.006,0,0,0.001
90,70,Pass,120,34,36,0.007,0,0,0.002
90,70,Pass,120,36,38,0.009,0,0,0.003
90,70,Pass,120,38,38,0.011,0,0,0.003
90,70,Pass,120,40,42,0.011,0,0,0.004
90,70,Pass,120,42,42,0.008,0,0,0.005
90,70,Pass,120,44,41,0.005,0,0,0.012
90,70,Pass,120,46,38,0.002,0,0,0.028
90,70,Pass,120,48,38,0.001,1,0,0.051
90,70,Pass,120,50,41,0.001,1,0,0.041
90,70,Pass,120,52,37,0.002,1,0,0.011
90,70,Pass,120,54,40,0.006,1,0,0.002
90,70,Pass,120,56,38,0.013,1,0,0.001
90,70,Pass,120,58,43,0.021,1,0,0.001
90,70,Pass,120,60,47,0.026,0,0,0.001
90,70,Pass,120,62,55,0.024,0,0,0
90,70,Pass,120,64,59,0.017,0,0,0
90,70,Pass,120,66,57,0.012,0,0,0.001
90,70,Pass,120,68,57,0.01,0,0,0.001
90,70,Pass,120,70,52,0.01,0,0,0.002
90,70,Pass,120,72,45,0.011,0,0,0.002
90,70,Pass,120,74,39,0.01,0,0,0.001
90,70,Pass,120,76,31,0.007,0,0,0.001
90,70,Pass,120,78,25,0.003,0,0,0.001
90,70,Pass,120,80,15,0.001,0,0,0.001
90,70,Pass,118,0,2,0,0,0,0
90,70,Pass,118,2,2,0,0,0,0
90,70,Pass,118,4,2,0,0,0,0
90,70,Pass,118,6,2,0,0,0,0
90,70,Pass,118,8,3,0,0,0,0
90,70,Pass,118,10,4,0,0,0,0
90,70,Pass,118,12,5,0,0,0,0
90,70,Pass,118,14,6,0.001,0,0,0
90,70,Pass,118,16,7,0.001,0,0,0
90,70,Pass,118,18,9,0.002,0,0,0
90,70,Pass,118,20,11,0.003,0,0,0
90,70,Pass,118,22,15,0.003,0,0,0
90,70,Pass,118,24,17,0.002,0,0,0
90,70,Pass,118,26,25,0.002,0,0,0
90,70,Pass,118,28,32,0.003,0,0,0.001
90,70,Pass,118,30,35,0.005,0,0,0.002
90,70,Pass,118,32,42,0.006,0,0,0.003
90,70,Pass,118,34,42,0.01,0,0,0.004
90,70,Pass,118,36,46,0.014,0,0,0.004
90,70,Pass,118,38,48,0.018,0,0,0.005
90,70,Pass,118,40,48,0.018,0,0,0.007
90,70,Pass,118,42,54,0.014,0,0,0.011
90,70,Pass,118,44,56,0.009,1,0,0.024
90,70,Pass,118,46,49,0.005,1,0,0.047
90,70,Pass,118,48,55,0.003,1,0,0.07
90,70,Pass,118,50,57,0.003,1,0,0.059
90,70,Pass,118,52,50,0.004,1,0,0.021
90,70,Pass,118,54,49,0.009,1,0,0.005
90,70,Pass,118,56,54,0.018,2,0,0.002
90,70,Pass,118,58,60,0.029,2,0,0.002
90,70,Pass,118,60,63,0.034,2,0,0.001
90,70,Pass,118,62,73,0.032,1,0,0.001
90,70,Pass,118,64,72,0.025,1,0,0.001
90,70,Pass,118,66,72,0.02,1,0,0.002
90,70,Pass,118,68,64,0.017,0,0,0.003
90,70,Pass,118,70,66,0.015,0,0,0.004
90,70,Pass,118,72,60,0.014,0,0,0.005
90,70,Pass,118,74,53,0.011,0,0,0.004
90,70,Pass,118,76,45,0.007,0,0,0.004
90,70,Pass,118,78,37,0.003,0,0,0.004
90,70,Pass,118,80,26,0.001,0,0,0.004
90,70,Pass,116,0,2,0,0,0,0
